,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X003816.SZ,X000725.SZ,X002304.SZ,X600031.SH,X600690.SH,X000338.SZ,X000568.SZ,X600703.SH,X000661.SZ,X600741.SH,X000100.SZ,X600809.SH,X002241.SZ,X002371.SZ,X300014.SZ,X300003.SZ,X000977.SZ,X000596.SZ,X601877.SH,X002236.SZ,X002007.SZ,X600183.SH,X300124.SZ,X000157.SZ,X002129.SZ,X000625.SZ,X002456.SZ,X600584.SH,X002180.SZ,X300142.SZ,X002008.SZ,X600271.SH,X600118.SH,X300136.SZ,X000066.SZ,X002179.SZ,X002414.SZ,X002463.SZ,X600699.SH,X002049.SZ,X600177.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123419375137324,0.14464796650401,0,0,0,0,0.198938633622602,0,0,0,0.129777415681598,0,0.102528457159217,0,0,0,-0.0765693722890294,0,0,0,0,0,0,0,0.114801467529643,0,0,0,0,0,0,-0.000855369150205374,-0.0936132657053265,0,0,0,0,0,0,0,0,0,0,-0.00339200077130193,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0570638648387464,0,0,0.474871505499927,0,0,0,0,0.000202980076743235,0,0,0.0136229849650355,0,0,0,0,0,0,0,0,0,0,0.0398537430811627,0,0,0,0,0,0,0,0,0.120430068077463,0,0,0,0.0154041581767581,0,0,0,0,0,-0.00211244830420933,0,0,0,0,0,0
X600276.SH,0.0533831832457333,0,0,0,0,0,0.119456150665906,0,0,0,0,0,0,0,0,0,0.0169588331679025,0,0,0,0.0141722534151526,0,0,0.09446659203482,0,0,0,0,0.103652197555453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166177353594149,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.107410421770965,0,0,0,0.204561331258121,0,0.0832343501898145,0.0523996985645733,0,0,0,0,0,0,0,0,0.00694749512111476,0,0,0,0,0,0,0,0,0,0.000388639560926639,0,0,0,0.0308182199512679,0,0,0,0,0.124825511377622,0,0,0,0,0.0157456559299807,0,0,0,0,-0.00456869244575244,0.0349059534565958,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.14679979983176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11716891664234,0,0,0,0,0,0,0.192078075564501,0,0,0,0,0,0.261772726318814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00077011801873613,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.340427048172131,0.0862468763843977,0,0,0.00256263640694936,0,0,0,0,0.121343985063803,0,0,0,0.0842317856763906,0,0,0,0,0,0.0430367675416134,0,0.00291421897510319,0,0.0641428456892368,0,0,0,0,0,0,0,0,0,0,-0.0918686038558624,0.0566675221112651,0.000938369819811093,0,0,0,0,0,0.0043692072184901,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0915470195770415,0,0,0,0.334299279621235,0,0.0179889645741624,0,0,0,0,0,0,0,0,0,0,0,0.0191125701286781,0,0.0366775653099813,0.0311426924250913,0.119255100876911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351455171576268,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0798589192069732,0,0,0,0,0.058506475078568,0,0,0,0,-3.46944695195361e-18,0,0,0.0747525769892997,0,0,0,0,0,0,0,0,0,0.113012523365082,0.0649582962650765,0,0,0,0,0,0.136009805911615,0,0,0,0,0.156802393634835,0,0,0,0,-0.00963166380716337,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0981045764469365,0,0,0,0,0,0,0,0,0,0,0,0,0.145563854796965,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.174544676316112,0.0740695362686945,0,0,0.16133464762009,0,0,0,0.110058531975134,0,0,0.000675885437589487,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.08371407960544,0,0,0,0,0,0,0.0970539519287757,0,0,0.286600037970987,0,0,0.0439005480647171,0.0479038536775951,0,0.0335874672804949,0,0,0,0,0.00953400762341184,0,0,0,0,0,0,0,0.0985853020062783,0.043035405022775,0,0,0,0,0,0,0,0,0,0,0.00144368630205383,0,0,0,0,0,0,0.02388721239542,0,0
