,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X000568.SZ,X600741.SH,X002241.SZ,X002475.SZ,X002236.SZ,X600066.SH,X000338.SZ,X000100.SZ,X601877.SH,X002456.SZ,X600118.SH,X600271.SH,X300124.SZ,X000157.SZ,X600177.SH,X002085.SZ,X600522.SH,X600372.SH,X600089.SH,X002007.SZ,X002508.SZ,X000066.SZ,X600699.SH,X000981.SZ,X300136.SZ,X600867.SH,X300003.SZ,X002294.SZ,X002074.SZ,X000559.SZ,X002180.SZ,X600487.SH,X002292.SZ,X002008.SZ,X600498.SH,X600809.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.0252787061976767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038645630373774,0,0,0,0,0,0.105076359743998,0,1.0842021724855e-19,0.00369068787553764,0,0,0,0,0,0
X600104.SH,0,0,-0.0616958389593042,0,0,0,0,0,0,0,0,0,0,0,0.599351004075671,0,0,-0.110356816099163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978455724459916,-0.132540089385723,-0.0305783533650034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00426558836328848,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.104408613068054,0,0,0,0,0,0,0,0,0,0,0,0.14646136566628,0,0,0,0.0433847150641935,-0.0397036947159139,0,0,0,0,0,0,0,0,0,0,0,-0.110617730926409,0,0,0,-0.0102125116098269,0,0,0,0,0,0,0,0,0,0,-0.152515672731207,0.0280246333954484,0,-0.00429820156511451,0.00564357325862044,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0370434281466375,0,0,0,0,0,0.158705587388921,0.0166488823912193,0,0,0,0,0,0,0,0,0,0,0,0.100571723854477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429693794123432,-0.073540994615598,0.0101837902475535,0.00269528819945258,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0868321060802625,0,0,0,0,0.150410584015389,0,0,0,0,0.391418573365034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376687690770076,0,0,0,0,0,0,0,0,0,0.046547257414042,0,0,0,0,0,0.00216484028174199,0.00244228189015872,0,0,0,0,0,0
X002304.SZ,0,0.130793469970967,0,0.158332847877758,0,0,0,0,0,0.0866406961920904,0,0,0.00801764775598084,0.125750549158979,0.132057538266076,0,0,0,0,0,0.0695351328430123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179606876534859,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106724013423933,-0.0668999497638732,0,-0.00177225222743104,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0109324129267978,0,0,0,0.222356676507114,0,0,-0.0684327197148318,0,0,-0.0470097386620418,-0.0180468846695622,0,0,0,0.0269579903580894,0,0,0,0,0,0,0,0,0,0,0,0.0392645407586503,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037208598974522,-0.094628732661743,0.00552973593724116,0.00498166344635145,0,0,0,0,0,0
X000725.SZ,0,0,0,0.292050878030747,0,0,0,0,0,0.0264166541742784,0,0,0,0,0,0,-0.16713707698906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029261501823017,0,0.00560293263148497,0,0,0,0,0,0,0,0.0915180116693649,-0.048115018466369,-1.73472347597681e-18,0.130818846255619,0.0542372498018192,0,0,0.00396370282889376,-0.0214039920365769,0.0050792570091637,0,0,0,0,0,0
X000625.SZ,0,0.186737114607264,0,0,0.192211590832414,0,0,0.0118075622715571,0,0,0,0,0,0,0.165894617312961,0,0,0.0705782296455117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00288176982603434,0,0,0,0,0,-0.002056338892382,-0.000114982392122253,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0394309873892597,0,0,0,0,0,0,0,0,-0.0337295140077417,0,0,0,0,0,0,0.0252087557593182,0,0,0,0,0,0.132878716679013,0,0,0,0,0,0,0.207634870928287,0,0,0,0,0,0,0,0,0,0,-0.0519738000017261,0,0,0.0294061839367304,0,0,0,0.0131962676633272,0.00325645642034014,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152920017877369,0.0886780245483786,0,0,0.0563553496244081,0.141388223470322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00268548441898965,-0.0117846103149769,0.00464082390290509,-0.00436150309444108,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.177447691981317,0,0,0,0,0,0,0,0,0,0,0.122040640635295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0818651967352056,0,0,0,0,0,0,0,0,0,0.144721476021556,0,0,0,0,0.277276722574828,-0.00925432594693306,0.00835293873366732,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0342695613753553,0,0,0,-0.0229380324976628,0,0,0,0,0,-0.110423388164558,0,0,0,0,0,0,0,0,0,0.223295051804246,0,0,0,0,0,0,-0.0430507632851071,0,0.0288604471708607,0,0,0,0,0,0,0,0,0,0.336179545413228,0,0,0,3.46944695195361e-18,-0.119295683921636,0.0150518830366007,-0.00376026655286377,0,0,0,0,0,0
X000568.SZ,0.0991809783138655,0,0,0,0.676722500098406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544712389321784,0,0,0,0,0,0,0,0,0.0573983305776416,0,-0.0715603479297037,0,0,0,0,0,0,0.0309522480768283,0,0,0,0,0.0135972832638846,0,0.157017884920437,0,-0.0115534743736347,0,0,0,0,0,0,0
X600741.SH,0,0.251585025460452,0,0.0125308908099639,0.00271743168005443,0,0,0,0.32224458700325,0,0,0.0528580595227018,0,0.00555418077254027,0,0,0,0,0.0650047022072513,0.149848750588492,0,0.0658278488762826,0,0,0,0,0,0,0,0,-0.0973857916380127,0,0,0,0,0,0,0,0,0.0276189309478745,0,0,0,0,0,0,0,0,0,-0.0695379664823968,-0.0115947900113722,0.00197521811398032,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0554495258663424,0,0,0,0,0,0,0,0.0759961274783729,0,0,0.0277653341267455,0,0,0,0,0,0,0,0,0,0,0.0285594528606263,0,0,0,0,0.100977973686817,0,0,0,0,0,0,0.0368368232327937,0,0.0463103026495326,0,0,0.016630760220306,-0.00935610885850839,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.253051803043925,0,0,0,0,0,0,0,0,0,0.000301778645520104,0,0,0,0,0.0213054790992216,0,0,0,0,0,0,0,0,0,0,0.0784121459631353,-0.00646450997960748,0,0,0.349696434027148,0,0,0,0,0,0,0.0571169667238184,0,0,0,0,0,-0.00428850963798417,-0.00132631871334163,0,0,0,0,0,0
X002236.SZ,0,0,0.0115610109602861,0,0,0,0,-0.0776422872557478,0.0326003126296006,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150055300769687,0,0,0,0,0,0.0140190872863523,0,0,0,0,-0.0701395298670566,0,0,0,0.0803865864491831,0,0,0,0,-0.0160112399773319,0.0383563184126916,0.302065496326708,0,0,0.0808086834918248,0,0.00485125981700501,-0.00456632026927185,0,0,0,0,0,0
X600066.SH,0,0.122451177988883,0,0,0.0880256765602859,0,0,0,0.180363706195957,0,0,0,0,0,0,0,0,0.0955212633673617,0,0,0,0,0.0829029009398474,0,0,0,0,0,0,0.0217001214788758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669908398910557,0,0,0,0,0.0697994689493363,-0.0448214525795978,0.0154187455248991,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.161270997883186,0,0,0,0,0,0,0,0,0.0916122639225209,0.0494743786694376,0,0,0,0,0,0,-0.0129223164738977,0,0,0,0.547237092544839,0.0347317531103706,-0.218663642295561,0,-0.0105109838324583,0,0,0.059968070474936,0,0,0,0,0,0,0,0.0924716182381144,0,0,0,0,0,0,0,0,0.0150990848510561,-0.00991089162702704,0.113641356660093,0,0,0,0,0
X000100.SZ,0,0,0,0,0.0661205659887514,0,0,0.18850042819855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124113768071187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405258588230083,0,0,0,0,0.0321255927697796,-0.00476669449382815,0,0,0,0,0,0
X601877.SH,0,0,0,0.138858222590017,0.0369204716866103,0,0,0.109536383702008,0,0,0,0,0.121864763709566,0,0.109132277298604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101905297608533,0,0,0,0,0.0564032108684614,0.0211776478659981,0.00405579302196243,0,0,0,0,0,0
X002456.SZ,0,0,0,0.166088815643844,0,0,0,0,0.155176643145437,0,0,-0.0692605076278411,0,0,0,0,0.0936564693418541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0413927211894001,0,0,0.362505067138733,0,0,0,0,0,0,0,0,0,0,0,0.25424877896773,0.0223224358912806,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0.0542787582472354,0,0,0.0467584117794877,0.0660319814225247,0,0,0,0.0350126431229229,0,0,0,0.0191456032376888,0,0,0,0,0,0,0,0.0745763549791844,0.336832664376022,0,0,0,0.0398538526430338,0,0,0,0,0,0,0,0,0,0,0,0.0288691548543547,0,-0.0146425303793833,0,0,-0.000144097425937938,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.0821795288854753,0,-0.0233313797808087,0,0.114229118635965,0,0,0,0.0781684251313144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114911440364625,0.0473551614534726,0,0,-0.0500014244022692,-0.114446477034927,-0.0135606340131655,0.0102141046312924,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218219338443935,0,0,0,0,0,0,0.0147511391529153,0,0,0,0.16693380377478,0,0,4.33680868994202e-19,0.079076600825623,0,0.0901602001535769,0,-0.0339114697921497,0,-0.00472550301304206,0,0,0,0,0,0
X000157.SZ,0,0,0,-1.73472347597681e-18,0.0304940887166342,0,0,0.0492903649977529,0,0,0,0,0.153601190146055,0,0,0,0,0,0,0.0676580519284759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177337377425521,0,0,0,0.00829801432474316,0,0,0,0,0,0,0.00153364484374026,0.0834027237219988,0,0,0,0,0.0252054730955868,-0.00974225990763643,0,0,0,0,0,0
X600177.SH,0,0,0,0,0.00967180705972494,0.0508823173913186,0.05259238809879,0,0,0,0,0,0,0,0.0995363064276449,0,0,0,0,0.0459404731274141,0,0,0,0,0,0.0216176901401939,0,0,0,0,0,0,0.036307333865582,0,0,0,0,0,0,0,0,0.0446718410750294,0,0,0.00790403880479222,0,0.0220685155634382,0,0,0,-0.00274391178121377,0.00334262047429438,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,-0.0143963163620771,0,-0.0617739678486782,0,0,0,0.016468865114884,0,0,0,0,0,0,0,-0.0314745653414155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175773837785774,0.0311408227483772,0,0,0,0,0,0,0,0,0,0.0345535518397952,0,0.270339156108281,0,0.0405462659795922,-0.0228467720047032,0.0102972298498049,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.230585019495025,0,0,0,0,0,0,0.0549211616917863,0,0,0.11864579828989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618109185393267,0,0,0,0,0,0,0,0,0.0804369054236412,0.13512826360357,0.088294787376472,0,0,0,0,-0.00862359638827761,-0.000139826163769314,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,-0.0183666085439497,0,0,0,0,0,0,0,0,0,0.0154830689036975,0,0,0,0,0,0.503977868465581,0,0.0961651981281211,0,0,0,0,0,0,0,0,0.0567846795496632,0,0,0.0187032720041707,0,0,0,0.0677335851052348,0,0,0,0,0,0,0.0726099166741099,0,0.0155492203946794,0,0,0,0,0,0,0
