,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000858.SZ,X000651.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X600703.SH,X600741.SH,X000338.SZ,X000568.SZ,X300003.SZ,X600271.SH,X601877.SH,X002008.SZ,X002456.SZ,X002236.SZ,X600487.SH,X300124.SZ,X600809.SH,X000596.SZ,X000661.SZ,X000100.SZ,X600867.SH,X000977.SZ,X000625.SZ,X600066.SH,X300136.SZ,X300142.SZ,X600566.SH,X002179.SZ,X600498.SH,X002007.SZ,X002294.SZ,X000157.SZ,X002241.SZ,X300146.SZ,X600522.SH,X002180.SZ,X002049.SZ,X600177.SH,X000869.SZ,X600089.SH,X000050.SZ,X002506.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002475.SZ,0,0,0,0,0,0,0,0,0,0.00901845064876474,0,0,0,0,0,0,0,0,0,0,0.494565270813038,0,0,0,0,0,0.151368242365173,0,0,0,0,0,0,0,0,0,0,0.0788710200558439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161948725264253,0.023233449955639,0,0,0,0,0,0
X600031.SH,0,0,0.0693858112037822,0,0,0,-0.0936978257116635,0,0,0,0,0,0,0.131850044477153,0,0,0,0,0,0,0.0635167207248154,0,0.274360534708689,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275138010547736,0,-0.132269575730458,0,0,0,0,0,0.0287957759990303,0,0,0,0,0,0,0,0.0145453266349911,0.023887668666373,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.128683406442332,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0375558458957741,0.122533365150974,0,0,0,0,0,0,0,0,0,0,0.0564827198344126,0,0,0.196986256244845,0,0,0,0.0618615350451103,0,0,0,0,0,0,0,0,0,0,-0.0188302073026554,-0.0171621517208577,0,0,0,0,0,0
X600741.SH,0,0.182413982235421,0.0138906313492017,0,0,0,0,0,0,0.0164178782248675,0,0.0263419804833182,0,0,0,0,0,0,0,0.0696303134158409,0,0,0,0,0,0,0,0,0,0,0,0.102792642432437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230813428603582,0.0385633151863785,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.168808145079068,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.0784790284753277,0,0,0,0,0,0,0,0.0227572107785851,0,0,0.014488769673135,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.456269504886464,0,0.213849861236159,0,0,0,0,0.0142408295083217,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0648941786177509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162601375880296,0,0.173034621576488,0,0,0,0,0,0,0,0.0209495823444711,0.0306013901786944,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.0212718823252719,0.163830109527195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154135739094043,0,0.294189196525214,0.0594810476579497,0,0,0.0294490820066878,0,0,0,0,0,0,0,0,-0.0534126047346794,0,0,0.0579490800483951,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277394659781073,0,0,0,0,0,0,0.115266832244175,0,0,0.0314809997438068,0.138068533781658,0,0,0.0944794274557235,0,0,0,0.091291811374565,0,0,0,0.0181085197300827,0,0,0,0.0201600570627402,0,0,-0.0165391503041417,-0.0258767675809757,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0714214640921417,0,0.176933184529239,0.0238967125041897,0,0,0,0,0,0,0,0,0,0,0,0.0455434109314326,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00675892147430147,0.0163778957506782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165189573372587,0,0,0,0,0,0,0
X002008.SZ,0,0.0533717723430157,0.4014580828167,0,0,0,0.0312629850571963,0,0,0.0487675915809155,0.115923499342498,0,0,0,0,0,0.20278544352183,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.225593302291337,0,0,0,0,0,0,0,0,0,0,0,0.00107236129174778,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.0876616879997951,0.410033815517903,0,0.0825795670227941,0,0,0,0,0,0,0,0,0.0260281574242487,0.00200030405713209,0,0,0,0.00556413114572795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29668819392793,0,0,0,0,0,0,0.00332284200600086,-0.00570464833150592,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.268566463211148,0,0,0,0,0,0,0,0,0,0.405857213271037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141994337193688,0,0,0,0,0,0,0,0,0.130596809864879,0,0.00804710585146948,0.0248583949923983,0.223894187077051,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389619395491231,0,0,0.0136728117080464,0.137526891557757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117719225546977,0,0,0,0,0.0143768330760702,0.105659185247821,0,0.0985706881734427,0,0,0,0,0.127047008912251,0,0.00681294428584121,-0.00559512673096996,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027499209041465,0,0,0,0,0,0,0,0.0404842876335694,0,0,0,0,0,0,0.123094515798825,0.0350795455385009,0,0,0,0,0,0,0,0.130930246256218,-0.115711737480546,0,0,0,0,0,0,0,0,0.09358088740237,0,0.00891106369292922,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.265437439021781,0,0,0.0246475981974243,0,0,0,0,0,0,0,0,0,0.0780753993078913,0,0,0,0,0,0.392948883685927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174444947584315,0,0,0.0023663319327672,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0.106222414493398,0,0,0,0,0,0,0,0,0.439239979611485,0,0,0,0,0,0,0,0,0.209989631330286,0,0,0,0.0533992224295332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149928918889951,0.0239207456655772,0,0,0,0,0,0
X000661.SZ,0,0,0,0.150349520854185,0,0,0,-0.172469628159932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286960394787093,0,0,0,0,0.176288953847327,6.93889390390723e-18,0,0,0.308096255730392,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314493419061263,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.34892090978558,0,0.00627519417905391,0,0,0,0,0,0,0,0,0,0,0,0.0915174782805044,0,0,0,0,0,0,0,0,0,0.0233028320498305,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129102928638144,0,0.00614820976918639,0,0,0,0,0,0,0
X600867.SH,0,0,0,0.340220606457686,0,0.419498148894142,0,0,0,0,0.0848069300047597,0,0.109684254833414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749510725253419,0,0,0,0,0.124437955249161,0,0,0,0,0,0.155328305677614,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00855497151391281,0.014472307012521,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0.0425822120967214,0,0.0921299538405103,0.112982532399532,0,0,0,0,0,0.0562180692824233,0.0823171614541961,0,0,0,0,0,0,0,0,0.0247643257441938,0,0,0,0,0,0,0,0,0,0,0,0.223487859596329,0,0,0,0.180935608026068,0,0.21625518568888,0,0,0,0,0,0,-0.0364171791942949,-0.0516832554074722,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0808387068793796,0,0,0.038493733482234,0,0,0,0,0.132658006789919,0,0,0.0420938804297858,0.0528619550480029,0,0,0,0,0,0,0,0,0.00569066459522126,0,0.0248928617846136,0,0,0.347545282044194,0,0,0,0,-0.00963341443385267,0,0,0,0,0,0
X600066.SH,0,0,0,0.0975901699876798,0,0,0,0,0,0.0446956158333038,0,0,0,0,0,0,0,0,0,0,0,0.0826515296980693,3.46944695195361e-18,0.152825601457413,0,0,0,0,0,0,0,0,0,0,0.113906292315659,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425665790412745,0.183428991064895,0,0.039345919731365,0.0504638161663329,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.132666504427237,0,0,0,0,0,0,0.109719282581867,0.128741583846101,0,0,0,0,0.125102341275762,0,0,0,0,0,0,0,0,0,0,0.0192028121055602,0,0,0,0,0,0,0.378042710419623,0.0904385865860361,0.0313007986570034,0,0,0,0,0,0,0,0,-0.000402871841889687,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.0911260828359234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.289996236166863,0,0,0,0,0,0,0,0,-0.0732209584865722,0,0.0469652085104265,0.28995793435824,0,0,0,0,0,0,0,0.277831988791068,0,0,0,0,0.0183501296213194,0.00578736779267945,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229327743479609,0,0,0,0,0,0,0,0,0.0882819104978262,0.167113304287699,0,0.228473161160859,0,0,0.0157455053029079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122776274908179,-0.0115183060597915,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0.0284839380907589,0,-0.264493898392468,0,0,0,0,0.0529677075596662,0,0,0.179926658052851,0.0594309417464345,0.150356388970152,0,0,0,0,0,0,0,0.0742635549598691,0,0,0.0209298392372133,0,0,0,0,0,0,0,0,0,0,0.00956055139004625,0,0,0,0,0,0,0,0.000678164757280419,0.00928646720233564,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0.0594311022484238,-0.0561344309441242,0,0.0714943993814157,0,-0.0227270941420367,0,0,0.310340089790232,0,0.178147427775165,0,0,0.425258733497688,0,0,0,0,0,0,0.106610379834749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00939767202821939,0.00652523314110788,0,0,0,0,0,0
X002007.SZ,0,0,0,0.175541283891624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416233272890081,0,0.109147518154469,0,0,0,0,0.144985572659141,0,0,0,0,0,0,0,-0.173457769273535,-0.00920901066405079,0,0,0,0,0,0.145964247924958,0,0,0,0.00338333225075192,0,0,0,0,0,0
X002294.SZ,0,0,0,0.286555026075522,0,0,0,0,0.0124650346542861,0,0,0,0,0,0,0,0,0,0,0,0,0.0481226101483375,0,0,0,0,0,0,0.0821427386364569,0.0341902570126218,0,0,0.0628095882689215,0.0896012361112897,0.138031434979785,0,0,0,0,0,0,0,0,0.00351269926150841,0,0,0,0,0,0,0,0.00260959155868968,-0.00423146960573477,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0714051519683515,0,0,0,0,0,0,0,0,0.0315790484912676,0,0,0,0,0.0133178029174273,0.0578492691513068,0,0,0.00833421128890306,0,0,0,0,0.112785130304918,0,0,0,0,0,0,0,0,0,0,0,0,0.0278892191475505,0,0,0,0,0,0,0,0.00605724132162848,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0440342273262356,0,0.154780834018678,0.0768280718952965,0,0,0,0.0179388434155119,0,0,0,0,0,0,0,0.175991898940817,0.0102498053184159,0,0,0,0,0,0,0,0,0.328081135636985,0,0.0588969374410268,0,0,0,0.0888246760778602,0,0,-0.0100132647285214,-0.00867009505607729,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161266658384233,0.0165464944047201,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.241512348595484,0,0.00907878200221018,0,0,0,0,0,0,0,0,0,0,0,0,0.297913295018144,0,0,0,0,0,0,0.0836423719047961,0,0,0,0,0,0,0,0,0,0,0.11531653797632,0,0,0,0,0,0,0,0,0,0,0.00140071069554047,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0.0368820920443185,0,0,0,0,0,0,0.0993431503623638,0,0,0,0,0.088932533983946,0.0249862187201195,0,0,0,0,0,0.089239083295943,0.175376228398465,0,0,0,0,0,0,0,0.212633155493995,0,0,0,0,0,0,0.347096236235255,0,0,0,0,0,0,0,0.0101590563951975,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0.113614907987816,0,0.120585672817765,0.199299580096774,0,0.0303568190742724,0,0,0,0,0,0.0695208950331276,0,0.210277217484992,0,0,0.048787096026541,0,0,0,0,0,0.189891954899511,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996622245653567,0,0,0,0,0,0,-0.0062147272731472,2.16840434497101e-19,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796263349203669,0,0,0.0224320358544804,0,0,0,0.0573957114198514,0,0,0,0,0,0,0.14498135661947,0,0,0,0,-0.0171194897281867,0,0,0,0,0,0,0.101877924823984,0,0,0,0,0.0195843662978614,0,0.00558130218292453,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.232443371656148,0,0,0.180792523162313,0,0,0,0,0.0951205606838064,0.0898493103378846,0,0,0.0536531273194064,0,0,0,0,0.114456054213045,0,0,0.0262601464738379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00286550373805957,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.133635014758729,0,0,0,0,0,0,0,0,0,0.00265524451131484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804492352733417,0,0,0,0,0,0,0,0,0,0.301739994442478,0,0,0,0,0,0,0,0,-0.0184984757898114,-0.0322427406759474,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.270350707708949,0,0.00769401633089706,0,0,0,0,0.0620458219293231,0,0,0,0,0,0,0,0,0,0.0360490418194191,0,0,0,0,0.0938508620200231,0,0,0,0,0,0,0,0,0,0,0.247388478122643,0,0.0784198704720098,0,0,0,0,0,0,0,0,0.00401782791962041,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.192960201716515,0,0,0,0,0,0,0,0,-0.0354709191982205,0,0,0,0,0.206915633072678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027157391294771,0.0200057436974898,0,0,0,0,0,0
Change_TY3M,0,0,0,0.430751019169447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0724740809505151,-0.235953486045586,0,0,-0.0674661744119099,0,0,6.93889390390723e-18,-0.0479085037519911,0,0,0,0,0,0,0,0.0831447299015175,0,-0.408404152750567,0,0,0,0,0,0,0,-0.0129540055385263,-0.0299305419011722,0,0,0,0,0,0
Slope,0,0,0.192351941858407,0,0,0,0,0,0,0.770604108661436,0.243474052911673,0,0,0.945773530779565,0,1.75960459421799,0,0,0,0,0,0,0,0,0,0,-1.22419810368945,0,0,-4.18696857950409,0,1.15293465534364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42202258953864,0,0,-1.0800765794122,0,0,0,4.34704380720001,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.89369964154163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.423596117665111,0,0,0,0,0,0,0
RealEstate_excess,-0.126622413771347,0,0,0,0,0,0,-0.0608127506185732,0,0.150733088031671,-0.00563274910016777,0,0,0,0,0,0,-0.144129687271422,0,0,0,0.0173516743675169,0,-0.061138528585348,0,0,0.0248288950909525,0,0,0,0,0,0,0,0.0291467818090281,0,-0.0337062382691319,0,0,0,0,-0.0113616392805975,0,-0.0347163310485503,0,0,0,0,0,0,0.0587488228534288,5.29366719428502e-05,0,0,0.118586573787781,0,0,0,0
MKreturn,0,0.0895194798795014,0,0,0,0,0,0,0,-0.0329619519917052,0,0,0,0,0,0,0,0,0,0.0182084791322211,0,-0.0471901898665833,0,-0.0502938188772386,0.100113742578892,0,-0.0057435428541262,0,0.0419751268829463,0,0,0,-0.0249463923932324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177208220436367,0,0.2228236768788,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00118704474848822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00141290232689358,-0.00209572322698272,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.0168677536687042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269012622486863,0,0,0,0,-0.0104780966864397,0,0,0,0,0,0,-0.0081554362118746,0,0,0,0,-0.0119607951402452,0,0,0,0,0,0,0,0,0,0.020198396163393,-0.0436519563339111,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.0044375048280348,0,0,0,-0.00432053733159956,0,0,0,0,0,0,0,0,0.00475200640987425,0,0.00205636114253371,0,0,0.0128759206632467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00591870229297912,0,0,0,0,-0.00781598662221762,0,0,0,0.000542956961598251,-0.00236247723568346,0.00555264978418113,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.00529174920701386,0,-0.00630311733131266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163432017834091,-0.00276761783740716,0.00395321864984705,0,0,0,0,0,0,0,0,-0.00936161309558431,0,0,0,0,0,0,0,0,-0.0238623217824214,0,0,0,0.00374609891364067,0.000426173523109148,-0.000177960254953825,0,0,0,0,0,0
