,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X002236.SZ,X000568.SZ,X000625.SZ,X600031.SH,X002475.SZ,X002241.SZ,X000338.SZ,X002456.SZ,X600066.SH,X601877.SH,X000100.SZ,X300124.SZ,X002508.SZ,X300003.SZ,X002085.SZ,X002008.SZ,X600089.SH,X300136.SZ,X600177.SH,X600522.SH,X600271.SH,X002294.SZ,X000157.SZ,X600487.SH,X600118.SH,X000981.SZ,X600699.SH,X600867.SH,X600566.SH,X600809.SH,X600372.SH,X300115.SZ,X000559.SZ,X002074.SZ,X002007.SZ,X000050.SZ,X000066.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.0572365867746222,0,0,0.0508735237328438,0,0,0,0,0,0.318273524059776,0,0,0,0,0,0,0,0,0,0,0,0.0482138722675583,0.0222826399014249,-0.0244220326622405,0.0505115791419076,0,0,0,0,0,0,0,0,0,0,0,0,0.174104771316375,0,0,0,-0.0433204321725747,0,0,0,0,0,-0.00133898229033864,-0.012883975685999,0,0,0,0,0,0
X600104.SH,0,0,0,0.215739670869535,0,0,0,0.00267621029667825,0,0.127750931827209,0,0.359879930663306,0,0,0.119441377613829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102428578606291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123844146111357,0,0,0.0274857830904534,0.0140703863228631,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.180461856098788,0.0679324062907134,0,0,0,0,0,0.139093632549919,0.332913303547073,0,0,0,0,0,0,0,0,0,0,0,0.16850463252717,0,0,0.0331883939132417,0,0.0220564759882373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00541903846745441,0.0489681412975239,0,0,0,0,0,0
X000651.SZ,0,0.0754957693534531,0,0,0.200155505429132,0.0534242166569726,0,0,0,0,0,0,0.111356628681503,0,0,0,0,0,0,0,0.0758449657733973,0,0,0.0457706098476894,0.109074642294189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00443354015689905,-0.000912147044183967,0,0,0,0,0,0
X000858.SZ,0,0,0,0.035344663625561,0,0,0,0,0,0,0,0,0,0.735144127037451,0,0,0,0,0,0,0,0.00352750031306913,0,0,0.0408187827916264,0.010085559725976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00644218233765395,0,0,0,0,0,0,0
X000725.SZ,0,0,0.116822610411922,0,0,0,0,0,0.147796652465231,0,0,0,0,0,0,0,0,0,0.0185166348649012,0,0,0,0,0,0,0,0.0886713813784225,0,0.178591128362384,0,0,0,0.657453512253605,0,0,0,0,0,0,0,0,0,0,0,0,-0.00380091363163238,0,0.050956826551693,0,0,0,0,0.0530696545860313,0,0,0,0,0,0
X600276.SH,0,0,0.0708891874729445,0,0.0382135266619068,0,0,0.00798605938911735,0,0,0,0.153146270387321,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.128485427597874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0784944235591731,0,0,0,0,-0.0759253681720936,-0.0749315430273986,0,0,0.0130226989733735,0,0,0,0,0,0,0
X002304.SZ,0.170297522715249,0.127354526648506,0,0,0.171387710155634,-0.0191206101315872,0,0,0,0.038296336258744,0,0,0,0,0,0.136077884758313,0,0,0,-0.0411958144609462,0,0.0674728725011161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271641539352201,0,-0.0628910680886891,0,0,0,0,0,0,0,0.0124962914971688,-0.0317607334054916,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.0267692726820973,0,0,0,0,0.244888782718964,0,0,0,0,0,0,0,0,0.128620334203397,0,0,0,0.0546216547625374,0,0,0.0541358660342603,0.0729484301791458,0,0,0,0,0,0.00386987166548124,0,0,0,0,0,0,0,0,0,0,0.0727639577236712,0,0,0,0,0,0,-0.0438965861448025,0.055752135618269,0,0,0,0,0,0
X600690.SH,0,0.159999380932262,0,0.334810568372865,0,0.0239849924308362,0,0.00955662173240825,0,0,0,0.191149648738357,0.0994908308700685,0,0,0,0,0,0,0,0,0,0,-0.0478609073553895,0,0,0,2.16840434497101e-19,0,-0.0796261381692212,0,0,0,0.270032933261225,0,0,0,0,0,0,0,0,0,0,0,0,0.0197179771378751,0,-0.117324608113419,0,0,0.0184535684842557,-0.00490637728506293,0,0,0,0,0,0
X600703.SH,0,0,0.0379480113813338,0,0,0,0,0,0.0670015596478026,0.0674532886060659,0,0,0.0591004158836029,0,0,0,0,0.340247335013203,0,0,0,0,0,0,0,0,0,0,0.0511181530858946,0,0,0,0,0,0,0.0788283798751143,0,0,0,0,0,0,0,0,0,-0.00474198997465318,0,0,0,0,0,0.0367628974654324,-0.0345033422670715,0,0,0,0,0,0
X600741.SH,0,0.623465922551415,0,0,0,0,0,0.00915573217634037,0.192982588765731,0.0393952016641432,0,0,0,0,0,-0.155309562490512,0,0,0,0,0,0,0,0,0,0,-0.0449418255957599,0.0169345416917112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00788259028561619,0,0,0,0,0,0,-0.0317940853371965,0,0,0.00680522879440832,0.00564297254777355,0,0,0,0,0,0
X002236.SZ,0,0,0.379125180064551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264206854445625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537680273818919,0,0.159866735253718,0,0,0,0,0,0.0235327760022664,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0277468288057901,0.687784933513958,0,0,0,0,-0.093386099147317,0,0,-0.042522618191656,0,0,0,0.106449857628112,0,0,0,0,0,0,0,0.0810706462706115,0,0.0106909156968757,0,0,0.0456200919365274,0,0.0135172814806612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00545696066716947,0,0,0,0,0,0,0
X000625.SZ,0,0.236941717703015,0,0.164741102564565,0,0,0,0,0,0,0,0.0049153082315096,0,0,0,0,0,0,0.0429945918613918,-0.0989992448430523,0,0,0,0,0,0,-0.0240834085798065,0,0,0,0.0924131644333178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542797128033825,0,0,0,0,0,-0.0229581395058682,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.216584173390338,0,0,0,0,0,0,0,0,0,0,0,0,0.032642096479556,0,0,0,0,0,0,0,0,0,0,0.0157781186033706,0,0.303449120611864,0,0,0,0,0,0,0,0,0,0,0,0,0.0025053818175742,0,0,0.200417561033295,-0.010434196516811,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.071601829549196,0,0,0,0,0.11707162165184,0,0,0,0,0,0,0.0135970551519356,0,0,0.31042059787771,0,0.20593189465497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184399268475455,0,0,0,0,0,0.0141941576318593,-0.0437956000635708,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105883498161963,0.245325901029446,0.467794513505901,-0.00392396654245642,0,0,-0.0892939083866242,0,0.435024364131024,0,0,0,0,0.0704131376275825,0,0,0.107014671143105,0,0,0,0,0,0,0,0,0,0.0165353354155899,-0.0381355510931611,0,0,0,0,0,0
X000338.SZ,0,0,0,-0.108539517839416,0,0.0613510896000194,0,0,0,0,0,0,0,0,0,0.540014723719773,0,0,0,0,0,0,0,0.0130250158865235,0,0,0,0.117528968087352,0,0,0,0,0,0,0,0.0581776484577399,0,0,0,0,0,0,0,0,0,0.0438486103714578,0,0,0.208116867340242,0,0,-0.00720274289481148,0,0,0,0,-0.211658074687277,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.149822197895244,0,0.0533554008959429,0,0,0,0,0.115858922403699,0,0,0,0,0,0,0,0,0,0.124592106993459,0,0,0,0,0,0,0,0.199508190052993,0,0,0.0722245192505477,0,0,0.0422424848152409,0,0.018468022724729,0,0,0,0,0,0,0,0.0073340254832154,0.0188420569020422,0,0,0,0,0,0
X600066.SH,0,0,0,0.0569863999193669,0,-0.0383308706472421,0,-4.33680868994202e-19,0,0,0,0,0.029937541603593,0,0.100943332902374,0,-0.273935478617081,0,0,0,0,0,0,0,0,0,-0.0199742970301257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251193805846008,0,0,0.181887984699167,0,0,0,0,0,0.0300229995292494,0,0,0,0,0,0,0
