,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X002236.SZ,X600031.SH,X300003.SZ,X000338.SZ,X601877.SH,X300124.SZ,X002008.SZ,X600809.SH,X002456.SZ,X600867.SH,X000625.SZ,X600271.SH,X600066.SH,X600487.SH,X000100.SZ,X000981.SZ,X002294.SZ,X600566.SH,X002241.SZ,X300142.SZ,X000596.SZ,X002508.SZ,X000661.SZ,X002049.SZ,X000157.SZ,X000050.SZ,X002180.SZ,X300136.SZ,X000977.SZ,X002179.SZ,X600522.SH,X002038.SZ,X600089.SH,X600498.SH,X002129.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0263141862047674,0.389710126532823,0,0,0,0,0,0,0.0568671441744674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929805807351776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203116528879735,0.0321662865331329,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.276856502121039,0,0,0,0,0,0.0354924265396429,0.00401965440735928,0,0,-0.12677239535228,0,0,0.0894785257849938,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.0141034923765228,0,-0.0773158187735797,0,0.0753142236029261,0,0,0,0,0.163197774347779,0,0,0,-0.100072336302136,0,0,-0.0389597739873712,-0.0573997397893959,0,0.0490599010655057,0,0,0,0
X002415.SZ,0.194289849777935,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981698806978447,0,0.0949683320612827,0,0,0,0.069368002543585,0,0,0,0,0,0,0.279718239558502,0,0,0,0.0198572963209506,0.200858501093587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196090333604164,0,0,0,0,0,0,0
X000858.SZ,0.174293747935495,0,0,0,0.0651006129157718,0,0,0,0,0.082847452528606,0.563182420494436,0,0,0,0.0215182532776782,0,0,0,0,0,0,0,0,-0.0256081599748263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199008500002421,0,0,0,0,0,0,0,0.0160530235846106,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.212882833898817,0,0,0,0,0,0.520434754788416,0,0,0,0,0.021141652651204,0,0,0,0,0,0,0,0.115167045482154,0,0,0,0,0,0,0,0,0,0,0,0,0.0350494009890973,0,0,0,0,0,0,-0.0793913759164214,0,0,0,0,0,0,0,0,0.00487777086196024,0.055212345331992,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.101148611290209,0,0,0,0.00514336316221534,0,0,0,0.00365393034377243,0.0828243167057027,0.323606241149276,0,0,0,0,0.130309810678212,0,0,0,0,0,0.0966721421808327,0,0,0,0,0,0,0,0,0.11308441025504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0462544078464319,0.0038867084693797,0,0,0,0,0,0
X002304.SZ,0,0,0.040387408434668,0,0,0,0,0,0,0,0.181588710585809,0,0.179840693862877,0,0,0,0,0,0,0,0,0.134030188397842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215386827914299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00843359442778252,-0.0383135008248581,0,0,0,0,0,0
X000725.SZ,0,0,0.0320227351772777,0,0,0,0,0,0.24811965317308,0,0,0,0,0,0,0,0.0152205590904416,0.136758101060871,0,0,0,0,0,0,0,0,0,0.114806541051841,0.290770226264894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113731712712902,0,-0.0147147556706992,0,0,-0.0109574068050052,0.0552513185692333,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44338072553087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1598005406897,0.156630147510779,0,0,0.0265703551152483,0.0237925514710402,0,0,0,0,0,0
X600690.SH,0.00325747530570007,0,0,0.460343762368267,0.162316952788986,0,0.0932099656873988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.0547434896475817,0,0,0,0,0,0,0,0,-0.0149727797391505,0,0,0,0,0,0
