,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X600104.SH,X300014.SZ,X000651.SZ,X600031.SH,X000725.SZ,X300124.SZ,X002371.SZ,X002241.SZ,X000338.SZ,X600703.SH,X003816.SZ,X000063.SZ,X000596.SZ,X002129.SZ,X002049.SZ,X000625.SZ,X000661.SZ,X601877.SH,X002179.SZ,X300142.SZ,X002074.SZ,X000100.SZ,X600741.SH,X600089.SH,X600460.SH,X600702.SH,X002236.SZ,X000799.SZ,X002180.SZ,X000157.SZ,X600779.SH,X600522.SH,X601799.SH,X002414.SZ,X000733.SZ,X600584.SH,X600884.SH,X002008.SZ,X600183.SH,X002007.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.543611372212438,0,0,0.103898087063157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253575692912621,0,0,0,0,0,0,0.00676866583704483,0.0329420309780601,0,0,0,0,0,-0.000136778295988818,0,0,0,0,0.00813986142342687,0,0,0,0,0,0,-0.00175427807090547,0,0,0,0,0,0
X000858.SZ,0.0412876738445019,0,0,0.440738229798975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510748725528215,0,0,0,0.297709128268898,0,0,0,0,0,0,0,0,0.0584310853248973,0,0,0,0,0,0,0,0,0,0,0.0416925489060537,0,0,0,-0.0116528475433389,0,-0.00384103746717973,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.160344598079398,0.200777042872093,0,0,0,0,0,0,0,0,0.0208417008720202,0,-0.0148786000521155,0,0.0183453854865219,0,0,0,0,0,0,0,0,0,0.0201777534922436,0,0,-0.00987733973287091,0,0,0,0,0,0,0,0.0732653408886443,0,0,0,0,0,0,-0.0275346529783649,0,0.00951186859706014,0,0,0,0,0,0,0
X600809.SH,0,0.22876224481009,0,0,0,0,0,0,0,0,-0.102786140550269,0,0,0,0,0,-0.0805158074316165,-0.0520413342580919,0,0,0,0,0,0,0,0,0,-0.184584532542944,0,0,-0.130416151768058,0,0,0.192287108774052,0.0058451944535883,0,0.469890354912743,0,0,0.0815599328540335,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164330704132488,0,0,0,0,0,0
X000568.SZ,0,0,0,0.131981639280127,0,0,-0.0333776748141464,0,0,0,0,0,0,0,0.0550436791429602,0,0,0,0,0,0,0.321742014236924,0,0,0,0.232088736338806,0,0,0,0,0,-0.0028068950697881,0,0,0,0,0,-0.0357974038773091,0,0.0192220174040796,-0.134245755589596,0,-0.148025910388451,0,0,0,0,0,0.0588687709533589,0,0,0.00774932283115995,0.019707958008936,0,0,0,0,0,0
X002475.SZ,0,0.158047599071191,0,0,0,0,0.163749289918093,0,0,0,0,0,0,0,0.0689783778933449,0,0.0793965913468574,0,0,0,0,0,0,0,0,0.0144262469580826,0,0,0,0,0.190866361709556,0,0,0,0,0,0,0,0,0,0.0800740525476637,0,0,-0.0115829382108591,0,0,0,0,0,0,0,0,-0.00076174438189147,0,0,0,0,0,0
X600276.SH,0,0,0.141925855730155,0,0,0.00955969412973308,0,0,0,0,-0.053430974304096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587370528947834,0.137087124752464,-0.0645336281716323,0,0,0.157440252740696,0,0,0,0.0119335679806984,0,0,0,0,0,0,0,0,0,0,-0.141746841700222,-0.135820708060494,0,0.186833092986571,-0.0416809000977424,0,-0.0010985360020056,0,0,0,0,0,0,0
X600690.SH,0,0,0.114869578575291,0,0,0,0,0,0.0766273977792231,0,0,0,0,0,0,-0.135770089866487,0,0,0,0,0,0,0,-0.0389350284633624,0,0,-4.33680868994202e-19,-0.0126557543943255,0,0,0.299269552115753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0455214510151407,0,0,0,0,0,0.00352300823790621,0,0,0,0,0,0,0
X002304.SZ,0,0.221536042683598,0,0,0,0,0,0.209436984424915,0,0,1.0842021724855e-19,0,-0.101627507411184,0,0,0,0,0,0.1254663848492,-0.129359587424193,0,0.0493143374241316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232468744791424,-0.118491738700105,0,0,0,0,0,0,0,0,0.00504405015753755,0,0,-0.00758862197491591,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,-0.0702503889766231,0,0,0,0,0,0,0,0.0155102514411915,0,0,0.140929525089171,0,0,0,0,0,0,0.0262076275066832,0,0,0,-0.0127511787093117,0,0,0,0.00653720811316391,0.0231054645803044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260627923815639,0,0,0,0,0,0,0
