,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X000651.SZ,X002475.SZ,X300124.SZ,X600104.SH,X000725.SZ,X000063.SZ,X003816.SZ,X600031.SH,X002371.SZ,X002129.SZ,X000596.SZ,X300014.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002179.SZ,X002049.SZ,X600089.SH,X000100.SZ,X002241.SZ,X000661.SZ,X002180.SZ,X300142.SZ,X600702.SH,X600522.SH,X601877.SH,X002236.SZ,X600584.SH,X000157.SZ,X600741.SH,X002074.SZ,X600460.SH,X000733.SZ,X000977.SZ,X000066.SZ,X300003.SZ,X600183.SH,X000799.SZ,X002414.SZ,X002294.SZ,X000800.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.15262170135857,0.0845587619483112,0,0.146340246124962,0,0,0.00463981266758921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014947909846701,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418381978011045,0,0,0,0,0,-0.016334640639311,0.0395760112338309,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.107555553126092,0,0.544860162328762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115008917262448,0,0.0122798744864758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0.0678958583931484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124461257396496,0,0,0.180224531188395,0,0,0,0,0.0265134290129368,0,0,0,0,0.00371145308504672,0,0,-0.100778246042048,0,0.220798554953884,0,0,0,0,0,0,0.0685469196876422,0,0,0,0,0,0,0,0,0,0.0259977468115926,-0.0460807572282331,0,0,0,0,0,0
X000568.SZ,0.12711534355723,0.287714079730491,0.000230231601138317,0,0,0,0.357059682891325,0.285298679978254,0,0,0,0,0,0,0,0,0.0560249216210064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0690972222161561,-0.0797834637798534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00739412753837522,0,0,0,0,0,0,0
X600809.SH,0,0.141643622255438,0.0203672598481268,0.176663145146176,0,0,0.129081559375518,0.183286525205374,0,0.0233567558184885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258954221033639,0,0,-0.0170677178125268,0,0,0,0,0,0,0,-0.0375209726623147,0,0,0,0,0.152211151882762,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X600276.SH,0,0.162569489789575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578740124893979,0,0,0,0,0,0,0.185027491118069,0,0,0,0,0,0.0060788693659564,0,0.098151140034952,0.0497102622796406,0,0,0,0.00639789324772464,0,0,0,0,0,0,-3.46944695195361e-18,0.193275401756128,0,0,0,0.0519070632692702,0,0,0,-0.0149423758773264,0,0,0,0,0,0,0
X002304.SZ,0,0.336062429560977,0,0.352286147851203,0.0733182281251373,0,0,0,0,0,0,0,0,-0.0413028392136153,0,0,0,0,0.202817866403285,0,0,0,0,0,0,0,0,-0.0292675026566569,0.0205102666083832,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341530074535069,-0.0385892799766515,0,0,0,-0.0445810940899423,0,0,0,-0.000708501104388927,-0.00428668272234537,0,0,0,0,0,0
X600690.SH,0,0,0,0.110623173072623,0,0,0,0,0,0,0.0137990242961033,0,0,0,0,0.141520315423422,0,-0.0554376291705523,0,0,0.106412623463573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211430735505987,0,0,0,0,0,0,0,0,0,0,0.0113521887484835,0,0,0,0,0,0
X000651.SZ,0,0.157603353739882,0,0,0,0,0,0.184237426482805,0,0,0,0,0,0,0,0,0,0,0,-0.0278107204176108,0.0855472164379076,0,0,0,0,0,0,0,0,0,0.0343614572169371,0,0,0,0,0.0335071319995689,0,0,0,0,0,0.0037544656497836,0,0,0,0,0,0,0,0,0,0.00863701569256421,0,0,0,0,0,0,0
X002475.SZ,0,0,0.108759629709798,0,0,0,0,0,0,0,0.180834152870715,0,0,0,0,0,0.0113082097105834,0,0,0.284198976597851,0,0,0,0,0.0857963876102843,0,0,0.00748215059258879,0,0,0,0,0.0184428397961305,0.0342313156047923,0,0,0,0,0.143702355516303,0,0,0,0,0,0,0,0,0,0,0.208519127956902,0.152411009372985,-0.00601037760464098,-0.00229581720629873,0,0,0,0,0,0
