,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002475.SZ,X002304.SZ,X600276.SH,X600690.SH,X300014.SZ,X600104.SH,X002129.SZ,X000651.SZ,X002371.SZ,X000625.SZ,X300124.SZ,X000725.SZ,X002049.SZ,X600031.SH,X003816.SZ,X000596.SZ,X002241.SZ,X000063.SZ,X600703.SH,X000338.SZ,X002179.SZ,X600089.SH,X000661.SZ,X600522.SH,X601877.SH,X002180.SZ,X002074.SZ,X300142.SZ,X000733.SZ,X600741.SH,X600884.SH,X000100.SZ,X600460.SH,X600702.SH,X000157.SZ,X600584.SH,X000799.SZ,X002236.SZ,X600563.SH,X002176.SZ,X601799.SH,X002414.SZ,X600418.SH,X600183.SH,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0.0763927946877519,0.0455677630940944,0,0,0,0.0242194784445885,0,0,0,0,0.0266964995194287,0.0233119415131934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182494029069194,0,0.0790409221043635,0,0.0426138788615596,0,0,0,0,0,0,0,0,0.037090073975743,0,0.189792388140274,0,0.011188662443072,-0.0375674802764853,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.0924697906361543,0,0,0,0,0.000951088871438587,0,0,0,0.0418207718262414,-0.0291144728792858,0,0,0,0,0,0,0,0,0,0,0,0.124736002278726,0,0.107114740413564,0,0,0,0,0,0,0.137780153967166,0,0,0.118856825733146,0,0,0,0,0.110178473094845,0,0,0,0,0,0,0,0.0837831642821335,-0.0255767973146898,0,0,0,0.10389394969706,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.207359354334648,0,0,0,0,0,0,0,0.16574822695403,0,0,0,0,0.108895967815504,0,0.109690295400704,0,0,0.107582628101927,0,0,0,0,0,0,0,0.0317211264256195,-0.0429254233842149,0,0,0,0,0,0,0,0,0.0421968389401925,0,0,-0.100531510019127,0,0,0,0.00855491480359313,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0.100086738084156,0,0,0,0.0234452269417457,0,0,-0.0804267545448159,0,0,0,0,0,-0.0134166915188323,0,0.0759166663041185,0,0,0.375585415873284,0,0,-0.0147146561642754,0,0,0,0,0,0.093024315911937,0,0,0,0,0.520016805403961,0,0,0,0,0,0,0,0,0,0,0,-0.122074199598969,0,0,-0.0749977586827419,0,0,0,0.0195760488535097,0,0
X000625.SZ,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.143311669961255,0,-0.00907972083858035,0,0,0,0.361324803109329,0,0,0,0,-0.185521921854012,0,0,0,0,0,0,0,0,0,0,0.159743055907928,0,0,0.515131948925752,0.104531451697781,0,-0.01059716977001,-0.199866674695732,0,0,0,0,0,0,0,0,0.0613215779677903,0,0,-0.0909401061203785,0,0,0,0,0,0.0540582899510554,0,0
X300124.SZ,0,0,0,0,0,0.139478593833668,0,-0.0391639921977905,0,0.104562429910141,0,0,0,0,0.0568568409385782,0,0,0,0,0,0,0.0433053013240457,0,0,0,0,0.285006469664851,-0.00640620651870874,0,0,0,0,0,0,0,0,0,0,0,0,-0.0628840478680612,0,0,0.0316702115826644,-0.0275194383293065,0,0,0,0,0,0,-0.0211429773345344,0,0,0,0,0.0174857073239742,0,0
X000725.SZ,0,0,0.0142395325362625,0,0.0302789943791544,0.00312005129472824,0,0,0,0,0,0,0.0220608463984643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.310807684405,0,0,0,0,0,0,0,0.0400721134659241,0,0,0,0,-1.73472347597681e-18,0,0,-0.0113718560221127,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0846907996296943,0,0.196960331253419,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.076535021125132,0,0,0,0,0,0,-0.063302837268865,0,0,0,0,0,0,0,0,0,0,0,0,-0.090240527407552,0,0,0,0.117426149043673,0,0.0930787465556786,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0518281561976459,0,0,0.0678014113876185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206741024148616,0,0.0513657176854853,0,0,0,0,0,0,0,0,0,0.116325519883953,0,0.12433587539761,0.177994712489978,0,0,0,0,0,-0.0504893154170529,0,0,0,0,0,0,0,0,0,0,0.03305842320507,0,0
X003816.SZ,0,0,0,0,0.0633903509180718,0,0,0,0.132320452096386,-0.0109732790184216,0,0,0,0,0,0,0,0,0.0815285664203976,0,0,0,0,0.0116827612994008,0,0,0,-0.000201865691336058,0,0,0,0,0,0,0,0,0.001262802194728,0,0,0,0,0,0.0904063393661997,0,0.027363132935112,-0.00933825366923666,0,0.0216958378916096,0,0,0,0.0313752264691522,-0.0153094632354798,0,0,0,0.0107241563525779,0,0
X000596.SZ,0,0.23463539026722,0.188307385664182,0,0,0,0.252075265409084,0,0,0.162351917045285,0,0,0,0,-0.0364435520294639,0,0,0,0,0,0,-0.135409705442466,0,0,0,0,0,-0.0697787089116997,0,0,0,0,0,0,-0.16113498600588,0,0,0,0.271417882497384,0,0,0,0,0.0544018538555609,0,0,0,0.0853446388698727,0,0,0,0,0,0,0,0,-0.00386720458357955,0,0
X002241.SZ,0,0,0,0,0,0.529088189913224,0,0,0,-0.0167885672625235,0,0,0,0.0385142600451224,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00317579742962428,0.0191553445490186,0,0,0,0,-0.0671117198382929,-0.125628499513852,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.00656865581336541,0,2.16840434497101e-19,0,-0.0517841561749092,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0.0406303880767197,0,0,0,0,0.0617938808872759,0,0,0,0.0234753109135649,0,0,0,0,-1.38777878078145e-17,0.0124475596189782,0,0,-0.0274102159965774,0,0,0.0636350273541103,0,0,0,0.0871939461867856,-0.0453762724430489,0.0487737754859206,0,0,0,0,0,0,0,0,0,0,0.290728018816445,0,0,0,0,-0.066104416041247,0,0,0,0.046845186397061,0,0,0,0.106324186225148,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.232573483252615,0,0.0641999547681534,0,0.0789663775833153,0,0,0,0,0,0,0,0,0,0,0,0,0.0138776621809148,0,0,0,0,0.0335619829092755,0,0,0,0,0,0,0,0,0,0.269040951992048,0,0,0,0,0,0,0,-0.018761789136395,0,0,0,0,0,0,0,0,0,0,-0.000692204368312651,0,0
X000338.SZ,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.00768157311918651,0,0,0,0,0,0,0,0,0.111490633585885,0,0,0.0653340083551442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122798152364267,0.0414811410802331,0,0,0,0,0,0,0,0,0,0,0.00682155827048019,0,0.209073109215725,0,0,0,0,0,0,0.0428408469200109,0,0
X002179.SZ,0,0,0,0,0,0,0,-0.0943100673271311,0,0,0,0,0,0.0331352094321986,0,0,0,0.161105384003623,0,0,0,0.117266594911484,0,0,0,0,0,0,0.0789546638702489,0,0,0.0112741636323008,0,0.127010674181502,0,0,0,0,0,0,0,0,0,0.0435163302528512,-3.46944695195361e-18,0,0,-0.0501706108364202,0,-0.0632753947943582,0,0,0,0,0,0,0.0357606875905393,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0744767676779562,0,0.0189061510004794,0,0,0,0,0,0,0,0,0,0,0,0,0.147546180543402,0,0,0,0,0.208087441182276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24420796135922,0,0,0,0,0,0,0.030216753683535,0,0
X000661.SZ,0,0,0,0,0.190047409502735,0,0,0.0307981352346687,0,0.0125649923737045,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131924978256041,0,0,0,0,0,0,0,0,0,0,0,0.177381660737736,0,0,0.0742607257074704,0,0,0,0,0,0,0,0,0,0,0,0,-0.0401829050186066,0,0,0,0,0.0326524186018667,0,0
X600522.SH,0,0,0,0,-0.0293114194073089,0,0,0,0,0,0,0.145084839349473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339924053329977,0,0.20734068253613,0,0.0884265458347659,0,0,0,0.426133009254861,0,0,0,0,0,0,0,0,0,0,0,0.0134434242894607,0,-0.0508072096870802,0,0,-0.0392240831306693,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.008459010388218,0,0,0,0,0,0,0,0,-0.0210670383603863,0,0,-2.16840434497101e-19,0,0,0,0,0.15370869950888,0,0,0.0442529214657486,0,0,0,0.0979499482966151,0,0.164497235793506,0,0,0,0,0,0.143318630051036,0.173633716038284,0,0,-0.0743073959681432,0,0,0,0,-0.0205049375747619,0,0,0,-0.0182121487278384,0,0
X002180.SZ,0,0,0,0,0,0.0960525047815091,0,0.0693482302990983,0,0.159965754136303,0,0,0,0,0,0,0,0.00937641149597903,0.00244945488662776,0,0,0.0761822731973578,0,0,0,0,0,0,0.0708522721654617,0,0,0,0,0,0,0,0,0.0632275369327538,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0317686966210044,0,0,0,0.0469022471346368,0.029401066579088,0,0,0,0.0228365782011051,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.0940669710331734,0,0.168029454415764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577773911501065,0,0.370982847898555,0,0,0,0.293088926762548,0,0,0,0,0,0,0,0.112123406975184,0,0,-0.0555324869076154,0.0274589545844984,0,0.100045309600994,0,0,0,0,-0.0127415314551507,0,0,0,0.00953903363541243,0,0
X300142.SZ,0,0,0,0,0,0,0,0.381590205087741,0,0.0336165641094156,0,-0.24520413266906,0,0.0280848249570673,0,0,0,0,0,0,-0.0833994780665946,0,0,0,0.236482935463434,0,0,0,0,0.0209611208243627,0,0,0,0.0807436269790894,0,0,0,0,0,0,0,0.0634086816341171,0,0,0,0,0.0797742900264936,-0.08311020096408,0,0,0,0,-0.0468961419671522,0,0,0,0.00457236949522386,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156555919502969,-0.164325377848939,0,0.00216413957513882,0,0,0,0,0.158898983456659,0.107221821527603,0,0,0,0.126781225151801,0.058185449004795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307184419136733,0,0,-0.20706187721102,0,-0.00499821813998497,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.338743616468684,0,0,0,0.00673054618169461,0,0,0,0,0,-0.0371972170379857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197455499900046,0,0,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0.0686995263067535,0,0,0,0.00861501226019018,0.0568119236035709,0.201605945474801,0,0,0,0,0,0,0,0,0,0,0.178249806176959,0.075355725509002,0.189442513472338,0,0,0.229961472669123,0,0,0,0,0,0,0,0,0,0,0,0.0411136799631398,0,0,0,-3.46944695195361e-18,0,0.0711684342783714,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.0177163115667895,0,0,0,0,0,0,0.0199320077686134,0,0,-0.0118368510479696,0,0.664001772143659,0,0.125605280182266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025374583998844,0,0,0,0,0,0,0,0,0,0,0,0.0115488571288181,0,0,0,-0.00323120655365078,-0.0167470831187671,0,0,0,0.00769054835880677,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0.0241621979547115,0,0.320642517454003,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0212579486945859,0.0684152404596083,0,0,0.0311310250147863,0,0,0,0,0,0,0.0572888928125407,0,0.189248735468199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394551738997048,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0.0323654514950246,0,0,0,0,0,0,0,0,0,0,0.010515344761254,0,0,0,0,0,0,0.14648065575177,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645240438653496,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.00289067612245906,0,0
X000157.SZ,0,0,0,0,0,0.00745464042300433,0,0.0543559058981368,0,0.0123214079411284,0,0,0,0,0,0,0,0,0.350397143628033,0,0,0,0,0.0122003049772344,0,0,0,0,0,0,0,0,0,0,-0.00423415946083853,0,0.0635548509279789,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0198778027011276,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0.162325433608576,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155244764582085,0,0,0,0,0.103436457098676,0,0,0,0,0,0,0,0,0.100583495701938,0,0,0,0,0,0,0,0,0,-0.00133078097246045,0,0,0,0,0.0403442858169527,0,0,0,0.012893972127379,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0.0237044310658531,0,-0.0389212775862715,0,0,-0.0675539155876967,0,0,0,0,0,0,0,0,0.0280201387989546,0,0,0,0,0,0,0,0.130208240037494,0,0,0,0,0,0,0.501055900033657,0,0,0,0,0,0,0,0,0.0498368414712806,0,0,0,-0.0257137995373648,-0.0102219591156632,0,0,0,0.0138275597580772,0,0
X002236.SZ,0,0,0,0,0.353040252766022,0.0786090697580415,0,0,0,0.0157293499853556,0,0,0,0,0,0,0,0,0.0167574020687095,0,0,0.00895865832165236,0,0.0500709860601091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940292616131553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0.0407948782618934,0,0,0,0,0,0,0,0,0,0,0,0.0773186404942957,0,0,0,0,0,0,0,0,0,-0.0582876031238376,0.104540034930582,0.226251834138392,0.0234313395624371,0,0,0,0,0,0,0,0,0,0,-0.115266277371121,0,0,0,0,0,0.0135804324039182,0,0,0,-0.0829870193014086,0.00875591840652629,0,0,0,0.00397698946848395,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0,0.283269043348422,0,0,-0.048207114087241,0,0,0,0,0,0,-0.109487509050765,0,0,0,0,0.110952776187848,0.31630097052062,0,0,0,0,0,0.078535886340441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128050132702494,0,0.118908450493488,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0.0738644043237487,0,0,0,0,0.189479943937348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313226170279541,0,0,0,0,0.00340887054740052,0,0
X002414.SZ,0,0,0,0,0,0.0319857750608947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18723933715243,0,0,0,0,0.0584041839623169,0,0.00982596941560139,0.02761485687916,0,0,0,0.125313623698512,0,0,0,0,0.0540781407895679,0,0,0,0,0,0,0,0,0.0561410019685383,0,0,0,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179383129238918,0.607411727881195,0,0,0,-0.0709795771461993,0,0,0,0,0,0,0,0,0,0.17306289981893,0,0,0,0,0,0.141609360445224,0,0,0,0,0,0,0,0,0.10784951296687,0.0347251975903477,0,0,0,0,0.129680297413424,0,0,0,0,0,0,-0.0531387819420609,0,0
X600183.SH,0,0,0,0,0,0.0467358933965223,0,0,0,0.0450845705117208,0,1.73472347597681e-18,0,0.00782338044208871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00323109672905958,0,0,0,0,0,0,0,0.0903165209063493,0.0862811932844306,0.0639491492515558,0,0.0461621787817828,0,0,0,0,0,0,0,0,0,0,0,-0.0118657656754127,0,0,0,-0.024274398734611,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0.0307112945765645,0.45647990576034,0,0,0,0,0,0,0.154471895922151,0,0,0,0,0,0,0.10394898690419,0,0.0499494028883457,0,0,0,0,0,0,0,0.0893758237273826,0,0,0,0,0,0,0,0,0,0.141619183875673,0,0,0,0,0,0,0.0213541202926132,-0.0585951879672379,0,0,0,0,0,0
Change_TY3M,0,0,0.300101976659077,0.0456246882087474,0,0,0,0,0,0,0,0,0,0,-0.080281493605994,0,0,-0.17351563946153,0,0,0,0,0,0,0,0,0,0,-0.0025815720515462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115934517815525,-0.0437197050738337,0,0,0,-0.0349887780247017,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121485643587118,0,0,0,0,0.0467417247962062,0,0,-0.0465790118737126,0,0,-0.0642074198023652,0,0,0,-0.126546354799774,0,-0.0746336325064993,0,0,0,0,0,0,0,0,-0.236356472312359,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.257752239690906,0,0,0.392556253795861,0,0,0,0,0,0,-0.646129837768065,0.246386824866117,0,0,0,0,0,0,0,0,0,0,0,-0.0785507268793685,0,0,-6.93889390390723e-18,0,0,1.1132544208102,0,0,0.347951015708205,0,0,0,0,0,0,0,0,0,0,0,0,0.736569590858558,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.146698081444545,0.00333452733104862,0,0,0.0102031440785516,0,0,0.0274749936747673,0,0,0,0,0,0,0,0,0.00900877454963864,0.0473733641024074,0.00123517454407614,0,0,0,0,0,0,0,0,0,0,0,-0.0335480744660927,0,0,0.101968566068639,0,0,0,0,0,0,0,0,-0.0437401118021461,0,0,0,-0.00401672642802525,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914194225616995,0,0,-0.0281228754044826,-0.0452212922316143,0,0,0,0,0,0,-0.0114657505424255,-0.00829873499003415,0.0376536356848185,-0.0262833435696241,0,0,0,0,0,-0.0407534598017992,0,0,0,0,0,0,0,0,0.0312970046723377,0,-0.0556116901034171,0,-0.0246884827338156,0,-0.0482167172962063,0,0,-0.0402643416553206,0,0,0,0.0457211512903394,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00334160787192749,0,0,0,0,0,0,-0.000962000529430633,0,0,0,0,0,0,-0.000394368154563513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000955875161136517,0,0,0,-0.00245842756449665,0.00352972963209624,0,0,0,0.0187066495199497,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.360192824913263,0.366965295202551,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000365028989493882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0053076080513063,-0.00191871720363917,0,0,0,0.0214378765885847,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00110057323763905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124830803903865,0,0
