,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X600104.SH,X000568.SZ,X002304.SZ,X600031.SH,X600809.SH,X600690.SH,X000725.SZ,X000063.SZ,X002241.SZ,X000661.SZ,X300124.SZ,X003816.SZ,X000338.SZ,X300014.SZ,X000596.SZ,X600703.SH,X600741.SH,X002371.SZ,X000100.SZ,X000625.SZ,X002007.SZ,X300142.SZ,X002129.SZ,X600584.SH,X002236.SZ,X002049.SZ,X601877.SH,X002179.SZ,X600183.SH,X000157.SZ,X002414.SZ,X000800.SZ,X300003.SZ,X601799.SH,X300136.SZ,X000066.SZ,X002008.SZ,X002185.SZ,X002456.SZ,X000977.SZ,X300146.SZ,X600066.SH,X002508.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.15528648014521,0,0,0,0,0,0,0,0,0.355271785070335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842670583748892,0,0,0,-0.0376263940662652,0,0,0.0141181062223309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218384243125058,0.0139312841658246,0,0,0,0,0,0
X000858.SZ,0.169209514534121,0,0,0,0,0,0,0.170458254213552,0.0223148827265759,0,0.132079032926014,0,0,0,0,0,0,0,0,0,0.0872244534262238,0,0,0,0,0,0.0463564311048925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0.0569791714936204,0,0,-0.0116218901260553,0,0,0,0,0.0188809530422133,0,0
X600276.SH,0,0,0,0,0,0,0,0.0149284480165714,0,0,0.163728140870724,0,0,0,0,0,0,0,0,0,0.0108284027248928,0,0,0,0,0,0,0,0,0,0.0510236050793212,0,0,0,0,0,0,0,0,0.0081202040979529,0.0953290695539633,0,0,0,0,0,0.0632645526028614,0,0,0,0,0.000472913189321608,0.001505074507834,0,0,0,-0.0337895092120316,0,0
X002415.SZ,0,0,0,0,0.24898257947515,0,0,0,0,0.00338440038306888,0,0.125920384269893,0,0,0,0,-0.130203844700889,0,-0.0763789214562697,0,0,0,0,0,0,0,0,0,0,0,0.1611902837248,0,0,0.12039657563351,-1.73472347597681e-18,0,-0.0546903496463027,0,0,0,0,-0.0203880799894184,0,-0.0401661356546644,0,0,0,0.107777684344207,0,0,0,-0.0134134352851592,0,0,0,0,0.0239034168524688,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.0208607829223815,0,-0.0242160359590003,0,0,0,0,0.469989620623037,0,0,0,0,0,0,0,0,0,0.0552740633501361,0,0,0,0,0,0,0,0.106996558887006,0,0,0,0,0,0,0.0586566389086163,0.0407941351817771,0,0.0809360263251026,0,0.0100682964625079,0,0,0,-0.0175916330771943,0.0271796084266321,0,0.02119748097874,0,0,0,0,0.025673695688255,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.085721356155281,0,0,0,0,0,0,-0.0922821589283828,0,0,0,-4.33680868994202e-19,0,-8.67361737988404e-19,0,0,0.022439430658148,0.0655942117175638,0,0.0705778433027444,0,0,0.0671072436065264,0,0,0.0602129057665228,0,0,0.0294024952257087,0,0,0,0,0,0,0,0,0,0,0,0,0.00753454755786702,0,-0.0172591029685764,0,0,0,0,0.0220475579355419,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271716455208421,0,0,0,0.0971898713775557,0.0949245518239577,0,0.0520623358430414,0,0.0133306732607348,0,0,0,0,0,0,0,0,0,0.0403980347128076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145486237367058,0,0
X000568.SZ,0,0.225385583784385,0,0,0,0,0,0,0.10643994580283,0,0.190392631598686,0,0,0,0.0825876792497031,0,0,0,0,0,0.0231962331575497,0,0,0,0,0,0.090984299271399,0.0223987186349866,0,0,0,0,0,0,0,0,0,0,0,0.098529690655476,0,0,0,0,0,0,0,0,0,0,0,0.0210228913987771,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0.244411518106173,0,0,0,0,0,0,0,0,0,0,-0.0946623917390716,0.27368034619163,0,0,0,0,0,0,-0.0554246690256711,0,0,0,0,0,0,0,-0.0142762758133711,0,0,0,0,0.02035466438979,0,0,0,0,0,0,0.127527806938905,0,0,0,0,2.16840434497101e-19,0.0168330330273674,0,0,0,-0.00108001549836096,0,0
X600031.SH,0,0,0,0,0,0,0.0122864318153769,0,0.0288452166869827,0,0,0,0,0,0,0.250530735537987,0,0,0.598895240018856,0.0280962558269147,0,0,0.0787786412185018,0,0,0,0,0,0,0,0,0,0,0,0,0.0344856012558981,0,0,0,0.00172405413064847,0,0,0,0,0,0,0,0,0,-0.0662986626771864,0,0.0603078132937062,-0.0334375372113444,0,0,0,0,0,0
X600809.SH,0.193272999171166,0.097992700132919,0,0,0,0,0,0.0659961971305599,0,0,0,0,0,0,0,0,0,0,0,0,0.258701131577847,0,0,0,0,0,0.129201706416573,0.0518981035110871,0,0,0,-0.0844499161469542,0,0,0,0,0,0,0,0.0975039206491615,0,-0.050306154432549,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0168886647800572,0,0,0,0,0,0
