,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X002475.SZ,X600276.SH,X600690.SH,X600104.SH,X300014.SZ,X000651.SZ,X000625.SZ,X300124.SZ,X002129.SZ,X002371.SZ,X000725.SZ,X600031.SH,X000596.SZ,X003816.SZ,X002049.SZ,X000063.SZ,X002241.SZ,X600703.SH,X000338.SZ,X002179.SZ,X600089.SH,X000661.SZ,X600522.SH,X601877.SH,X002180.SZ,X002074.SZ,X300142.SZ,X000733.SZ,X600741.SH,X600884.SH,X000100.SZ,X600460.SH,X600702.SH,X000157.SZ,X000799.SZ,X601799.SH,X600584.SH,X002236.SZ,X600418.SH,X600563.SH,X002414.SZ,X002176.SZ,X000800.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,1.73472347597681e-18,0.257262175114897,0,0,0,0,0,0,0,0,0,0,0,0.0370678720000839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334011957071841,0,0,0,0,0.000413773646708574,0,0,0,0,0,0,0.0124770810478871,0,0,0,0.00772780886008394,0,0.00336075907006236,0,0,0,0,0,0,0
X000858.SZ,0,0,0.28347459943443,0.053840761724713,0,0,0,0,0,0,0,0,0,0,0,0.0251600889545386,0,0,0,0,0.0417034527458751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176349433965883,0,0,-0.0420095108481443,0,0,-0.024294349610079,0,0,0.0520372393159663,0,0,0,0,0,0,0,0,0.0157193416434775,0,0
X600809.SH,0,0.190170779810015,0,0.554237646991933,0,0,0,0,0,0,0,0,-0.024450487105893,0,0,0.0181248629302583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193518248133397,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0615860645498712,0,0,0,-0.00699505906492956,0,0,-0.0991998492504879,2.16840434497101e-19,0,0,0,0,0,0,0,0.000120510361148229,0,0
X000568.SZ,0.0273495791396453,0.112293539650678,0.212595156162417,0,0,0,0.0674029668898657,0,0,0,0,0.0164429490296558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286764195648786,0.0659682724814295,0,-0.0118534617730035,0,0,0,0,0,0,0,0,0.316707002297142,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133025645618663,0,0,0,0,-0.017235901597281,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0491586911298278,0,0.126067450829592,-0.0520307244369603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0519519125757397,0,0.761069253519583,0,0,0,0,0,-0.0667995533730961,0,0.0402315065146768,0,0,0,0,0,0,0
X002304.SZ,0,0.225186275639673,0,0.23286558781196,0,0,0,0,0.0482501750965413,0,0,0,0,0,0,0,0,0,0.0434762137092086,0,0,0,0,0,0,0,0,0,0,0,0,-0.00946396826680683,0,0.0963262401044162,0,0,0,0,0.0298169502910701,0,0,0,0,0,0.0143145696839158,0.0164188032008232,0,0.036235396175881,-0.0122493876544679,0,0,0,0,0,0,0,-0.0104183147001859,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0668340897600516,0,0,0.012804911068843,0,0,0,0,0,0,0.226294071958015,0.134127011005253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699531039250021,0,0,0,0.106979204998153,0,0,0.201993627909026,0,0,0,0,0,0,-0.0158590987477881,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.134706514563418,0,0,0,0,0,0.0123746993731869,0,0,0,0,0,0,0,0,0,0,0,0,0.277357072862854,0,0,0,0.0597098114774682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450364116365877,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0
X600690.SH,0,0,0,0,0,0,0.00377719097997386,0,0,0,-0.0273214022608468,0.671727128747262,0,0,0,0,0,0.0574005677683771,0,0,0,0.0642821476788945,0.0432875727500685,-6.93889390390723e-18,0,0,0,0,0,-0.0293370265373503,-0.0285952138223061,0,0.10181717194523,0,0,0,0,0,0,0.0843762449986415,0,0.0475301370663663,0,0,0,0.03413820833092,0,0,0,0,0,0,0,0,0,0,-0.005024395642783,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.0390475950204371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201373252515669,0.002853996343214,0.0471940783513942,0,0.0123402767387836,0,0,0,0,0,0.0577307003897757,0,0,0,0.145178379833702,0.0858959030601044,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961924288979275,0.204790872223212,0.136178176899403,0.146652387344859,0.0626989081651784,0,0,0.144450670524481,0,-0.0437525365535574,0,0,0,0.0527624107477655,0,0,0.112175967614813,0,0,0,0,0,0,-0.0952170269543194,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0761840211002837,0,0.214972666906619,0,0,0,0,0,0,0,0,0,0,0,-0.0183175729702368,0,0.111003453043878,0.0520884945047349,0,0,0.125822922314472,0,0,0,0,0,0,0,0.067334255142884,-0.0280556343666108,0,0,0,0,0,0,0,0,-0.0992037099928178,0,0,0.0269612689483668,0,0,0,0,0,0,0,0,0.00242761134147837,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.0792924325358159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047825283442948,0.447274327622591,0,0,-0.0967224184791573,0,0,0,0,0,0,0,0,0,0.226465309394248,0,0,0,0,0,0,0,0.0549442697936308,0,0
X300124.SZ,0,0,0,0,0,0,0.0731810205689559,0,0,0,0.162021920860267,0,0.0124253657103944,0,0,0,0,0,0,0,0,0,0.105269535194733,0,0,0,0.179759810015792,-0.0245033441435436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212573412016811,0,0,-0.0417570381391184,0.0494450195757362,0,0,0,0.0242666335258469,0,0,-0.0332859819032342,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200717601679897,0,0,0.0151530892556427,0,0,0,0.0965857946691326,0,0,0.0624693224690813,0,0,0,0,0,0,0.0697500338265797,0,0,0,0,0,0.0792676041272793,0,0,0,0,0.0851194713787013,0,0
X002371.SZ,0,0,0,0,0,0,0.236403581943304,0,0,0,0.0511877175426862,0,0,0,0,0,0,0,0.141388630782208,0,0,0,0,0.357043361964418,0,0,-0.0263480662118396,0.0779083383270062,0,0,0,-0.040100875778945,0,0,0.0800220633404549,0,0,0.419797911928288,0,0,0,0,0,0,0,0,0,0,-0.166077532818738,0,0,0,0,0.160065395166011,0,0,-0.0418372838887744,0,0
X000725.SZ,0,0,0.0257680674472766,0,0,0,0.0134900472022944,0,0.00527213523727389,0,0,0.0234462983069084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332313701624162,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0280928626641277,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0299015420065489,0,0,0.102961388708196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102404688920674,0,0.0189213970335303,0.0544385663386443,0,0,0,0.0121439158219886,0,0,0,0,0.128110654900589,0,0.0270694176510887,0,0,-0.0947955826032105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393374406963487,0,0
X000596.SZ,0,0.310349247647822,0.211368214567066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708884334274564,0,0,0,0,0.160651500539679,0,0,0,0,0,0,0.0217628077684408,0,0,0,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0.214936555039106,0,0,0,0,0,0,0,0,0.126925790572485,0,0,0,0,0,0.0103029437060679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0404137062671821,0,0,0.000217313701771806,0,0,0.00343306101560907,0,0,0,0.00400927480807846,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781278582580381,0,0,0.0606595656578323,0,0,0,0,2.16840434497101e-19,0,0.17705050906423,0,0,0,0,0,0.0103670977402767,0,0.0921245537505123,-0.0637522640019059,0,0,0.131966151570225,0,0,0,0,0,0,0,0,0,0,0.12448653362308,0,0,0.0700407659653182,0.0373003722635192,0,0,0,0,0,0
X000063.SZ,0,0,0.0862923596137616,0,0,0,0,0.0625863229419863,0,0,0.0247646972208771,0,0,0,0,0,0,0,0,0,0.0682046560134866,0,0,-1.73472347597681e-18,0,0,0,0.0523224748169992,0,0.0406527772279559,0,0,0,0,-0.00462246589231801,0,0,0,0,0,0,-0.0765166738287378,0.322316007521091,0,0,0,0,0,0,0,0,0,0.0280593025320482,0,0,0,0.0095088403272948,0,0
