,X600519.SH,X000858.SZ,X002415.SZ,X600104.SH,X600276.SH,X000651.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X002475.SZ,X000568.SZ,X000338.SZ,X600741.SH,X600703.SH,X601877.SH,X000100.SZ,X000596.SZ,X000661.SZ,X600809.SH,X600271.SH,X002236.SZ,X300003.SZ,X002008.SZ,X300124.SZ,X002007.SZ,X600487.SH,X000625.SZ,X300142.SZ,X002456.SZ,X600498.SH,X600776.SH,X600867.SH,X000157.SZ,X002241.SZ,X300146.SZ,X002180.SZ,X600177.SH,X002371.SZ,X000977.SZ,X002179.SZ,X000050.SZ,X000066.SZ,X600089.SH,X002508.SZ,X600522.SH,X600118.SH,X600066.SH,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.290375261057082,0,0,0.0940422337738319,0,0,0,0,0,0,0,0,0,0,-0.0299094833378411,0,0,0,0.0129911785671935,0,0,0,0,0,0,0,0,0,0,0,0,-0.00743991529254877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148957936571063,0.00738114435887074,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.22147332604678,0,0,0,0,0,0.142736274616118,0,0,0,0,0,0,0,0.215847836090587,0,0.0492206044329896,0,0,0,0,0,0,0,0,0,-0.0106467812973321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216392906703634,-0.00495690891432582,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0490131186860341,0.0435378198110557,0,0,0.0300752626933917,0,0,0,0,0,0.0761852295405911,0,0.343588948213923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650557537991283,0,0,0,0,0,-0.031589063546631,0.0201953808952958,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.261903862506086,0.0276954463390291,0,0.024557938882681,0,0,0,0.0229431601176562,0,0,0.0423672564881019,0.0980220350366481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890684487716622,0,0,0.0244509508610364,0,0,0,0,0,0,0,0,-0.035611115548361,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817681575293083,0,0,0,-0.0333728323067068,0,0.114427546492823,0.129467564942354,0,0,0.200230491779313,0.0291155629584325,0,0,0,0,0,0,0,0.0128647842395979,0,0,0,0.0616779954345384,0,0,0,0,0,0.00949897171606818,0,0,0,0,0,0,-0.0212646737747397,0,0.0146527520487565,-0.00153284810883352,0,0,0,0,0,0
X000651.SZ,0,0.242362448164827,0.0854295505771377,0.052225604300588,0,0,0,0,0,0.162959309578178,0,0,0,0.000158941524628763,0,0,0,0,0,0,0,0,0.0393292847412167,0,0,0,0,0,0,0,0,0,0.00479593952039955,0,0,0,0,0,0,0,0,0,0,-0.0104384897213111,0,0,0,0,0,0,0,-0.00332023805915845,0.00491822643234387,0,0,0,-0.00694015649238354,0,0
X002304.SZ,0,0.0341882802089665,0,0,0,0,0,0,0,0,0.0669458619367972,0,0.267060180756758,0.02317161131504,0,0,0,-0.011603624998361,0,0,0,0,0,0,0,0,0.0873588466729536,0,0,0.0382921913334106,0,0,0,0,0,0,0.122136785150321,0,0,0,0,0,0,0,0,0.126484832263072,0,0,0,0,0,0,-0.0128812014575467,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.0553227255814183,0,0,0,0,0,0,0.124471742742457,0,0,0,0.0379727378859751,0,0.0617165822981188,0,0,0,0,0,0,0.134363054103936,0,0,0.0417336980782578,0,0,0,0,0,0,3.46944695195361e-18,0,0.072998315719137,0,0,0,0,0,0,0,0,-0.0305748024183115,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.0695632196557651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.19254027939309,0,0,0.0771240092790129,0.426093054570075,0,0,0,0,0,0,0,0,0.133690203559622,0,0,0,0,0.0354787332031357,0,0,0,0,0,0,-0.000736193353048351,0,0,0,-0.0735618434295025,0,0
X600690.SH,0,0,0,0.214938886849941,0,0,0,0,0,0,0,0,0,0.0337114204910544,0,0,0,0,0,0,0,0.0205284220630537,0,0,0,0,0,0,0.0358967885324222,0,0.0496364662251771,0,0,0,0,0,0,0,0,0,0.0875117302409929,0,-2.16840434497101e-19,0,0,0.366113926582388,0,0,0,0,0,-0.0178099060133162,-0.0265292687412061,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.164557674697984,0,0,0,0,0,0.485157408549704,0,0,0,-0.025265402910879,0,0,0,0,0,0,0.0784956454100553,0,0.121757471162735,0,0,0,0,0,-0.0202233277351201,0,0,0,0.00595501585962766,0,0,0,0,0,0,0,0,0,0,-0.0347730838757717,0,0,0,-0.0160880584146372,0.0377606509888263,0,0,0,-0.0226699531471546,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.236562399007337,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714385327660151,0,0,0,0,0,0.2242091180544,0,0,0.0345973183274779,0,0,0,0,0,0,0,0,0.0109926590195373,0,0,0,0,0,0,0,0,0.0074172171196358,-0.105328868315809,0,0,0,-0.0508326017501704,0,0
X000568.SZ,0,0.309287604797579,0,0,0,0,0.164383606716463,0,0,0,0,0,0,0,0,0,0,0,0.039892652435502,0,0.18821826504484,0,0,0,0.0529723327063315,0,0,0.0135467158484274,0,0,0,0,0.0183845939447295,0.0600017016464427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000951031776680796,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0.0660186434076021,0,0.228398742619512,-2.77555756156289e-17,0,-0.0407545312114009,0.0847890529434473,0.141553419941256,0,0,0,0,0,0,0,0,0,0,0,0.191870076370359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199231720037402,0.0139881251092054,0,0,0,-0.00258966158838699,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0275485877481173,0,0.0247353930847069,0,0,0.256610032149896,0,0,0,0.0472519388923494,0,0,0,0,0,0,0.201686249244068,0,0,0,0,0,0,0,0,0.153066886460325,0,0,0,0,0,0,0.00473659682607422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.184990659805737,0,0,0,0,0,0,0,0,0,0,0,0.095657845108994,0,0,0,0,0,0,0,0,0,0.293361022229239,0,0,0,0,0.00993454223817812,0,0,0,0.0892643845948777,0,0,0,0.0807575368129665,0,0,0,0,0,0,0,0.0808769702564388,0.0508846968269736,0,0,0,0,0,0
X601877.SH,0,0.0602868263159041,0,0,0,0,0,0,0,0,0.0768639946315003,0,-8.67361737988404e-19,0,0.145255643121448,0,0,0.0166591969448972,0,0,0,0,0,0,0.132527230123683,0,0,0,0,0,0,0,-0.000281504565116012,0.0602793916881198,0,0,0,0,0,0,0,0,0.0683505809937962,0,0,0,0,-0.0108366098478725,0,0,0,-0.0103184704357997,-0.0753818516724323,0,0,0,0.0405883086043261,0,0
X000100.SZ,0,0,0,0,0,0,0,0.344961364693967,0,0,0,0,0,0,0,0,0,0,-0.0452173288151006,0,0,0,0,0,0,0,0,0,0.382596691895215,0,0,0,0,0.172012210888971,0,0,0,0,0,0.0370434371740297,0,0,0,0,0,0,0,0,0,0,0,-0.0109311627003491,0,0,0,0,0,0,0
X000596.SZ,0.0642052309227968,0.378582373007644,0,0,0,0,0,0,0,0,0,0,0.0634765458269593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424461902026977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.189888598731011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0174293330299858,0.320161366327432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00518316181612773,0,0,0,0,-0.0161566915234181,0,0,0,0,0,0
X600809.SH,0,0.451835611981745,0,0,0,0,0.135134965909123,0,0.0243266885068579,0,0,0,0,0.0903106319276191,0,0,0,0,0.0201440352496531,0,0,0,0,0.0135536824582139,0.042487567380565,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000983424439321457,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0.157538745567659,0.119975265561307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331921212977985,0,0,0,0,0,0,0.134205345334662,0,0,0,0,0,0,0,0,0.117090582512432,0,-0.0131697614920173,0,0,0,0,0,0,0
X002236.SZ,0,0,0.0793756698960242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252418439562089,0,0,0,0,0,0,0,0.0399262712137149,0,0,0,0,0.115033359892749,0,0.00660535097939592,0,0,0.180229512871612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00763218158784618,0.0218903252125583,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.165794084308792,0,0,0,0.0563365003569675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309444423820808,0,0,0,0,0,0,0.130965403732693,0,0,0,0,0,0.10507742198689,0.0538113911914036,0,0,0.0641255686499715,0,0.0526546633129227,0,0,0,0,0,0,-0.0605952685995181,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.0116277931070246,0,0,0,0.31508408323484,0,0.0595653195279547,0,0,0,0,0.0567443556844371,0.0880557894496651,0,0.13414768130475,0,0,0,0,0.174497262730627,0,0,0.0509313082266746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.040054151602754,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.156666032100113,0.0728174662302492,0,0,0,0,0,0,0,0,0,0.136740154978918,0,0,0,0,0,0,0,0,0,0,0.0841156083213167,0,0,0,0.0430229492127216,0,0,0,0,0,0,0,0.0401380292532427,0,0,0,0,0,0,0,0,0,0,-0.0121655468699328,0.0563407816714339,0,0,0,0,0,0
X002007.SZ,0,0.0788430638095461,0,0,0,0,0,0,0,0,0.0450546121489979,0,0,0,0,0,0,0,0,0,0,0,0,0.33973422426044,0,0,0,0,0,0.298446933123009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16236652898618,0,0,0,0.0248795869533232,-0.00192634861438213,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.296329012976527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598777378222089,0,0,0,0,0,0,0,0,0,0.0196768462679903,0.151120282234306,0,0.0545579510208281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00128810606362001,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630277750360752,0,0,0.248472075493168,0,0,0,0.0611881250445738,0,0,0,0,0,0,0,0,0,0,0,0.030680646872154,0,0,0,0,0,0,0.246413035507279,0.104757571372673,-0.0204206935232844,0,0,0,0,0,0,0,0,-0.0477990014998498,-0.00297443411860819,0,0,0,0,0,0
