,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600066.SH,X600703.SH,X002236.SZ,X002241.SZ,X000568.SZ,X600271.SH,X000100.SZ,X600031.SH,X600118.SH,X600177.SH,X002292.SZ,X002456.SZ,X002475.SZ,X600372.SH,X000338.SZ,X002007.SZ,X000559.SZ,X000981.SZ,X000157.SZ,X002180.SZ,X300003.SZ,X002506.SZ,X600522.SH,X002074.SZ,X600867.SH,X300124.SZ,X002294.SZ,X002085.SZ,X002426.SZ,X600089.SH,X000869.SZ,X601877.SH,X002508.SZ,X002249.SZ,X600498.SH,X000050.SZ,X002465.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.27375394567983,0,0,0.225441039784094,0,0,0,0.19318549027986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704511053479437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00249375396333272,0,0,0,0,0,0.0218238821621576,0,0,0,0,0,0,0
X600104.SH,0.176427959979032,0,0.0257143491974596,0.0387113732327205,0,0,0,0.10747877586441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236993274714405,0,0,0,0,0,0.0484022273577741,0,0,0,0,0,0,0,0,0,0,0,0,0.0156313872918991,-0.000217193575677323,0,0,0,0,0,0.0609892314973584,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0494056825772653,0,0,0,0,0.0762228956863895,0,0,0,0,0,0,0.028984677561612,0,0,0,0.0821968459057818,0.0340745500681875,0,0,0.125864410552018,0,0,0.0511214461841594,0,-0.00405963448883704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113364537625696,0,0.0425293919194538,0,0,0,0,0.0151064809546698,0,0,0,0,0,0,0
X000858.SZ,0.0573479970479192,0,0,0,0,0,0,0,0.0460124155998427,0,0,0.0246276950668012,0,0,0,0.299046865227011,0,0,0,0,0,0,0,0,0,0,0.0753711284865883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173942068163854,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0.0143264132942934,0,0,0.380837490707656,0,0,0,0,0,0,0,0,0,0,0,0.28422017600936,0,0,0,0,0,0,0,0,0.0678295898206901,0,0,0,0.0434420584893019,0,0.0641010161517314,0,0.037339993342456,0.0381150245000388,0,0,0,0,0,-0.0151568142588051,0,0,0.0470250805210776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0.0158001422226296,0,0,0.0671165920072049,0,0,0,0,0.0369653646356541,0,0.0797851692212447,0,0,0.0553977678919655,0,0,0,0,0,0,0,0,0,-0.0307612356080359,0,0,0,0,0,0,0,0,0,0,0.0662921996129167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00907567583405218,-0.00738202008624234,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307438404729385,0,0.142126777442851,0,0,0,0,0,0,0,0.063309610185166,0,0,0,0,0.0230160405585897,0,-0.00740700054748459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069790754162167,0,0.0329240680558384,0,-0.0495247470504468,0,0,0,0,0,0,0
X000625.SZ,0,0.0415319553224777,0.088212900626878,0,0,0,0,0,0,0,0.0531121692993135,0.0488567608815774,0,0.0388363104650067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413702104285575,0,0,0,0,0,0,0,0,0,0.0148837347232813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.125785395663626,0,0,0,0,0,0.00330771936449336,0.0433900493740822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143156677153405,0,0.0485801790434655,0,0,0,0,0.063795696128843,0,0,0,0,0,0,0,0,0,0.0405118644121261,0,0,0.0469000682021032,0,0,0,0,0.0712380540191228,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0252338000334472,0.0191002540128273,0,0,0,0,0,0,0,0,0,0.129002361358309,0,0,0,0,0,0,0,0.136299030516778,0,0,0.012754160111234,0,0.0664271926342648,0,0,0.0425655723485545,0,0,0.101274226688457,0,0,0,0,0,0,0,0,0,0,0,0.0145807912266072,0.00457558789535517,0,0,0,-0.0113315532555189,0,0,0,0,0,0,0
X600741.SH,0,0.394855255604722,0,0.131783005371421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249387886098555,0,0.0179456343895818,0,0,0,0,0,0.0342603602142743,0,0.0875305072072989,0,0,0,0.0773908266828838,0,0,0,0,0,0,0,0,0,0.0588109066062508,0,0,0,0.0414701793877083,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0.0246958786594415,0,0,0,0.153401433525774,0,0,0.0632590243747468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826925888002336,0,0,0,0,0,0.14302156469865,0,0,0,0,0,0,0,0,0,0,0,0.0710181516522017,0,0,0,0,0,0
