,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X600031.SH,X002304.SZ,X000568.SZ,X600809.SH,X000725.SZ,X000063.SZ,X000661.SZ,X600690.SH,X003816.SZ,X002241.SZ,X000338.SZ,X000596.SZ,X600703.SH,X002007.SZ,X300124.SZ,X300014.SZ,X300142.SZ,X002371.SZ,X600741.SH,X000100.SZ,X002049.SZ,X002129.SZ,X000625.SZ,X000157.SZ,X601877.SH,X002236.SZ,X300003.SZ,X600584.SH,X002414.SZ,X600183.SH,X000800.SZ,X002179.SZ,X300136.SZ,X000066.SZ,X000977.SZ,X601799.SH,X600118.SH,X002456.SZ,X002185.SZ,X000050.SZ,X000547.SZ,X002008.SZ,X600066.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600809.SH,0,0.409262488659781,0,0,0,0,0,0,0.0455246591817461,0.219877317827971,0,0,0,0,0,0,0,0,0.0716479492294134,0,0.0772192803389413,0,0,0.030101048884046,0,0,-0.0607951639702656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02079224725115,-8.67361737988404e-19,0,0.47167442909665,0,0.196410284129129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182867998150991,0,0,0,0,0.0118781786911421,0.0316820473672857,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0863403639677098,0,0,0.0448818806550941,0,0,0,0,0,0.0985694209948597,0,0,0,0,0,0.166792445504219,0,0,0,0,0,0.0344059780545831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517870649019499,0,0,0,0,0,0
X000661.SZ,0,0,0,0.112268215409508,0,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0.22660991360296,-0.157467581201786,0,0,0,0.179883077076919,0.0634166364876712,0,0.17709865836821,0,-0.0716367122320487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566773260184921,0,0,0,0,-0.0207364496934533,0,0,0,0,0,0
X600690.SH,0,0,0,0.0689441567398773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123762074026002,0,0.102737173601976,0,0,0,0,0.0899250063701636,0,0,0.0592236379442778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286485834387242,0,0,0,0,0,0,0,-0.0496323445297028,0.0063996302847863,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0174127121868615,0.0737642188680816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133442824817424,0.0065650709272433,0,0,0,0,0,0,0,0.0439455701577499,0,0,0.0502107647031455,0,0,0.10779840626236,0,0,0,0,0,0,0,0,0.00147909648950997,0,0,0,0,0,0
X002241.SZ,0,0,0,0.366677568881903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10172637207139,0.105724197794944,0,0.105782033914478,0,0,0,0,0.0940089159282375,0,0,0,0,0,0,0.0658430132017143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252684403787744,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.212588651964307,0,0,0,0,0,0,0,0,0.0185973127619655,0,0,-4.33680868994202e-19,0,0,0,0.00696281842253803,0,0,0.0516212785710578,0,0,0,0,0,0,0,0,0,0,0.0534972666408926,0,0,0.0901791027309529,0,0,0,0,0,0,0,0,0,0,0,-0.0105037907137034,0,0,0,0,0,0
X000596.SZ,0,0.560670421429251,0,0,0,0,0,0,0,0.259567985802188,0,0,0,0,0,0,0,0,0,0,0,0.184878971794768,0,0.0439270187900602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0783475012481379,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.050244570073171,0,0,0,0,0,0,0,0.0583954729647097,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.0456023673618658,0,0,0,0,0,0,0,0.207807242908808,1.73472347597681e-18,0,0,0,0,0.0692856892384336,0.135450577132316,0,0,0.0677135524660363,0.0492126520560154,0,0,0,0,0,8.67361737988404e-19,0.00726780595694286,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0.191196269437355,0,0.0361837830232806,0,0,0,0,0,0,0,0,0,0.0198393005341899,0,0.430534851270459,0.0935045774728535,0,0.0257208185005464,0,0,0,0,0,0,0.215509652508231,0,0,0,0,0,0.244104675870338,0,0,0,0.0314899343689768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,-0.0225165530908932,0,0,0,0,0,0.0255651442611587,0,0,0.193358015524869,0,0,-3.46944695195361e-18,0,0,-6.93889390390723e-18,0,0,0,0.0388142221666284,0.0960941545181399,0,0,0,0.0609244864680121,0,0,0.0188157141305371,0,0,0.110860819902189,0,0,0,0.175015534119007,0.165015764182186,0,0,0,0,0,0,0,0,-0.0287752307828647,0,0,0,0,0,0
X300014.SZ,0,0,0,0.0622115117315652,0,0,0,0.16751569157095,0.101499811607437,0,0.076032639835854,0,0,0,0,0,0.0424811313437936,0,0,0,0,0,0,0.0313900345500429,0.061232107048227,0,0,0,0.336201776102507,0,0,0,0,0,0,0,0,0,0.0284165585419586,0.0332054009463635,0,0,0,0,0,0,0,0.0138166202139543,0,0,0,-0.0918642481551588,0.0517776184259921,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0970124144886089,0,0,0,0,0,0,0.57017494029985,0,0.0906088786362389,0,0.0180554678521926,-0.114729370350758,-0.160577202568223,0,0.178189365468456,0,0,0,0,0,0.169904785855236,0,0,0,0,0,0,0,0,-0.0469140936495826,0,0,0,0.239078854571503,0,0,0,0,-0.0844692048244544,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149906803209807,0,0.262050315836559,0.183767724584413,0,0,0,0.0335615763300823,0,0.16241007921892,0,0,0,0,0.178375671734701,0,0,0,0,0,0,0,0.130619219120529,0,0,0,0,0.188707581010101,-0.159143354837204,0.0656343752273541,0,-0.0444022875053565,0.0166352714174735,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520672269154677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114791997076964,0,0,0,0.0504340707621285,0.0553548128620412,0,0.0813247490577143,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.327324129461992,0,0,0,0,0,0,0,0,0,0,0,0,0.0650485732701228,0,0,0.0459471016607129,0,0,0,0.126155885804457,0,0,0,0,0,0,0,0,0.0391107793344981,0,0,0,0.0664284651969952,0,0.0220751938536556,0,0.144722802241577,0,0,-0.00653063274008501,-0.00395958114180585,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415054892815078,0.186277746994175,0,0,0,0,0,0,0,0,0,0.162783145702073,0.180692701361936,0,0,0,0.11407973461418,0,0,0,0,0,0,0,0.256208507344634,0,0.0989366281692163,0,-0.195746899490512,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.186885171809554,0,0,0,0,0,0,0,0,0,0,0.0931234744337329,0.11142801684639,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0.391194295176212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157078307477597,0.022094940973325,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262554722795272,0,0,0,0,0,0,0,0,0.117028737595955,0,0,0.208530670700704,0,0,0.0463686382624054,0,0,0,0.113196028182403,0,0,0,0,0,0,-0.134001583730042,0.0470620821160559,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.155596095820204,0,0,0,0,0,0,0,0,0,0,0,0.0124710700267353,0,0.0470639032670247,0,0,0.106246107118742,0,0.00148893803321779,0,0.0627762256413412,0,0,0.017672912656056,0,0,0,0.000296170679728268,0,0,0,0.0719831426958152,0,0,0,0,0,0,0,0,0.0159289218923775,0,0,0,-0.0119704511002036,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435802192589821,0,0,0,0,0.062445876243123,0,0,0,0.0938306115132768,4.33680868994202e-19,0,0,0.032742476685475,0.0128043724807325,0,0,0,0,0,0,0,0,0,0,0,0,0.0283227870900048,0,0.0344791346330552,0,0,0,0,0.13363227263183,0,0,0,0,-0.00659527172912688,0,0,0,0,0,0
X002236.SZ,0,0,0,0.394384313991727,0.0322219611967642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198143009787724,0,-0.0926805450582982,0,0,0,0,0,0,0,0,-0.0581024968955455,0,0,0,0.246243247182873,0,0,0,0,0.0226897546793041,0,0,0,0,0,0,0,0,0.0338551945565312,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.0298754374950526,0,0,0,0,0.00343392774379672,0,0,0.000511078568290164,0,0,0,0.110981960580242,0,0,0,0,0,0,0,0.0133849605413229,0,0,0,0.037811542185317,0,0,0,0,0,0,0,0,0,0,0.0884604322818268,0,0,0,0,0.229329501964487,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859110535456676,0.286331497022297,0,0,0,0.0168890834495938,0,0,0,-0.0721548213629573,0,0,0,0,0,0,0,0.220310708093426,0,0,0.0784130519507089,0,0.503605388545963,0,0,0,0,0,0,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0611831151488215,0,0,0,0,0,0.02972503286089,0.385149345422294,-0.0874017905861019,0,0,0,-0.0920160434826485,0,6.93889390390723e-18,0,0,0.424856255529096,0.088724083252559,0.18269281767177,0.0326970230155442,0,0,0.0535426866273363,0,0,0,3.46944695195361e-18,0,0.0148698943234739,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145035666630654,0,0,0,0,0,0,0.0614758960356948,0,0.0836565855685429,0,0,0,0,0,0.102460104570864,0,0,0,0,0,0.106564278768745,0,0,0,0.0637951291863439,0,0.0685590021069279,0,0,0,0,0,0.0410812175562765,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0491372920800368,0,0,0.132963718105437,0,0,0.348048644507283,0,0,0,0,0,0.20321162803347,0,0,0,0,0.106961431677929,0,0,0.0125167100925631,0,0,0,0,0,0,0,0,0.0193869509285974,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966883343330428,0,0,0,0.0400596109769816,0.0197670664115872,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0663888382790171,0,0,0,0,0.0193321763045431,0,0,0,0,0,0,0.159184215272936,0,0,0,-0.0276013143462058,-0.0148365935231013,0,0,0,0,0,0
X300136.SZ,0,0,0,0.498877006333371,0,0,0,0,0,0,0,0,0,-0.0522123861342442,0.111276699478093,0,0.17121967567102,0,0,0,0,0,0.0383848867838613,0,-0.30861439037233,0,0.0612904834071774,0.250570295737183,0,0,0,0,0,0,0,0.0284155304497397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283974690742822,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204176413044574,0.0164968540892056,0,0,0.0517695593076784,0,0.246172934759029,8.67361737988404e-19,0.0791045608349133,0,0,0,0.0113522741037377,0,0,0,0.219692472679797,0,0,0,0,0,0.087805055623652,0,0,0.12437701330285,0,0,0,0,0,0,-0.0956446887248563,0.0133301062467484,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0165458021280991,0.04371798589554,0,0,0,0,0,0,0,0,0,0,0.0468669630511195,0,0,0,0.197914954114475,0,0.214442912204739,0.0297455303322183,0,0,0,0,0,0,0,0,0,0,0,0,0.0187067594653387,0,0,0,0,0,0,0,0,0,0,0,0.0300249941678353,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.158258400088568,0,0,0,0,0.0920486417408568,0,0,0,0,0.135641261247105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00969084689901493,0,0,0,0,0,0,0,0,0.0164533229574411,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146871001819771,0,0,0,0.0397526084838612,0.0998030932280523,0.133472238336965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.223870190259732,0,0,0,0,0.176885769431748,0,0.38797316851727,0.294357546851727,0,0,0,0,0.0210460662423967,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525063392889677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422452379110638,0,0,0,0,0,0.193316514889309,0,0,0,0,0.0151808406520422,0,0,0,0,0,-0.011291104063161,0.0452826578881891,0,0,0,0,0,0
X002185.SZ,0,0,0,0.0626302432181243,0,0,0,0,0,0,0,0,0.183519671087209,0,0,0,0,0,0,0,0.140272333235421,0,0,0,0,0.0863886685057872,0,0,0,0.0301137112180573,0,0,0,0,0.232045918652984,0,0,0,0,0,0,0.0429914676267506,0,0,0.0856973897683872,0,0,0,0,0,0,-0.0658343403100769,0.0504237364263201,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0.355311366012234,0,0,-0.0131329464510085,0,0,0,0,0,0.0254405271539187,0.0348097541519377,0,0,0,0,0,0,0,0.165234902878872,0,0,0,0,0,0,0,0,0.106547835663813,0,0,0,0,0.114288664748336,6.93889390390723e-18,0.122290316928409,0,0,0.0695062654981661,0,0,0,-0.0290362885031123,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,-0.109630414353234,0,0,0,0,0,0,0,0,0,-0.0996158984013244,0,0,0,0.0204499922771275,1.73472347597681e-18,0.0212476457847552,0,0.173478174130338,0.118246460746364,0,0,0.0813766688406154,0,0,0,0,0,0,0.152502595115111,0,0.0496363918057396,0,0,0.419204494499475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513346456543972,0,0.195159991106389,0,0.0935417839602786,0,0,0,0,-8.67361737988404e-19,0,0,0.252663969620832,0,0,0,0,0,0.0579072674335512,0.184120747012005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0529879087527888,0,0,0,0,0,0,0
X600066.SH,0,0.0351869646388289,0,0,0,0,0,0,0.0544232403960912,0,0,0,0,0,0,0,0,0,0.0715096960432825,0,0.0655905840094334,0,0,0,0,0.0435526984510622,0.0422007484092275,0,0,0,0,0,0,0,0,0,0,0,0,0.00743605495688264,0,0,0,0,0.0687609878334875,0,0,0.0315648424150775,0,0,0,0,0.0144822947203371,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534527876726285,-0.0580938787771969,0,-0.0689856223139343,0,0,0.0581089148574241,0,0.067382843489042,-8.67361737988404e-19,0,0,0,0,0,0,0.0347299440430202,0,0,0.00352767865748116,0,0,0,0,0,0,0.0743775985396921,0,0,0,0,0,0,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.568694057108404,0,0,0,0,0,0,0,0,0,0,0,0,0.000930031226482696,0,0,-1.73472347597681e-18,0,0,-0.267382959484224,0,0,0,0,0,0,0,0,0,0,0,0,-0.103531821988336,0,0,0,0,0,0,0,0,0,0.479277237224844,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.744751718677288,0.425911009013256,0,0,0,0,-1.0833604390419,-0.596514235252805,0,0,0,0,-0.350860310970378,1.94120662934531,0,0,0,0,0,0,0,0,0,0,0,0,-0.33615871144936,0,0.546487938786468,0,0,0,0.26458512917899,0,-1.06238562897843,0,0,0,0,0,-0.213820373202614,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.040824804131782,0,0,0,-0.0632602481586029,0,-0.0104282843925122,0,0.00135605591810093,0,0.0563975878308014,0,0,0,0,0,-0.0925827716376309,-0.0144974945595029,0.0985117346978463,0,0,0,-0.00966224051587994,0,0.00183867499436007,-0.0085196531129616,0,0,0,0,0,0,0,-0.0392371894980662,0,0,0,0,0,0,0,-1.73472347597681e-18,0.00485674728356233,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0884694446891127,0,0,-0.0291731905678963,0,0,0,0,0,0,0,0,0,0,0,0.0845699786559164,8.67361737988404e-19,0,0,0,0,0.051406381559224,0.0032544249029119,0,0,0,0,-0.168550668956801,0,0,0.0811657259142519,0,0,0,0,0,0,0,-0.0012486067458762,0.0117156800451153,0,0,0,0,0,0
MKvol,0,0,0,0.00282394305133077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000160909027840245,0,0,-0.00432688501230895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000635480852233083,0,0,0,0,0,0,0,0,0,0.00435118872934824,0,-0.0119513980268702,0.00509245652948401,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0136221258056733,-0.106245246000636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0456223689475505,0,0.0123056863128382,0,0,0,0,0,0,0,0,-0.0672753558344635,0,0,0,0,0,0,0.105152216510814,0,0,0,0,0,0,0.0621292379373499,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00957417847600687,0,0,0,0,0.00686003209508599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00167804832134403,0,0,0,0.0125020111697168,0.00550975878958442,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00265238871454092,0,0,0,0,0,0,0
