,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X000568.SZ,X600809.SH,X600690.SH,X600031.SH,X002475.SZ,X600104.SH,X000725.SZ,X002304.SZ,X000661.SZ,X000338.SZ,X300014.SZ,X300124.SZ,X003816.SZ,X000063.SZ,X000100.SZ,X000596.SZ,X600703.SH,X002241.SZ,X000157.SZ,X000625.SZ,X600741.SH,X002129.SZ,X002179.SZ,X300142.SZ,X002007.SZ,X002371.SZ,X002236.SZ,X601877.SH,X002049.SZ,X002414.SZ,X600584.SH,X000799.SZ,X600183.SH,X000800.SZ,X601799.SH,X300003.SZ,X600779.SH,X002008.SZ,X300146.SZ,X002074.SZ,X600089.SH,X000977.SZ,X600118.SH,X600707.SH,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0,0.0198115469183557,0,0,0.191219985128849,0,0,0,0,0,0,0,0,0,0,0,0,0.0344832182536702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437359477642667,0.0636420463843222,0,-0.0177519503264592,0.0338005260961197,0,0,0,-0.0168585153913633,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.433753520275828,0,0,0,0,0,0,0,0,0,0.336700484681957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010298202586408,0,0,0.130481346466021,0.0959973658323421,0,0.17823566067811,0,0,-0.0264223321500834,0,0,0,0,-0.00732264254379054,0,0
X000596.SZ,0,0,0,0,0,0.429074914324543,0.154678575183327,0,0,0,0,0,0,0,0,0,-0.0739538975295835,0,0,0,0,0,0,0,0.0275570347867795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0533799016259288,0.129211560718735,0,0,0,0,0,-0.0679155979234916,0.0079329762517424,0,0,0,0,-0.0231692328802711,0,0
X600703.SH,0,0,0.15621332362511,0,0,0,0,0,0,0.0345722492280952,0,0.112575245568567,0,0,0,0,0,0,0,0.143236350436333,0,0,0,0.112350084998487,0,0,0,0.101486657286998,0.0555585439961176,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.00271337257113e-05,0,0,0,0,-0.0385361129293052,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.00276288200819494,0.297288973250126,0,0.242443523800605,0,0,0,0.00610574116996796,0.0560915736000293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168626345296782,0.0623838827909969,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0323144941602818,0,0,0,0,-0.0400764030579056,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.417090739893504,0,0,0,0,0,0.11031421757795,0,0,0,0,-0.0696214130990969,0,0,0,0,0,0,0.0737554663629662,0,0,0,0,0,0,0.173382114437779,0,0,0.0783635917180401,0,0.0564613039408997,0,0,0,0,0,0.248075559187391,0,0,0,0.0319887803869866,0,0,0.0157519491440214,0,0,0,0,-0.0333974877414833,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367722708937408,0,0,0,0,0.112627193868321,0,0.315485877884625,0,0,0,0,0.0667986953778947,0,0,0,0,0,0,0.11381151807101,0.054561390112977,0,0.163561009598687,-0.123754905094933,0,0,0,0,0,0,0.0135558109596536,0,0,0,0.0610961700305616,0,0,0,-0.0527018944473208,0,0,0,-0.0463532424764882,0,0
X600741.SH,0,0,0,0,0.38733368304131,0,0,0,-0.084795707762254,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00795807689568669,0,0,0,0,0,-0.0180711808762183,-0.0337687649895793,0,0,0.143703153848428,0,0,0,0.161079801731209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208888603223407,0.0298290955772745,-0.0464071129174258,0,0,0,-0.0182579041070839,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00212875954520581,0,0.01822051602302,0,0,0,0.103261824909299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168085714243368,0,0,0,0,0,0,0,0,0,0,0,0.465704637606993,0,0,0,0,0,0,0.029544842134066,0,0,0,0,0,0
X002179.SZ,0,0,0,0.15831704897274,0,0,0.119920810378662,0,0,0,0,0,0,0.0897875452295701,0.0226376277531818,0.0575699673818255,0,0,0,0,0,0.081724531454878,0,0.178578310655467,0,0,0,0,0,0,0,0,0,0,0,0,0.118106768831119,0,0,0.0105317882934885,0,0,0,0,0,0,0,0,0,0,0,0.00105498635300706,4.33680868994202e-19,0,0,0,-0.0221513720090761,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309220482341909,0,0,0,0,0,0,-0.00366721213652635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19123281702204,0,0,0,0.0989545685303293,-0.0296186801296421,0,0.00701364225527351,0,0,0,0,-0.00890936087698455,0,0
X002007.SZ,0,0,0,0,0,0.0062027787341248,0,0,0,0,0,0,0,0,0,0,0.033990414486805,0,0,0.0824692836473351,0,0,0.115880770101234,0,0,0,0,0,0.0264626748672067,0,0,0,0,0,0,0,0.134407748749302,0,0,0,0.0378002734402539,0,0,0,0,0,0,0,0,-0.0244369757596455,0,0,-0.0392813930238,0,0,0,-0.0495234893979292,0,0
X002371.SZ,0,0,0.00379113583329041,0,0,0,0.0421168923664921,0,0.0790528029585105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078810269535899,0,0.570814798212864,0,0,0,0,0,0,0,0,0,0,0.112118765259219,0,0,0,-0.0680314209019849,0,0,0,-0.0158420156029066,0,0,0,0,0,0
X002236.SZ,0,0,0.326795892413284,0,0,0,0,0.0754639173220867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.055931210512129,0,0,0,0,0,0,0,0,0.0807307133214442,0,0,0,0,0,0,0.271431309083329,0,0,0,0,0,0.0177488721794737,0,0,0.0649838005187996,-0.0198130254087611,0,0,0,0.00402122588205281,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.0855666983518763,0,0,0.16830363121885,0,0.0694064228623844,0,0,0.0264720953713023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103117168534068,0,0,0,0,-0.0341918882966736,0,0,0,0,0,0,0,0,0.0986701270108845,0,0,0,0,0,0.0366105366656055,0,0,0,0,-0.00293249562017588,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.17925199480047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109824350372856,0.00811740578070842,0,0.0926791078127266,0,0,0,0.149727546734741,0,0,0,0.38687533423849,0,0.00110418581988323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00785726574726778,0,0,0,0,0,0,0
X002414.SZ,0,0,0.147621572923795,0.0117928497436148,0,0,0.119546527156649,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0232807474513142,0,0,0,0.00890743529159895,0.0785874535953923,0,0,0,0,0,0,0,0,0.200549664775654,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.000571498431131372,0,0,0,0,0.0576558660548732,0,-0.00140749067758599,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0822417954894954,0.186393476748742,0,0.0326665262260713,0,0,0,0.0801565237228226,0,0,0,0,0,0,0,0.234413105210098,0,0,0.154607326130471,0,0,0.0776868516226477,0.0958015167464522,0,0,0,0,0,0,0,-0.129324233761543,0,0,0.0761009949836991,0,0,-0.00633960946678359,0,0,0,0,-0.0257089181221541,0,0
X000799.SZ,0,0.250363237050987,0,0,0,0.558199714622173,0.0419329161703627,0,0,0,0,0,0,0,0,0,-0.0257417687825865,0,0,0,0,0,0,0,0,0,0,0,-0.00956411666886543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0340609538381827,0,0,0,-0.0380300766662222,0,0
X600183.SH,0,0,0,0,0,0,0.24631435031192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600895731484544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342263433496546,0,0.0245619700093585,0,0,0,0,-0.054700167566394,0,0
X000800.SZ,0,0,0,0,-0.0292633877074995,0,0.00826626798502963,0,0,0.202082148169092,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.0399647804568231,0.156410157594165,0,0,0,0.0622466000388135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266221653446331,0,0,0.0254704716510605,0.041475913118944,0,0,0,-0.013822870235138,0,0
X601799.SH,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.113634188609839,0.353068113740025,0,0,0,0,0,0,0,0,0,0,0.0379132661232752,0.0448343126723291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113899083792342,0.101442798755772,0,0,0,-0.0433370012020678,0,0,0,-0.0165030596502694,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.0887496788898633,0,0,0,0,0,0.0112498865520016,0,0,0,0,0,0,0,0.05144681587287,0,0,0,0.0801768562571503,0,0,0,0,0,0,0.0209122138734402,0,0,0,0,0,0,0,0,0,0,0.0139327187921794,0.0314063811426456,0,0.111731816908475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600779.SH,0,0,0,0,0,0.119559106348724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124105723130696,0,0,0,0.0506952901453454,0,0,0,0,0,0,0,0,0.286878324111214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015369482077925,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137857147058719,0,0.00987179609842279,0,0,0,0.173635076222412,0.157984853327187,0.0689697322459981,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0436588241651301,0,0,0,0,0.0483931242208313,0,0,0,0,0,0.00687203668862104,0,0,0,-0.0301128397408518,0,0
X300146.SZ,0,0,0.0233211279845512,0,0,0,0.05715490534032,0,0.0132246650710078,0,0,0,0,0,0,0,0,0,0,0,0,0.140526958177229,0,0,0.0539532632117941,0,0,0,0,0,0,0,0,0.0154753684273002,0.0818006456309933,0,0,0,0,0,0,0,0,0,0,0,0,0.0442512994887818,0,0,0,0,0.0224581453786187,0,0,0,0.0114280247566501,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119456908721047,0.267528628554384,0,0,0,0,0,0,0,0,0,0.0600129499269832,0,0.185756104807614,0,0,0,0,0,0,0,0,0,0,0,0,0.0141998050458612,0,0,0,0,0,0,-0.0933791125263749,0,0,0,0.0164482394673769,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106665620226941,0.155387214440448,0,0,0,0,0,0,0.0739492942790129,0,0,0.048790671452792,0,0,0,0,0.361788642148497,0,0,0,0,0.00324813479365953,0,0,0,0,0,0.0941898869847311,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296420753943121,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214624489595232,0,0,-0.116624007056135,0,0,0,0,0,0,0,0.157182290835319,0,0,0,0,0,0,0,0,0,0.0109904139625855,0,0,0,0.19097198676411,0,-0.0107786814813039,0,0,0,0,-0.0450731754947694,0,0
X600118.SH,0,0,0,0,0,0,0,0.114795584643938,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832603774117969,0,0,0,0,0,0.190169092964158,0.0630013321516641,0,0,0,0,0,0,0.0647274911604897,0,0.0920642151660342,0.0548176846220441,0,0,0,0,0.153906534682305,0,0.0288127975300089,0,0,0,0,-0.0262393558639919,0,0
X600707.SH,0,0,0,0,0,0.0680745386209664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231387673273983,0,0,0,0.275404018072597,0,0,0,0,0,0,-0.689475575733055,0,0,0,0,0,0,0,0,0.159982125108733,0.0186261032927771,0,0,0,0,-0.173446140436251,0,0,0,0,0,0,0.120558139012325,0,0,0,0.0419557744472524,0,0
X000066.SZ,0,0,0.350218222345498,0,0,0,0,0,0,0,0,0,0,0,0,0.0382195998767688,0.0950635858558162,0,0,0,0,0,0,0,0,0.0809286857402436,0,0,0,0,0,0,0,0,0.0379364572005084,0,0.0368341596910641,0,0,0,0,0,0,0,0,0,0.232612007342409,0.237113852249536,-0.132226007372835,0,0,-0.0835537498396373,0.127842746575603,0,0,0,0.0218041015564772,0,0
Change_TY3M,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,-0.113005892015146,0,0,0,0,0,0,0,0,0,0,0,-0.157452614888244,0,0,0,0,0.00648736745018486,0,0,0,0,0,0,0,0,0,-0.187145487627652,-0.0864825851134399,0.181658738280773,-0.00323855567062908,0,0,0,0,0,0,0,-0.0517903271226598,0,0,0.0596062267785849,-0.0187038848540104,0,0,0,-0.0247420927443294,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177226600372887,0,0,0,0,0,0,0.11816836124982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343562578205619,0,0,0,0.116280309554782,0,0.976871844299053,0,0,0,-0.270149686661937,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033397523479903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.391220467246092,0.805428030226459,0,0,0,0,0.0195654935025896,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198054498156376,0,0,0,-0.0263749405607307,0,0,0,0.015447003420549,0,0,0,0,0.02272355681033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615108698508403,0,0,0,0.011511011998281,0,0,0,-0.0154752449743067,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0285222584973485,-0.0414270517389624,0,0,0,0,0,0,-0.0356537414955017,0,0,0,-0.0508017835060992,0.0105311930569904,0,0.0631356928753633,-0.0663666044284098,0,0,0,0.159381956171126,0,0,0,0,0,-0.0223382731709359,0,0,0,0,0,0,0.0400912148331843,0,0,0,-0.00722282137922861,0,0,0,-0.0101777413481926,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000348905040852797,0,0,0,-0.00460703815750044,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.36458070065549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.15929177660029,0,0,-0.0434131198346344,0,-0.0713705775728653,0,0,0,0,0,0,0,0,0,0,0,-0.18073814505224,0,0,0,0,0,0,0.0100602488756555,0,0,-2.1068659647603,2.09929524017307,0,0,0,0,0,-2.39810361957162
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.00132293919185426,0.000234387907694359,0,-0.000581854976928096,0,0,0,0,0,0,0.00110922381532108,0,0,-0.00182827823299749,0,0,0,0,0,-0.00201534255582967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000155249590286646,0,0,0.000639177348302997,0,0,-0.000397835667749758,0.00188164242873758,0,0,0,-0.00485222770607302,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127186363622941,0,0,0,0,0,0,0,0,0,0,0,0.00984426094934489,0,0,0.00424682163821428,0,-0.00427605107347695,0,0,0,0,0.00419534258244227,0,0,0,0,0,0,0,0,0,0,0,-0.00790764872983122,0,0,-0.0331810710143432,0.0238129699139361,0,0,0,-0.0722946134801958,0,0
