,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600741.SH,X600066.SH,X002241.SZ,X002236.SZ,X600271.SH,X600031.SH,X000100.SZ,X000568.SZ,X600118.SH,X002475.SZ,X600177.SH,X002456.SZ,X002292.SZ,X000338.SZ,X000157.SZ,X000559.SZ,X600372.SH,X002007.SZ,X300003.SZ,X002180.SZ,X600867.SH,X002506.SZ,X600522.SH,X300124.SZ,X002074.SZ,X601877.SH,X002085.SZ,X002294.SZ,X600089.SH,X600498.SH,X002508.SZ,X002426.SZ,X000050.SZ,X002249.SZ,X600418.SH,X000981.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.197901119371869,0.088379077370016,0,0,0,0.301718287645245,0,0,0,0,0,0,0,0,0,0,0,0,0.127024474020481,0,0,0,0,-0.00518695657689445,0,0,0,0,0.0645780004565562,0,0.00677499800580682,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204823303803775,0,0,0,0,0.0800455990529141,0,0,0,0,0,0,0
X600104.SH,0.0846054063696835,0,0.0188485516350905,0,0,0,0,0,0.424125796030873,0,0,0,0,0,0.0452962542714106,0,0,0,0,0,0,-0.0349189305585526,0.180831826935464,-0.0892712184122138,0,0,0,0,0,0,0,0.0396733108595062,0,0,0,0,0,0,-0.030560065823969,0,0,0.123614070823169,0,0,0,0,0,0.0478624542768809,-0.0640871539109628,0,0,-0.0585818778863794,0,0,0,0,0,0
X002415.SZ,0,0,0,-0.0205837989602213,0,0,0,0,0,0,0,0,0,0,0.00474543520472658,0,0,0,0,0.0511446960444959,0,0.0951163083077714,0,0,0,0.0122708986010816,0,0,0,0.096126753602626,0,3.46944695195361e-18,0,0,0,0,0,0.031890241945384,0,0.299086175408361,0,0.100731178185235,0.105669692183926,0,0,0,0,0.0255297102001093,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308961750715778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207726053912231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0263111914661277,0,0,0,-0.0503088546341048,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0.0826827654086295,0,0,0,0.0237514286638049,0,0,0,0,0,0.436089300661365,0,0,0,0,0,0,0,0,0,0.16334009994251,0,0.0157820087494029,0,0,0,0,0,0,0,0,0,0.0923256089728849,0,0,0,0,0.0680969740650116,0,0.0130424307158524,0,-0.00922188444962708,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679969245197836,0,-0.0574484812240047,0,0,0,0,0,0,0,0,0,0.0896808860919866,0,0,0,0,0.106587305065764,0.105451844187304,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186266759278508,0,0,0,0,0,0,0
X002304.SZ,0.0144293241365968,0,0,0,0.68925133512694,0,0,0,0,0,0,0,0,0,0.0291280973144454,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0964974960157989,0,0,0.0355672478608881,0,0,0,0,0,0.0186509093055153,0,0,0,0,0,-0.0203317380749799,0,-0.00645861071354025,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0901860242636787,0,0,0,0,0,0.0428518563469133,0,0.0733254640480617,0,0,0,0,0,0.0899564582540162,0,0,0,-0.00429938589933754,0,0,0,0,-0.0188016394590989,0.0732470133551216,0,0,0,0,0,0,0,0,0,0.0158167549383767,0,0.0252194485284804,0,0,-0.0639298405458132,0.00888280661808143,0,0,0,0,0,0
X000625.SZ,0.0199743045621444,0.0692144455537994,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.127322924610918,0.0228361778348548,0,0.0802362230041889,0,0,0,0.0339345981729069,0,0,0,0,0,0,0,0,0.0912033300552016,0,0,0,0,0,0.0516991516889922,0,0,0,0,0,0,0,0,0.00706332727786901,0,0,0,0.00487061884452258,0.0237287603615633,0,0,0,0,0,0,0,0,0
X600690.SH,0,0.0631610630640747,0.123008894498675,-0.00186401578216995,0.0762604235516963,0,0,0,0,0,0,0,0.0595813447597035,0.0421345513313968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115211402488942,0,0,0,0,0.0689273717783369,0,0,0,0,0,0.0410798990243644,0,0,0,0,0,0,0,0,0,0,0.0849091180048357,0,0,0,0,0,0
