,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600276.SH,X600690.SH,X000568.SZ,X000651.SZ,X002475.SZ,X003816.SZ,X300124.SZ,X600104.SH,X002371.SZ,X000725.SZ,X000338.SZ,X002304.SZ,X000596.SZ,X000625.SZ,X600031.SH,X000063.SZ,X000100.SZ,X300014.SZ,X000157.SZ,X002179.SZ,X600089.SH,X600703.SH,X002463.SZ,X600372.SH,X600066.SH,X002236.SZ,X000977.SZ,X000921.SZ,X002241.SZ,X002028.SZ,X600741.SH,X002049.SZ,X600183.SH,X000661.SZ,X600584.SH,X600522.SH,X601877.SH,X002129.SZ,X000800.SZ,X601799.SH,X002223.SZ,X600566.SH,X600177.SH,X600060.SH,X002007.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0.232275322586917,0,0,0,0,0,0,0,0,0.121204216632619,0,0,0,0,0,0.00985256617764918,0,0,0,0,0,0,0.0137696748155587,0,0,0,0,0,0,0,0,0,0.0553697181342574,0,0,0,0,0,0,0,0,0,0,0,0,-0.00101893178351584,-0.0231193360325422,-0.00639240328087619,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.257047609988629,0,0,0,0,0,0,0,0,0.213236843959764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00896093156677623,0,0,0,0,0.0446401272444767,0.0107062242885253,0,0.0388815600743605,0,0,0.0431608006810219,0,0,0,0,0,0,0,0,0,-0.0198825144646449,-0.0193908277180999,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.444999922174299,0,0,0,0,0,0.0702910045470572,0,0,0,0,0,0,0,0,0,-0.078860844790659,0,0,0,-0.02467258977649,0,0.154339031864895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236308362642661,0,-0.0849940825233871,0,0.0164138120347973,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.151646065732271,0,3.46944695195361e-18,0,0,0,0.0288742396423032,0,-0.0152204149376129,0,0,0.0184570106472332,0,0,0,0,0,0,-0.101911652631734,0,0,0,0,0.0971817790238389,0,0,0,0,0,0.00972557988677205,0.0641437604783244,0,0.0538170642111128,0,0,0,0.056162410611795,0,0,0.0184250368500119,0,0.0100556546932226,0,0.0317237825000087,0,0,-0.017769020959849,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429229102759438,0,0,0,0.0384032611644035,0,0.0232172228710516,0,0,0,0,0,0,0.0669667051916181,0,0,0,0,0,0,0,0.0718254170329875,0,0,0.102478980608002,0,0.107237260320064,0,0,0,0,0,0,0,0.0159546840141904,2.71050543121376e-20,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.0617826149266822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682626220896043,0,0,-0.0489102381742146,0,0,-0.0181096320813932,0,0.162491975208365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500281908782837,0,0,0,-1.0842021724855e-19,0,-0.0451549835374335,0,0,0,0,0
X000568.SZ,0,0.951662924748666,0.0585434629088985,0,0,0,0,0,-0.0375173727631393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1191543466691,0.0407004919810875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755895999791433,0,0,0,0,0,0,0,0,0,0.00951417663921024,0.00816845229919847,0,0,0,0,0,0
X000651.SZ,0,0,0,0,-0.0353893419783239,0.0369321691571291,0.0144497972761295,0,0,0,0.0769737283907363,0,0,0,0,0,0.0834097630444096,-0.201387852010501,0,0,0.116582094464265,0,0,0,0.0598479317662017,0,-0.00342431877353506,0,0,0,0,0.184813480165219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00112279723317949,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294897715687858,0,0.00173036639318456,0,0,-0.0311434403296229,0,0,0,0.365939924945041,0,0,0,0.0898193946474041,0,0.0693598369362973,0,0,0,0,0.0853601520564323,0,0,0,0,0,0,0,0,0,-0.167300650318694,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,-0.392848087143426,0,-0.100109388991768,0,0,0,0,0,0,0,0,0,0,0,0,0.153333203628288,0.288656265283975,0,0,0,0,0.141120439693973,0,-0.00798943070215596,0,0.0278324370454753,0,0,0,0,0,0,0,0.0385072406510066,0,-0.199374091728962,0,0,0,0.266751589791083,0,0,0,0,0,-0.0460189539505697,-0.0517421117943947,0,0,0,0,0,0
