,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X002475.SZ,X000651.SZ,X600031.SH,X000568.SZ,X600809.SH,X600690.SH,X002304.SZ,X600104.SH,X000725.SZ,X300014.SZ,X000661.SZ,X300124.SZ,X000063.SZ,X000338.SZ,X600703.SH,X003816.SZ,X002241.SZ,X000100.SZ,X000596.SZ,X002371.SZ,X000625.SZ,X600741.SH,X000157.SZ,X002129.SZ,X002007.SZ,X601877.SH,X002179.SZ,X002049.SZ,X600584.SH,X002414.SZ,X002236.SZ,X600183.SH,X000799.SZ,X601799.SH,X300142.SZ,X000066.SZ,X002008.SZ,X000800.SZ,X300003.SZ,X002074.SZ,X600118.SH,X000977.SZ,X600089.SH,X600779.SH,X000547.SZ,X002185.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002304.SZ,0,0,0,0,0,0,0,0,0.254235842797092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0378888913748986,0,0,0,0,0,0,0.000421047548575882,0,0,0,0,0,0.131176373366304,0,0,0,0,0,0.0738218227843676,0,0,0,0.141526984309614,0,0,0,-0.0341747918569483,0,0,0,0,0.00546311338135444,0,0
X600104.SH,0,0,0,0,0.126592815660664,0,0,0,0,0,-0.00527419878964785,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176572615278288,0.267486540679098,0,0,0,0,0,0,0,0,0,0.0454032916729941,-0.0314967819983883,0,0,0,0,0.0416080914685971,0,0.140931181174579,0,0,0,0,0,0,0,0,0.00980387870076833,0,0,0,-0.0291255314041429,0,0
X000725.SZ,0,0,0,0,0.175285979852923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297356176104085,0,0.0359103085852983,0.0558132980192014,0,0,0.0403728617886787,0,0,0,0.0348648696944061,0.0498105932639542,0,0,0,0.0212256830314913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0280667975105001,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13464258049318,0,0,0,0,0,0,0,0,0,0,0.0574179037697343,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.294822461231791,0,0,0,0.0239433627740397,0.218988368322163,0,0,0.0284669508145407,0,0,0,0,0.000395594228855592,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0.00421773722644561,0,0.0498944294225005,0,0,0,0,0,0,0,0,0,0,0.130722764077734,0,-0.122560649361815,0,0,0,0,0.104029110683798,0,0,0,0,0,0,0,0,0,0.0172067756185702,0,0,0,0.0458948279375202,0.208780818730604,0,0,0,0,0,-0.0499278483959181,0,-0.0103604917058527,-0.0298510767412248,0,0,0,0.0158297666351785,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150140129330935,0.0190844062701201,0,0,0,0.221858366065453,0,0,0,0,0,0,0,0,0.0765141597758013,0,0.0347126219494264,0,0,0,0,0,0,0,0.105037045732298,0,0.05465530922529,0,0,0,0.182503647518809,0,0,0,0,0.000497969973740256,0,0,-0.0281225234472431,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,-0.0833845657449959,0,0,0,0,0,0,0.0274920221496369,0,0,0,0.0513824612551006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299336435070489,0.144986042496226,0,0,0.0662214515579589,0,0,0,0,0.00491755749137599,0,0.00576215519391635,0,0,-0.00761819815646364,0,0,0,0.012722612711195,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0191508690425069,0,0.128717226883497,-0.0293050678846388,0,0,0,0.0351989817796616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166471288146882,0,0,-0.0161076242367005,0.000353996325127698,0.201348555009592,0,0,-0.0088882377651003,0,0,0,0,0,0,-0.0136947933387486,0.0696480957528413,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.150767371849899,0,0,0,0,0,0,0,0,0,0.054522224232301,0,0,0,-0.0868384672926146,0.194942575987423,0,0.0614236941091199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181862321416015,0.0237485057962834,0,0,0,0,0,0,0.0541144184382877,0,0,0,0,0,0,0,0,-0.015236596011693,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487836123704801,0,0,0.0555648948827398,0,0.0222649938215126,0,-0.0126028189719091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318376339293591,0,0,0,0,0,0,0,-0.00189295484190169,0,0,0,0,-0.00129010470923896,0,0
X002241.SZ,0,0,0,0,0.488366132346888,0,0,0,-0.0283182182661916,0,0,0.0355588113723634,0,-0.0841558836875465,-0.0214318704160832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113386502531867,0,0,0,0,0,0,0,0,0,0,0,-0.0400784697054846,0,0,0,0.106125566365109,0,0,0,0.0282041604893255,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.187550994632843,0,0,0.0307624730685733,0.68968453803689,0.0689630678463227,0,0,0,0,0.165721879237569,0,0,0,0,0,0,0,0.0317073780869211,0.0900623361973466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356854625873873,0,0,0,-0.00971065590428034,0,0,0,0,-0.006972839534892,0,0
X000596.SZ,0,0,0,0,0,0,0,0.245228615086315,0.0375040768699629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0463968512093356,0,0,0.0357649148948853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233001276187485,0,0,0,-0.0242259155398116,-0.0227985898152701,0,0,0,0.0287436197599472,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127079886774692,0,0,0,0,0,0,0,0,0.124000471675059,0,-0.0120139206478426,0.0149225948529997,0,0,0,0.0443963181896621,0.0994412029876077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139784429711446,0.244070832444791,0,0.00418194198547942,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0448264402198554,0,0,0,0,0,0,0,0,0,0,-0.00100919128318511,0,0,0,0.236103942807246,0,0,0,0.179361367012271,-8.67361737988404e-19,0,0,0,0,0,0,0.0622260023461954,0,0,0.465033334626508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0358181988765647,0,0
X600741.SH,0,0,0,0,0,0,0.0421400526245401,0,0,0,0,0.26801714991383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20002359788776,0,0,0,0,0,0,0,0,0,0.0114069163434267,0,0,0,0,0,0,0.0861452208188267,1.73472347597681e-18,0,0.0171432569546236,0,0,-0.00991760007454992,0,0,0.00519660790772284,0,0,0,0.00334621670951406,0,0
X000157.SZ,0,0,0,0,0,0,0.157860412125376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747443955956287,0,0,0,0.0545490322583093,0,0,0.0502203490580944,0,0,0,0,0.170260896209611,0,0,0,0,0,0,0,0.0450840287724252,0,0,0,0,0,0,-0.0359242226759991,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073549923358725,0.0618359429173305,0,0,0,0,0,0,0,0,0.00310156382607949,0,0,0,0,0,0,0.0559484742289238,0,0.325549140115191,0,0,0,0,0,0,0,0,0,0.187880804668511,0,0,0.0805762519709158,0,0,0,0,0,0,0,0,0,-0.0196770633839295,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144258786052036,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.131410069551717,0,0,0,-0.0872651630052989,0,0,0,0,0.136817496635182,0,-0.10124262143511,0.00705892667474083,0,0,0,0.100867199892715,0.20188837898527,0.017179087822831,0.445935406366226,0,0,0,0,0,-0.00462549010865631,0,0,0,0,0.00859890072430448,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315318883618266,0,0,0,0,0,0,0.145633861797033,0,0,0,0,0,0,0,0,0.0614235003249817,0,0,0,0,0,0.128536642690388,0,0,0.115081758472202,0,0,0,0,0,0.194658881732116,0,0,0,0,-0.00984393844321061,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149335335987411,0,0.066939618533709,0,0,0,0,0,0,0,0,0.0137351216530004,0,0.105100598797863,0,0,0.126705273581424,0,0.0141320546977864,0,0,0,0,0.00905279439504683,0,0,0,0,0,0,0,0,-0.0984228446829937,0.0862192944309213,0,0,-0.0488802319875581,0,0,0,0,0,0,-0.00848920867380795,0,0
X002049.SZ,0,0,0.0812484233373079,0,0,0,0,0,0,0,0,-0.0887289851937207,0,0,0,0,0,0,0,0,0.199127478979068,0,0,0.225451459375904,0,0,0.271444255130018,0.0345664872318035,0,0.261726972102234,0,0,0,0,0,0,0.0125892640693996,0,0,0,0,0,0,0,0.132548802738177,0,0,0.0692453917126168,0,0,0,-0.0615662536395008,0,0,0,0,0.0676918663325189,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151316056487963,0,0,0,0.0161184083354544,0,0,0.327755584174815,0,0.374306401474037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570211021599315,0,0,0.0378871146898547,0,0,0,0,0,0,-0.147849619826884,0,0.234936889778214,0,0.00302483065352171,0,0,0,0,-0.0145775000086477,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0.0301695057313809,0,0,0.102433723549016,0,0,0,0,0,0,0,0,0,0,0,0,0.0725930192232301,0,0,0,0,0,0,0,0,0,0,0,0.039044801273638,0,0,0,0,0.135107145726335,0,0,0,0,0,0,0,-0.0245698883828282,-0.0329217672392672,0,0,0,0.0191026042012339,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209793410157658,0.0847507243759024,0,0,0,0,0,0,0,0,0,0,0,0.000465190267092036,0,0.120937830024569,0,0,0,0,0,0,0,0.00996044926407317,0,0.0509941019424435,0,0,0,0,0.0504113203634778,0,0,0,0.0337631315260017,0,0,0,0,0.0471380716377843,0,0,0,-0.0115295941947158,0,0
X600183.SH,0,0,0,0,0.15808997338014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552330338895774,0,0.0545106067997535,0.00916586775352549,0,0.142536554424288,-0.0769459350055105,0,0.124966849359044,0,0.0741662737834669,0,0,0,0.0271772228261823,0,0,0,0,0,0,0,0,0,0,-0.0142969300519282,0,0.206521668655191,0,0,0,0,0,-0.0874620215757678,0.128985843375922,0,0,0,-0.0144254881828633,0,0
X000799.SZ,0,0,0,0,0,0,0,0.000320750969626186,0.217700621080575,0,0.184112299400307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125819611241223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191901047786528,0,0,0,0,-0.076877636473312,0,0,0,-0.0118627686928394,0,0
X601799.SH,0,0,0,0,0,0,0.191107726049888,0,0,0,3.46944695195361e-18,0,0,0.0188501561583135,0,0,0,0,0,0,0,0,0,-0.0126761238255345,0,0,0,0,0,0.0427445896198292,0.0449619619460644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115850706558989,0,0,0,0,-0.0174933182553077,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349922235692043,0,0,0,0,0,0,0,0,0,0.177254101433575,0,0,0,0,0,0,0,0,0.0910388067809617,0,0,0,0,0,0,0,0,0.159455488714545,0.00188178315659665,0,0,0,0,0,0,0,0.0102390292683741,0,0,0,0,-0.00451370842570546,0,0
X000066.SZ,0,0,0,0,0,0,0,0,-0.00237944937479154,0,0,0,0,0,0.0283448535230737,0.0247868722653985,0,-0.228693818579899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293268269633428,0,0,0,0,0,0,0,0,0,0,0,0.20878138124277,0.0365069922110921,0,0,0,0,0,0,-0.0135459731248471,0,0,0,-0.00934656478391943,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0.137912749736425,0,0,0.18668078167572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220359246717771,0.0991619762765615,0,0,0,0.179289451692725,0,0,0,0,0,0.0333453357755233,0,0,0,0,0,0,0,0,0.0422754409329676,0,0,0,-0.000327923861957525,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0.06334914385364,0,0.0507953482228625,0,0,0,0,0,0,0,0,0,0,0.146538176268834,0,0,0.071908258513707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500506272676847,-0.029206633612818,0,0,-0.0586891649412669,0,0,0,0.00638327412859019,0,0,0,0,-6.7762635780344e-21,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152445736382249,0,0,0,0,0,0,0,0,0,-0.0734071155313345,0,0,0,0.0590973101450867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135052524615696,0,0,0,0,0,0.0165842501739103,0,0,0,0,-0.00714944896592646,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0660715310404594,0,0.2886846949634,0,0.132159478590012,-0.299478484059801,0,0,0,0,0,0,0,0.189999676900826,0,0,0.180719095202761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178743651231883,0,0,0,0,0.0100290559927502,0,0
X600118.SH,0,0,0.0993611506699082,0,0,0,0,0,0,0,0,0,0,-0.00378692820549577,0,0,0,0,0,0,0,0,0,0.0596536836102073,0.0182775539367994,0,0.0452451044011438,0.292943962646419,0,0,0,0.124981200640547,0,0,0,0,0,-0.0434557609219801,0,0.0868867551424733,0,0,0,0,0,0,-0.0476031834671045,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.0221715477552211,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,-0.117338249974419,0,0,0,0,0,0.220569538333383,0,0.0880090288076681,0,0,0,0,0,0,0,0,0,0.1781843159669,0,0,0.0534685615292249,0,0,0,0,0,0,0,0.0158408101274677,0,0,0,0,0,0,0,0,0,0.0591804756263897,0,-0.0307916924726356,0,0,0,0,0.0042199548858386,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203136059601834,0,0,0.0636586378203223,0,0,0,0,0,0,0.127497533755938,0,0.00154169792376798,0,0,0,0,0,0,0,0,0,-0.072232187502559,0.0543378573638474,0,0,0,0,0.0347200164557376,0,0,0,0.0800641273491234,0,0,0,-0.00358636021038046,-0.0473781109757905,0,0,0,0.00799794169705476,0,0
X600779.SH,0,0,0,0,0,0,0,0.221507034370338,0,0,0,0,0,0,0,0,0,0,0,0,0.0368144343728431,0,0.636158705242029,0,0,0,0.0753337266564635,0,0,0.0802365324031959,0,0,0,0,0,-0.09714524871018,0,0,0,0,0,0,0.101491782193448,0,0,0,0,0,0,0,0,-0.0225541239991964,0,0,0,0,0.00564978653891151,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185581227551083,0,0,0,0,0,0.112247377741811,0,0,0.071083043278212,0,0,0,0,0,0,0.0777552886132669,0,0,0,0,0,0,0,0,-0.0412661860838011,0,0,0,0.0230376243721932,0,0
X002185.SZ,0,0,0,0,0,0.0963279407499807,0,0,0,0,-0.0438569947981446,0.0466080463820536,0,-0.0601912770150815,0,0,0.152594630972025,0,0,0,0,0.0563527567235526,0,0.161895836307578,0.044613221420191,0,0,0,0,0,0,0.103896189509281,0.36043553133565,0,0,0,0,-0.0481356033010715,0,0,0,0,0,0,0,0.064942501636868,0,0,0.119427360590837,0,0,-0.0150466238074968,0,0,0,0,-0.0140171944486046,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.010819586403646,0,0,0,0,0,-0.031175100161272,0,-0.0866771199334471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160201524935068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0517226125655695,0,0,0,-0.0258971652870116,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116047440227645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0648626270899942,0,0,0,0,0,0,0,0,1.50356779352245,0,0,0,0.0981129625032649,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173410656754513,0,0,0,0,0,0,0,0.607973682275154,0,0,0,0,-0.0782333046582033,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.11724456604984,0,0,0,0,0,0,0,0,-0.0361470538681717,0,-0.0534714235156456,0,0,0,0,0,0.000555346846429453,0,-0.072698368285296,-0.0119740418742076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140037588703459,0,0,0,0,0,0,0,0,0.00144949758899408,-0.00113139689811247,0,0,0,-0.00151290113664923,0,0
MKreturn,0,0,0,0,0,0,-0.0171560082504368,0,0,0,0,0,-0.0310067614513708,0,0,0,0,0,0,0,0,0,0,0,0.0150667362822362,0,0,-0.0028533444603096,0.0175556616394603,-0.0652238676653069,0,0,0,0,0,0.0636937284811104,0,0,0,0,-0.0412657438937681,0,0,0,0,0.0174005394151004,-0.0120796341984889,0,0,0,0,0,0.00416985229031324,0,0,0,0.00146117801917052,0,0
MKvol,0,0,0,0,0,0,-0.00113727427153582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00273230866793483,0,0,0.0014803036411524,0,0,0,0,0,0,0,0,0,0,0,0.000473019914318963,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000620098873045557,0,0,0,0,-0.00166413629807184,0,0
CarbonVol_Shenzhen,0,0,-0.495137308596472,0,0,0,0.515715926622338,0,0,-0.443632954157124,0,0,0,0,-2.45297075301862,0,0,0,0,0,-1.55327345890714,0,0,-1.2126635437947,0,-1.08606254997373,1.45206605521071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64841988495122,0,0,1.01253267364871,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.00246931563670607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000813144370097672,0,0,0,0,0,0,0,0,-0.000114673195966293,0,0,-0.000611112030584084,0,0,0,0,0,0,0,0,0,0,0,-0.00462342399055959,0.00161290146180132,0,0,0,-0.00119837483067033,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000990721654260813,-0.00169221368412605,0,0,0,0.00123448003524316,0,0
