,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X002475.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X600183.SH,X000596.SZ,X600703.SH,X002241.SZ,X002236.SZ,X000100.SZ,X601877.SH,X002007.SZ,X300003.SZ,X000157.SZ,X002463.SZ,X300142.SZ,X300124.SZ,X002179.SZ,X600271.SH,X002008.SZ,X000066.SZ,X600867.SH,X000625.SZ,X000977.SZ,X002506.SZ,X002129.SZ,X002371.SZ,X300136.SZ,X600177.SH,X002456.SZ,X600498.SH,X002049.SZ,X600066.SH,X002180.SZ,X300014.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.333018047241496,0,0,0.0909395797767819,0,-0.0105748477281192,0,0.0650472210854667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255130127965278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148510317392606,0,0,0,0,-0.0120104220672128,0,0
X000858.SZ,0.119811523862529,0,0,0,0,0,0,0,0,0,0,0.335049603717342,0,0,0,0,0.26244519542113,0,0,0,0,0,0,0,0,0,0,0,-0.0226761086075282,0,0,0,0,0,0,0,0,0,0,0.0615871458809569,0.00332584940584003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175109780174106,0,0
X600276.SH,0.0651635598253308,0,0,0,0,0,0,0.063451708182582,0.0556324976523457,0,0,0.168348589441003,0,0,0,0.0524640406541088,0,0.0980884493269824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132957457495932,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126203242600792,0,0,0,-0.0150379609884335,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.168424879323221,0,0,0,0,0,0,0,0,0,0,0,0.173007845400656,0,0,0,0,0,0,0,0.010057556181073,0,0,0,-0.0547875159272476,0.0285533777743949,0,0,0,0,0.0433189343624774,0.0848195418335795,0,0,0,0.0360831842375688,0,0,0,0,0,0,0,0,0.0604496658826405,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.150530913700039,0,0,0,0,0,0,0,0,0,0,0,0,0.0278046373251531,0.19954733017125,0,0.140334463045046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176543342825566,0,0.0898900698149206,0,0,0,0,0,0,0,0,-0.0196275447576653,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11146630820161,0.12089528141761,0,0,-0.00754579402214209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217608204248103,0,0,0.149498953858458,0,0,0,0,4.33680868994202e-19,0,0,0,0.0186933324629957,0,0,0,0,0,-0.00958597262490322,-4.33680868994202e-19,0,0,0,0.0116077220410631,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359732558654234,0,0,0,0.151434124370662,0,0
X002304.SZ,0,0,0.0488933395403428,0,0,0,0.0567280437230524,0,0,0,0,0.217908557871797,0,0,0,0,0,0,0,0.159096052376617,0,0.0637502344355197,0,0,0,0,0,0,0,0,0,0,0,0.111343471570227,0,0.0288416208097193,0,0,0,-0.0531030087876218,0,0,0,0,0,0,0,0,0,0,0,0,0.00600607912408181,0,0,0,-0.0176802897952271,0,0
X002475.SZ,0,0.125331028325638,0,0,0.155277666516724,0,0,0,0,0,0.151153200461923,0,0.0914855271308926,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0130842878483445,0,0,0,0,0,0,0,0,0,0,0.200910640066537,0,0,0,0,0,0.0529607699290658,0,0.0719108720020656,0,0.113927032611633,0,0.0255393986256747,0,0,0,0,0,0.00306496446479245,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.289281198872475,0,0,0,0,0,0,0,0,0,0,0,0.0959683372620304,0,0,0,0.18721558191766,0.0624057999356228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00469727740275265,0,0,0,0,0,0,0,0,0,0,0.012709851435656,0,0,0,0,0.0116915493344032,0,0
