,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X600690.SH,X000651.SZ,X000625.SZ,X300124.SZ,X002304.SZ,X003816.SZ,X600104.SH,X000725.SZ,X002371.SZ,X000063.SZ,X000338.SZ,X000596.SZ,X600031.SH,X300014.SZ,X002179.SZ,X000100.SZ,X600089.SH,X600703.SH,X002241.SZ,X600372.SH,X002129.SZ,X002236.SZ,X000661.SZ,X000157.SZ,X002049.SZ,X600584.SH,X600741.SH,X000977.SZ,X601877.SH,X600183.SH,X002463.SZ,X002007.SZ,X600522.SH,X000800.SZ,X002028.SZ,X600460.SH,X601799.SH,X002074.SZ,X002294.SZ,X600418.SH,X300142.SZ,X002156.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0,0,0.0853710710388834,0.0823083926590941,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.258256954907963,0,0,0,0,0.00549737219720996,0,0,0.0489832603466239,0,0,0,0,0,0.0629817703673166,0,0,0,0,0,-0.0779928202413193,0,0,0,-0.000342489814775708,0,0,0.473315793286899,0,0,0,-0.0179983674254367,0.0467283443475626,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.292263280377645,0,0,0,0.0202065846240803,0,0,0,0,0,0,0,0,0,0,0.159483060988382,0,0,0,0,0,0,0.00719257183695202,0,0,0,0.0639854428623366,0,0,0.00580323972304183,0,0,0,0,0,0,0,0,0,0,0,0.0376264734444888,0,0,0,0,0,-0.0142734945888848,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0.0470956818451075,0,0,0,0,0,0,0,0.0234148236941919,0,0,0,0,0,0,0,-0.0460363463572869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036637495477402,0,0,0,-0.0208679592916716,0,0,0,0,0,-0.0214162474169262,0.0157357519761981,0,0,0,0,0,0
X600104.SH,0.2112075575973,0,0,0,0,0,0,0,0.0599547656025797,0.0133379722416451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0848146150771533,0.0508385486168236,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0775052993380145,0.00425526044330155,0,0,0,-0.00525875778560053,0.0387509211052332,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494226916106832,0,0,0,0,0,0.0242857113675451,0,0,0,0,0,0,0,0,0.070093749952483,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00388936269243192,0.0192016387839265,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0.0432655872514801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176188474832118,0,0,0,0,0,0.177810891644426,0.12579807342814,0,0,0,0,0,0,0,0,0,0.0217153331859829,0,0,0,0,0,0.0542047124642191,0,0,0.00599597748653445,-0.0085703313453796,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931977468264801,0,0,0,0,0,0,0,0.383995278259416,0,0,0,0,0,0.057728884824628,0,0,0,0,0,0.0239555348440408,0,0,0,6.93889390390723e-18,0,0,0,0.0920214547378282,0,0,-0.00199252639784745,0,0,0,0,0.19458840553243,0,0
X000338.SZ,0,0,0,0,0,0.0444283893342269,0,0,0,0.147667479404269,0.100125086987254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0411579599917491,0,0,0,0,0,-0.0180007467874716,0,0,0,0,0,0.0653446430122281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.508742773462038,0.0689141597951087,0,0,0,0.0444106684917506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0915493539394168,0,0,0,0,0.00737755827680966,0,0,0,0,0,0,0,0,-0.0490722829978742,0,-0.0228997104328112,-0.0117416688491392,0,0,0,0,0.00698047758367149,0,0,0,0,0,0,0
X600031.SH,0,0,0.0643539652448173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16456708088204,0,0,0,0,0.0683074378745602,0,0,0,0.0907842595146389,0.157360494735168,0,0,0,0.0113619841661081,0,0,0,0,0.035532557118577,0,0,0,0,0,0,0.026999974248679,0.0164512616687997,0,0,0,-0.0147502535321438,0.0145915875219519,0,0,0,0,0,0
X300014.SZ,0.0228861851825913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304220436505593,0,0,0,0,0,0,0,0,0.0640170884340979,0,0.460939215736734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130129483775438,0,0.0342135876641032,0.0369345076727509,0,0,0,0,0.0163842544953147,0,0,0,0,0,0
X002179.SZ,-0.118114240591468,0,0,0,0,-0.0103678034298056,0,0,0,0,0,0,0,0,0.230102133614883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464789384142803,0,0,0,0,0,-0.227339727214031,0,0,0,0,0,0,0,0,0.0764871394966539,0,0,0,0,0.0152108579037716,-0.0548508546921403,0,0,0,0,0,0
X000100.SZ,0,0.0695732710146632,0,0,0,0,0,0,0,0,0,0,0,0,0.715979228755702,0,0,0,0,0,0,0,0,0,0.0050613335195814,0,0,0,0,0,0,0,0,0,0,0,0,0.117252914651397,0,0,0,0,0,-0.0556630487443296,0,0,0.0148350363690063,0,0,0,0,-0.00453380344772628,0,0,0,0,0.00674891813044943,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.0505462127605712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184910058138589,0,0,0,0.0580324283092929,0,0,0.124184675555639,0,0,0,0,0.0757592095090488,0,0,0,0,0.134505917756281,0,1.73472347597681e-18,0.0414723746061696,0,0,0,0.00286919550732356,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448669259614125,0,0.0662697367987732,0,0,0.0892917622870808,0,0,0,0,0,0,0,0,0,0.19643680681194,0.156725615548034,0,0,-0.0128762711724588,0.0327819952007835,0,0,0,0.000812205867840828,0,0
X002241.SZ,0,0,0,0,0,0,0.173259811789822,0,0,0,0,0,0,0,0,0,0.00434579148527112,0,0,0,0,0,0,0,0,0,0,0,0.0369506315659358,0,0,0,0.0222141473997219,0,0,0,0.123202850321718,0.262684923143492,0,0,0,0,0.0420103735218562,0,0,0,0,0,0,0,0,-0.00845938341946002,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.00237252254734448,0,0,0,0,0,0,0,0.24267386099001,0,0,0,0,0.0495800278888913,0,0,0,0.00596295730648395,0,0,0.0639933266173196,0,0,0,0,0,0.0315017046062024,0,0,0,0,0,0,0,0,0,0.0684069756065975,0,0,0,0,0,0,0.00533071769317514,-0.0212379453280823,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204013329172051,0,0,0.0180977157116223,0,0,0,0,0,0,0,0,0,0.0927976553163747,0,-0.00592656991196336,0.180805008200613,0,0,0,0,0.00976848604605236,0,0,0,0.0574998331970965,0,0
X002236.SZ,0,0,0,0,0,0,0.17039040697899,0,0.133539948856268,0.0457779119761195,0.0181374824338134,0,0,0,0,-0.139634882735982,0.43058387781223,0,0,0,0.0492089138669379,0,0,0,0,0,0,0,0,-0.165015936734912,0,0,0,0,0,0,0,0,0.218549646910641,0,0.0366613380482954,0,0,0,0,0.0281517922193314,0,0,0,0,0,0.0149780751705908,-0.0201982254301144,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.0484010254679729,0,0,0,0,0,0,0,0,0,0,0,0.238403459729798,0,0.0204688217091306,0,0,0,0,0.0405262866838618,0,0,0,0,0,0,0,0,0.103387574388418,0,0.0721266656514547,0,0,0,0,0,0,0,0,0,0,0.165364522517747,0,0,0,0,0.0315720873968858,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.153165918931273,0,0,0,0,0,0,0,0,0.255526308413834,0,0,0,0,-0.101286847015112,0,0,0.128550835514058,0,0,0,0,-0.00979354651266592,0,0,0,-0.027138215074071,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.0166196648797124,0.0318299209313713,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320989235382168,0,0,0,0,0,0,0,0,0,0,0,0.278409017929551,0,0,0,0,0,0,0.00061630188596178,0,0,0,0,0,0,0,0.0742684348283798,0,0,0,0.0445541080382331,0,0.045193709455063,0,0,-0.0258527514635174,-0.0180331751600488,0,0,0,-0.0173357439272198,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,-0.0585257856948342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264771622236536,0,0,0.144023247446858,0,0,0.0242363154935016,0,0,0.0821242621016068,0,0,0,0,0.230036518899632,0,0,0,0,0,0.0758308218773015,0,0,-0.00850326473714456,0.0194672344570717,0,0,0,0,0,0
X600741.SH,0.103659087233539,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.1462426412992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573719089852611,0,0,0,0,0,0,0,0,0.164904184799235,0.0941157138027451,0,0.177076176142407,0,0,0,0.0437677017277934,0,0,0,0,0,0,0,0,0.0173014347365933,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476908877723171,0,0,0,0,0,0,0,0,0,0,0,0.25240713909351,0,0,0,0,0,0,0,0,0.364728975382276,0,0.00941274489002823,0,0,0.184460384886976,0,0,0,0,0,0,0,0,0,-0.00372509024486006,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00681137693011734,0,0,0,0.0208295220575406,0,0,0,0,0,0,0.0806306260564557,0,0,0,0,0.122310396901581,0,0,0.0244502056196897,0,0.132045288407946,0,0.0991005100916955,0.0192848555123351,0,0,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0.0685650361062945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603609408636693,0,0,0,0.0558159612450931,0,0,0,0.0659455851480965,0,0,0,0.0978704133023268,0,-0.0263194563580027,-3.46944695195361e-18,0,0,0,0.243936616299765,0,-0.011313399349927,0.0803961515372773,0,0,0,0.00883459424183823,-0.0271240624057639,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0896896350531415,0.0281552823997898,-0.152140099984436,0,0,0.0269519703194249,0,0,0,0,0.0684171999601332,0,1.73472347597681e-18,0,0,0,0,0,0,0.251827274956228,0,0.140640388072331,0,0,0,0,0,0,0,0.0861780849607601,0,-0.0212040792550812,0,0,0,0,0,0.0352178127324427,0,0,0,0.0653852991283605,0,0
X002007.SZ,0,0,0,0.231196879386836,0,-0.0348248869662027,0,0,0,0,0,0,0,0,0,0,-0.0331202203553377,0,0,0,0.029205623233231,0,0,0,0,0,0,0,0,0,0,0.149962660213166,0,0,0,0,0,0,0,0,0,0.0161928152894763,-0.0684120111189653,0.0855227225206253,0,0.244337365846143,-0.0326815502338716,0,0,0,0,0.0389964342666205,-0.0449788665553522,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366981417627295,0,0,0.240951255998924,0,0,0,0.248156049976562,0,0,0,0.0118093175231203,0,0,0,0,0,0,0,0,0,0.0772126965088576,0,0,0,0,0,0,0,0,0.0561490180365668,0,0,0,0,0.0141938876682593,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.053144431266708,0,0,0,0,0,0,0,0,0.310146190096806,0,0,0,0,0,0,0,0,0,0,0.0416352462944006,0,0,0,0,0,0,0,0,0,-0.254037769799903,0,0,0,0,0,0.0615942113414142,0,0.195050657689195,0,0,0,0,0.00143209648489485,0.0491784114777238,0,0,0,0,0,0
X002028.SZ,0.24610338895736,0,0.0754688067183945,0,0,0,0,0,0.0821108207897707,0,0,0,0,0,0,0,0,0,0,0,0,0.2191982678418,0,0,0,-0.227608019125805,0,0,0,0,0,0,0,-1.38777878078145e-17,8.67361737988404e-19,0,0,0.1330369673098,0,0,0.0802828365798808,0,0,0.0772868642499882,0,0,0,-0.0496988352122782,-0.0464789432055329,0,0.00805624476984195,-0.0358717072141403,0.0520829006974837,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0.0314379769499549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307206137803222,0.10161173308241,0,0,0,0,0,0,0.166222913707231,0,0.0753211961265862,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0768828624258607,0,0,0,0.0157771264309344,0,0,-0.00351085591848392,0.00995443768225449,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0.103234507376201,0,0.0593457279302427,0,0,0,0,0,-0.0454708374698319,0,0,0,0,0.0801127422250113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0748730396361075,0.151728720165069,0,0,0.12712362608505,0,0,0,0.0545614141206613,0,0,0,0.326865610726268,0,0.00493367403937122,0.00581047965595878,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.0558117572457971,0,0,0,0,0,0.0437943515256284,0,0.0569464817157595,0,0,0.293964108347448,0,0.0294210381377739,0.239237437333091,0,0,0,0.124956093360959,0,0,0,0,0,0,0,0,0,0,0,0,0.0705513613049889,0,0,0,0,0,0,0,0,0,0,-0.000776351514125492,0,0,0,0,0,0,0
X002294.SZ,-0.0706653996232461,0,0,0.223398937581132,-0.0114777495941851,0,0,0,0,0,0,0,0,0,0,0.0204543250350887,0,0,0,0,0,0,0,0,0,0,0,0,0.0666123987669968,0,0,0,0.0437851122304547,0,0,0,0.258526563378681,0,0,0,0.0279923880787887,0,0,0,0,0,0,0,0,0,0.115755881820451,0.00113313853936567,-0.0492406815173942,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0.499283083218515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212488731074365,0,0,0,0,0,0,0.210008169105186,0,0,-0.10019283659066,0,0,0,0,0.214319440303523,0.530272625470836,0,-0.189640807030213,0,0,0,0,0,0.148187627871024,0,0,-0.0199144266751471,0.0414246931541828,0,0,0,-0.0537780860100521,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,-0.0837683475077312,0.108466847155925,0,0,0,0,0,0.069504431324243,0.0753178859138671,0,0,-0.132970284965823,0,0,0,0.15537392520478,6.93889390390723e-18,0,0.444880228701697,0,0,0,0,0,0.474564289029597,0,0,0,0,0,0,0,0,0,-0.0814580510130738,0,0,0,0,-0.101944820600942,0,0,0.00897875415100202,0,0,0,0,0,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468878306315666,0,0.0940213178970927,0,0,0.0807858479560426,0,0,-0.0141952365673228,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193879645442151,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166184671515391,0,0,0.0516021088708977,5.42101086242752e-20,0,0,0,-0.168467744386996,0,0,0,0,0,0,0,0,0,0,0,0,-0.0740136491771471,0.0240501699036776,0,0.141448944148463,0,-0.156722943376453,0.105492343936034,0,-0.0208802599778034,-0.101683441719257,0,0,0,0.0611184289333917,-0.0742370045897206,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.332385403174055,0,0,0,0,0,0,0,0,0,0,0,-0.298101842797073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0539765302881929,0,0,0,0,0,0,0,0,-0.136352843451098,-0.668377930805697,0.0205389476264102,0,0,0,0,0.766734254864848,0,0,0,-2.9482870837347,0,0
TED,0,0,0,0,0,0,0,0,0,-0.0559529849911215,0,0,0,0,0,0,0.0651391927662808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688447535436136,0,0,0,0,0.635592238242006,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0.0144145238583619,0.0368866158207786,0,0,0,0,0,0,0,0,0,0,0,0,0.0489990426805131,0,0,0,0,0,-0.0645658257694123,0,0,0,0,0,0.00360124638543715,0,0,0,-0.073800036646844,0,0,0,0,0,0,0,-0.0405064180531951,0,0,-0.0666719379344641,-0.00788152730684608,-0.0041441442644375,-0.00971567073508764,0,0,0,0,0,0
MKreturn,0,0,0.000533591453923263,0,0,0.0457462473000806,0,0,0,0,0.0737934801555983,0,0,0,0,-0.0934329522913451,0,0,0,0,-0.0989016565073276,0,0,0,0,0,0,0,0.0223003495220655,0,0,0,0,0,0.0164550266690894,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309400189213915,0,0,-0.00266557263152056,0,0,0,0,0,0,0
MKvol,0,0,0,0,0.000486673845979483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00213641436126074,-0.00174863985839352,0,0,0,-0.00590420684041288,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110548929544653,0,0,0,0,-0.289937753820869,0.270565794755179,0,0,0,0,0,0
CarbonVol_Guangdong,0.00492372961000813,0,0,0,0,0,0,0,0,0.000803736406345602,0.00222353554997484,0,0,0,0,0,0,0,0,0,0,0,0,0.00834043021367547,0,-0.00141301457515865,0,0,0,0,0,0,0,0,0.00752455331075827,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,-0.000192212833661343,-0.00744550692936679,0.00955194552308328,0,0,0,0.00568701402376128,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00224335417154438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00363579811419916,0,0,0,0,-0.0190669198947358,0.0150103147238852,0,0,0,0.0342563972416652,0,0
