,X600519.SH,X002415.SZ,X600104.SH,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X002236.SZ,X000568.SZ,X600741.SH,X002475.SZ,X000338.SZ,X600031.SH,X002008.SZ,X002456.SZ,X000625.SZ,X600487.SH,X300124.SZ,X600066.SH,X601877.SH,X002241.SZ,X000100.SZ,X300003.SZ,X600809.SH,X002294.SZ,X600867.SH,X600271.SH,X300136.SZ,X600522.SH,X002508.SZ,X000050.SZ,X600566.SH,X600089.SH,X000981.SZ,X000157.SZ,X600498.SH,X600177.SH,X600707.SH,X000596.SZ,X002085.SZ,X002180.SZ,X300142.SZ,X002179.SZ,X600699.SH,X600584.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0982510062329103,0.471959531143,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055741629462318,0,0,0,0,0,0,0,0,0,-0.00779650294426537,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.147745837395676,0,0,0,0,0,0.205230877753273,0,0,0.088478085792006,0,0,0,0,0,0,0,0,0,0,0.129891999202632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00758410184126388,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,-0.103970711009208,0.058355860057332,0,0.071910629263634,0,0.246251801367355,0.0765129791092484,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233218518583253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112765479244187,0,0,0,0,0,0,-0.00498329882119325,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.358726545508937,0,0,0,0.0560757192995608,0.203735995246651,0,-1.73472347597681e-18,0,0,0,0,0.0851537985403138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115941658307079,0,0,0,0,0,0,0,0,0,0,0,0.073291137088198,0,0,0,-0.031150512283371,0,-0.00140881389254318,0,0,0,0,0,0,0
X000858.SZ,0.108212921636973,0,0,0.343636855467184,0,0,0,0.0642076523914609,0,0,0.0258296740176814,0.00607409530650527,0.481236260435448,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057307684829753,0,0,-0.0156435625433321,0,0,0,0,0,0
X600276.SH,0,0.163838695760067,0,0,0.054016304149448,0,0,0,0,0,0.0459305945806732,0.0208299533606963,0,0,0,0,0,0,0,0,0.212837449315836,0,0,0,0,0,0,0.0747150931772522,0,0,0,0,0,0.104713998137059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00254837486084653,8.67361737988404e-19,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.517748485213439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435583044728196,0,0,0.190938391045434,0,0,0,0,0,0,0,0,0,0,0,0,0.0412118934323441,0,0,0,0,0,0,0,0,0.213950629160234,0,0,-0.00678380722749275,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.101613058645107,0,0,0,0,0,0,0,0,0.0324298696144495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023671211363033,0,0,0,0,0,0.425151816025928,0,0,0,0,0,0,0,0,0.182298372918136,0,0,0.018527204203071,0,0,0.0316921914418263,0,0,-0.0074662766009087,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.446865963552668,0,0,0,0,0,0,0,0,0,0,0.0247410104938882,0,0,0.341664785732516,0,0,0,0,0,0,0,0,0,0.121270094887514,0,0,0,0,0,0,0,0,0.295888078704237,0,0,0,0,0,0,0,0,0,0,0,-0.0396244037908738,0.0472918472209105,0,0,0,0,0,0
X600690.SH,0,0,0,0.0517737927898668,0.502964191696044,0,0,0.0302258516798865,0,0,0,0,0,0.0559655790556182,0,0,-0.0099173368566254,0,0,0,-0.0283757378508052,0,0,0,0,0,0,0,0,0.0724674900581208,0,0,0,0.143724006721256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00748838742785694,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.318677942950923,0,0,0,-0.00487350276942779,0,0.109661090022381,0,0,0.0931054126189363,0,0,0.0419858237295481,0,0,0,0,0,0,0,0,0.0645673940547374,0,0,0,0,0,0,0.134096028419271,0,0,0,0,0,0,0,0,0.104830432056885,0.201448603157599,0,-0.0222943367585276,0,0,0,0,0,0,0
X002236.SZ,0,0.0155882396308946,0,0.212287797545829,0,0,0,0.0907227759876898,0,0,0.252086284194734,0,0.0835121664489751,0,0,0.142366702898355,0,0.151932920330375,0.0559532016742369,0,0,0,0,0,0,0,0,0,0,0,-0.119079451551691,0.120359157173847,0,0,0,0,0,0,0,0,0,0,0,0,0.13868045980103,0,0,0,0,0,0,0.00936227872391691,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.466902307141671,0,0,0,0,0,0,0.0309040026876937,0,0,0,0,0,0.0464415725040791,0,0,0,0,0,0,0.0473138927874416,0,0,0.0193583208173725,0,0,0,0.0713879758336657,0,0,0,0,0,0,0,0,0,0,0.281792817248935,0,0,0,0,0,-0.00949459215795762,0,0,0,0.00124399592867912,0,0,0,0,0,0
X600741.SH,0,0,0.664495382039781,0,0,0,-0.0321075721181628,0.0395086898387097,0.188163088420643,0,0,0,0.00635664329310205,0,0,0,0,-0.0936038642514489,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334070859776333,0,-0.0181913008498978,0.0169594766844489,-0.0298518006240657,0,0,0,0,0
X002475.SZ,0,0,0.0745956448609634,-0.0124554504292898,0,0,0.0485908117691214,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.358282664992657,0,0,0,0,0.138973228345235,0,0,0,0,0,0,-0.0402876233096061,0.0856696972374472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559443132312781,0,0,0.0134218803585784,-0.0207676419909893,0,0,0,0,0,0
X000338.SZ,0,0.11434493881702,0,0.0808149020706583,0,0,0.136217840368207,0,0,0,-0.155158308494134,0.0532585365259262,0,0,0,0,0.301682104171722,0,0,0.0349845666516143,0,0.11152685195932,0,0,0,0,0,0,0,0,0.119897828003155,0.0279407782126036,-0.0244297271052193,0.00194747447493614,0,0,0.0797426345067311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00148071633418865,0,0,0,0,0,0,0
X600031.SH,0.144327559650857,0,0,0.0152850752362556,0,0,0,0,0,0,0,0.000671745452084892,0,0.078318921339463,0,0.2244319075423,0,0,0,0,0.074674447787247,0,0,0.116593053544705,0,0,0,0,0,0,0,0,0,0.0110504964630142,0,-0.0736280702940102,0,0,0,0,0,0,0,0,0,0.173628105375361,0,0,0,0,0,0,-0.012841078927298,0,0,0,0,0,0
X002008.SZ,0,0.0357273213623546,0,0,0.0268822125338346,0,0,0,0.518795774404718,0,0,0.19945369996365,0,0,0,0,0,0,0,0,0.0029658159242994,0,0,0,0,0,0,0.163196780946121,0.0316685503565932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125536528609232,0,0,0,0.0183426197332977,0,0,0,0,0,0,0
X002456.SZ,0,0.1158918680365,0,0,0,0,0,0,0,0,0,0,0,0,0.432984443279239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127308850088917,-0.0948576920590874,0.0856786861983305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07040007382486,0.0899307505569113,0,0,0,0,0,0
X000625.SZ,0,0,0,0,-0.0276488602558042,0,0.0151045764606608,0,0.0271125518520516,0,0,0,0,0,0,0,0.146576531226437,0,-0.103656145584468,0,0,0,0,0.0365081990948883,0.159215110192805,0,0.0893439731866534,0,0,0,0.0412432888796654,0,0,0,0,0,0,0,0.0851506400138604,0,0.099788820520405,0,0,0,0,0.0353954918409137,0,0,0,0,0,0,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.190238909223453,0,0.424684951059526,0,0,0,0,0,0,0.133135333463124,0,0,0,0,0,0,0,0,0,0.0304464595990964,0,0.0176014581706348,0,0,0,0,0.278980363016004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00545621700372075,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0.0399982553137419,0,0,0.0543700433159992,0,0.0258887413395239,0,0,0.0220339047584612,0,-0.0911760345092035,0,0.119736732587155,0.0944601742292363,0.0393599666253151,0,0,0,0,0,0,0,0.148927998749351,0,0,0,0,0,0.0339179954914788,0,0,0,0,0,0,0,0,0,0,0,0,0.0796303758080427,0,0,0,0.110641781434968,0,0,-0.0114655513866187,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0.0731404221605366,0.011828973383332,0,0.0963449657653684,0,0,0,0,0.0423185494423675,0,0.0489308887194338,0,0,0,0,0,-0.0686924037826173,0,0,0,0.0442008415892357,0.00649626092654549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0.0102184029346439,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,-0.148431835455486,0.121112600255379,0,0,0,0,0,0,0,0.154887192982939,0,-0.162615527338127,0,0,0,0,0,0,0,0,0,0.0233519640884605,0,0,0,0,0,0,0,0,0,0,0.178593930371859,0,0,0,0,0,0.100609761971718,0,0,0,0.0718636925644324,0,0.00768697291783935,0,0,0,0,0,0,0
