,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X000063.SZ,X002475.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X600183.SH,X600703.SH,X000596.SZ,X002236.SZ,X000100.SZ,X002241.SZ,X601877.SH,X300003.SZ,X002463.SZ,X002007.SZ,X000157.SZ,X002179.SZ,X300142.SZ,X600271.SH,X300124.SZ,X002008.SZ,X000625.SZ,X600867.SH,X000066.SZ,X002129.SZ,X300014.SZ,X300136.SZ,X002049.SZ,X600498.SH,X000977.SZ,X600177.SH,X002506.SZ,X002371.SZ,X600066.SH,X600487.SH,X002456.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0268500053157791,0,0,0,0,0,0,0.028928756640855,0,0,0,0,0,0,0,0,0,0,0.194638610960963,0,0,0,0,0,0.0622907115678442,0.243024512981497,0,0,0,0,0,0,0,0.16070631753095,0.0351068135964194,0,0.0416553374763205,0,0,0,0,-0.137374442059251,0,0
X000596.SZ,0,0.170229608377484,0,0,0,0,0,0.175492857159331,0,0,0,0.291386796296153,0,0,0,0,0.123683793362985,0,0.0325056739625208,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0218237631149121,-0.128171594415405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510905403923718,0,0.0483375784785395,0,0,0,0,-0.08468009966388,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.234029470219229,0.184874843601033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426415457636681,0,0,0,0,0,0,0,0,0,0,0,0.0607915863472312,0.0428178517200495,0,-2.14075035429538e-05,0,0,0,0,-0.0055960632441776,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.455083425132779,0,0,0,0.00775374986819105,0,0,0.0284072373718888,0,0.186498182479504,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00192922388139983,0,0,0,0,0,0,0.0335516298674056,0,0,0,0,0.0193539049539578,0,0,0,0,0,0,0.0143971911752366,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117140061364494,0.0209233287053182,0,0.234076920925974,0,0,0,0,0.0104157026199193,0,0,0,0,0,0,0.234475020819196,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0834620779422871,0,0,0,0.0226296493357935,0,0,0,0,0,0
X601877.SH,0,0,0,0.0411992342529392,0.0533717719671751,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158262675286528,0.0366396410146239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0621573062559197,0.0771034315122201,0,0,0,0,0.0814276184593884,0,0,0,0,0,0.0282270490802845,0,0,0.00791834452611147,0,0,0,0,0.0143845546499489,0,0
X300003.SZ,0,0,0,0,0,0,0.0681332246259751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422398211000817,0.0167481371755908,0,0,0,0,0,0,0,0.0412156425846089,0,0,0,0,0.0137766253030122,0,0,0,0.132125668785199,0,0.139672398083767,0,0,-0.0248850552598497,0,0,0,0,0.0650915829376562,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0.146792441455677,-0.126303387121451,0,0,0,-0.0802867633996907,0,0,0.507264657584338,0,0,0,0,0.0916279262766169,0,0,0,0,0,0,0,0,0,-0.0698416352601495,0,0,0,0,0.0976934193903284,0.366491781303697,0,0,0,0,0,0,0,0,-0.00431279159948408,0,0,-0.00897903936987288,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,-0.0776288934327458,0,0,0,0,0.0516777087010521,0,0,0.136498750251338,0,0,0.234300848715122,-0.0178411030938842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041928144698511,0,0.0248282776513432,0,0,0,0,0,0.0227384880957362,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,-0.006997310153353,0,0,0,0,0,0,0,0,0,0,0.475499940119766,0.0943466401166957,0,0,0,0,0,-0.117961293383008,0,0,0,0.0598408128859296,0.0231954623438197,0,-0.0319078523671251,0,0,0,0,0,0,-0.0583800371508661,0,0.125475795445384,0,0,0,0,0,0,0,0,0,-0.150538074627653,0,0.160952230686557,0,0,0,0,0.00111561759541388,0,0,0,-0.071095987558852,0,0
X002179.SZ,0,0,0,0,0,0.018360913381065,0,0,0,0,0,0,0,0,0,0.221276551886631,0,0,0.0116741580507212,0,0,0,0,0,0,0.0876436579003831,0,0,0,0,0,0,0,0,0,-0.268741534419814,0.0200500173325588,0,0,0,0,0,0.281358707376005,0,0,0.0512176777676333,0,0,0.000247148651662371,0,0,0,0.00928106692301678,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0.0743954864239808,0,0,0,0,0.114876588548219,0.0687731799965415,0.0757587416657495,0.131688827261041,0,0.0746606354755182,0,0,0.00992016442056598,0,0,0,0,0,0.0846598699529324,0,0,0,0,0,0,0,0,0,0.0444091000458026,0,0.00102195296238758,0,0,0,0,0,0,0,0,0,0,-0.00717140866809048,0,0,0,0,-0.0259831366187578,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297125919842122,0,0.0351793205283712,0,0,0,0,-0.00215201412435905,0.0777602808702745,0,0,0,0,0,0,0,0,0.0101844358752466,0,0,0,0,0,0.185327842405219,0,0,0,0,0,0,0,0,0,0.0336776392250552,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620350107142478,0,0,0,0,0,0.00542714404650498,0,-0.0389948654897539,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112849231242268,0,0.0616735919030484,0,0,0.102681067557423,0,0,0.0427917195792591,0,0.118442718673868,0.0465746090974952,0,0,0.00627636939628878,0,0,0,0,-0.016621595703484,0,0
X002008.SZ,0,0,0,0,0,0,0,0.0928065804017533,0,0,0,1.73472347597681e-18,0,0,0,0,0.0616857910842262,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.287433808517866,0.0863204593351202,0.398140484908956,0,0,0,0,0,0,0,0,-0.00532260692623709,0.431061711843185,0,-0.0274758988240349,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.0427314547570266,0,0,0,0,0,0,0,0,0,0,0,0,0.066667994952115,0,0.0710283472704843,0,0,0,0,0,0,0,0,0,0.0274903532527578,0,0,0,0,0,0.0611575061288755,0,0,0,0,0,0,0.181035313850169,0,0,0,0,0.0053080978543667,0,0,0,0,0.00809179875027509,0,0
X600867.SH,0,0,0.174287044822289,0,0,0,0,0.0676923881678792,0.0335217346996066,0,0,0,0,0.0874780676606548,0,0,0,0,0,0,0,0,0.0957934892372536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0519027951663347,0.095803711699983,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135090184122651,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815743226001192,0,0,0,0,0,0.343568813866464,0,0,0,0,0.0902107766855956,0,0,0,0,0,0,0,0,0,0,0,0.00250019899401194,0,0.0659146100068438,0,0,0,0,0,0,0,0,0.172385116864222,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0.0361981223189709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,-0.303289625036016,0,0,0.0744847482438737,0,0,0.179684416441841,0.349744221670336,0,0,0,0,0.0530925521065188,0,0,0,0.402102789735308,0,0,0.0692553561345824,0,0,0,-0.0911323659654188,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823524954868869,0,0,0,0,0,0,0.111789937221377,0.0897981627308907,0,0.219918648203972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184286520901341,0,0,0,0,0.151467543547,0,0
X300136.SZ,0.0103143561054333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123327008441682,0,0.128153323833987,0,0,0.193183097238652,0,0,0,0,0.179681267854788,0,0,0,0,0,0,0.306119156717016,0,0,0,0.116684030170925,0,0,0.03048886031398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.131669029030827,0,0,0,0,0,0,0,0,0.133811434600555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192987224029567,0,0,0.169233167456801,0,0,0.0248260538636589,0,0,0.12761114959048,0,0,0.0746391099105558,0.023660593118176,0,2.71050543121376e-20,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,-0.0309823839854847,0,0.0748328757478394,0,0,0,0,0,0,0,0,0,0,0.0289996213345015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403800740060113,0,0.201517921898995,0.0319295119069338,0,0,0,0,0,0,0,0.0317849226488044,0,0,0,0,0,0,0,-0.00517248367151073,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351408924627603,0,0,0,0,0,0,0,0,0,0.134224376866104,0,0.295469871551925,0,0.203918153699756,0,0,0,0,0,0,0.0437087080617552,0,0,0,0,0.00658023887709558,0,0,0.18592711340189,0,0,0,-0.0476008679852696,0,0,0,0.0913722352620588,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,-0.0045918564088436,0,0,0,0,0.072338074844205,0,0,0,0,0.0223387953527784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0605074961744995,0,0,0,0,0,0,0,0.115192273104107,0.0612185858783951,0.00302689957215634,0,0.00567885784904336,0.0245917813093131,0,0,0,-0.0238688246644955,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142365944337754,0,0,0,0,0,0,0,0,0,0,0,-0.0113035430399873,0,0,0,0,0,0,0.0373774584840004,0.244458472319874,0,0.0240933293829916,0,0,0,0,-0.1816535744711,0,0,0,0.00519119733675242,0,0,-0.0637626648377347,0,0,0,0,0,0,0,-0.0292843125060165,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121746071663912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124305991755422,0.0658242656821358,0.120010515158923,0,0.156122984260994,0,0.225337194604247,0,0,0,0,0,0,0,0,-0.0151719897651062,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077650209453127,0,0.00448579936420606,0,0,0,0,0,0,0,0,0,0.0445488072849293,0,0,0,0.233173477070433,0,0,0,0.0139098351474423,0,0,0,0,0,0,0,0,0,0,0.0369512760559212,0,0,0,0,0,-0.0177875433783367,0,0,0,0,0.0659533559064357,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.125819379085012,0,0,0,0,0,0,0,0,0,0,0.0336872300619027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07081683427861,0,0,0.0552325734129326,0,0,0,0.129243917426505,0,0.087190440150835,0,0,0,0,0,0.0837994771989157,0.0880172655417317,0,-3.11971803678816e-05,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192786800073194,0.0604870659678256,0,0,0,0,0,0,0,0,0,0,0.041168707861802,0,0,0,0,0,0,0.0481657579011794,0,0.131398162650938,0,0,0,0,0,0.10485515164091,0,0.189864898489665,0,0.177725653599759,0,0,-0.0298204594716881,0,0,0,0.0708738893365786,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0.466002868849958,0,0,0,0,0,0,0,0.0314122981263929,0.0475146604558898,0,0,0,0.0786283472821976,0,0,0,0,0,0,0,0,0,0.0629160609162192,0,0,0.0357205737527613,0,0,0,0,0,0,0,0.104879051685408,0,0.0619615710617606,0.0123301299195445,0.198681513666772,0,0,0.0161601863615157,0,0,0,0,0,0,0
Change_TY3M,0,0,0.00144615042998458,0,0,0,0.0394878983500828,0,0,0,0,0,0,0,0,0.0407054262713594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0525376807919319,0,-0.0298195494245651,0,0.0482944605735347,-0.0668377254871563,0,0,0,0,0,0,0,0,0,-0.033885465615722,0,0,0,0,0.0360930413485528,-0.120381628391779,0,0,0,0.0140183281367274,0,0
Slope,0,0,0,0,0,0,0,0,-0.0229015686366413,0,0,0,0,0,0,0,0,0,0,0,0,-0.0274653572189152,0,0,0,0,0.132828080622898,0,0,0,0,0,0,0,0,0,-0.152362841002016,0,0,0,0,0,0,0,0,0,0,0,-0.0295664596357512,0,0,0,1.04877143381327,0,0,0,0.299470062554244,0,0
TED,0,0,0,0,0,0,0,0.401507542703418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101868091023487,0,0,0.161195172703096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517011075794422,0,0,0,0,-0.0163815636426136,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0460347729630005,0,0,0,0,0.0331504030613193,0,0,0.00886074694400794,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197103899315321,0,0,0,0,0,0.0427747935474116,0,0,-0.00429037822881206,0,0,-0.0101319874339714,0.0319686022711698,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113973756443088,-0.122274202372155,0,0.0419497459868958,0,0,0,0,0,0,0,-0.0395167961866695,0,0,0,0,0,0,0,0,0,0.0852009644177305,0,0,0,0,0,0,0,0.0118811623961991,0,-0.0565588591209338,0,0.0382275118164178,0,0,-0.000713904138069705,0,0,0,0,-0.0092558012576332,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00238770351295121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00139384901219259,0,0,0,0.0012281150012634,0,0,0,0,-0.000834772052249147,0,0,0,0,0,0,0,0,0.00687544315389555,0,0,0,0,0.00597257667120544,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.339751574894863,0,0,-0.0543312192313063,0,0,0,0,0,0,0,0,0,-0.457170602689268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282492373874026,0,0,0,0.0320033929687827,0,0,0,0.0116183168416123,0,0,0,0,0.334444241869485,0,0,0,0,0,0,1.22030211671263
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00235109962521548,0,0,0,-0.00312390281944933,0,0.0108817760536057,-0.00276176968982712,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150324525817488,-0.00536600554660746,0,0,0,-0.0327612598718755,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00385799425397211,0,0,0,0,0.108271820153313,0,0
