,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600703.SH,X600066.SH,X002241.SZ,X002236.SZ,X000568.SZ,X000100.SZ,X600031.SH,X600271.SH,X002475.SZ,X002456.SZ,X600118.SH,X002085.SZ,X600177.SH,X002292.SZ,X000338.SZ,X000157.SZ,X002180.SZ,X002007.SZ,X000559.SZ,X600372.SH,X300003.SZ,X600867.SH,X300124.SZ,X002426.SZ,X002506.SZ,X601877.SH,X600498.SH,X002508.SZ,X002074.SZ,X002294.SZ,X600089.SH,X600522.SH,X000050.SZ,X600418.SH,X000977.SZ,X000550.SZ,X000869.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0441879864068388,0.0962746363828152,0,6.93889390390723e-18,0,0.342209749544861,0,0,0.107675293042982,0,0,0,0,0.0256979426133376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141556416491895,0,0,0,0,0,-0.0211019015020736,0,0,0,0,0.0522702644331586,0,0,0,0,0,0,0,0,0,0.119602003009725,0,0,0,0,0,0,0
X600104.SH,0.0325785863428612,0,0.057797026884699,0,0,0,0,0,0.345835492047567,0.00885549251787044,0,0.235795792342163,0,0,0.0479430664529319,0,0,0,0,0,0,-0.135112485414714,0,0,0.0591800836380567,0,0,0,0.0373425689289579,0,0,0,0,0,0,0,0,0,0.0315871241703603,0,0,0,0,0,0,0,0,0,0,0,0,-0.100060680668469,0,0,0,0,0,0
X002415.SZ,0,0,0,-0.0606020186350799,0,0,0,0,0,0,0,0,0,0,0.0376046299588428,0,0.0339605228404796,0,0,0,0.114979331715674,0,0,0,0,0,0.0078190534089974,0,0,0.107878468109478,0,0,0,0,0,0,0,0.014555720518344,0.113116828212634,0.245450672544745,0,0,0,0,0,0,0,0,0.032292871365849,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00844869339605556,0,0,0,0,0,0,-0.014586141348689,0,0,0,0,0,0,0,0,0.0642368863421417,0,0,0.0605533499315845,0,0,0.0419296824439843,0,-0.0616526348891476,-0.0512295877926492,0,0,0,-0.0935428197810406,0,-0.0193804270187181,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0.0742603258622734,0,0,0,0.0137559046310668,0,0,0.445441181964321,0,0,0,0,0,0,0,0,0,0,0,0,0.148412683502911,0,0,0,0,0,0,0,0,0.0911632920079584,0,0.0622274881767794,0,0,0,0,0,0,0,0.0134338485969479,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.0803919521619404,0,0.0811862197754925,0,0,0,0.0215848719542074,0.075372414046856,0,0,0,-0.0197726931507017,0,0,0,0,0,0,0,0.0294567891801071,0,0,-0.0213734163810673,0,0,0,0,0,0.0937329347583664,0,0,0.0924535661625344,0,0,0,-0.068782518033696,0,-0.0301665669662771,0,0,0,-0.0148268398430264,-0.0416783833020073,0,0,0,0,0,0
X002304.SZ,0,0,0,-0.0368720546561231,0.201865832001359,0,0,0,0,0,0,0,0,0,0,0.0341176093456433,0.187955911145699,0,0,0,0,0,0,0,0,0.00178779583008171,0,0,0.0533910006094921,0,0,0.153501301261336,0,0,0,0,0,0,-0.0970222532792155,0,0,0,0,0.0935479870322305,0,0,0,0,0.0939616087872394,0,0.0596642506043599,0.0320056688967512,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.000469839591498477,0,0,0,0,0.0735722215882343,0,0.0895144165562975,0,0.180111325351297,0,0,0,0,0,0.00221983532457876,0,0,0,0,0,0,0,0,0.0188101488846271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255970594006319,0,0,-0.066262824788832,0,0,0,0,0,0,0
X000625.SZ,0,0.129968095630688,0,0,0.0107193792304547,0,0,0,0,0,0,0.0351466909262501,0,0.013129897655126,0,0.0907124703446195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534216303965236,0,0,0,0,0,0,0,0.0869295455504386,0,0,0,0.0451761777686149,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0.107553073887094,0.0675966069280328,-0.00465494830136253,0.0987497919299225,0,0,0,0.142232213399992,0,0,0,0,0.135773880567174,0.0938816205123717,0,0,0,0,0,0,0,0,0,0.00128138630092229,0,0,0,0,0.177543008475268,0,0,0,0,0,0,0,0,0.0409713073855862,0,0,0,0.0504376377199365,0,0,0,0,0,0,0,0,0.0272879886463702,0,0,0,0,0,0
