,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X000568.SZ,X600741.SH,X600031.SH,X002475.SZ,X002241.SZ,X000338.SZ,X600066.SH,X002236.SZ,X000100.SZ,X601877.SH,X600271.SH,X300124.SZ,X002508.SZ,X600089.SH,X600118.SH,X002456.SZ,X002085.SZ,X000157.SZ,X600177.SH,X600522.SH,X600372.SH,X002007.SZ,X300003.SZ,X300136.SZ,X000981.SZ,X600487.SH,X002294.SZ,X600867.SH,X002074.SZ,X600699.SH,X000066.SZ,X002008.SZ,X002180.SZ,X000559.SZ,X002426.SZ,X002292.SZ,X600566.SH,X600809.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000338.SZ,0,0,-3.46944695195361e-18,0,0,0,0,0.285295669478809,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.284354957037779,0,0,0,0.40064441895445,0,0,0,-0.109380900710711,-0.181050104914391,0,0,0,-0.132436181845445,0,0,0,0,0,0,0,0.208432428670797,0,-0.0479024994811273,0,0,0,0,0,0,0,0,-0.0235180878005363,-0.00249754692300447,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0.0283350869354643,0.206269188977106,0.050661178354197,0,0,0,0,0,0,0,0,0,0.0101184981843732,0,0,0,0,0.0549765993047922,0.0369225080617945,0,0,-0.0221402234263494,0,0,0,0,0,0,-0.0153055832365031,0,0.0727880614120683,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170490102497655,0,0,0,0,0,0,0
X002236.SZ,0,0,0.164137851568918,0.148027772937617,0,0,0,0,0,0,0,0.141754668320623,0,0,0,0,0,0,0,0,0,0,0,0.0233091316831205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381163237465591,0,0,0,0,0,0,0,0.0550273099939477,0,0.120645339295064,0,0.0402681384213633,-0.025491900737184,0,0,0,0,0,0
X000100.SZ,0,0,0,0.109252222620787,0,0.178350580967991,0,0.10296904343529,0,0,0,0,0,0,0,0.0947916818879862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348295382007063,0,0,0,0,0,0,0,0.0431947666775483,0,0,0.0274120896162932,0,0,0,0,0,0,0,0.0222090400425069,2.74536083720102e-05,0,0,0,0,0,0
X601877.SH,0,0,0,0.11167816496815,0,0,0,0.0540894511874092,0,0,0,0,0,0.136182736218715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203290500870021,0,0,0,0,0,0,0,0,0,0.0228125945076133,0,0,0,0,0,0,0,0,0,0.087660120052918,0.0997873393638518,0,0,0,0.000767046029517866,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0.023866396322999,0,0,0,0,0.0909139146765807,0,0.0816327872979694,0,0,0,0,0,0.00876296951942315,0,0,0.204562785768495,0,0,0.036223260224059,0,0,0.037363166667272,0,0,0,0,0.0433129570885422,0,0,0,0,0,0,0,0,0,0,0.0342587367808486,-0.160915332814057,0,-0.00217853242340725,0.00875268983901775,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0181355512172813,0.074126380717037,0,0,0,0.0918270454144043,0,0,0.0528229855691439,0,0.0974744577974875,0,0,0,0,0,0,0,0,-0.0831042176265789,0,0,0,0.0851331422586213,0,0,0,0,0.145018723292234,0,0,0.114678856427426,0,0,0.153045692104793,0,0,0,0.0195259973624807,-0.0801048959221597,0,0,-0.0189787422831397,-0.000642100696141502,0,0,0,0,0,0
X002508.SZ,0,0.107313341824439,0.129712181958409,0.021857499877746,0,0,-0.111683543889072,0,0,0,0,0,0,0,0,0,0.134727406642684,0,0.0011777993271551,0,0,0,-0.205763485309641,0.0955432393474405,0,0,0,0,0,0,0,0,0,0,0,0.0334417750048529,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.00957784140822471,-0.00788434412796483,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0989445054628005,0,0,0,0,0,0,0,0.136206637660657,0,0,0,0,0.0152296724520967,0,0,0,0,0,0,0,0,0,0,0,0.105361373328118,0,0,0,0,0,-0.0911099223763631,0,0,0,0,0,0,0,0,0,0,0,0.0631297017647736,0.186918779612604,0,0,0.0285876738597167,-0.00670162611127471,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560674815864241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325523531594335,0,0,0,0,0,0,0,0,0,0.0443631648324609,0,0,0.112232269658816,0,0,0,0,0,0,0.000703058820500549,0,0,0,0,0,0
X002456.SZ,0,0,0.0286203023508411,0,0,0,0.287849089039031,0.138043037177209,0,0,0,0,0,0,0,0,0.00536439463623789,-0.0401218078213705,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226061819054834,0,0,0,0.11907484830844,0,0,-0.111774172631578,0,0,0,0.0680185136646854,0,0.120360632968991,0,0,0,0,0.0378375819896662,0,0.0110333504615438,-0.0126035275355123,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,-0.0100427847604076,0,0,0,0,0,0,0,0,0,0,0.421859922447396,-0.369854062738553,0,0.0198295671370478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0524162203114999,0,0,0,0,0,-0.207000798761408,0,-0.063586804575274,0,0,0,0,0,0.112998611090371,0,0.139376959169491,0.0267423075360711,0.0126050497183133,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.102051656178747,0,0,0,0,0,0,0,0,0.260487443191962,0,0,0,0,0,0,0,0,0,0,0.0426679589911854,0,0,0,0,0,0,0,0,0,0.0355508362777581,0,0.0296618004580865,0,0,0.10353434008651,0,0,0,-0.0207839330959981,0,0,0,0.0327708193869094,0,0,0.0205065572684043,-0.00320345590635015,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0.0218701835371451,0.0871873403200005,0,0,0,0,0,0.0343681695446088,0.00875126219453615,0,0,0,0,0,0,0.0307910077980894,0,0,-0.0335644726801807,0.060696359894608,0,0,0,0,0,0,0,0.0159769520948798,0,0,0.025630487469402,0.0917964133605195,0,0,0,0,0,0.0145449361649991,0,0,0,0.00150244850929296,0.000126412626669585,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317654006928699,0,0,0,0,0,0,0,0.0882332818136287,0,0,0.0675302356253109,0,0,0,0,0,0,0,0.0444624173584395,0,0.154429697174116,0,0,0,0,0.00229570145593887,0.0320913304473976,0.0173022730333118,0,0,0.202040092438642,0.00624708921466205,0,0,0.00540178564871517,0.00417215541370843,0,0,0,0,0,0
X600372.SH,0,0.0816905676629828,0,0,0,0,0,0,0,0,0,0,0,0,-0.0744385575532762,0,0,0,0,0,0,0,0,0.117586408120012,0,0,0.499415841851186,0,0,0,0,0,0,0,0,0,0,0.00536753003926347,0,0,0.0175901509479795,0,0,0,0,0.055239285470585,0,0.0759714743693044,-0.00395077987273392,0,0,-0.00302531261181466,0.00677841485694199,0,0,0,0,0,0
X002007.SZ,0,0,0,0.112354912595379,0,0,0,0,0,0,0.0181841596074633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294761067814404,0,0,0,0,0,0,0.048720439649013,0.016291160338352,0,0,0,0.0860604397135272,0,0,0,0.0131736658148591,1.0842021724855e-19,0,0,0,0,0,0
X300003.SZ,0,0,0,0.100100672965798,0,0,0,0,0.15545110733393,0,0.0528298645927205,0,0,0,0,0,0,0,0,0.0279261304008961,0,0,0.00391686209966566,0.0657426233369246,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0385792257010886,0,0,0.140953943791712,0,0,0,0,0.0170857248754389,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.272898598630054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0896636131635696,0,0,0.369182481799245,0,0,0,0,0,0,0,0,0,0,0,0,0.237194945101408,0,0,0.10639332054865,0,0,0,0,0,0,0,0.0173279086725846,-0.0169484795598411,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00372098851306013,0,0,0,0,0,0,0,-0.0171289888624343,0,0,0,0,0,0,0,0,0,-0.00449453637168645,0,0,0,0,0,0,0,0,-0.00467454239757456,0.014667609728826,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0.0608322789495876,0,0.136526085790569,0,0,0,0,0,0,0,0,0,0.309101933656696,0,0,0,0,0,0,0,0.454308243841306,0,0,0,0.220590077305448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135908950654634,-0.00863162407176181,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196921395543893,0.066787854993727,0.0807358896682107,0,0,0,0,0,0,0,0,0,0,0.0141952177368301,0,0,0.0151591290431663,0,0.0692083901590911,0,0,0,0,0,0.0338659538768814,0,0,-0.00804809266555323,0.000311767131230093,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0.0434529235693218,0.0705505603718093,-0.00814694183560586,0,0,0,0,0,0,0,0.0594744247982757,0,0,0,0.115468566176703,0.021559758831627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430609435540834,0,0,0.224711786760373,0,0.0384967880739379,0,0.0426316585319504,0,0,0,0.0976609902464067,-0.0694025333752086,0,0.0062624967112466,0.00317658507338683,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.236677635628629,0,0,0,0,0.293399182821499,0,0,0,0,0,0.204265878365533,0,0,0.0238464524554465,0,-0.000915473357810313,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0.01135714304515,0,0,0,0,0,0,0,0.172663137995222,0,0,0,0,0,0.00220181088799955,0,0,0,0,0,0,0
X600699.SH,0,0,0,-0.0593111088635407,0,0,0,0.0260482834604423,0,0,0,0,0,0,0.106106670438718,0,0,0,0,0,0,0,0,0,0,0,0.0952117007670009,0,0,0,0,0,0,0,0,0,0,0,0,-0.135055023713601,0.0118401161308428,0,0.107773996411859,0,0,0.102943364378452,0,0,0.000367723430960319,0.0631485584996003,0,0,0.0248558239680365,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0.344517457495935,0,0,0,0,0,0,-0.458493854674009,0,0.655070585069826,0,0,-0.15202293132068,0,0,0,0,0,0,0,0,0,-0.0261948379100986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164856268500748,0,0,0.101237344077767,0,0,0,-0.0103325505823118,0.124718285193945,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0899159791033862,0,0,0,0,0,0,0,0.159778460954024,0,0,0,0,0.151586195142885,0,0.046493768865886,0,0,0,0,0,0,0,0.288208140811927,0,0,-0.0289786255488826,0,0,0,0,0,0,0,0,0.178674303120423,0,0,0,0.00880423435294515,-0.0126697609452971,0,0,0,0,0,0
X002180.SZ,0,0,0,0.19644930800704,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0499845354389749,0,0,0,0,0,0,0,0,0,0,0,0.130701372171148,0,0,0,0,0,0,0,0,0,0,0,0.124281660235316,0,0,0.0401966312212771,0,0,0.124074442955709,0,0.1221523869255,0,0,-0.0397857883347505,0.0125432389462939,-0.00574741146931093,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613397644839983,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.149393136513825,0.180880903966359,0.117342656653791,0,0.0180739766405768,0,0,0.0884031917935523,0.0449845285474908,-0.065794423414715,0,0.00243165418220067,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00533525873772227,0.016072982400701,0,0,0,0,0,0
X002292.SZ,0,0,0,0.0983888640951339,0,0.0108370409197948,0,0,0.0204001654868313,0,0,0,0,0,0,0,0,0,0,0.0806637467711965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645470538302925,0.0263470772969539,0,0.584991931033023,0,0,0,0,0,0,0,0,0,0,0,0,0
X600566.SH,0,0,0.152960730496068,0,0,0,0,0,0,0,0,0,0,0.11848788947089,0,0,0,0,0,0.0669176867603093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909836436858031,0,0,0,0,0,0.233749083386027,0,0.0136561605717214,0,0,0,0,0.0577281629155393,0,0,0,0.0103319910361903,0.00761674372889623,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0.231501604765118,0,0,0,0,0.475969292783353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126217611300296,0,0,0,0,0,0,0,0,0,0.102755929584385,0,0,0,0,0,0,0,0,0,0.0071841232706186,0,0,0,0,0,0
Change_TY3M,0,0.00539034289829324,0,0,-0.100958725443394,0,0,-0.0298725180963327,0,0,0,0,0,0,0,-0.165606196005335,0,0,0,0,0,0,0,0,0,0,0,0,0.0267732300533307,0,0,0,0,0,0,0.140094655697572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205903146338064,0.00720558096651447,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.191351037326111,0,0,0,0,0,1.04057351862835,0,0,0,0,0,0,0,0,-0.603642201750049,0,0,0,0,0,0,0,0,0,0,0,-1.24370156769511,0,0.0324270832547722,0,0,0,0,0,0,0.0731388714740293,0,0,-0.0729551675163769,0,0,0,10.2949814582919,0,0
TED,0,0,0,0,0,-0.100025026428303,0,0,0,0,0,0,0,0.202260365580765,0,0,0,0,0,0,-0.232899113712556,0,0,0,0,0,0,0,0.13489054779265,0,0,0,0,0,1.32766862584784,0,0,0,0,0,0,1.32003594059652,0,0,0,0,2.0922176448272,0,0,0,0,0.738749841439966,0,0.614780923713462,0,0,0,-18.5301880232182,0
RealEstate_excess,0,0,0,-1.73472347597681e-18,0,0,-0.266430545723205,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19800816504067,0,0,-0.0929915811356972,0.0533158994158644,0,0,0,0,0,0,0,-0.225984693295482,0,0,0,0,0,0,0.109064696604192,0,0.0774302398996748,0,0,0.0021699552999325,0.0626979025091,0,0,0,0,0,0.00428567372272403,0.000955730231860667,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.124274239082998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121498309482163,0,-0.038900030600999,0,0,0,0,-0.0152517986805275,0,0,0.0366938629664221,0,0,0,0,-0.0252525559881373,0.0118160764038845,0.00348434380280056,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000695000154107114,0,0,0,0,0,0,0,0,0,0,0.00320412786312756,-0.00102732153497362,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389251280781119,0,0,0,0,0,0,0,-0.0533124129445349,-0.0262050326825872,0,0,0,0,0,0,0,0,0,0,0.0338293086965508,0,0,0,0,0,0,0,0,0,0.0998807462041724,0,0,0,0,0,0.0507993189365751,-0.000378063577969861,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00204113323792853,0,0,0,0,-0.0229215907104867,0,0,0,0,0,0,0,0,0,0,0.00725893866273039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212763151671286,-0.00212200145196197,0,0,0,0.259586920299724,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00189556678854002,0.00179993202449042,0,0,0,0,0,0
