,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X300124.SZ,X600104.SH,X002304.SZ,X002371.SZ,X000625.SZ,X000725.SZ,X000063.SZ,X000338.SZ,X000596.SZ,X600031.SH,X000100.SZ,X300014.SZ,X600089.SH,X002179.SZ,X000157.SZ,X600703.SH,X002236.SZ,X002049.SZ,X002241.SZ,X000977.SZ,X600372.SH,X002463.SZ,X002129.SZ,X600741.SH,X000661.SZ,X600584.SH,X600522.SH,X601877.SH,X002028.SZ,X600183.SH,X601799.SH,X600066.SH,X000800.SZ,X000921.SZ,X002156.SZ,X002007.SZ,X600418.SH,X002074.SZ,X002180.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.170907609459434,0,0.153415324831372,0,0.190386962398246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0502656222561101,0,0,0,0,0,0,0,0,0,0,0.0382591178910151,0,0,0,0,0,0,0,0,0,0,0,0,0.00276239462553148,0,0,0,0,0
X000858.SZ,0,0,0,0.0698205555282841,0,0.43261057319377,0,0,0,0,0,0,0,0.0109781757690584,0,0,0,0,0.0171790018161947,0,0,0.048235629681182,0,0,0,0,0.0271410544223599,0,0,0,0,0,0.050815974681891,0,0,0,0,0,0,0,0,-0.0525856471149018,0,0,0.0609818925429782,0,0,0,0.0088579657232704,0,0,-0.00258634718128283,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.165000423612583,0,0,0,0,0.160640575160922,0,0,0,0.0399577082366084,0,0,0,0,0,0,0,-0.0374814141473619,0.145180223213155,0,0,0.0060195661511379,0,0,0,0,0,0,0,0,0.0682080659856715,0,0,0,0,0,0,0,0,0,0,0,0,0.0798730623276752,0,0,-0.0185137104066555,0,0,0,0,0,0,0
X600809.SH,0.0875487375235231,0,0,0,0,0.390830437324396,0,0,0,0,0,0,0.0492718709843195,0,0,0,0,0,0.322095180987129,0,0,0.0615978928957152,0,0,0,0,0,0,0,-0.0169483458278708,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.0349512269125001,0,0,-0.106825784776933,0,0,0,0,-0.0120837520928353,0,0.0407981833054331,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084860741454494,0,0,0,0,0,0,0.0595503015035322,0,0.0856467098919132,0,0,0,0,0,0,0,0,0,0,0.206208397297962,0.186498712620883,0.00232836530675156,0,0,0,0,0,0,0,0,0.0311371198967802,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0
X000568.SZ,0,0.688515263739142,0,0.15685040810253,0,0,0,0,0,-0.0716768285831747,0,0,0.0328177570327354,0,0,0,0,0,0,0,0.0865933519314692,0,0,-0.0575631883159982,0,0,0,0,0,0,0,0,0.0493405274472168,0,0,0,0,0,0,0,0,0,0,0,-0.0129391086184009,0,0,0,0,0,0,0,0.0179573754276657,0,0,0,0,0,0
X600690.SH,0,0,0,0.0974658030953606,0,5.42101086242752e-20,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177502488051599,0,0,0,0,0,0,0,-0.0110402767989502,0.112318000568895,0,0,0.0715854296908396,0,0,0,0,0,0,0,0,0.00913488396232375,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.0708290868429661,0.0028534960424781,0,0,0,0,0,0,0,0.0252399288776651,0,0.081574765442741,0,0,-0.112361766294519,0,0,0,0,0,0,0,-0.000856807975043415,0,0.0851272370445098,0,0,0,0,0,0,0.149581515469412,0,0,0.183298542390666,-0.0380370074765677,0,0,0,0,0,0,0,-0.021514059910493,0,0,0,0,0,0
X002475.SZ,0.331887489105656,0,0,0,0.0655981360029809,0.0498201250172839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0115385008549859,0,0,0,0.520874045029727,-3.46944695195361e-18,0,-0.103835014687053,0,0,0,0.0553344135631607,0,0,0,0,0,0,0,0,0.144896034891266,0,0,0,0,0,0,-0.0231819659003366,0.00188884348420249,-0.037581965638861,0,0,0,0,0
X003816.SZ,0,0,0,0,0,-0.155386324308799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270057068759903,0,0,0,-0.0647566917518077,0,0,0,0,0,-0.0771975401763819,0,0,0,0,0,0,0,0,0.0402911870687854,0,0.317742346910573,0,0,0,0,0.0808310857628888,0,0,-0.0363714698002054,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.036998284201325,0,0,0,0,0.0109749819037865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412867183766876,0,0,0.0609288546430041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0468653295508952,0.153946438616617,0,0,-0.0234735238174837,0.040142680232616,0,0,0,0,0,0
X600104.SH,0,0,0,0.0554473616889219,0,4.33680868994202e-19,0,0,0,0,0.156732910017972,0,0,0.0219503438398692,0,0,0.0128604271646562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.059163560646924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0045054177644832,0.023885490315158,0,0,0,0,0,0
X002304.SZ,0,0.136655053592106,0.10131359411462,0,0,0.286211644718546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129809204776016,0,0,0,0,0,0,0.01096307914625,0,0,0,0,0,0,0,0,0,0,0,0,0.0650529636255283,0,0,0,0,0,0,0,0,0,-0.00601229691055839,0,0,0,0,0,0,0
