,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X600104.SH,X000651.SZ,X600031.SH,X300014.SZ,X000725.SZ,X002241.SZ,X300124.SZ,X600703.SH,X000063.SZ,X000338.SZ,X002371.SZ,X003816.SZ,X002049.SZ,X002129.SZ,X000596.SZ,X000625.SZ,X601877.SH,X000661.SZ,X002179.SZ,X300142.SZ,X000100.SZ,X600741.SH,X002074.SZ,X600089.SH,X600702.SH,X600460.SH,X002236.SZ,X000799.SZ,X600884.SH,X000157.SZ,X002180.SZ,X000733.SZ,X600779.SH,X601799.SH,X600522.SH,X600584.SH,X002414.SZ,X002007.SZ,X002008.SZ,X600183.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.581446484292552,0,0,0,0.0178688728880031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690489968951462,0,0,0,0,-0.00348532526503967,0,0,0,0,0.019467375927797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00371733857109474,0,0,0,0,0.00735167445903773,0,0
X000858.SZ,0.348129880743278,0,0,0.204614308964889,0,0,0,0,0.229182826750088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027002678653355,0,0,0.216466195399591,0,0,0,0,0,0,0.0263174927120027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0991503138460916,0,0.0556434431324656,0.214789921158024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255473355846353,0,0,0,0,0,0,0.00420271061076074,0,0,0,0,0,-0.0534357274662074,0,0.0648337506088711,0,0,0,0,0,0,0,0,0,0,0.007018495368441,0,0
X600809.SH,0,0.439759645242812,0,0,0.103979982732321,0,0,0,0,0,0,0,0,0,-0.205005210175533,0,0,0,-0.0330194816563764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213462683169391,0,0,0,0,0,0,0,0.11296454252661,0,0,0,0,0,0,0,0,0,-0.019091642313235,0,0,0,0,0,0,0
X000568.SZ,0,1.73472347597681e-18,0,0.0436310087796663,0,0,0,0,0,0,0.126513988626244,0,0,0,0,0,0,0,0,0,0,0,0,0.458873529351662,0,0,0.0736650700636366,0,-0.0501511172027489,0,0,0,0,0,0,0,0,0,0,0,0,0.0746809889546645,0,-0.0562804278137082,0,-0.220665717617249,0,0,0,0,0,0.0233853433272033,0,0,0,0,0.0784129687642848,0,0
X002475.SZ,0.0548978340202142,0,0.0795733415423866,0,0,0,0,0,0,0,0,0,0,0,0.108434928000542,0,0,0,0,0,0,0,0,0,0,0,0.04457023542764,0,0,0,0.0844831521209469,0,0,0.125217378387267,0,0,0,0,0,0,0,0,0,0.192216403801561,0,0,0.0320789452614417,0,0,0,0,0,-0.00717402163392541,0,0,0,0.0320711450221493,0,0
X600276.SH,0,0,0.133029633870008,0,0,0.0562876783491966,0,0,0,0,0,0,-0.0635277491345443,0,0,0,0,0,0,0,0,0,0.0268910087365843,0,0,0.133480046349228,0.0168980643625825,-0.155294745204195,0,0,0,0,0,0,0,0,0,-0.107500902236047,0,0,0,0,0,0,0,0,0.175921859925812,-0.10085176669802,0,0,0,-0.0141668964360635,0.0109882499050129,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.101148160194551,0,0.216611616807485,0.285404535710199,0,0,0,0,0,0,0,0,0,-0.0542029594910391,0.0316456162227329,0.0678894563769386,0,0,0,0,0,0.18401459340227,0,0,0,0,0,0,0,-0.00258380009009327,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.0332513882935423,0,0,0,-0.012587499851262,0,0,0,0,0,0
X002304.SZ,0,0.345613378874397,0,0.17597954457264,0,0,0,0.111277471264071,0,0,0,0,-0.058286344987251,0,0,0,0.0375159302990534,0,0,0,0,0,0,0.0335256213097946,0,0.0134717226283447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331079777787782,0.0696006230208621,0,-0.074016073349947,0,0,0,0,0,0,0,0.00938711536235762,0,0,0,0,-0.0251632075953761,0,0
X600104.SH,0,0,0,0,0.0574595342924519,0,0,0,0,0,0,0,0.0231158656701996,0,0,0.0713974220750375,0,0,0.139709710790405,0,0,0,0,0,0,0,0,0,-0.0898081460920021,0,0,0,0,0,0.00776220535951186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00270335231976184,0.0340861065028125,0,0,0,0,0,0
