,X600519.SH,X000858.SZ,X002415.SZ,X600104.SH,X600276.SH,X000651.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X601877.SH,X000596.SZ,X600271.SH,X000100.SZ,X600809.SH,X000661.SZ,X002236.SZ,X300003.SZ,X300124.SZ,X002008.SZ,X000625.SZ,X300142.SZ,X002456.SZ,X002007.SZ,X600487.SH,X000157.SZ,X600498.SH,X600776.SH,X600867.SH,X600066.SH,X000977.SZ,X002241.SZ,X600177.SH,X002506.SZ,X002371.SZ,X000050.SZ,X300146.SZ,X002180.SZ,X002179.SZ,X600522.SH,X600089.SH,X002508.SZ,X000066.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.365069849727888,0,0,0.143924463053108,0,0,0,0,0,0,0,0,0,0,-0.0506255921577171,0,0,0,0,0,0.0550511899521196,0,0,0,0,0,0,0,0,0.105093122486236,0,0,-0.00291951165330767,0,0,-0.00706573531410923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246179975357414,0.0431377541872627,0,0,0,0,0,0
X000858.SZ,0,0,0.0580138646426861,0,0,0,0.0805974485691232,0,0,0,0,0,0,0.348436368462773,0,0,0,0,0,0,0.0785829947284322,0,0.0535833945233147,0,0,0.039582370750978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236568818610084,-0.0100093950531042,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0566784195776435,0,0,0,0.0466285349455955,0,0,0,0,0,0.0379672323020806,0,0.322274994993383,0,0,0,0.00327606727930656,0,0,0,0,0,0,0,0,0,0,0.0441245626846187,0,0,0,0,0,0,0,0,0,0.0677459219454624,0,0,0,-0.0260288091437107,0.0202028909426379,0,0,0,0,0,0
X600104.SH,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.28360890146364,0,0.01084132632849,0,0,0,0,0,0.0187593806925795,0,0.06371259437676,0,0,0.0719285492468801,0,0,0,0,0,0,0,0,0,0.108566219186407,0,0,0,0,0,0,0,0,0,0,0,0.0130337579952026,0,0,0,-0.0233312499223826,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.101856608359553,0,0,0,0,8.67361737988404e-19,0,-0.0285173646547724,0.112418516700002,0.0932327780317374,0,0.188989874059448,0,0.0455580703175624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253879104850429,0.032666403018826,0,0,0,0,0,0,0,0,0.0176110516147236,-0.000744353629279074,0,0,0,0,0,0
X000651.SZ,0,0.307873473424281,0.0180564451576752,0,0,0,0,0,0,0.0372847628430038,0,0,0,0,0,0,0,0,0,0,0,0,0.0806805213314915,0,0,0,0,0,0,0,0,0,0,0.00136918604632552,0,0,0,0,0,0,0,-0.0189004309728591,0,0.0325710061524527,0,0,0,0,0,0,0,-0.0123089962837211,0.0083093085289338,0,0,0,-0.00973892257556221,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0.168590907912942,0,0,0.475818965234986,0,0,0,0.0574087962715164,0,0,0.014581156736813,0,0,0,0,0,0,0,0,0.00727094038535079,0,0,0,0,0,0,0,0,0,0,0,0,0.0212940011929154,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00701192417764765,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0264528024959532,0,0,0,0.0226272595909986,0,0,0.021500198416378,0.182848596039497,0,0,0,0,0,0,0,0,0.143702825121605,0,0,0,0,0,0.118999220715826,0,0,0,0,0,0,0.0595361591687116,0,0,0,0,0,0,0,0,0,-0.0258040605228438,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.104347688926682,0,0,0.0329614307321566,0,0,0,0,0,0,0,0,0.129190381861058,0,0,0,0.0732006834523261,0,0.222312545247506,0,0.249297790364076,0,0.0274831156393502,0,0.107250421416598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00276935157459039,0,0,0,-0.0715980468011926,0,0
X600690.SH,0,0.0493485660112248,0,0,0,0,0,0,0,0,0,0,0.0167940943654965,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.198574951218787,0,0.0101022286401518,0,0,0,0,0,0,0,0.0329741276816697,0,0,0,0,0,0,0,0,0,0,0.208584073327619,0,0,0,0,-0.0197134130695572,0,0,0,-1.0842021724855e-19,0,0
X600031.SH,0,0,0.00561796366877554,0,0,0,0,0,0,0,0,0.0966160616716659,0.216771574059325,0,0,0.00774416423733003,0,0,0,0,0,0,0.0644319223915075,0,0,0,0,0,0,0.229485049958437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298768693309695,0,-0.0680282033362982,0,-0.0120213420442648,0,0,0,0,-0.0594408455289447,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.162406339585268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285727450257281,0,0,0,0,0,0.06387423721982,0,-0.00303488059596453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150200837833724,-0.0671963829286406,0,0,0,0,0,0
X000338.SZ,0,0,0,0.027381311349979,0,0.225251371777128,0,0,-0.0267480662801493,0.0381647542422408,0.114104080830991,0,0,0,0,0.0101547591406144,0,0,0,0,0.0658997740308989,0,0.194996479077929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224071901433566,0,0,0,0,0,0,0
