,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X000568.SZ,X000338.SZ,X600690.SH,X600741.SH,X600809.SH,X000661.SZ,X600703.SH,X002241.SZ,X000596.SZ,X300003.SZ,X600183.SH,X000100.SZ,X002236.SZ,X601877.SH,X300142.SZ,X300124.SZ,X000157.SZ,X002007.SZ,X300014.SZ,X000066.SZ,X002371.SZ,X002179.SZ,X300136.SZ,X000625.SZ,X000977.SZ,X002463.SZ,X002008.SZ,X600271.SH,X002456.SZ,X600584.SH,X600177.SH,X002506.SZ,X000050.SZ,X600066.SH,X002180.SZ,X600498.SH,X002129.SZ,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.157830402294355,0,0,0,0,0.0594815427667725,0,0,0,0,0,0.346159699701107,0,0,0,0.118928874582368,0,0,0,0.0154429673748256,0.0150645770342419,0,0,0,0,0,0,0,0,-0.0627534369952707,0,0,0,0,0,0,0,0,0,0.0105254842635155,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.00280673044258439,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.0721510455854311,0,0,0,0,0,0.525883220391708,0,0,0,0.0544226745313967,0,0.0383462443552581,0,0.0375751477563183,0.000175097092328127,0.00299143703161099,0,0,0,0,0,0,0,0,0.00186834380241857,0.0122501046314281,0,0,0,0.0107930513209152,0,0,0,0.0113125847716129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127117506564766,0,0
X600276.SH,0,0.0519248946706461,0,0,0,0,0,0,0,0,-0.0393977237991004,0,0,0,0,0,0,0.383470744029067,0,0.0200557293513775,0.0666834678092933,0,0,0,0,0,0,0,0,0,0,0.0192311945322117,0,0,0,0.0292130174754587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01522051309061,-0.0162210312885904,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342159127065255,0.0297708002458687,0,0,1.73472347597681e-18,-0.0771407842714264,-0.00948919909734312,0.0531623672678957,0,0,0,0,0,0,0,0,0.128782466386269,0,0,0,0,0,0,0,-0.0819868694685504,0,0,0,0,0,0,0,-0.0758784231624415,0,0,0.268697326368368,0,0,0,-0.0150501097535526,0,0,0,0,0,0
X002415.SZ,0,0.0631446759151409,0,0,0,0,0,0,0,0,0,0,0,0,0.022978453198755,0,0,0.0596768790854433,0,-0.038887929628243,0,0.0495037525963508,0,0,0.593386017032093,0,0,0.0172155011139816,0,0,0,0,0.0536981933594166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311356709584979,-0.0537807945714519,0,0,0,0,0,0
X600104.SH,0,0,0,0,-0.0656429228734638,0,0,0,0,0,0,0.0302574368305343,0,0,0,0.163920293224927,0,0,0.00845984573741364,0,0,0,0,0,0,0,0,0.0393176883418928,0,0,-2.16840434497101e-19,-0.0522295948369635,-0.0102601124890913,0,0,0,0,0.0990302124005578,0,0,0,0.064745835933859,0,0,0,0,-0.0193534415193254,0,0.0341949853152623,0,0,0.0226087620776127,-0.00409126742797064,0,0,0,0,0,0
X002475.SZ,0,0.0430060954011727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00949917860020589,0.112777362749243,0,0,0,0,0,0,0,0,0,0,0,0.0997793275698435,0,0,0.231874059935656,0,0,0,0.204241343531381,0,0.0890230833376085,0,0,-0.0683802434186433,0,0,0,0,0,0,0,0,0.0149850175125765,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0.0941485290162815,0,0.0920789761027969,0,0,0,0.238607475313984,0,-0.0360570785254049,0,0.102673707702361,0,0,0,-0.065995403352435,0.0319698723110834,0,0,0,0,0,0,-0.122094366768298,-0.0415685166162951,-0.125836246662908,0,0.0964300797551391,0,0,0,0,0,0,0,0,0,0.147971884381206,0,0,0,0,0,0,0.0512396629396417,0.0533358908945124,0,0,0,-0.0503125924620022,0,0
X002304.SZ,0,0.129704447044775,0,0,0,0,0,0.105652128256706,0,0,0,0,0,0,0,0,0,0,0.0478268496797963,0,0.192775466953902,0,0.0156029715530933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0.0351817528521124,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455787152892772,0,0,0.0349046602745348,0,0,0.0231819720373556,0,0.010288057626985,0,0.0948256091832426,0,0,0.145436610865235,0,0,0,0,0.0444023150051569,0,0,0,0,0,0,0,0,0
