,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X000725.SZ,X300124.SZ,X002371.SZ,X600031.SH,X002129.SZ,X003816.SZ,X300014.SZ,X002049.SZ,X002241.SZ,X000063.SZ,X000338.SZ,X600703.SH,X000596.SZ,X601877.SH,X002179.SZ,X000625.SZ,X600460.SH,X600089.SH,X000100.SZ,X600741.SH,X300142.SZ,X000661.SZ,X002180.SZ,X600522.SH,X000157.SZ,X600702.SH,X600884.SH,X002074.SZ,X000733.SZ,X002236.SZ,X000799.SZ,X600584.SH,X002008.SZ,X000977.SZ,X002414.SZ,X600779.SH,X600563.SH,X002007.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.511024103622569,0,0,0.0962715756380391,0.00894656013771577,0,0.0549778944526182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612899942512017,0,0,0,0,0,0,0,0,0,0,0,0,0.083500143983075,0,0,0,0,0,0,0,0,0,0.0103327635419154,0,0,0,0,-0.0107694393937189,-0.00651670299231295,0,0,0,0,0,0
X000858.SZ,0.127560648060941,0,0,0,0.174670654574268,0.032931674167291,0,0.0239775291150385,0.0631135923384348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103994345933682,0,0,0,0,0,0,0,0,0,0,0.0705164016538099,-0.00914417280926548,0,0.0843762864136934,0,0,0,0,0.0607389339356423,0,0,0,0,0,0,0,0,0,0,0.0064008947954392,0,0,0,4.33680868994202e-19,0,0
X002415.SZ,0,0.0349781922152127,0,0,0,0.0884538475970975,0,0,0,0,0,0,0.0137871386486986,0,0,0,0,0,0,0,0,0,0,-0.0147557027570067,0,0,0,0,0,0,0,-0.0440909900416504,0,0.112022471782041,0,0,0,0,0,0,0,0,0,0,0.167641226604169,0,0,0,0,0,0,0,0.0127949580111865,0,0,0,-1.73472347597681e-18,0,0
X600809.SH,0,0,0,0,0.196583015459435,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572456210171493,0,0,-0.124483738984974,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143661548484329,0,0,0,0,0,0,0.0594711570989853,0,0,0,0,0.148222724920322,0,0,0,0,0,-0.010406219076286,0,0,0,0,0,0
X000568.SZ,0.249227677709125,0.18028391797026,0,0.0312063363771275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129979784289228,0,0,0,0,0,0,0,0,0,0.0904034560094514,0,0,0,0,0,0,0,0.174054865163851,0,0,0,0,0,0,0,0,0,0,0.0285667387786307,0,0,0,0,0,0
X002475.SZ,0.0206569653372922,0,0.00387509280685843,0,0,0,0,0,0,0,0,0,0,0.248692706456984,0,0,0,0,0,0.129102985905632,0,0,0.190382206322189,0,0,0,0,0,0,0,0,0,0,0,0.0727591875930543,-0.19421889585681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0459700350944608,0,0,0,0,0,0,0
X600276.SH,0.0603523640197579,0,0.0467535349242027,0,0,0,0,0,0.286836339273289,0,0,0,0,0,0,0,0,-0.113286843815708,0,0,0.282052851377397,0,0,0,0,0,0,0,0,0,0,0.0138422689943828,0,0,0.0328729329706843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0261259219069349,0,0,0,-0.0391295374810107,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0267853461736846,0.00533205252169991,0,0,0,0,0,0,0,0,0,0.227415435766214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407709252277396,0.179521830728873,0,0,0,0,0,0.0101402841131015,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.162304153328077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100654432890748,0.0578024983435706,0,0,0,0,0,0,0,0,0,0,0,0,0.0442898973425336,0,0.151026265947144,0,0,0,0,0.109765829575047,0,0,0,8.67361737988404e-19,0.0620998814551683,0,0,0,0,-0.00242419771605621,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.0178260921079398,0,0,0.0137830584889928,0,0,0.0226991349952485,0,0,0,0,0,0,0,0,0,0,0.00172078412937839,0,0,0,0,0.204888279224729,0,0,0.181321875777014,0,0,0,0,0,0.135200746172178,0,0,0,0.00160070782723954,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0.00150586894627138,0,0,0,-0.00218914620503695,0,0
