,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X002475.SZ,X600741.SH,X002236.SZ,X600031.SH,X000625.SZ,X002456.SZ,X000338.SZ,X002241.SZ,X002008.SZ,X600487.SH,X300136.SZ,X601877.SH,X600066.SH,X000100.SZ,X600522.SH,X600809.SH,X300124.SZ,X002508.SZ,X002294.SZ,X300003.SZ,X600271.SH,X600867.SH,X002085.SZ,X600089.SH,X000981.SZ,X600498.SH,X600177.SH,X600699.SH,X000157.SZ,X300142.SZ,X600584.SH,X000596.SZ,X600118.SH,X000661.SZ,X000050.SZ,X002049.SZ,X600566.SH,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000625.SZ,-0.0961288047873733,0,0,0,0,0,0,0,-0.13629214634631,0.0496987922358906,0,0,0,0.0216323550784185,0,0,0,0,0,0,0.0583876876801589,0,0,-0.021438068783449,0,0,0,0,0,0.112765773985215,0,0,-0.0458711983470818,0.0250638777601491,0,0,0,0.033309718496722,0,0,0,0,0,0,0,0,0,0.0696930655870699,0,0,0,-0.0250716389595619,0.0130228539430645,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0.247361230782639,0,0,0,0.242444084867911,0,0,0,0,0,0,0.133991103726823,0.10869685992668,0,0,0,0.0837975826918443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140088318631053,0,0,0,0,-0.00187586718240685,0,0,0,0,0,0,0
X000338.SZ,0,0,0.107363123224293,0,0,0,-0.0386198532637796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0957054692417458,0,0,0,0,0,0,0,0,0,0,0.258396603111143,0,0,0,0,0.0233915153979904,0,0,0,0,0,0,0.0799662075165276,0,0,0.013199655136169,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,-0.060790398030158,0,0,0,-0.0122446930750355,0,0,0.145031197293974,0,0,0,0,0.458118425718257,0,0,-3.46944695195361e-18,0.197731100025462,0,0,0,0,0,-0.0331058329984962,0,0,0,0,0,0,0,0,0,0,0,-0.0236974698543871,0,0,0,0,0,0,0,0.0580447571873237,-0.0538256118038295,0.0406491202996825,0,0.0103851961832291,0.0206368606378087,0,0,0,0,0,0
X002008.SZ,0,0,0.355444270083418,0,0,0,0,0,0,0,0.108076700283672,0.0147893694910083,0,0.0996641176402994,0,0,0,0,0,0,0,0,0.203758323257495,0,0,0.0167636673033724,0,0,0.102915316283045,0.0459438236375776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120609257897875,0,0,0,0,0,0.0369530760666165,0,0,0,0,0,0
X600487.SH,0,0,0,0,0.0548155298085439,0,0,0,0,0,0,0,0,0,0.0819279126131245,0,0,0,0,0,0,0,0,0.0888831913819577,0.0831016564053901,0,0.0617588084894362,0,0.142522011371793,0,0,0,0,0,0,0,0,0.488893923023597,0,0,0,0,0.0625580355039575,0,0,0,0,0,0,0,0,0.0198712161545277,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0.0498152930026794,0,0,0.160722836343697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106218702019321,0,0,0,0.0368085000648077,-0.0250898529054297,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0259261852550766,0,0,0,0,0,0,0,0,0,0,0,0.236181011582688,0,0,0,0.0394867729996811,0,0,0,0,0,0,0,0,0,0,0,0.0183898405591841,0,0.175263043655876,0,0.126594442401275,0,0,0,0,0,0,0,0,0,0.0667774918302315,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,-0.040048124170564,0,0,0,0,0,0,0,0,0,0.108964902695571,0,0,0,0,-0.167486432302609,0,0,0,0.0558221974731788,0,0.577455422920151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140352687899208,0,0,0,0,0.0258362747606242,0.00610816357567507,0,0,0,0,0,0
X000100.SZ,0,0,0.0566317953112495,0,0,0,0,0,0,0.155363310344989,0,0,0.0660704465520685,0,0,0,0,0.0793107894308357,0,0,0,0,0,0.0573014662324195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224888940335262,0,0,0,0,0,0.0192636026989439,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0.212775281242227,0,0,0,0,0,0,0,0,0,0,0,0.161146780697727,0.0667983081657191,0.19679262226469,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270738689089028,0,0,0,0,-0.222625499165181,-0.096450909677981,0,0,0,0,0,0,0,0,0.0104782028421839,0,0,0,0,0,0
X600809.SH,0,0,0,0.270314183385212,0,0,0,0,0,0,0,0.197079812903632,0,0,0,0,0,0,0,0,0,0.0903777128933286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137010383067691,0,0,0.0331360388590485,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0.000519291764456511,-0.142552561735024,0,0,0.104498863363935,0,0,0,0,-0.0761076322332436,0,0,0,0,0,0,0,0,0.0644381044735171,0.013727338553952,0,0.283387643035584,0.289636059207558,0,0,-0.0822905072533226,0,0,0.14037483608848,0.0872938003870482,0,0,0,0,0,0,0,0,0,0,0.12268232799408,0,0,0,0,0,0,0,0,-0.0158308412307487,0,0,0,0,0,0,0
X002508.SZ,0,0,0.147414762486928,0,0,-0.0419049607530324,0,0,0,0,0.108649062549776,0,0,0,0,0,0,0,0,0,0,0,0.392303465769542,0.0184668184265031,0,0,-0.138733621555575,0,0,0,0,0,0,0,0,0,0,0.0040092031324165,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0571386829920441,0.0628084668250801,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0.0502975083627212,0,0.204117801411917,0,0,0,0,0,0,0,0,0,0,0,0.0286852100087965,0.0340927410723422,0.00594087858594305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819459145151836,0,0,0,0,0.00117354504437434,0,0,0,-0.00240070907279441,-0.00956834160311515,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00567243963240285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104294583513939,0,0,0,0.064967274527172,0,0,0,0,0,0.0179166940777887,0.436217702144659,0,0,-0.0196476426830259,-0.0109408946525063,0,0,0,0,0,0
X600271.SH,0,0,0,0.127635446032947,0,0,0,0.0317688615187536,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441864234897443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529731442201681,0,0.0798894885610207,0,0,0,0,0,0,0.164398984930701,0.0939365375296869,0,0,0,0.0237312363739311,-0.0100167049024468,0,0,0,0,0,0
X600867.SH,0,0.0185962000500249,0,0,0,0.146504756671338,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194901265242547,0.0609219222778458,0.0938915859021201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108409379058692,0,0,0,0,0.0178675166706028,0,0.00374233419634554,0,-0.0202048707155301,0.0263727275932416,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,-0.0548075906390675,0,0.0802360216292081,0,0,0,0,0,0,-0.00152920577902065,0,0,0,0,0,0,0,0,0,0,0,0.0436285219397395,0.101493223900962,0,0,0,0,0,0,0,0,0,0,0,-0.190101232215511,0,0,-0.10038486213102,0,0,0,0,0,0,0,0,0.00335507792922444,-0.0301749701872388,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152417148110088,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232805981464022,0,0,0,0,0.0485320486794591,0,0,0,0,0.0547391317741246,0,0,0,0.0047712085710598,-2.16840434497101e-19,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048947177654244,0,0,0,0,0,0,0,0.0146721222318521,0,0,0,0,0.0187003376883343,0,0,0.0896082987328658,0,0,0,0,0,0.0200960230840227,0,-0.0395164810108099,0,0,0.0462530409624519,0,0,0,0,0,0,0,0,-0.0194694443343841,0.0215008629591406,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.307112716207596,0,0,0.107218132836228,0,0,0,0,0,0,0.464773516816271,0,0,0.0339981264365536,0,0.0563811055077336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190701164540178,0,0,0,0,0,0,0,0,0,-0.0550006585975597,0.0563418182679295,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375968060275598,0,0,0.00207774594246605,0,0.0315946416028627,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161958203526978,0,0.0372053406783405,0,0,0,0,0,0,0,0,0,0,0,0,0.00182203799440101,0,0,0,0,0,0
X600699.SH,0.0621648661387509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110438584212455,0,0,0,0,0,0,0,0.0560335693772412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115712179558429,0,0,0,0,0.00888720846742245,0,0,0.0552392397713226,0,0,0,0,0,0,0,0,0
X000157.SZ,0,-0.0632384591748374,0,0,0,0,0,-0.0719504140170283,0,0,0,0,0,0,0,0.0389075997009778,0,0,0,0,0,0,0,0.00219407634108645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00929572795586288,0,0,0,0,0,-0.0343259483471412,0.124217844530417,0.0599020489191074,0,0,0,0.00335635435881203,0.0134201909397068,0,0,0,0,0,0
X300142.SZ,0,0,0,0.11843203533267,0,0,0.336265095968595,0.144969841895335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184396881347075,0,0.183683235995264,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050199746610139,0,0,0.0355992784867561,0,0,0,0,0,0,0,0,0.0517098875154571,-0.0325696944585892,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0.166594275804802,0,0,0.0463909614955102,0,0,0,0,0,0,0,0,0.141695135991241,0,0,0.0668793897246522,0.180647608324586,0,0.0504693959565086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215947294989373,0,0,0,-0.029070257862204,0.0355193882039524,0,0,0,0,0,0
X000596.SZ,0.160418304000392,0,0,0,0,0.137523299576457,0,0.148478748246982,0,0,0,0.162267202879119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224333341494475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754546308764692,0,0,0,0,-0.00478813491441618,0.0142780990536412,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0.0179197206018741,0,0,0,0,-0.0507358917859426,0,0,0,0,0,0,0,0,0.0183706575755211,0,0,0,0.0202298894376629,0,0,0,0,0,0.133017728778101,0,0,0,0,0.110718888503049,0,0,0,0,0,0,0,0,0,0.00332033159935147,0,0,0,-0.0260937336559027,0.0332433687862594,0,0,0,0,0,0
X000661.SZ,0,0,3.46944695195361e-18,0,0,0.00183076850997487,0,0,0,0.0703360818925508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29705290264916,0,0,0,0,0,0,0,0.113053029318486,0,0,0,0.0378225440654317,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196586769292228,0.00855164676867812,0,0,0,0,0,0
X000050.SZ,0.168472398135267,0,0,0,0,0.15898160217045,0,0,0,0,0,-0.332470982119066,0,0,0,0,0,0.243291351455202,0,0,0.162289391271168,0.0605190898172759,0,0.179634885165148,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0369992088175156,0,0,0,0.0252645733937443,0,0,0,0.047442742887372,0,0,0,-0.0348845429555994,0.0194224884150397,0,0,0,0,0,0
X002049.SZ,0,-0.139110017625611,0,-0.0791831256117471,0,0,0,0,0.174285131736181,0.450975942265846,0,0,0,0,-0.448426959795955,0,0,0.269992988104982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122776044901454,0.300258768010535,0,0,0,0,0,0,0.105344559879391,0,0.0670200043923581,-0.0913288929345565,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0811885541418757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0917469435994134,0,0,0,0.0844940771910472,0.0134867497297825,0,0,0.137966524556317,0,0,0,0,0,0.00751831047350605,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,-0.0942293263461213,0,0,0,0,-0.0533908628858437,0,0,0,0,0,0,0,0.426279518173654,0,-0.232024000294415,0,0,-0.0453572850833044,0.35945135834978,0,0,0,0,0,0,0,0.0817283231993738,0,0.142430853268119,0,-0.123097982317038,0,0,0,0,-0.112794693254888,0,0,0,0,0.109193325943757,0,0,0,-0.0325263368123913,0.00520812792306399,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0118654221517878,0,0,0.00892903115972202,0,-0.0185600709891064,0,0,0,0.030936710255471,0,0,0,0,0,0,0,0,0,-0.0613339242669995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322807708329717,0,-0.0412082278543258,0,0,0,-0.00443491781153739,0,0,0,0.0021275013646852,-0.015098558527826,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170064123994852,0.13553988105062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.187597555852341,0,-0.367907115679296,0,0,0.167345453872956,0,0,0,0,0.56103526515707,0,0,0,4.71665165505581,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156801207874503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147306054073849,0,0,0,0,0,0,0,0,0.348707940174387,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.143998533543853,0,0,0,0,0,0,0,0.0116037652722228,0,0,0,0,0,0,0.0508469962605088,0,0,-0.0468514432839635,0,0,0,0,0,0,0,0,0,0,-0.0586706359409522,0,-0.05051282973023,0,0,0,0,0,0,0,-0.115053767253929,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.00401919996978696,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0858664325833293,0,0,0,0,0,0,0,0,0,0,0.00437342385320171,0,0,-0.0111562639570504,0,0,0.0151455427795692,0,0,0,0.00877115903014504,0,0.00699606321039569,0,0,-0.0139964663397574,0,-0.00209023299746276,0,0,-0.0223632548481395,0,0,0,-0.0279927859516476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033539120053747,0,0
MKvol,0.00201461437298656,0,0,0,0,-0.000282712017723269,0,0,0,0,-5.83300296596322e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000462773308518787,0,0,0,0,0,0,0,-0.000556992540514324,0,0,0,0,0.000338301470672222,0,0,0,0,0,0,0,0,0,-0.000909003204438888,0.0025633227329508,0,0,-0.00153868589254346,0.00343159615113989,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.0170546410411233,0,0,0.0733532299252022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667999486453436,0.0495997625139225,0,0,0,0,0,0
CarbonVol_Guangdong,0.00998707887881651,0,0,0,0,0.0148591382213128,0,0,0,0,0,0,-0.00899112825744584,0,0.00789424953000768,0,0,0,0,0,0,0,0,0,0,0,0,0.00569049189810165,0,0,0,0.0250102919208261,-4.33680868994202e-19,0,0,0,-0.017755133795054,0,0,0.000433608397983066,0,-0.00636634504257997,0,0,0,0,0.00563385125820678,-0.0146905353940277,0,0,0,0,0.0191671497905026,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00138815306805485,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00901400086106451,0,0,0,-0.00440661888671754,0,0,0,-0.00494666465752365,0,0,0,0,-0.0036852593246825,0,0,0,0,0,0,0,0,0.00553008329730479,-0.0156970005886923,0,0,0,0,0,0
