,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002236.SZ,X600741.SH,X000625.SZ,X002241.SZ,X002475.SZ,X000338.SZ,X600031.SH,X002456.SZ,X600066.SH,X601877.SH,X300124.SZ,X600809.SH,X002008.SZ,X600487.SH,X002085.SZ,X000100.SZ,X600522.SH,X002508.SZ,X300136.SZ,X300003.SZ,X600089.SH,X600177.SH,X600271.SH,X000157.SZ,X600118.SH,X600699.SH,X600867.SH,X002294.SZ,X000559.SZ,X300115.SZ,X002180.SZ,X000050.SZ,X002074.SZ,X600498.SH,X000596.SZ,X000981.SZ,X600566.SH,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.11009208251873,0,0.00296559000616562,0,0,0,0,0.178030481161368,0,0,0,0,0,0,0,0,0,0,0.0260956791927401,0,0,0,0,0,0,0.0707301905433942,0,0,0,0,0,0,0,0,0,0,0,0,0.0135158659817933,0,-0.0214884601583764,0,0.0176483161894041,0,0,0,0,0.0106731647489904,-0.0160317407839576,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.0380068681015765,0,0.0377600019115392,0.386046722643685,0,0,0.0263252734579666,0,0,-0.0244354450876452,0,0,0.0837665566847365,0,0,0,0,-0.0200491569497701,0,0,0.0445534718660196,0,-0.0535161847403747,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193213151759305,0,0,0,0,-0.0155023176206852,0.011723145953986,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.145589686651378,0,0,0.201708192721085,0.0430482946308936,0,0.00628801350631668,0,0,0,0,0,0,0,0.090290011446546,0,0,0,0,0,0.0204204341341286,0,0.103419681505066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215805642056735,0,0.0203731988767658,0,0,0.0308652362240838,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.131017691941553,0,0,0,0,0.218764094235221,0,0,0.0273471176481552,4.33680868994202e-19,0,0,0,0,0.0383598249128189,0,0,0,0,0,0,0,-0.00591427646797141,0,0,0.208090030833459,0,0,0,0,0,0,0,0,0,0,0,0,-0.0377314219346033,0,0,0,0,0,0,0,0,0.0114094054153427,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0652685687235168,0,0,0,0,0,0,0,0.509780938945472,0.025752016038308,0,0,0,0,0,0,0,0,0,0,0.0506103761008809,0,0,0.0149289010201996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00663330778879494,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,-0.0684196969318718,0,0.0134822445970055,0.0545819322805996,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0148330307758013,0,0,0,0.0476270816584922,0,0.0881763447182518,0,0,0,0,0,0,0,0.0817616502107738,0,0.0302504683785054,0,0,0,0.14262467234225,0,0,0,0,0,0.0180794197080782,-0.0243871840204799,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.0422558685520149,0,0,0,0.0357274831924385,0,0,0.0195999069536997,0,0.110153513180605,0,0,0,0,0.247807002661472,-0.118642424322836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269374617499943,-0.033474092162165,0,0,0,0.0609576098818993,0,0,0,0,-0.00121519374454246,-0.0160125508323068,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0304064910771317,0,4.33680868994202e-19,0,-0.017692371674022,0,0,0,0,-0.0303668696180711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283402285626138,0,0,0,0,0.163774613294242,0,0,0,0,0,-0.0198332279613562,0.0151455908314082,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.0440322281813655,0,0,0,0.0139174110076138,0,0.138570471082013,0.0710516049122313,0,0,0,0.0157779927320331,0,0,0,0.188017797038947,0,0,0.100728195306833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11921141137356,0,0,0,0,0.0107961057882433,0.0423783652692644,0,0,0,0,0,0
X600690.SH,0,0,0.150270049766821,0.208438129713377,0,0,0,0,0,0,0,0.0513622134708458,0.145259749815681,0.0436112826340704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379288528442319,0,0.129743232204576,-0.043646113254113,0,0,0,0,0,0,0,0.0553879364664355,-0.0940166878308486,0,0.0384878319220116,0,0,0,0,0,0,0,0,-0.00655514404177215,-0.00173509753557131,0,0,0,0,0,0
