,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X600276.SH,X000651.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X000338.SZ,X002236.SZ,X300003.SZ,X002008.SZ,X600031.SH,X600809.SH,X300124.SZ,X600867.SH,X002456.SZ,X601877.SH,X600066.SH,X600271.SH,X000625.SZ,X600487.SH,X002294.SZ,X000596.SZ,X000100.SZ,X600566.SH,X002241.SZ,X000661.SZ,X300142.SZ,X300136.SZ,X000981.SZ,X000050.SZ,X002508.SZ,X002180.SZ,X002007.SZ,X000157.SZ,X002179.SZ,X002038.SZ,X600522.SH,X600498.SH,X000869.SZ,X000977.SZ,X600177.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.358431051209068,0,0,0,0,0,0,0.0380445418984689,0,5.42101086242752e-20,0,0,0,0,0,0,0,0.0279711967842978,0,0,0,0,0,0,0.0236211538639339,0,0,0,0.0345616630907997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538633709028669,0.0263311276221215,0,0,0,0,-0.00871673759555677,5.42101086242752e-20,0,0,0,0,0,0
X600104.SH,0,0,0,0.111775263047112,0,0,0.313681850668873,0,0,0,0,0,0.0340971424065434,0,0,0,0,0,0,0,0,0,0,0,0,0.0632786000065236,0,0,0,0,0,0,0,0,0,0.0601627878613091,0,0,0,0,0,0,-0.00533707331673835,-0.0333573306721341,0,0,0,0,0,-0.0455412126869903,0,0,-0.043636825562738,0,0,0,0,0,0
X002415.SZ,0.11710323391611,0,0,0,0,0,0.0252052263801716,0,0,0,0,0,0,0,0,0.201844575052489,0,0,0,0,0,0,0,0,0,0,0,0.17060542706221,0,0,0,0.15274070804615,0.22527704383865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011463372729555,0,0,0,0,0,0,0
X000858.SZ,0.240184181573805,0,0,0,0.0369583620866157,0.196724275390231,0.0355714208565077,0,0,0.0615904587748719,0.257589715470475,0,0,0,0,0,0,0,0,0.102044696950529,0,0,0,0,0,0,0,0,-0.089694280261544,0.0186348055701952,0,0,0,0,0,-0.021637521719252,0,0,0,0,0,0,0,-0.0122200875969813,0,0,0,-0.0187585526917522,0,0,0,-0.00854843222901815,-0.0102553360158316,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.097280360485336,0,0,0,0,0,0.33495275278821,0,0,0.0808396994423383,0,0,0,0,0,-0.0784218517363389,0,0,0.146661811475114,0,0,0.137044737042205,0,0.160499203004078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0558182382783705,0.0171123468183396,0,0,0,0,0,0
X000651.SZ,0,0,0,0.227055103367558,0,0,0,0,0,0.643765360326019,0,0.0391225163548449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163250215515976,0,-0.010474536953481,-0.0271239898121582,0,0,0,0,0,0,-0.0762136722365918,0,0,0,0.0237592492763115,0.0586965884432486,0,0,0,0,0,0
X002304.SZ,0,0,0.174355359550955,0,0,0,0,0.00818482633725582,0,0.0373317693448982,0,0,0,0,0,0,0,0.0074066692147507,0,0.17445859310884,0.0402623958616904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204924184048142,-0.023878765632993,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.0760769189349833,0,0,0,0,0,0,0,0,0,0.0312571229462715,0,0,0,0,0,0,3.46944695195361e-18,0,0.124774455793006,0,0,0.118895121366295,0,0,0,0,0,0,0,0.0460126275978979,0,0,0,-0.0460658249494575,0,0,0,0,0.0503834812858868,0,0,0,0,0,0,-0.0115342129288954,0.00937450868246981,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0259723838871645,0,0,0,0,0,0,0,0,0.0174939260880169,0,0,0,0,0,0,0.0170831131800259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642300581785409,0,0.00163840095965817,-0.0738587579328732,0,0,0,0,0,0
X600690.SH,0,0,0,0.434372949239277,0,0,0.139790897626233,0,0,0,0,0,0.0173439174562588,0,0,0,0,0,0,0.0871673653566564,0.0010535554413835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00685536035570657,-0.00840364689273931,0,0,0,0,0,0
