,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600271.SH,X600031.SH,X000100.SZ,X600118.SH,X000559.SZ,X600066.SH,X600372.SH,X000157.SZ,X002236.SZ,X002241.SZ,X600741.SH,X002475.SZ,X600089.SH,X002292.SZ,X000338.SZ,X300124.SZ,X002465.SZ,X000568.SZ,X600839.SH,X600177.SH,X300003.SZ,X002129.SZ,X002294.SZ,X600867.SH,X002506.SZ,X002074.SZ,X002276.SZ,X600582.SH,X000977.SZ,X000800.SZ,X000869.SZ,X600498.SH,X002085.SZ,X002498.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.196683085878231,0,0,0,0,0,0.375452857735914,-1.0842021724855e-19,0,0,0,0,0,0,0,0.0348537359171548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.231186501256767,0.289776567305238,0,0,0,0,0,0,0,0,0,0,0,0,0.0808276224517447,0,0.103891562611739,0.0585987252786332,0,0,0,0,0,0,0,0,0,0,0.0173096297708181,0,0,0,0,-0.00140545558171215,0,0,0,0,0,0,0,0,0,-0.13415485063902,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,-0.0318562454822934,0,0,0,0,0,0,-0.0510600351402416,0,0,0.0873388393276374,0,0,0,0,0.18918061753682,0,0,0,0.107162705647056,0,0,0,0,0,0,0,0,0,0,0.0634508199009999,0,0,0,0,0,0,0,-0.101371376122511,0,0,0,0.039057820042046,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.131726616988957,0,0,0,-3.46944695195361e-18,0.150451074234708,0,0,0.155890594402923,0.0149228372473575,0,0,0,0,0,0,0.0701288903274298,0,0,0,0,0,0.0575062800820565,0,0,0,0,0,0.0350027119954036,0,0,0,0,0.0354431757159104,0,0,0,-0.0511869119778202,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.117753976720118,0,0,0,0,0,0,0.143398941979148,0,0,0,0,0.0900209102058322,0,0,0.0096322334022892,0.00876681854238421,0,0,0,0.0781542812559667,0,0.163081580196258,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.00691328625611633,0,0,0.0254323149816381,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.0264660665680383,0.0458481489175187,0,-0.158258926937209,0,0,0,0,0,0,0,0,0,0.010518036475449,0,0,0.190168680987625,0,-0.0500673991808237,0,0,0.0796053444825093,0,0,0.0147959620408557,0,0,0,0,0,0,-0.0328838724126751,0,0,0,0,0.0216339113806582,0,0,0,0,0,-0.00271859483502952,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.0266202249925612,0,0.0363712507408988,6.93889390390723e-18,0.00885874834807416,0.0809789700698111,0,0,0.00710273591981873,0,0,0.0452699246935989,0,0,0,0,0,0,0,0.0277893063700798,0,0,0,0.416345112532895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0.0563538220874829,0.306034417782451,0,0,0,0,0,0,0.0651561374242543,0,0,0,-0.056982828920023,0.0211019880969877,0,0,0,0,0,0,0,0,0.230724452895744,0,0,0,0,0,0,0,0,0,0,-0.0212757271919074,0.29326244735985,0,0,-0.0787659665269161,0.0834563098553312,0,3.46944695195361e-18,0,0,0,0,0,0,-0.156185371240749,-0.0372866053186704,0.101219411481105,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0920437825357989,0,0,0.0997231836980142,0,0,0,0,0,0,0,0,0.0262166853116584,0,0.167416143268279,0.162421453983797,0,0,0,0.120996666861242,0.0635897178717057,0,0.0583812401109373,0,0,0,0,0,0,0,0,0,0,0,0.0463737665609987,0,0,0,0,0,0,0,0.0297913568017166,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0709642744888476,0.166887271792003,0,0,0,0,0.269176588578282,0,0,0.144426794991909,0,0,0,0.0343660549104602,0,0,0,0,0,0,0,0,0,0,0,0.00242170066732253,0,0,0,0.0905318630048637,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.217282618893426,0,0,0,0,0,0.194904770959649,0,0,0,0,0,0,6.7762635780344e-21,0.0480632297187721,0,0,0,0.211564250507115,0,0,0.0206051725629831,0,0,0.0480077770764866,0,0,0,0,0,0.00968491795112326,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0116212384039536,0,0,0,0,0,0
X600703.SH,0,0,0,0.462951760347167,0,0,0,0,0,0,0,0,0,0.0130097781515639,0,0,0,0,0,0,0,0,0.162503252565536,0,0,0,0,0,0,0,0,0,0.0391098646538969,0,0,0,0,0,0,0,0,0.0742491842592339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102172517239114,0,0.100734669524668,0,0,0.311467024768996,0,0,0,0,0,0,0.101423900737786,0,0,0,0,0.0508736424150479,0,0,0.00720765969160251,0,0,0,0.0658010686905589,0.106564821767232,0,0,0.0322053542725655,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161924779083381,0,0,0,0.356650236261932,0,0,0,0,0,0,0,0,0,0,0.00622327373231446,0,0,0,0,0,0,0,0,0,0,0.0490926679200252,0,0,0,0,0.227581667336233,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981250226171812,0.0242439934992218,0,0.0933105147941711,0,0,0.369078440236005,0,0,0,0.114056353051085,0,0,0,0,0,0,0,0,0,0,0.00852181407439649,0,0,0.0128775497277689,0.0898062342940104,0,0,0,0.0319427660992289,0,0,-0.0120595120820757,0,-0.097270588230992,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211389578260496,0,0,0,0,0.419775225402178,0,0,0,0,0,0,0,0,0,0.20370347119278,0,0.0788676250373554,0,0,0,0,0,0,0,0,0.13188873411366,0.101679938091955,0.0967101414994543,0,0,0,0,0,0,0.0127353401588418,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417393783391191,0,0,0.017307001463836,0,0,0,0,0,0,0,0,0.0326047333184381,0,0,0,0,0,0.178494891790237,0,0,0,0.03377652457194,0,0,0,0.108016178867863,0,0,0,0,0.277183658701887,0,0,0,0,0,0,0,0,0
X600066.SH,0,0.162416920468628,0,0,0,0,0,0,0.0356146005021967,0,0,0,0,0,0.00146319575087068,0,0.0117760763722814,0,0,0,0,0,0,0.241518032387319,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729090195209306,0,0,0,0.0777516904168893,0,0,0,0,0,0,0,0.0155366311294966,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288994208704536,0.102036906825475,0,0,0,0,0,0,0,0,0,0,0.325732901304767,0,0,0,0,0,0.0925861629249084,0,0,0.0558227284714288,0,0,0,0,0.0298331818526552,0,0,0,0,0,0,-0.0113829597201394,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.100098532200271,0,0,0.0181059017978515,0,0,0,0,0,0.159903281867693,0.149253385442188,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0244492404144745,0,0,0,0,0,0,0,0,0,0.0984211142889252,0.0790802936846635,0,0,0,0,0,0,0.182357704803972,0,0,0,0.0979178882418854,0,0,0,0.067224314227652,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0.0161384481351864,0,0,0,0,0.161680929655375,0,0,0.152669784121153,0,0.038995743421384,0,0,0,0,0,0,0.12910629372643,0,0,0,0.0123556594268629,0,0,0,0,0.0923102911851401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0703027439040361,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138037648965867,0.03633922233053,0,0.015636502615909,0,0.0853531650591785,0.512177223191368,0,0,0,0,0,0,0.000564647030986455,0,0,0,0,0,0.0548122329815084,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.155407626855825,0.0147890329293722,0,0,0,0,0,0.281986152168421,0,0,0,0,0,0,0,0,0.190987803554244,0,0,0.0363968124140484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168335817067548,0,0,0,0,0,0,0,0.0229107139044332,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.242216613362208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49425907861316,0,0,0,0,0,0,0.130089076478132,-0.0498173396590352,0,0,0,0,0,0,0.100633294099703,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.436552852528888,0,0,0.00262170216515801,0,0,0,0.111870584478389,0,0,0,0,0.0102635609203419,0,0,0,0,0,0,0,0,0,0,0,0.0589320436804689,0,0,0,0,0,0,0,0,0,0,0,0,0.125746423748884,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0.216573074830325,0,0,0,0,0,0,0,0,0,0,-0.032686564886136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0646022748756625,0,0,0,0,0,0,0,0.177503564470041,0.231831829544804,0,0.106828847672929,0,0,0,0.0088370723336386,0,0,0,0,0.0912225592671128,0,0.351893342125083,-0.0940724531213277,0,0,0,0
