,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X002475.SZ,X600741.SH,X000596.SZ,X000661.SZ,X601877.SH,X600809.SH,X600703.SH,X000100.SZ,X600271.SH,X300003.SZ,X000157.SZ,X002007.SZ,X002236.SZ,X300142.SZ,X300124.SZ,X002008.SZ,X000625.SZ,X002179.SZ,X600177.SH,X000977.SZ,X002371.SZ,X600498.SH,X600776.SH,X002506.SZ,X600487.SH,X600867.SH,X000066.SZ,X600183.SH,X300146.SZ,X000050.SZ,X600066.SH,X002129.SZ,X600118.SH,X600522.SH,X002049.SZ,X600566.SH,X600089.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0.128270693863205,0,0,0,0,0,0,0,0,0,0.16819600018028,0.0701416456313173,0,0,0.114674446876281,0,0.115797820767058,0,0,0,0,0,0,0.0110228148524446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138234469006801,0,0,0,0,0,0,0.0996793083861417,0,0,0,0.0293412709316521,0,0,0,0.0504527465404933,0,0
X600690.SH,0,0,0,0,0,0.192214358506553,0,0,0,0,0.0339457890691151,0,0.0951434875904713,0,0,0.0581979881138088,0,0,0,0,0.00452118799351597,0,0,0,0,0,0,0.105842689721214,0,0.0471581693170787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0032154760822173,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.550411513254936,0,0,0,0,0,0,0,0,0,0,0,0,0.0828714850916286,0,0,2.16840434497101e-19,0,0,0.0712576042186666,0,0.0678311142258657,0,0,0,0,0,0,0,0,0,0,0.0536643834601631,0.021600910094905,0,0,0,0,0,0,0,-0.0594199384001351,0,0,0,0,-0.0219120125101783,0,0
X002475.SZ,0,0,0,0,0,0.0286846267838327,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164318861064034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133935058948386,0,0,0,0,0.0161516307565135,0,0.12929323905715,0,0,0,0,0,0,0.000890069343681984,0,0,0,0,-0.0884647379889795,0,0
X600741.SH,0,0,0.0203236955558748,0,0,0,0,0,0,0,0.175243789019965,0,0,0.122896649013921,0,0,0,0.0501273937761297,0,0,0.117635909336621,0,0,0,0,0,0,0,0.0508969955928054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750258565102533,0,0,0,0,0.0671386648401441,0,0,0,0,0,0,0,-0.00877720736978045,0,0
X000596.SZ,0,0.183477873210681,0,0,0,0,0,0,0,0.133283858802631,0,0,0,0,0,0,0.268189731731943,0,0.14489084020412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102020067619298,0,0,0,0,0,0,0,0,0,0,0,-0.0246200184901066,0,0,0,0,-0.0206700830129073,0,0
X000661.SZ,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.0298461731039572,0.135703375205905,0,0,0,0,0.249028669852089,0,0,0.0277405843491772,0.00680521640616593,0.0367320643484061,0,0.0443385732985156,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350258351767543,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338782682489643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634306757287662,0.0775485208849852,0,0.00753656877910989,0,0,0,0.0286014329178696,0,0,0,0,0,0,0.0621014415346335,0.0783493995600659,0,0,0,0,0,0,0,-0.0402410119455818,0,0,0,0,0,0,0
X600809.SH,0,0.232468783036769,0,0,0,0.00888401125451636,0.157443351908321,0,0,0,0,0,0.0973417771239118,0,0,0.194000144405885,0,0,0,0,0,-0.0329096961867638,0,0,0,0,0.0757442872266373,0,0,0,0,0,0,0,0,0,0,0.118956082114543,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0442735799882045,0,0,0,0,8.67361737988404e-19,0,0
X600703.SH,0,0,0,0,0,0,0,0.115324705024394,0,0,0,0,0.0636826707564103,0.257121031820103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173748552949074,0,0,0,0,0,0,0,0,-0.0626111255377706,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.395054659300585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062654111041909,0.070804009849672,0.359165276779341,0,0,0,0.0134416954813329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.127286785992844,0,0.00269569809323983,0,0,0,0,0,0.0879512006356843,0,0,0,0,0,0,0,0,0.00188121089535939,0,0,0.0736498535322489,0,0,0.0625794169428445,0,0,0,0,0,0,0,0,0.0736103836825168,0.155566995407544,0,0,0,0,0,-0.0268289048333028,0,0,0,0,0.0232177422612448,0,0
X300003.SZ,0,0.00677937465174478,0,0,0,0,0,0.153265928369664,0,0.0422534254118247,0,0.0101824941099253,0,0.157698992616462,0,0,0,0,0,0,0.0967327759630772,0,0,0,0,0,0,0,0,0,0,0,0.017741445458137,0,0,0,0,0,0,0,0,0.0615458144828119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00365936723786541,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.187494730309819,0.114024781286301,0,0,0.0215664249995008,0,0,0,0,0.0452779824159334,0,0,0,0,0,0.0145669960029234,0,0,0.145167962774491,0,0,-8.67361737988404e-19,0,0,0.0568846206092853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00612978731468187,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213980594093021,0,0,0,0.0568365561484958,0.264533134625418,0.00273450241665712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543493504706129,0,0,-0.0138800429763926,0,0,0,0,0,0,0,0.134585488026859,0,0,0,0,0,0,-0.0438104604194879,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.364942176122147,0,0,0,0.0879740274722047,0,0,0,0.026301060437262,0,0,0,0,0,0,0,0,0,0,0,0,0.119002260893455,0,0,0,0,0,0.0636907687579292,0,0,0,0.0460674349944072,0,0.0638686720076886,0,0,0,0.0512346858293986,0,0.0130093183021391,0,0,0,0,0,0,0,0,0,0,0,-0.0224252577999547,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0.10729724969036,0,0,0.0915810299873766,0.0341047184325194,0,0,0,0,0.0111828070560222,0,0,0,0,0,0,0.0602982795992964,0,0,0,0,0,0,0,0,0,0,0,0,0.251889052034376,0,0,0,0.0259873922990435,0,0.0318446282042049,0,0,0,0,0,0,0,0,0,0,0,-2.03015774122703e-05,0,0
X300124.SZ,0,0.111319844037409,0,0,0,0,0,0.0365128596250137,0,0,0,0,0,0,0,0,0,0,0,0,0.0330274566868401,0,0,0,0,0,0.0866795965121938,0,0,0.0580254883497125,0,0,0.0798381252119272,0,0,0.029945401397452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019489534477702,0,0,0,0,0,0,0
X002008.SZ,0,0.0407488369711787,0,0,0,0,0,0,0,0,0.0345160669249546,0,0.130110248257695,0.247090916675203,0,0,0,0,0,0,0.0416271092191274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717387652981474,0.0265987455540905,0,0,0,0,0,0,0,0,0,0,0,0.0104846622529485,0,0,0,-0.00322293875703338,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.280579625537674,0,0,0.128587238075622,0.0236961075348586,0.170598581105315,0,0,0,0,0.0213866528373273,0.345107677456507,0,0,0.101854423356339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129132358727047,0,0,0,0.0599846964751984,0,0,0,0,0,0,0,-0.0589043785174893,0,0,0,0,-0.0284727505038154,0,0
X002179.SZ,0,0,0,0,0,0,0,0.225245446342415,0,0,0.0494175937344026,0,0,0,0,0,0.0250488142490796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692690666627494,0,0,0,0,0,0,0.0145120847553727,0,0,0,0,0,0,0,0,0,0,0,0.0125640544863356,0,0,0,0,0,0,0
X600177.SH,0,0,-0.0013332408343275,0,0,0,0,-0.0290127262317953,0,0,0,0,0.0916258202955854,0,0,0,0,0,0,0,0.172607601203357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268805703814086,0,0,0,0,0,0,0,0,0,0,0,0,0.0501737846484465,0,0,0,0,0.051665872107955,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.488358301013073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.136762030945493,0,0.307142070551119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190047051761779,-0.0605901531810534,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317720580771767,0,0,0.0937892275733758,-0.106081361511062,0,0.076311402600716,0.0811298986887707,0,0.0581087976343219,0,0,0,0,0,0.326249293171456,0,0,0,0,0,0,0,0,-0.00797065058707551,0,0
X600498.SH,0,0.0815453719574153,0,0,0,0,0,0.157680793752646,0.0674847503459306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0358351997414844,0,0,0,0.11904003790642,0,0,0,0,0.0759679448072788,0.0558663845151706,0,0,0,0,0,-0.0355892802320542,0,0,0,0,0,0,0
X600776.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343215501350355,0,0,0,0,0,0,0,0,0,0.280670779879066,0,0,0,0,-0.038801264010644,0,0,0,0,-0.156983963497335,0,0,0,0.0347926356036542,0,0
X002506.SZ,0,0,0.274771976829687,0,0,-0.068012523206214,0,0.11875385228063,0,0,0,0,0,0,0,0,0,0,0,0.106468664569906,0,0,0,0,0,0,0,0,0,0,0,0,0.0630269426468178,0,0,-0.0292394182695201,0,0,0.0969264923856994,0,0,0,0,0,0.04518006246498,0,0,0,0,0,0,-0.0920710180845186,0.096541640423778,0,0.0775057509865263,0,-0.0391384373877777,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0458404955078411,0,0,0,0,0,0,0.0973378075315204,0,0,0,0,0,0,0,0,0,0,0,0,0.108341092629793,0.216518734036065,0,0,0,0.116138736157819,0,0,0.169182152785103,0,0,0,0,0,0,0,0,-0.0321619859669212,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397592333192862,0,0,0,0,0,0,0,0,0.0619352019510088,0,0.263603031158644,0,0.0689153566789466,0,0,0,0,0,0,0.0995277509237182,0,0,0,0,0.453842086848171,0,0,0,0,0,0,-0.00737268010307512,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0.394482248775472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437914328778636,0,0,0,0,0,0.0855027554959692,0.286014958962921,0,0,0,0,0.106380556687736,0,0.0814012215865063,0,0.114747639590152,0,0,0,0,0,0,0,0,-0.0213150246803199,-0.0513994106154757,0,0,0,-0.0141744632852484,0,0
X600183.SH,0,0.0739883150677017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288161719112631,0,0,0,0,0,0,0,0,0,0,0,0,0.036446683177379,0,0.32751160025621,0,0,0.137277975584938,0,0.100505916635273,0,0,0,0,0,0.125634801039154,0,0,0,0,0,-0.00680474275610759,0,0,0,0,0,0,0
X300146.SZ,0,0,0.0392942869255314,0,0,0,0,0.0485565647412168,0,0,0,0,0.040262714381615,0,0,0.044391364228304,0,0,0,0,0.00331367741528756,0,0,0,0.144819933163851,0,0,0,0,0,0,0,0,0,0,0,-0.0273494549341455,0.0813220888418031,0.0663350820328851,0,0,0,0,0,0,0,0,0,0,0,0,-0.033632175143295,0.0754285060733352,0,0,0,0.0335300108966907,0,0
X000050.SZ,0,0,0,0.147301546736984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138854751979629,0,0,0,-0.182424377750892,0,-0.0453653857566866,0,0,0.466163130122989,0,0,0,0,0,-0.277900661369696,0,0,0.28468792375714,0,0,0,0,0,-0.143395185211174,0,-0.0617823847536236,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.132127680233395,0,0,0,0,0.2918321086994,0,0,0,0.0869685731736387,0,0,0,0,0,0,0.0611563999170556,0.0904556793473796,0,0,0,0,0,0.00765853873839379,0,0,0,0,0,-0.0374350954617103,0.10794914304014,0,0,0,0,0,0,0,0,-0.0451347656008018,-0.0322027837352785,0,0,0,0,0,0
X002129.SZ,0,0.0133688740266613,0,0,0,0,0,0,0.0652304404477172,0,0,0,0,0,0,0,0,0,0,0.271426053434603,0,0.079832069917476,0,0,0,0,0,0,0,0,0,0,0,0.188406888026917,0,0,0,0,0,0.0252041181736766,0,0,0,0,0,0,0,0.261362586621739,0,0,0,0,0,0,0,0,0.0399787932815075,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648036892655553,0,0,0,0,0,0,0,0,0,0,0.175983211088118,0.117801592079314,0,0,0,0,0,0,0.122747033964335,0,0.0547437757756554,0,0.171158436507019,0,0,0.0697039028638635,0,0,0,0.00649766241849577,0,0,0,0,-0.0300583497249926,0,0
X600522.SH,0,0,0,0,0,0,0,0.0203273510239713,0,0,-8.67361737988404e-19,0,0.10074296469333,0.0894731900267423,0,0,0,0,0,0,0,0,0,0,0,0.0034822230291178,0,0,0,0,0,0,0.122898615581115,0,0,0.0010034993407503,0,0,0.0979231228730382,0,0,0,0,0.0112425731400983,0.0827474601347963,0.0398365277236304,0,0,0,0,0,-0.012180834630824,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0.293512221654754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00678294699041512,0,0,0,0.241038457643744,0,0,0,0,0.219126569664414,0,0,0,0,0,0,0,0,0,0,0,0,-0.053990137740863,-0.0700799845505215,0,0,0,-0.0100061998075499,0,0
X600566.SH,0,0,0.107037811424233,0,0,0,0,0,0,0,0.143516663153205,0,0,0.0018328327915287,0.0547270889135989,0,0,0,0,0,0,0,0,0,0,0.113504187915528,0.000141837233507683,0,0.156158768766139,0,0,0,0,0,0,0,0,0,0.139248268871616,0,0,0,0,0,0.0384868545613267,0.00491336577644249,0,0,0,0,0,-0.0245492615037132,0,0,0,0,0.0196347411430601,0,0
X600089.SH,0,0.0993552054335037,0,0,0,0,0.0147745084151827,0,0,0,0,0,0.0468408224768961,0,0.00701822794844377,0,0,0,0,0,0,0.0848167615076225,0,0,0,0,0,0,0,0.0572789918055748,0,0,0.0487469400002978,0,0,0.0246003253190715,0,0,0.0177400413348556,0,0,0,0,0.0837238266187185,0.0341604115045214,0,0,0,0,0,0,0,-0.0406589692174092,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340381393568398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100587014524551,0,0,0.115901641668929,0,0,0,0,0,0,0,-0.0661243883180567,0,0,0,-0.0387503145111084,-0.0460764270310983,0,0,0,0.000298621631654977,0,0
Slope,0,-0.381711953130941,0,0,0,-0.387819305741944,0,0,0,0,0.148564773447782,0,0,0,0,0,0,0,0,0,-0.16256584418976,0,0,0,0,0,0,0,0,0,0.318888177432798,0,0,0.332989094123509,0,-0.183671684517659,0,0,0,0,0,0,0,0,0,0,0,-0.414644042601828,0,0,0,0,0.305983645140795,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,-0.228957143620207,0,0,0.285549426383517,0,0,0,-0.113844942751358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222929100440749,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.328641285795628,0.145257743274709,0,0,0,0,-0.186656459234266,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.0602369096910067,0,0,-0.161730259819047,-0.0631583246728345,0,0,0,0,0,0,0.127402241139149,0,0,0,0,0,0,0,0,-0.0990849472473916,0,0,0,0,0,0,0,0,0,0,0,-0.0301616102781035,-0.0198237449618598,-0.000911871738272463,0,0,0,0,0,0,0,0,-0.05265374193235,0.0208843801013494,0,0.0855322284509924,0,0,0,0
MKreturn,0,-0.00739377692594655,0,0,0,0,0,0,0,0,0,0,0,0,0.0806610494615518,0,0,0,0,0.0212359873342519,0,0,0,0,-0.100008698750601,-0.0750264261458054,0,-0.0352762920969297,0,0.054285954014112,0,0,0,0,0,0,0,0,0,0,0,0,0.0722163330913835,0,0,0,0,0,0,-0.0868716123054303,0,0,-0.0492821034859249,0,0,0,-0.038957253297967,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.000694174650410966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011850676511939,0,0,0,0,0,0,0.000182749280864301,0,0,0,0,0,0,0,-0.00140846573047419,-0.000251922635909029,0,0,0,0.0127340314035542,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.0672864411676861,0,0,0,0,-0.178009671563144,0,-0.478360186061422,0,0,0,-0.426385667879083,0,0,0,0,0,0,0,0,0,0,0,0,0.0333172110782296,0,0,0,0,0.741536544744394,0,0,0,0,0,0,0,0,0,-0.0313785302379188,0,-0.280064502111035,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0282924451748393,0.0129569369446916,0,0,0,-0.0458622905475611,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.00128472737558114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00657534805056795,0,0,0,-1.35525271560688e-20,0,0,-0.00585500106614314,0,0,0.00374363708027689,0,0.00574134637152147,0,0,0,0,0,0.00571809029446087,0,0,0,-8.81261303291889e-05,0.00760542636166088,0,0,0,0.00221948012195034,0,0
