,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X600741.SH,X000568.SZ,X000338.SZ,X002475.SZ,X002241.SZ,X000100.SZ,X600066.SH,X002236.SZ,X600118.SH,X600271.SH,X002456.SZ,X601877.SH,X000157.SZ,X600177.SH,X300124.SZ,X600372.SH,X600522.SH,X002085.SZ,X600089.SH,X002007.SZ,X000981.SZ,X300003.SZ,X002294.SZ,X600867.SH,X600699.SH,X002508.SZ,X000559.SZ,X000066.SZ,X002180.SZ,X600498.SH,X002292.SZ,X002074.SZ,X000623.SZ,X300136.SZ,X002426.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0970943386100416,0.019925508962564,0,0,0,0,0,0,0,0,0,0.252115628051829,0,0,0,0,0,0.221292078598824,0,0,-0.0356046594401275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00179793396116519,0,0,0,0,0,0,0
X600104.SH,0,0,-0.0441419861484919,0,0,0,0,0,0,0,0,0,0,0.616466155413009,0,0,0,0,0,0,0,0,0,0.0876888978436672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0303432369322664,0,0,-0.168576059111839,0,0,-0.0407285207695781,-0.00326347122274019,-0.00103140118908703,0,0,0,0,0,0
X002415.SZ,0,0,0,0.128668492022691,0,0,0,0,0,0,0,0,0.0175305917911809,0,0,0.111294014218767,0,0,0,0,0.139065411316887,0,0,0,0,0,0,0,0,0,0,0,0,-0.056526411227371,0,0,0,0,0,0,0,0,0,0.136078257504534,0,-0.0159316151168646,0,0,0,0,-0.00038097238828032,0.00210038628701537,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.102010188561268,0.70865498135027,0,0,0,0,0,-0.0256987100477072,0,0,0,0,0,0,0,0,0.0973401028149709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242033548007002,0.248074173142521,0,0,0.476892522735721,-0.0495964696952872,0,0,0,0.00600203791112715,0.0165351335433602,0,0,0,0,0,0
X000858.SZ,0.102502969549894,0,0,0,0,0,0,0,0.0476673906193033,0,0,-3.46944695195361e-18,0.0211073778657796,0.146949160447749,0.255888744103517,0,0,0,0,0,0,0,0,0,0.149869160372686,0,0,0,0,0,0,0,0,-0.0805360568955734,0,0,0,0,0,0,0,0,0,0,0,0,0.0322330703391147,0,0,0,0.00371407085785422,0.00400684754313909,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.0984512031922404,0,0,0.0325458983118325,0.219598250138032,0.191792804613561,0,0,0,0,0,0,0,0,0.0671402344777782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543774497747355,0,0,0,0,0,0,0,0,0,0.0126559139408689,-0.00623179664565842,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0567213861791815,0,0,0.0778385950529156,0,0,0,0.189855997941604,-0.0715921995124204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372665913287692,-3.46944695195361e-18,-0.00365175708122775,0,0,0,-0.00452767298003278,0,0,-0.0876716500972277,0.0240880927596463,-0.00361248180313133,0,0,0,0,0,0
X000725.SZ,0,0,0,0.17661358140041,0,0,0,0,0,0,0,0,0,0,0.0398142505520722,0,-0.176727871581919,0.0247720874087487,0.218458073047042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128247808899958,0.114756868247343,0,0,0,0,0,0,-0.0929277060630825,0,0,0,0.0931080292869812,0,0,0,0,0.00659583511978494,0,-0.0182379080620135,0,0,0,0,0,0
X000625.SZ,0,0,0,0.106248107380189,0,0,0,0,0,0,0,0,0.0828661652189651,0.322244345178006,0,0,0,0,0,0,0,0.0354854479865085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473528634643123,0,0,0,0,-0.00850040134982416,0.0024225627703524,0,0,0,0,0,0
X000063.SZ,0.127803129414801,0,0,0.0520073141958671,0,0.0299017709043909,0,0,0,0,0,0,0,0,0,0.102388899838276,0,0,0,0,0,0,0,0,0,0.148851021420458,0,0,0,0,0,0,0.0270380017898561,0,0,0,0,0,0,0.0274648800666779,0.0223096296980697,-0.0136751656219697,0,0,0,0.153569121027263,-0.0784177626776995,0,0,0,-0.0120018792382476,0.0148087902137919,0,0,0,0,0,0
