,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X600690.SH,X002415.SZ,X000651.SZ,X600809.SH,X003816.SZ,X000568.SZ,X002371.SZ,X300124.SZ,X000725.SZ,X600104.SH,X600031.SH,X000063.SZ,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X002179.SZ,X000100.SZ,X002463.SZ,X002241.SZ,X600089.SH,X600584.SH,X600703.SH,X600372.SH,X600418.SH,X000157.SZ,X000977.SZ,X600066.SH,X002028.SZ,X002049.SZ,X002236.SZ,X600741.SH,X600522.SH,X600183.SH,X601877.SH,X000661.SZ,X000921.SZ,X601799.SH,X600460.SH,X002180.SZ,X600487.SH,X000800.SZ,X002074.SZ,X002294.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600372.SH,0,0,0,0,0,0,0,0.0470227194514532,0,0.164405890918788,0,0,0,0.122117220159255,0,0,0.0419943253812913,0,0,0,0.14583383309028,0,0,0,0.069689393521962,0,0,0,0,0,0,0,0,0,0,0,0,0.0369037413135133,0,0,0,-0.0310521589260228,0,0.00869384375512886,0,0,0.156422925356968,0,0,0,0,0,0,0,0,0,0,0,0
X600418.SH,0,0,0,0.208784410736384,0,0,0,0.0790920798661641,0,0,0,0,0,0,-0.317875183232058,0,0.477791803443389,0,0,0,0,-0.048924202533219,0,0.0666451167405082,0,0,0.0309811272879483,0,0.329661380614488,0,-0.323986197040275,0,0.244553233653277,0,0,0,0,0,0,0,0,0,0.160689438297105,-0.180747420615731,0,0,0,0,0,0,0,0,0.0951626901709346,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0640219175469563,0,0,0.172836302855364,0,0,0,0,0,0.200053241469011,0.10482723756056,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251176945772253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.143477200205524,0,0,0,0.0916950715852653,0,0,0,0,0,0,0,0.0361122459271606,0,0,0.0285325377557298,0,0,0,0,0,0,0,0.260988982909983,0,0,0,0.213829277149632,0,0,0,0,0,0,0,0,0,0,0,0,-0.0310504736963337,0,0,0,0,0,0,0
X600066.SH,0,0,0,0.128206851037663,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0308976900370598,0,0,0.137555776124662,0,0,0.0944320168068303,0,0,0.0141931857104878,0,0,0,0,0,0,0,0,0,0,0,0.249299516401484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002028.SZ,0,0.0861350575605902,0,0,0,0,0,0,0,0.0209748054436701,0,0,0,0,0,0,0,0,0.128506768190971,0,0,0,0,0,-0.0766191133524345,0,0,0,0,0,0,0,0,0,0,0,0,0.0841553446528453,-0.0956182092364379,0,0,0,0,-0.0101093265793795,0,0.160163670389059,0,0,0.10808704862332,0,0,0.0556151765937065,0.0228330432256333,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.0135352181181242,0.0886557135088622,0,0,0,0,0,0,0,0,0,0,0,0.0064753632930284,0,0,0.0917722023589074,0.635360892247016,0,0,0,0.113191339962173,0,0,0,0,0,0,0,0,0.0831277085568549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0.103223610174842,0,0,0,0,0,-0.027142177569522,0,0,0,0,0,0,0,0,0,0,0,0.0957148043415976,0.214862880590588,0.321943508931823,0,0,0,0,0,0,0,0,0.189000073484194,0.00337955650126319,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.00446503176604153,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954564269998726,0,0,0.0857186277992646,0,0,0,0.091414245771422,0.0621740952550985,0,-0.124109453392379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0292111426743174,0.103975661678221,0,0,0,0,0,0,0,0.0388476960337768,0.0183029332498595,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.0655412313522537,0,0,0.00250110758868586,0,0,0,0,0,0,0,0,0.115028488139386,0,0,0,0,0,0,0,0.217748513965716,0,0,0,0.1324960934721,0,0,0,0,0,-0.0577334641898679,0,0,0,0,0,0,0.331364184212354,0,0,0,0,0,-0.00798731186398072,0,-0.0995593792028416,0,0,0.0573501932497752,0,0
X600183.SH,0.0231085153818418,0,0,0.0393051459301555,0,0,0,0,0,0.134202773849479,0,0,0,0.10697813402656,0,0,0,0,0,0,0.135639539086174,0,0,0.156204406433331,0.00475961615944468,0,0,0,0,0,0,0.242596051298609,0,0,0,0,0,0,0,0,0,0.0667970243298072,0,0,0,0,0,0,0,0,0,-0.00385365782374583,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.109276061853785,0.0612068235263051,0,0,0,0,0,0,0,0.174003183507684,0,0,0,0,0.134510246137336,0,0,0,-0.00918473383224096,0,0,0,0,0.0439896589619144,0,0,0,0,0,0,0,0,0,0,0.0928798572955305,0,0,0,0,0,0,0.0494779165823366,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,-0.0527138600726591,0,0,0.220228834236814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167991682118851,0,0,0.0720447802077987,0,0,0,0,0.269267009792561,0,0.103050668377739,0,0,0,0,0,-0.0411416022909442,0,0.0290274546632325,0,0,0,0,0.236949766210996,0,0,0.0782846301798483,0,0,0,0,0,0
X000921.SZ,0,0.134647732702173,0,0,0.507875555667156,0,0,0,0,0,0,0,0,0,0,0,0,0.0205188712121201,0,0,0,0,0,0,0,0,0,0,0,-0.0229683968426137,0.265663674697881,0,0.0429052972037744,0,0,0,0,0,0,0,0,0,0,-0.040020674889222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0.113872057371879,0.047861062021053,0,0,0,0,0,0,0,0,0,0,0,0,0.141027924653718,0,0,-0.0642613896964249,0,0,0,0,0,0,0,0,-0.0273888416456499,0,0,0,0,0,0,0,0,0,0,0,0.0756992374696784,0,0,0,0.142795770347745,0.0729327876129816,0,0.0118952911474773,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.275442009921381,0,0,0,0,0,0,0,0,0,0.0141296107054785,0,0,-0.226192575253206,0,0,0,0,0,0,0,0,-0.0192541336040756,0,0.245571793506359,0,0,0,0,0,0.0703459847180306,0,0,0,0,0.24936434496518,0,0,0,0,0,-0.0397684736596378,-1.73472347597681e-18,0,0,0,0,0,0
X002180.SZ,0,0,0,0.0649093999628775,0,0,0,0,0,0,0,0,0.48079140121871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660148821018994,0,0,0,0,0,0.0183612471318479,0,-0.0611664410256421,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513302893206363,0,0,0,0,0.603229196949663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123832943707876,0,0.0529232481561203,0,-3.46944695195361e-18,0,0,0,0.146935678961564,0,0,0,0.02346268039147,0,0.0266041169184078,0,0.0944639546217056,0,0,0.280571903025591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436783635341134,0,0,0,0,0,0,0,0,0,0,0.0286821443229776,0,0,0,0,0,0,0,0,0,0,0,0.0522845199213445,0,0,0,0,0,0.162646868406275,0,0,0.0397948918844133,0,0,0,0,0,0
X002294.SZ,0,0,0.174050326408196,0,0,0,0,0,0,0,0.0962445628267054,0.0101104230900752,0,0,0,0,0,0,0,0,0,0.177634409840188,0,-0.0729375057987346,0,0,0,0,0,0.0547166051347977,0,0,0,0.0464471708196942,0,0,0,0.121467622438916,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160224137319449,0,0,0,0,0,0,0
X002129.SZ,0,0,0.00103095097939728,0,0,0,0,0,-0.0337580242460216,0,0,0,0,0,0,0,0,0.0208482807445904,0,0,0.341046071257975,0,0.177168153075919,0,0,0,0,0,0,0,0,0,0,0,0,0.0389591272776007,0,0,0,0,0.221736656314593,0,0,0,0,0,0,0,0,0,0,-0.0114661394764721,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0692559512150804,0,0,0,0,0,0,0,0,0,0.0556557712569743,0.130664433916158,-0.105782234801095,0,0.0390722469153092,0,0,0,0,0,0,0,0,0,0.0605667274228898,0,0,0,0,0,0,0,0,-0.117428301305137,0,0.0218834376134558,0,0,0,0,0,0,0,0,-0.0316370254365348,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.227330359933251,-0.0527884069173338,0.0488549912882713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108726987435221,0,0,0,0.112153349754858,0,0,0,0,0,0,0,-0.395572405635043,0,0,-0.4708759127336,0.0749493185835583,0,0,0.211692923292938,0,0,0,0.368376780583333,0,0,0,-0.759251462141642,-1.31603305048216,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0809375111789692,0,0,0,-0.220266932966089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512120690763879,0,0,0,0,0,0,0,0,0,-0.192400572932341,0.591010351062162,0,0.0740451925584047,0,0,0,0,0
RealEstate_excess,0,0,0,0,0.0441947366925912,0,0,0,0,0,0,0,0,0,0,0,0.0354165247680053,0,0,0.163186490280968,0,0,-0.0662514086435745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167677983435658,0,0,0,0.0253175770296383,0,0,0,1.0842021724855e-19,0,0,0,0,0,-0.0273104563725645,0,0,0.0445780300789435,0,0.0870509169272112,0,0
MKreturn,0,0,0,-0.119982250272569,0,0,0,0,0,0,0.118670781357004,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060034796991551,0,0,0,-0.133089664940852,0.00260071912139553,-0.0847144477705906,0,0,0,0.203579262811901,0,0,-0.0625103775672966,0,0,2.16840434497101e-19,0,0,0.0857117083804907,0,0,0,0,0,0.0333920672689755,0,0,0,0.12005143784787,0,0,-0.0204192379205765,0,0
MKvol,0,0,0,0,0,0,0,0,0.00277626555919697,0,0,0,0.00109663337602397,0,0,0,0,0,0,0.00252839941307579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000935147384801775,0,0,0,-0.000495123851605187,0,0,0,-0.00200909801607463,0.00395426900405187,0,0.000799672044568903,0,0,0,-0.00262088481189629,0,0
CarbonVol_Shenzhen,0,0,-0.0296803237844331,0,0,0,0,0,-0.118262246847535,0,0,0,0,0,0,0,-0.0497654598514559,0,0,0,0.0509082130999895,0.184640288921439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16447429337142,0,0,0,0,0.0800431166139253,-0.000339309324036688,-0.0479591121640512,0,0,0,0,0,-0.3499507585481,0.0322464369068193,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.016096962477618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123570871197228,0.0271333010012937,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00240411874768885,0,0,0,0,0,0,0,0,0,-0.00182537607356619,0,0,0,0.00352188785368804,0,0,0,0,0,0,0,0,0,0,-0.00115674359621361,0,0,0,0,0,0,-0.0170624709061007,0.00119926561221952,0,0,0,0.0247106240443493,0,0
