,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002236.SZ,X002241.SZ,X600741.SH,X000625.SZ,X002475.SZ,X600031.SH,X000338.SZ,X002456.SZ,X600066.SH,X000100.SZ,X300124.SZ,X601877.SH,X300136.SZ,X300003.SZ,X002085.SZ,X600809.SH,X600487.SH,X002508.SZ,X002008.SZ,X600271.SH,X600177.SH,X600089.SH,X000157.SZ,X600522.SH,X600118.SH,X600867.SH,X002294.SZ,X000050.SZ,X600699.SH,X300115.SZ,X000559.SZ,X600372.SH,X000981.SZ,X600498.SH,X600566.SH,X002074.SZ,X000623.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.107921742835157,0,0,0.0185317467105715,0,0,0.0105622281218497,0.159276518140195,0,0,0,0,0,0,0,0,0,0,0.0185428134469384,0,0,0,0,0.0793757093578546,0,0.106210274808311,0,0,0,0,0,0,0,0,0.109347616289411,0,0,0,0,0,0,0,0,0,0,0,0,0.0072593996183764,-0.0152792143052359,0,0,0,0,0,0
X600104.SH,0,0,0,0.0222179497401385,0,0,0,0,0,0,0,0,0.108644366507848,0,0.413587218301229,0,0,0,0,-0.0143701850359913,0,0,0,0,0,0.23488108401528,0.210714940314181,0,0,0,0,0,0,0,0,0,0,0,-0.0823810762235924,0,0,0,0,0,0,-0.229361820129918,0,0,0,0,0,0.0184199790670934,-0.0314067890862839,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.125480378057407,0,-6.93889390390723e-18,0.19708890589433,0,0.210214042678799,0,0,0,0,0,0,0,0,0,0,0.0877512921597285,0.0506303118670569,0.000862203208502763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532269994276323,0,0,0,0,0.0107253917014078,0,0,0,0,0,0,0
X000651.SZ,0,0.0921787113782176,0.00213776627646754,0,0.0726320240547329,0,0,0,0,0.0711220289924464,0,0,0.027958620766514,0,0.0506310554673281,0,0,0.0520522072637745,0,0,0,0,0,0,0,0,0,0,0,0.126325002644098,0,0,0,0,0,0,0,0,0,-0.043117068278395,0,0.0229689178014138,0,0,0,0,0,0,0,0,0,-0.00265703453868549,0.0021986729710389,0,0,0,0,0,0
X000858.SZ,0,0,0.0183020503942417,0.116634983200431,0,0,0,0,0,0,0,0.394331316139566,0.168622522282121,0,0,0,0,0,0,0,0,0,0,0,0,0.0442187210028444,0,0.106374737758862,0,0,-0.0245655684591335,0,0,0.0132193102528479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106732799684338,0.00721401263416137,0,0,0,0,0,0
X600276.SH,0,0.184331701803012,0,0,0.266996241866898,0,0,0,0,0,0.101200137280857,0,0,-0.128052403583528,0,0,0,0,0,0,0,0,-0.0604476091767202,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.012839461969373,0,0,0,0,-0.00234677548047006,-0.0273023047843158,0.109075823158166,0,0,0,0,-0.00679567178048616,0.0093735173396578,-0.00316902946016602,0,0,0,0,0,0
X000725.SZ,0,0,0.135599447800299,0,0,0,0,0,0,0.0394316056775397,0,0,0,0,0,0,0,0,0.189116036762957,0,0,0,0,0,0,0,0,0,0.341472020952899,0,0.0464008299282891,0,0,0,0,0,0,0,0,0.0645984126311523,0,0,0,0,0,0.151884169006571,-0.0542846713041003,0,0,0,0,-0.0123162228436264,0.0288038930420566,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.245629671268188,0,0,0,0,0,0,0.388300762981885,0,0,0.000369670486594734,0,0,0.0473533503908345,0,-0.146430445575557,0,0,0,0,-0.0259323465728548,0,0,0.114339561284107,0,0,0,0,0,0,0,0,0,0,0,0.00599836277556358,0,0,0,0,0,0,0,0,0,0,0,-0.0105495132914075,0.0172920304702557,0,0,0,0,0,0
X000063.SZ,0,0,0.0704152436092598,0,0,0,0,0,0,0,0.0510180380353992,0,0.171028213260079,0,0.138229970523396,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23592104856503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351114142777972,0,0,0,0,0,0,0,-0.0301824232575109,0.05422324625028,0,0,0,0,0,0
X600690.SH,0,0,0.00367310206869713,0.393291354991819,0,0,0,0,0,0,0,0,0.107662574539864,0,0.200749495381183,0,0,0,0,0,0,0,0,0,0,0,0.0514306319153622,0,0,0,0.0363065351683627,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0628639450742678,0,0,0,0,0.0156051887005166,0,0,0,0,0,0,0
