,X600104.SH,X600519.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000625.SZ,X002304.SZ,X000063.SZ,X000858.SZ,X600276.SH,X600690.SH,X600031.SH,X000100.SZ,X600372.SH,X600118.SH,X000338.SZ,X600703.SH,X600271.SH,X000157.SZ,X002129.SZ,X600089.SH,X600741.SH,X002241.SZ,X600177.SH,X600582.SH,X600066.SH,X000800.SZ,X002236.SZ,X300124.SZ,X601877.SH,X002292.SZ,X000581.SZ,X000623.SZ,X002475.SZ,X600839.SH,X000568.SZ,X000977.SZ,X000559.SZ,X002007.SZ,X000550.SZ,X000869.SZ,X600060.SH,X002294.SZ,X002456.SZ,X002465.SZ,X000050.SZ,X300146.SZ,X600435.SH,X300003.SZ,X600867.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600839.SH,0,0,0,0.0554534338603322,0,0,0,0.255337962116694,0,0,0,0,0.125388529947354,0,0.180319392482198,0,0,0.0729465003379055,0,0,0.121491666680626,0,0,0,0,0,0.0856440991914249,0,0.0408396376792791,0,0.0779724804859365,0,0,0,0,0,0,0,0,0,0,0.0484119737141956,0,0,0,0,0,0.0227389499750915,0,0.0780512265429146,0,0.0270288032994761,0.00979973068695536,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0180402716431659,0,0,0.232161869792736,0,0.0174814455664338,0,0,0,0,0,0,0,0,0,0.087660962419081,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248247889706449,0,0,0,0,0,0,0,0,0,0.18141727354514,0.0162897406993451,0,0,0,0,0,0,0,1.0842021724855e-19,0.0561556162877053,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0.0711535253967605,0,0,0,0,0,0,0.141796948459356,0,0,0,0,0,0,0,0,0,0,0,0,0.13257060787323,0,0,0,0.0170267822997933,0,0,0.0300099516316892,0,0,0,0.141725316996801,0,0,0,0,0,0,0.0257762393706857,0,0,-0.0132825233014748,0.0309079061618106,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0301024621110175,0.094403628549175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160501505919829,0.0718799033821763,0.243076303127666,0,0.0873152666098432,0,0,0.0480751004389565,0,0,-0.0122849054665181,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149934998197444,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.114719567123321,0,0,-0.049450113799987,0,0,0,0.0539861578916745,0,0,0,0,0.0752673584380854,0,0,0,0,-0.0159407192622382,0.0327524622194586,0,0,0,0,0,0,0,0.272603925887821,0,0,0.0358596736134484,0,0,0,0,0,0
X000550.SZ,0,0,0.00577220112814499,0,0.210620243293835,0,0,0.0307499944382154,0.0676820688292812,0,0,0,0.0357059199409425,0,0,0,0,0,0,0,0,0,0,0,0,0.0844820473956291,0,0,0,0,0,0,0.0232149250104424,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0511890182651561,0,0,0,0,0,0,0,0,0,0,0.0203316248369476,0,0,0,0,0,0
X000869.SZ,0,0,0,0.0930911893900435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302333470265943,0,0,0,0,0,0,0,0.213520953648285,0,0,0,0,0,0,0,0,0.0651441697769935,0,0,0,0.112334975690024,0,0,0,0,0,-0.037994208917517,-0.0385865108140213,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0.126972725746287,0,0,0.0756509906400404,0,0.293986153730233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971541012153107,0.00758925665433964,0,0,0,0,0,0.065711112878874,0,0,0,0,0.0255288623733454,0,0,0,0,0,0.0595888410415871,0.281416749860215,0,0,0,0,0,-0.0249832819132762,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.0637561737943329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105551626016695,0,0,0,0,0,0.056029024055126,0,0,0.0674335629920498,0,0,0,0,0.152995829995027,0,0,0,0,0,0,0,0,0,-0.0222781801885639,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,-0.0369593869349709,0,0,0,0,0,0,0,0,0,0,0,0.0372937761075342,0.0200909612187661,0.0122965956274978,0,0,0,0.106774526160687,0,0,0,0,0,0,0.174954486691781,0,0.0260369075396343,0,0,0,0,0,0,0,0.157450746558988,0,0,0.0144668127047622,0,0,0,0,0,0,-0.0569824835945943,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103698011382979,0.0306662561733706,0,0,0.0673432202070396,0,0,0,0,0,0,0,0,0,0,0.136550605908086,0,0,0,0,0,0.0684053700271506,0.0273299091666991,0,0,0.00183037153381337,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0.0959884847345788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00921612127838467,0,0,-0.0340485885524805,0,0.147343919802831,0,0.0473232965153389,0,0,0,0.31638555888778,0,-0.00582262248507668,0,0,0,0,0,0,0,0,0,0.112264516369532,0,0,0,0,0,0.0201212397186213,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12011407475256,0,-0.100721616550054,0,0,0,0,0,0,0,0.14681766956775,0,0,0,0,0,0,0.151238538254991,0,0,0,0,0,0,0,0,0,0,0.140843907954694,0,0,0.253773182275043,0,0,-0.0462151597208233,-0.00233114336481839,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.181784374271127,0,0,0,0,0,0,0,0,0,0,0.0624888541729842,0,0.0431399779950042,0,0.200275156775594,0.0646511503421883,0,0,0,0,0.143900754558513,0,0,0,0,0,0,0.0467189698712209,0,0,0,0.0300350889146508,0.0289981003470637,0,0,0,0,-0.0232338198010682,0.00372199211060494,0,0,0,0,0,0
X300003.SZ,0,0,0,0.187986396946715,0,0,0,0,0,0,0,-0.11973452439715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127700127942856,0,0.0238809249463659,0,0,0.194204255798447,0,0,0.0841986185741048,0,0,0,0,0.0744167647658688,0,0.0690453319236506,0,0.0801677267895182,0,0,0,0,0,0,-0.011527937788026,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0.0597115650964725,0.0130186592792843,0.0263257985040441,0,0,0.0189344407105809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639369810433977,0,0.101221193800228,0.0614978241469894,0,0,0,0,0,0,0.189573124117624,0,0,0.147964979397059,0,0.0273723309498372,0,0,0,0,0,0.00140030845409977,0,0,0,0,0,0
Change_TY3M,-0.0428868873866531,0,-0.0439270361928844,0,0,0,-0.0038057253389627,0,0,0,0,0,0.0175037357441821,0,0,0,0,0,0,-0.0330832749232335,0.118010076953915,0,0,0,0,0,0.0133384405302554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566423557659441,-0.0563927459150724,-0.0649430903922715,0,-0.0605209036059421,-0.00550135407792734,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-1.04836348182648,0,0,0,0,-0.0583484997090416,0,0,0,0.518758964324248,-0.172692115289609,0,0,0,0.772963789076549,-0.0596816919891454,0,0,0,-0.0867520299211935,0,0,0,0,1.12140655103463,0,0,0,0,0,0,-0.154590622513688,0,0,0,0,0,0,0,0,0,0,-0.581885136151312,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.659667410382084,0,0,0.858447295877565,0,0,0,0,0,-0.463907948205933,-0.724098541697453,0,0,-0.194762082751194,-0.595918430670898,0,0,0,1.11044184321561,0,0,0,0,0,0,0,0,0,0,0,0,-0.589749938352139,0,0,0,-0.836042455422734,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0106722128755157,0,-0.240149011539182,0,0,0,0,0,0,0,0,0.121557814514956,0,0.139534849670268,0,0,0,0,-0.0328399675130296,0,0,-0.312235787207456,0.0300504455255571,0,0,0,0,0,0,0,-0.0452576159057278,0,0,0,0,0,-0.0293374319800558,0,0,0,0,0.01249354753606,0,0,0,-0.0202268615687974,0.072621540724908,0,0,0,0,0,0
MKreturn,0,-0.139381982218584,0,0,0,0,0,0,0,-0.120101442436146,0,0,0,0,0.222061101484702,0,0,-0.201308214114802,0,0,0,0,0,0,0,0,0,0,0.074130783343455,0,0,0,0,0,0,0,0.0444694135963152,0.124816499333433,0,0,0,-0.0460101871577041,0,0,0,0,0,0,0,0,0,0,0.02079022375753,-0.0218801627870818,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00503584162137173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000892932584356955,0,-0.00953985503715873,0.00597403408161743,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00513519009869545,0,-0.00169474911705516,0,-2.71050543121376e-20,0,0,0,0,0,0,-0.0028810056943873,0,0,0,0,-0.0193272311730987,0,0,0,-0.0228621621195357,0,0,0,0,0,0,0,0,0,-0.00751690742340475,0,-0.016446935281943,0.0204066549940347,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163189027776584,0,0,0,0,0,-0.00701139792008596,0,0,0,0,0,0,0,-0.011165364415448,0,0,0,0.0157277442539288,0,0,0,0,0,0,0,0,0,0.016988851982094,-0.0176270003433709,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133510661944809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318384791710963,0,0,0,0,-0.0357428735817703,0,0
