,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X002236.SZ,X002241.SZ,X002475.SZ,X000625.SZ,X600741.SH,X600031.SH,X000338.SZ,X002456.SZ,X600066.SH,X300124.SZ,X000100.SZ,X601877.SH,X300136.SZ,X300003.SZ,X002008.SZ,X002085.SZ,X600809.SH,X600487.SH,X600089.SH,X002508.SZ,X600271.SH,X600177.SH,X600522.SH,X000157.SZ,X600118.SH,X300115.SZ,X600867.SH,X002294.SZ,X000050.SZ,X000981.SZ,X600699.SH,X600372.SH,X000559.SZ,X600498.SH,X600566.SH,X002074.SZ,X002180.SZ,X600525.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0.0267889046876261,0.165205872423739,0,0,0.0698429116005024,0,0,0,0,0.183204840227145,0.100331393309654,0,0,0,0.200609589475065,0,0,0,0,0,0,0,0,0,0.0323047462729322,0.000766816588677097,0,0,0,0,0,0,0,0,0,0,0,0,0.0336884524386206,0,0,0,0,0,0.154251929490691,0,0,0,0,0.0086663795244684,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.440996807186273,0,0.027622408727296,0,0.0797373301642396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074598112677745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135317402855978,0,0,0,0,0,0
X002236.SZ,0,0,0.221560098980887,0,0,0,0,0,0.115083658876511,0,0.153799049636711,0,0,0,0,0,0,0,0.0571275375356789,0.0408918583631308,0,0,0,0,0,0,0.0696640067038497,0,0,0,0,0,0,0,0,0,0,0.255149686296591,-0.00792404820839872,0.024553590126278,0,0,0,0,0,0.106687631352542,0.102887105201214,-0.148560691289508,-0.00891560206343123,0,0,-0.00553760052460268,0,0,0,0,0,0,0
X002241.SZ,0,0,0.202812914465951,0,0,0,0,0,0,0,0,0,0,0,0.0637903215513641,0,0.0743147695824798,0,0,0.206473903516623,0,0.159910766549566,0,0,0.0209126107773999,0,0,0.106514472838113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.091795314035394,0,0,0,0,0,0,0.00638601377128928,-0.00242830351885226,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.129146674953247,0,0,0.160177681046583,0,0,0,0,-0.0930659536215963,0,0,0,0.11861280764116,0,0,0.161660873956196,0,0.0261260499646101,0,0.053351980910359,0,0,0,0,0,0,0,0,0,0,0,0.0753398928907392,0,0,0,0,-0.0424590997562334,0,0,0,0,0,-0.00388051833344068,-0.0367124366472759,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0367032077832467,0,0,0,0,0,0,0,0,0.0987130745165754,0,0,0,0,0.085840024686009,0.0610538287396033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134996910918613,0,0,0.0596872050001058,0,0,0,0,0,0,0,0.000551803760219907,0,0,0,0,0,0,0
X600741.SH,0,0.477937475391164,0,0,0,0,0,0,0,0.0885180749956242,0,0,0,0,0,0,0,-0.0353717652970106,0,0,0,0,0,0,0.0657435422457794,0,0.0362424115739037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288419127505452,0,0,0,0.00598760664309471,0.0196111822829886,0,0,0,0,0,0
X600031.SH,0,0,0,0.0378062133556598,0,0,0,0.0219425803308068,0.00838834746392472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.797263203273226,0,0,0,0,0.141006586193703,0,0,0,0,0.0896469144347514,0.30883583664489,0.102084037166037,-0.0214004755894341,0,0,-0.019145554156992,0.0374201967602835,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.060380831886739,0,0,0,0.0562983679854728,0.0266460079119334,0,0,0,0.188044736561865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698696494415244,0,0.231895408474605,0,0,0,0,0,0,0,0,-0.0112619128161976,0.0163861736394494,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.167988741120499,0.131118453341646,0,0,0,0,0,0,0,0,0,0,0,0,0.0792931927748446,0,0,0.182729941130245,0,0,0,0,0,0,0,0,0.0575317427332431,0,0.0683791324891742,0,0,0,0,0,0,0,0,0,0,-0.00583285284137873,0.0324708279030493,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,-0.218957344454246,0,0.135462712624022,0,0,0,0,0,0,0,0,0,0,0.170720321069912,0,0,0,0.0521370351700931,0,0,0.0610524439706665,-0.0391213541811232,0.0184896992687751,-0.116380242600083,0,0,0,0,0,0,0,0,0,0.16671027798815,0,0,0,0,0.0651925603939068,0,-0.0956414943829475,0,-0.0634682100056907,0.00236362722366298,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19952753382283,0,0,0,0,0,0,0,0,0,0,0,0,0.321650631285578,0,0,0,0,0,0.143167680234576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356924216332691,0,0,-0.00693382489893153,0.00224898028129109,0,0,0,0,0,0
X000100.SZ,0,-0.0381040316722967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192444310168156,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203691154453162,0,0,0,0,0,0,0.0363822699155247,0,0,-0.0251784049571735,0,0,-0.0277864286172759,0,0,0.0639315863207595,0,-0.0136098656987964,0.0037389573742797,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.248858275425683,0,0,0,0,0,0,0,0,0,0,0,0,0.00894919606469262,0,0,0,0,0,0,0,0.11822855063719,0,0,0,0,0,0,0.0230154353356267,0,0,0,0.0421783479092965,0,0,0,0,0,0,0.0928062582668037,0,0,0,-0.000882111628795841,0.0157923880593784,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0349481081140276,0,0,0.34672313086492,0,0.0979000453095534,0,0,0,0,0,0,0,0,0,0.077121865672106,0,0,0,0,0,0,0,0,0,0,0.119969966235711,0,0,0,0,0,0,0,0,0,0.103770467563766,0,-0.0361601592211651,0,0.0128147015997084,0.0441667121663182,0,0,0,0,0,0
X300003.SZ,0,0,0.247143909519342,0,0.0963685924551109,0,0,0,0,0,0,2.71050543121376e-20,0,0.228034593465493,0,0,0,0,0.0158162795168366,0,0,0,0,0,0,0,0,0.0319906632789094,0,0,0,0,0.134468068399405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265209695526095,0,0,-0.0351059856193179,-0.00327065002301042,0.0127077950792666,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.0394451964834211,0,0,0,0.0314928105807012,0.0774268023709544,0,0,0.101368146053297,0,0,0.225898326286859,0,0,0,0,0.0282851667823495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518270086918391,0,0,0,0,0,0,0,0,0,0,-0.0053690827608413,0,0,0,0,0,0,0
X002085.SZ,0,0,0.351877198163498,0,0,0,0,0,0,0,0.127170946252473,0,0,0.0475575508240013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0312324481992598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779376691475611,0,-0.0182689711838858,0.0562801473867975,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.0799879254927217,0,0,0,0,0.0495040518784745,0,0.28138946148322,0.0692549499897493,0,0,0,0,0,0,0.026914304689662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268379201717588,0,0,0,0,0,0,0.00473092504900649,0,0,0,0,0,0,0,0.0361511091591504,0,0.0215029355484401,-0.0568774265632793,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067164182305677,0,0,0,0,0,0.244167840372648,0.189579173791628,0,0,0,0,0,0,0,0.444690145562289,0,0,0,0,0,0,0,0,0.0551644274471746,0,0.0388453575321618,0,0.14707703765827,0,-0.00924289633568242,0,0,0.00265616999321043,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246571840703681,0,0,0,0,0.028166200467715,0,0,0,0,0,0,0,0,0,0,0,0.0548415340432947,0,0,0,0,0.0551878311306962,0,0,0,0,0,0.135147649185735,0,0,0.0888047440301947,0,0,0,0,0,0.0688428907679205,0,-0.0203574180110394,0.0441599382143875,0,0,0,0,0,0
X002508.SZ,0,0,0.109790548111531,0.541552046267118,0,0,0,0,0,0,0.0508805913500751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0932325778011134,-0.0368032281698396,0,0,0,0,0,0.0141093599108871,-0.0103248005168458,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395753577866987,0,0,0,0,0,0,0,0,0,0,0,0.0838753978954108,0,0,0.0333843575600865,0.0294905459057493,0,0,0,0,0,0,0,0,0,0,0,-0.170266235118293,0,0.228190009165774,0,0.246993380922901,0,0,0,0,0,-0.00600407677856805,0.0211219688626056,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0.0257628675008168,0,0.0499009735871296,0,0,0,0.0175401980779808,0,0,0,0,0,0.0923296615088244,0.0334410059949466,0,0,0,0.0896888583128468,0,0,0,0,0,0.044798264755225,0.118315984706237,0.0403773942220634,0,0,0,0,0,0,0,0,0.0956410499163941,0,0,0,0,0,0,0,0,0,0,0,-0.00272733193691591,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104400899361906,0.306146977185179,0,0,0,0,0,0,0,0,0,0,0.105288363758261,0,0,0.0775320318438331,0.00529896685088453,0,0,0.00143520650189326,0,0,0,-0.0135587234374671,0.0348887912879234,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234702107959638,0.11006550588401,0,0,0,0,0,-0.050823972149853,0,0,0,0.00455806141693219,0,0,0,0,0,0,0,0,0,0,0,0.1128105660893,0,0,0,0,0,0,0,0,0,0,-0.00475188730900372,0.0153845599037407,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618478242466788,0,0,0,0,0,0,0,0,0,0.0737828921171556,0,0.0252321814765746,0,0,0,0,0,0,0.0883947032779064,0,0.0644479324749569,0,0,0,0.148892575008093,0,0.025814828528208,0,0,0.223228851672892,0,0.0731614209300894,0,0,0,0,0,-0.00997767165622248,0.0473453855799659,0,0,0,0,0,0
X300115.SZ,0,0,-0.0448667114483848,0,0,0.281664382215169,0,0,0,0,0,0.101969110319386,0,0,0.0701611131089082,0,0,0,0,0,0,0,0,0,0.00347529880270649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767561906586557,0.0339104222392442,0,0,0,0,0,0,0.140490367531651,0,-0.113676330821778,0,-0.0151910576455219,0.0324992125765503,0.0363789497313201,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117057772437258,0,0.168292857621547,0,0,0,0,0,-0.0082697010785852,0.0147208263526936,0,0,0,0,0,0
X002294.SZ,0,0,-0.137140545210753,0,0,0,0,0,0.0720869067103623,0,0,0,0.162511943825373,0,0,0,0,0,0,0.10821938297041,0,0,-0.00988417120838895,0,0,0,0,0,0,0.0997900785909472,0,0,0,0,0,0,0,0.26378820237773,0,0,0,0,0,0,0,0,0,-0.106561595157682,0,-0.0279825208634484,0,-0.0236791213647005,0.023454048749696,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214499812047888,0.160925815294721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213364371250645,0,0,0,0,0,0,0.00274776204851005,0,0,0,0,0.740409754499761,0,0,0,0,0.0254182115507412,0,0.038681395075962,0,-0.0170047551895985,0.0313627198477673,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0.0731943103342075,0,0,0,0,0,0,0,0.0571962362178183,0,0,0,0,0,0.0550040878773542,0,0,0,0.0416204143498581,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.100471198536726,0.046519009859916,0,0,0,0.00305740665071535,0,0,0.0254460207716842,0,0,-0.010889903326422,0,0,0,0,0.0941894922324204,0.0640971562992245,0,0.016404628384975,-0.00432785186367431,0,0,0,0,0,0
X600699.SH,0,0,0.226345402359262,0,0,0,0,0,0,0,0,0,0,0.0838914895107741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799750357735061,0,0,0,0,0,0,0,0.0176853612383558,0,0,0.297820053964957,0,0,0,0,0.0906842001964909,0,0,0,0,0,-0.00719351085649266,0.0353848271456343,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,-0.0643207371321822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.820856574608721,0,0.108466205398534,0,0,0,0,0,0,0,0,0,0.0459246347353387,0,0,0.00327261664688125,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0.118637868220025,0,0.0386428929337357,0,0,0,0,0,0,0,0,-0.00853451263061849,0,0,0,0,0,0,0,0,-0.0521211525405028,0,0.0534528259276439,0.0473074635467222,0,0,0,0,0.0826352527540768,0,0,0,0,0,0,0,0,0,0,0.16436165200819,0,0.09375694677908,0,0.0375558914007464,-0.131550960317767,-0.0189433329283487,0.017821024840365,0,0,0,0,0,0
X600498.SH,0,-0.0589066509744722,0,0,0,0,0.0734764184673998,0,0.251944046849587,0,0,0,0,-0.0588262868780091,0,0,-0.0437398091746293,0.140893560727081,-0.047451967551751,0,0,0,0,0.0445655471976489,0,0,0,0,0,0.157060407046539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948802140703292,0,0,0.0205871703582635,0,0,0,0.00560388732304616,-0.00623927289953628,0,0,0,0,0,0
X600566.SH,0,0,0.10248345643571,0,0,0,0,0,0,0,0.133463626883181,0,0,0.0302905725734158,0,0,0,0,0,0.022012869619276,0.21893515198521,0,0,0,0.116403497446683,0,0,0,0,0,0,0,0.0268640136915484,0,0,0,0,0,0,0,0,0,0,0,-0.0622334625634629,0,0,0,0,0,0,0,0.00585569728319524,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26161813855654,0.243828974703343,0,0,0,0,0,0,0.119093898393825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244278860829382,0,0,0.101573079942109,0,0,0,0,0,-0.0122581948982631,-0.0161007411451477,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,-0.0560714822175136,0,0,0,0,0,0,0,0,0,0.0886452656804104,0,0,0,0,0,0.228294627971241,0,-0.0149340484114196,-0.0251554001920521,0,0,0.117297132832448,0,0,0,0.0770694195290183,0,0,0,0,0.119789062239397,-0.0525967695470422,0,0,0.163598983393755,0,0,-0.186639416408683,0,0,0.176178660569422,0,-0.0219563141268938,0.0619957424633119,0.433231178784453,0,0,0,0,0
X600525.SH,0,0,0,0,0,0,0,0,0,-0.0746252920998082,0,0,-0.0223671331487638,0,0,0,0,0.0531750935357769,0,0,0,0,0,0,0,0,0,0.212151483578821,0,0,0.0724966126829252,0,0,0,0.1354602559098,0,0,0.0344143356168419,0,0,0,0,0,0.156608486487979,0,0,0,0,0.188954154823897,0,0,-0.0108197712473778,0.0232104171946899,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.00802568967031831,-0.133759014190025,0,0.0645649670246916,0,0,0,-0.094071036864777,0,0,0,0,0,0,0,0,0,0,0,-0.0726934739664177,0,0.14971205407059,-0.142631304570051,0,0,0,0,0,0,0,0,0,0,0,0,-0.0540421521491034,0,0,0,0,0,0,0.18079655051901,-8.67361737988404e-19,-0.134471058817175,0,-0.000113296202110445,-0.00555455035546156,0,0,0,0,0,0
Slope,0,0,-0.170157060443397,0,0,0,0,0,-0.134307534184198,0,1.08209052419933,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.891371895744031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.368283139673946,0,0,0,0,2.07774844590124,0,0,0,7.76027913026895,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657419373607721,0,0,0,0,0,0,0
RealEstate_excess,0,0,0.0265222526293061,0,0,0,0,0,0,0,0,0.0615433184533053,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288015911881053,0.0133140360032077,0,0,0,0,0,0,0,0,0,0,0,0.177923813288804,0,0,-0.286447313171595,0,0,0.000117231245952024,0,0,0.0287955552191438,0,0,-0.00633020245299364,0,0,0.00753123012824509,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.00489290010564493,0.0341973380186026,0,0,0,0,-0.0407157932151879,0,0,0,0,0.0104009764891009,-0.0495488068552867,0,0,0,0,-0.00446030243580195,0,0,0,0.0265405531186172,0,0,0,0,0,0,0,-0.030677905536082,0,-0.012634765287721,0,-2.71050543121376e-20,0.0234789641772242,0,-0.00585680524879663,0,0,0,-0.021107644914537,-0.0257753973557818,-0.0497504911601325,0,0.000831460705298817,0,0.10831397965273,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.00037040604984413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000601720398385251,0,0,0.000752271392148541,0,0,0,0,0,-0.000180131895582895,0,0,0,0,-0.00108138224480388,0.0011114019245313,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023608890296067,-0.0312306013949193,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.0120101673386948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00524383537788789,0,0,0,0,0,0,0,0,-0.00485791100754627,0,0.0209306566822048,-0.0243548620148558,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.0016175472206339,0,0,0,0,0,0,-0.000186474446041024,0,0.010621936447749,-0.00656757008275195,0,0,-0.00649893005112087,0,-0.0103772033015706,0,-0.013040823781745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125033508846154,-4.33680868994202e-19,0.0153449141809541,0,-0.0018699425062523,0.0132382927878321,0,0,0,0,0,0
