,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X000725.SZ,X002129.SZ,X000063.SZ,X600031.SH,X003816.SZ,X000596.SZ,X300014.SZ,X002371.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002179.SZ,X002049.SZ,X600089.SH,X000661.SZ,X000100.SZ,X002180.SZ,X002241.SZ,X300142.SZ,X600702.SH,X601877.SH,X600741.SH,X000157.SZ,X000733.SZ,X600522.SH,X002074.SZ,X600584.SH,X000977.SZ,X600460.SH,X002236.SZ,X000799.SZ,X000066.SZ,X600183.SH,X300003.SZ,X002007.SZ,X000800.SZ,X600884.SH,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,1.73472347597681e-18,0,0.0212643070093118,0.17159449135598,0,0.231830506283913,0,0,0,0,0,0,0,0.0570436915261052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114881663502455,0,0,0,0,0,0,0,0,0,0.00747061868249768,0,0,0,0,0,0
X000858.SZ,0,0,0,0.106739433652575,0.256931648993266,0,0.425065538044649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839457440362489,0,0,0,0,0,0,0,0,0,-0.0579948598165232,0.0349913336960991,0,0,0,0,0,0
X002415.SZ,0,0.177266291428091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130006125923714,0.0786447152125394,0,0,0,0,0.0201453523081888,0,0,0,0.167481157683334,0,0,0,-0.0332705740173511,0,0,0.0660281642964561,-0.130128806251129,0,0,0,0,0.0570011875803606,0,0,0,0,-0.0717229406412078,0,0,0,0,0,-0.0161244064217534,0,0,0,0,0,0
X000568.SZ,0,0.390200325359512,-8.67361737988404e-19,0,0,0,0.316194815414495,0.170271301493051,0,0,0,0,0,0,0,0,0,0,0,0.0491423352015641,0,0,0,0,0,0,0,0,0,-0.0261561494859907,0,0,-0.0232517402353809,0,0,0,-0.10001907738537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00645005865518445,0,0,0,0,0,0
X600809.SH,0,0,0.0442909206818385,0.0734139721140889,0,0,0.230502686494456,0.153643656906475,0.0295078149771109,0,0,0,0,0,0,0,0,0,0.0277055462530723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305489752933793,-0.0684223492253062,0,0,0,0,0,0.253629293265464,0,-0.0307824028641346,0,0,0,0,0,0,0.0186121870815474,-0.0166759873905038,0,0,0,0,0,0
X600276.SH,0,0,0,0.109559736445971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.0268123423139514,0,0,0,0.0957444516218677,0,0.0631033508145298,0,0,0.0990699384884998,0,0.143222221239898,0,0,0.01652195332149,0,0,0,0.0948650552087627,0.128593203657186,0,0.0119415134922301,0,0,0,0,0,-0.0101803360906833,0.00732367817564418,0,0,0,0,0,0
X002304.SZ,0,0.295184649977374,0,0.426480523296723,0,0,0,0,0,0,0,0,0,0,-0.031615635592835,0.103349834676302,0,0.185457675422602,0,0,0,0,0,0,0,0,0,0,0,-0.0588124191352607,0,0.0182494259554702,0,0,0,0.025572582942558,0,0,0,0.0175145877941245,0,0,0,-0.0713009102801744,0,-0.0772521889992992,0,0,0,0,-0.00461196870465057,-0.014012195016518,0.02058075586354,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.108911236363479,0,0,0,0,0,0.0575210476370972,0,0,-0.0357092438012949,0,0.225724443018901,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169607138259634,0,0,0,0,0,0,0,0,0,0,0,0,0.0853094774636645,0,0,0.000759979273838212,0,0,0,0,0,-0.00237213947433797,0,0,0,0,0,0,0
X002475.SZ,0,0.0739822541573961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217351562243062,0.101531389703863,0,0,0,0,0.00548700827033619,0,0,0,0,0.229548804387909,0,0,0,0.00205235164339907,0,0,0.128675581778184,0.103035847111048,0,0,0,0,0,0,0,0,0.0556431418411708,0,0,0,0.323252681473654,-0.00302846490900167,0,0,0,0,0,0,0
X000651.SZ,0,0.188462771797738,0,0,0,0,0,0.161492693201006,0,0,0,0,0,-0.0256624386408184,0,0,0,0,0,0,0,0.0187571720202446,0,0,0,0,0,0,0,0,0.000630356081782638,0,0.034977073921906,0,0,0,0,0,0.0437027578786353,0,0,0,0,0,0,0,0,0,0,0,0,0.00301421972584618,0,0,0,0,0,0,0
