,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002475.SZ,X300014.SZ,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X002371.SZ,X600031.SH,X000725.SZ,X300124.SZ,X002241.SZ,X600703.SH,X000063.SZ,X003816.SZ,X002129.SZ,X000596.SZ,X000338.SZ,X000625.SZ,X002049.SZ,X000661.SZ,X601877.SH,X300142.SZ,X002179.SZ,X000100.SZ,X600089.SH,X600460.SH,X600741.SH,X002074.SZ,X002236.SZ,X600702.SH,X000799.SZ,X601799.SH,X600779.SH,X000157.SZ,X600584.SH,X002414.SZ,X600884.SH,X600183.SH,X000733.SZ,X002180.SZ,X002007.SZ,X600522.SH,X600563.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0.0576234682968613,0,0,0,0,0,0,0,0.0487209979605899,0.128394231774916,0,0,0,0,0,0.0681701051434164,0.0424065830942907,-0.0146351360488573,0,0,-0.0321569223639654,0,0,0.0084085053172598,0,0,0,0,0,0.0553474181560459,0,0,0,0,0,0.00502414835849461,0,0,0,0,0,-0.0621553085839617,0,0,0.0297044497977742,0,0,0,0,-0.0242842934710805,0,0
X000651.SZ,0,0,0,0,0,0,0.00728466928551209,0,0,0.215721198048609,0,0,0.122255538900963,0,0,0,0.0491565931932925,0,0,0,0,0,0,0,0,0,-0.0814463633956316,-0.0505235843962918,-0.0396616896612323,0,0,0,0,0,0,0.0880959068163335,0,0,0,0,0,0,0,0,-0.0288040542145883,0,0,0,0,0,0,0,0.031363745364569,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165346737530141,0,0,0.474134217035633,0,-0.121264872451409,0,0,0,-0.111251820185232,0.133960094857108,0,0,0,0,0,0,0,0,0,0,0.227331248150769,0,-0.0541371673535718,0,0,-0.155025984721422,0,0.085029069743995,0,-0.0649093114345091,0,0,0,0,0.234142595173367,0,0
X600031.SH,0,0,0,0,0,0,0.124320620313914,0,0,0,0,0,0,0,0,0,-0.0382767953226207,0,0,0,0,0,0.0764959785420157,0,0,0,-0.0580157816083199,0,0,0,0,0,0,0,0,0,0,0,0,0.483681793835898,0,0.0577761749333412,0,0,0,0,0,0,0,0,0,0,0.0030719817818529,0,0,0,0.0458271266608374,0,0
X000725.SZ,0,0,0,0,0,-0.0392766682124064,0,0,0.0494640874370919,0,0,0,0,0,0,0,0,0.0340457706683102,0,0,0,0,0.0135665538880135,0,0,0,0,0.0444083798870313,0,0.371849452613755,0,0,0,0.0327367973596724,0.0447253003381464,0,0,0,0,0.0146559369685651,0,0,0,0,0,0,0,0,-0.0266332833913253,0.0301733425395246,0,0,-0.0184542567368502,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.0861421503852398,0,0.112111926612736,0.0937229862881496,0,0,0,0,0,0,0,0,0,0.013603384549267,0,0,0,0,0,0.381708800863558,0,0,0.0151413818780762,0,0,-0.228343519077807,0,0.031387233992053,0.0333838169928783,0,0,3.46944695195361e-18,0.162664315257992,0,0,0.186931490322609,0,0,0,0,0,0,0,-0.0316357258070343,0,0,0,-0.014373667161783,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.0709626445670219,0,0.138325216951733,0,0,0,0,0,0,0,0,0,0,0.0650300911664809,0,0.0916715096396055,0.146904965254414,0,0.310003725537816,0,0,0,0,0.0769284425089226,0,0,0,0.129314715710584,0.0358111401129197,-0.00675341503402672,0,0,0,0,0,0,0,0,0,0,0,0.106164558196355,0,0.0292519247288267,0,0,0,0,0,0,0,0,-0.0208876689783027,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.2162525714129,0,0,0,0,0,0,0,0,0,0,0,0.0131383981958779,0,0,0,0,0,0,0.0279962279365066,0,0,0,0,0,0,0,0,0,0,0.0020556148436185,0,0.316180552753412,0,0,0,0,0,0,0,-0.045894445949872,0,0,0,0,0,0
X000063.SZ,0,0.0784578839261513,0,0,0,0,0.116725891954868,0,0,0,0,0,0,0.0585873652218836,0,0,0,0.00836811094585238,0,0,0,0,0,0,0,0.00847543614724941,0,0,0,0,0,0.231079138580949,0,0,-0.0301159519189309,0,0,0,0,0.104273809987468,0,0,0,0,-0.113585679456912,0,0,-0.010328000925835,0,0.0887211420191476,0,-0.00758352540723054,0,0,0,0,0,0,0
X003816.SZ,0,0,0,-0.0303707935762007,0,0,0,0,0,0,0,0,0,0,0,0.11399586849526,0.0354282562901863,0,0.160848465953437,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.232180942498437,0,0,0,0,0,0,0,0,0,0,0,-0.0320837810530097,0,0,0,0,0.0698994618921676,0,0,0,-0.0536708743221457,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0.112949037810411,0,0,0,0,0,0,0,0,0,0.178224173478059,0,0,0,0,0,0,0,0,0.36310906510315,0.0840260691961054,0,0,0,0.037862804706353,0,0.0857483393351369,0,0,0,0,0,0,0,0,0.0240327290234138,0,0,0,0,0,0,0,-0.0427553813272277,0,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.28262520680804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978072722424094,0,0,0,0,0,0,0,0,0,0,0,0.194791696802159,0,0,0,0,0,0,0,0,0,0,0.07589361447176,0,0,0,0,-0.0113862634088475,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.110940537873947,0,0,0.0151344923100627,0,0,0.0476421459532958,0,0,0.134795260073852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753931020437236,0,0,0,0,0.248926829779702,0,0,0,0,0,-0.0208226197839139,0.0485168764411823,0,0,0.0161833833349593,0,0,0,0,-0.0134064692085357,0,0
X000625.SZ,0,0,0,0,0,0,0,0.181610193699097,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00843692326885001,0,0,0.117772363471525,0,0,0,0,0,0,0,0.140538172893381,0,0,0.0695469625216012,0,0,0,0,0,0,0,0.015964408332245,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.306142799942464,0,0,0,-0.132156718544172,0,0,0,0,0,0,0,0,0,0.0643695285903632,0.125122150181741,0,0,0.106385234560718,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166663304697255,0,0.0153582034754502,0.0680154083026537,0,0,0,-0.0170998571326924,0,0,0,0,0,0,0
X000661.SZ,0,0.416414522587898,0,0,0,0.257387312409719,0,0.0386689357676373,0,0,0,0,0,0,0,0,-0.0767985301600406,0,0,0,0,0.0785038144495625,0,0,0,0,-0.119767927599619,0.185931241567853,0,0,0,-0.0184248577323819,0,-0.0928772021269341,0,0.0283847134457887,0,0,0,0,0,0,0,0,-0.00842379571312233,0,0,0,0,0,0,0.0118687354430242,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0946097835769309,0,0,0,-0.273537253048231,0,-0.0331662481134887,0.614654291981883,0,0,0,0,0,0,0,0,0,0.0774364624183028,0,0.418274202506795,0.0568396307340575,0,0.0508278651576961,0,-0.098501134744355,0,0,0,0,0.367999928274137,0,0,0,0,0,0.0756675370124846,0,0,0,-0.0569687067829042,0,0,0,0.0324789653314056,0,0
X300142.SZ,0,0,0,0,0.151674756976415,0,0,0.0644468657323902,0,-0.301211030560509,0,0,0,0,0,0,0.164230765925569,-0.342872510915661,0,0,0,0,0,0,0.160979948555788,0,-0.20683334306608,0,0,0,0,0,0,0,0,0,0.439643021737063,0,0,0,0,0,0,0,-0.0500973032904262,0,0,0,0,0.129994393729875,0,0.175551191844362,-0.154746973491949,0,0,0,0.029073102010288,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494883719498703,0,0,0,0,0,0,0.0264758309506291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893824654054228,0,0.222364766430288,0,0,0,0,0,0,-0.0186477465442881,0,0,0,0,0.0299287617713147,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283538240560839,0.242988201912185,0,0.0610567341644796,0,0,0,0.0541895232217493,0.0137573576994319,0,0.0194254072324002,0,0,0,0,0,0,0.024001165909144,0,0,0,0,0,0,0,0,0,0,0.0458402754708891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305089926252621,0,0
X600089.SH,0,0,0,0,0,-0.370748094356286,0,0.0447645048302757,0,0,0,0,0,0,0,0,0,-0.11412128294088,0,0,0.296934856007638,0,0.0596783180167788,0,0,0,0.139284664129599,0.281078663259629,0,0,0,0,0,0.153708716297893,0,0,0,0,0,0.1617811175108,0,0,0.0783026584831598,0,0,0,0,0,0,0,0,0,-0.0542532413234976,0,0,0,-0.0464058107297919,0,0
X600460.SH,0,0,0,0,0,0,0,0.259014589446135,0,0,0,0,0,0,0,0.0688371180498919,0.0426972031705982,0,0,0,0.202763919719832,-0.156623179164648,0,0.0700062765257409,0,0,0,0.0319746796607747,0,0,0,0,0,0.0442927891753178,0,0,0,0,0,0,0,0,0.029133265737807,0,0,0,0,0,0.0853429779080204,0,0,0.000672024677343087,0.0272980069817257,0,0,0,0,0,0
X600741.SH,0,0,0.159437737321669,0,0,0,0,0,0,0.0128096205541434,0,0,-0.105016231565209,0,0,0,0,0.226293738664789,0,0,0,0,0,0,0.00860887741277847,0,0,0,0,0,-0.00210238066278031,0,0,0,-4.33680868994202e-19,0,0,0,0,0.133608819296904,0,0,0,0,0,0,0,0,0,0,0,0,0.0748034075502677,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,-0.140822066592875,0,0,0,0.0536376600155674,0,0,0,0,0,0,-0.0207282282659134,0,0,0,0.0354613854596921,0,0,0.0883615236924538,0.0270310334451445,0,0,0,0.0461302249669,0,0,0,0,0,0,0,0,0,0,0.214397317895335,0,0,0.0458075687905643,0,0.295030247694427,0.0205036788980352,0.269143071824105,0,0,0.0880348515680433,0,0,0,0.0848963124659,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0404588197407815,0,0,0,0,0.0874737697410094,-0.0381576821784975,0,0.0462003549293663,0,0,0,0,0.14136546657278,0,0,0,0,0,0,0,0,0,0,0.00256849319606516,0,0,0,0,0,0,0
X600702.SH,0,0.0592597240263139,0,0,0,0,0,0.149796474965277,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201463562810967,0,0,0,0,0,0,-0.0478450647556989,0,0,0.0639864765881623,0.0782397255366736,0.0349893706603366,0,0,0.300238351773566,0,0.283686259297376,0,0,0,0,0,0,0,0,0,0,0.0266105352104425,0,-0.0426488493746176,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0.344190180500249,0.0945091054697877,0.0208302445305487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107064986409366,0,0,0,0,0,0.0125209039790653,0,0.258357172375133,0,0,0,0,0,0.0462682994805711,0,0,0,0,0,0,0,0,0,-0.00310802985306534,-0.0592237786220868,0,0,0,0,0,0
X601799.SH,0,0.0195922189669232,0,0.0686121333006357,0,0,0,-0.0352013272881854,0,0.196443772109352,0,0,0,0,0,0,0,0.064645312705259,0.0273509242641805,0,0.130012330354438,0,0,0,0,0,0,0,0,0,0,0.144387874934865,0,0,0,-0.0423310658173318,0,0,0,0,0,0,0,0,0,0,0,-0.0663859245024735,0,0,0,0,0,0,0,0,0,0,0
X600779.SH,0,0.618552018012929,0,0,0.0220783844772518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842282540718403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440481851248793,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0803734084327834,0,0,-0.00549745195248922,0.698160931756179,0,0,0,0,0,0.0228001996298275,-0.047139819230894,0,0,0,0,0,0,0.0621055321170492,0,0,0,0,0.137780930046232,0,0,0,0,0,0,0,0,0,0,0.0223210102287122,0,0,0,0.0464849614795939,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,-0.058455016021812,0,0,0,0,0,0,0,-0.0425911935430981,0.094188183476599,0.182650918902623,0,0,0,-0.0846113630140772,0,0,0,0,-0.0157844498955844,0,-0.0224174634648234,0,0,0.0837151341195762,0,0,0.0782686005123786,0.0725471415130672,0.0536861036349647,0,0,0,0,0.107600044609426,-0.0257094803241464,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0312292088415756,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00309091241441957,0.0798335826083621,0,0,0,0,0,0,0,0,0,0.0831762457342441,0,0,0,0.000871974303763748,0,0.117999521228556,0,0.0871435715153415,0,0,0,0,0,0,0,0,0.285966430991445,0,0,0,0.0399617809397552,0,0,0,0.0143548221061605,0,0,-0.00550442410051282,0,0,0,0,-0.0159147406055132,0,0
X600884.SH,-0.707961357062838,0,0,0.128096762162754,0,-0.387071440403222,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129561916834962,0,0,0,0,0,0,0.232834466163588,0,0.000543769706624385,0,0,0,0,0.0138839694156889,0,0,0,0,0,0.0954595249683406,0,0,0,0,0,0,0,0,0,0,0,0.000903854702113613,0,0,0,0,0,0,0
X600183.SH,0,0,0,-0.0336776722599791,0,0,0.12290520482669,0,0,0,0,0,0.0949043354679079,0,0,0,0,0,0,0,0,0,0,0,0,0.0393091132879896,0,0,0,0,-0.00169996047720587,-0.0086498307417918,0,0,0.0782228981057467,0,0,0,0,0.0559618368473717,0,0,-0.0125377600355191,0,0,0,0,0,0.0751647285193295,0,0,-0.0093640257956597,0,0,0,0,-0.00216099281860693,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,-0.190298142979216,0,0,0,0,0,0,-0.0643479839026742,0.279767235680879,0,0,0,0,0,0.145646623257668,0,0,0.113682103753722,0,0.451186710573854,0,0.167418294936466,0,0,0,0.0104685288722781,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,-0.0834253104518295,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,-0.045833808347673,0,0,0,0,0,0,0,0.074204656456436,0,0,0,0,0,-0.0711636612635269,0,0,0,0,-0.125327693697704,0,0,0,0,0.0217074266060525,0,0,0,0,0,0,0,0,0,0,0.0205937893675834,0,0.0332784493602172,0,0,0.0346401160626136,0.259239119378595,-0.239537250357482,0,0,-0.0288155857604414,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.00905531748013978,0,-0.0610523075163559,0,0,0,0,0.191500531517238,0.175841980940189,0,0,0,0,0,0,0,0,0,0,0,0.194573011755024,-0.0201018984474275,0,0,0,-0.220645928287466,0,0,-0.137906484119466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045272010973968,0,0,0,0.144048002090843,0,0
X600522.SH,0,0,0.0320287027268309,-0.0982537250035912,0,0,0,0,0,0,0,0,0,0,0,0,0.237598081956503,0,0,0.325148304159387,0,0,0,0,0,0.034390163893428,0,-0.0914813736151126,0,0,0,-0.0800312083867406,-0.290946256602428,0.262281267972074,0,-0.0683681621190085,0,0,0,0,0,0,0,0,0,0.0915745810205212,0.436866445714267,0,0,0,0,0.0492108147837808,-0.0291983751141007,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.141452858555762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780582576270808,-0.0907454265068033,0,0,0.000564331949785092,0,0,0.176160879682269,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365509592439068,0,0,0,0.0394338431838675,0,0,0,0,0.120694851472293,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890309438422383,0.0296989297403935,0.339516360434519,0.0155353355114132,0,0.035738301837895,0,0,0,0,0,0,0,0,0,0,0,0.0674123331647364,0,0,0,0,0.0167973143924471,0,0,0.094586168669061,0,0,0,0,0,0,0.0328266302684493,0,0,0.0180489615013912,0,0,0,0,0.0404015944565816,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.0861893272079889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226802044356339,-0.0281758695888314,0,0,0,0,-0.0786361383641117,0,0,-0.022035656354522,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154099465093711,0,0,0.0172119219825319,-0.0649645057500693,0,0,0,-0.00307740911929616,0,0
Slope,0,0,0,0,0,0,0,-0.148648918620697,0,0,0,0,0,0,0,0,0,0.0162160417449499,0,0,0,0,0,0,0,0,0,-0.198994193376192,0.315275200778398,0,0,0.0591389416175018,0,0,0,-0.146742961813193,0,0,0,0,0,0,0.169510170830348,0,0,0,0,0,0,0,0,0,1.06331160828758,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69580257928517,0,0,0,0,-0.110326436185671,0,0
RealEstate_excess,0,0,0,0,-0.0359572145601283,0,0,0.00218602384984592,0,0,0,0.111727565820455,0.0537187708211398,0,0,0,0,0,0,-0.0886260852586155,0.0754810342621399,0,0,0,0,0,8.67361737988404e-19,-0.00942984903056927,0,0,-0.0112121896647081,0.0160367852006347,0,0,0,0,0,0,0,0,0,0,0,0,-0.0336503308224161,0,0,-0.056657520287873,0,0,0,-0.014629606470666,0,0,0,0,-0.0984073992981912,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0158593708611961,0,0,0,0,0,0,0,0,0,0,-0.0377659064981721,0,0,0,0,0,-0.0237873600463055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00954166102885383,0,0,-0.0273102070585932,0,0,0,0,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.00160595296171582,0,0,0,0,0,0,0,0,0,0,0,0.000260051266220307,0,0,-0.00192395483142938,-0.00175023714470459,0,0,0,0,0.000510071338553002,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000679287828335097,0.000834252024026923,0,0,0,0.00492559788774571,-0.00234381208095416,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.203660521229761,0,0,0,0,0,0,0,0,0,0,-0.247405509470945,0,0,0,0,0,-0.0105882210923783,0,-0.106413719538288,0,0,-0.150410426628443,0,0,-0.493665696381818,0,0,0,-0.0829872862766205,0,-0.109850084819688,0,0,-0.570325094634968,0,0,0,0,0,0,0,0,0.560429588585627,0,0,-0.144967037074748,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.00205914539605263,-0.00587419102595562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00321223385315397,0,0,0,-0.00252204147839341,0,0,0,0,0,0,0,0,-0.00255825456167579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042722906708556,0,0,0,0,0.0024469808714931,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00194614419835217,0,0,0,0,0,-0.00130239628578794,0,0.000818348515791084,0,0,0,0,-0.00689167094095125,0,0,0,0,0,0,0,0,0,0,0,0,-0.00188666487194663,0,0,0,0.0155930187145003,0,0,-0.00272983913601183,0,0.0045846751333252,0.0051964207805793,0,0,0,0,-0.0260741922301573,0,0
