,X600519.SH,X000858.SZ,X002415.SZ,X600104.SH,X600276.SH,X000651.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X601877.SH,X000100.SZ,X600271.SH,X000596.SZ,X000661.SZ,X600809.SH,X002236.SZ,X300003.SZ,X002008.SZ,X300124.SZ,X300142.SZ,X002007.SZ,X600487.SH,X000625.SZ,X002456.SZ,X600776.SH,X600498.SH,X000157.SZ,X600867.SH,X002241.SZ,X002180.SZ,X300146.SZ,X000977.SZ,X600066.SH,X002371.SZ,X600177.SH,X002179.SZ,X000050.SZ,X000066.SZ,X002508.SZ,X600089.SH,X600522.SH,X600118.SH,X002506.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.290924882652833,0,0,0.0956668195440032,0,0,0,0,0,0,0,0,0,0,-0.0281671658222266,0,0,0,0,0.0105084173831504,0,0,0,0,0,0,0,0,0,0,-0.00375685964381067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145243267558835,0.00464558852668947,0,0,0,0,0,0
X000858.SZ,0.00897285813622511,0,0,0,0,0,0.16335464859741,0,0,0,0,0,0,0.245998240634192,0,0,0,0,0,0,0,0.1530340873743,0.102983049864693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175647684119714,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.069638185848883,0,0,0,0.0366198014261648,0,0,0,0.0551131042733003,0,0,0,0,0,0,0.00632374614708742,0.268226183405666,0,0.0770666434335403,0,0,0,0,0,0,0,0,0,0.00650124751711765,0.0627323365584071,0,0,0,0,0,0,0,0,0,0.0639642785646419,0,0,0,0,0,-0.0342361794207299,0.0496197233130273,0,0,0,0,0,0
X600104.SH,0,0,0.0751399372030873,0,0,0,0,0,0,0,0,0,0,0.228008777819921,0,0.0107669724083858,0,0,0,0,0.016980647833426,0,0,0.0623299123380547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966598308057733,0,0,0,0,0,0.0241397009449569,0,0,0,0,0,0,-0.00887921311207548,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0890562691287253,0,0,0,0,-0.0316588714475212,0,0,0.0981989976228236,0.130992735607299,0,0.174894695816156,0.0543239244161555,0,0,0,0,0,0,0,0,0,0,0,0,0.0202961513492877,0,0,0,0,0,0.0171636327403517,0,0,0,0,0,0,0,0.0144559736628107,-0.00324325227595988,0,0,0,0,0,0
X000651.SZ,0,0.305465076571095,0.0398634242645818,0.0399934452801244,0.0122023187335842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759914109623665,0,0,0.028923866576084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00683593151833294,-0.0192610998293899,0,0,0,0,0,0,-0.00655205001570067,0,0,0,0,-0.00611502354217884,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0.162559316172731,0,0,0.427891486348925,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375972925947514,0,0,0,0,0,0,0,0,0,0.0531058307281621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129513402184779,0,0,0,-0.0130043354498911,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0161352524760931,0,0,0.135900813785069,0,0,0,0.0290467369469182,0,0.155035467616997,0.0972038045224239,0,0,0,0,0.0120576958871404,0,0,0,0,0,0,0.0775828312927305,0,0,0,0.081305319913294,0,0,0,3.46944695195361e-18,0,0,0,0,0.0132747824162424,0,0,0,0,0,0,0,-0.0324639029575082,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.0453222348396206,0,0,0,0,0,0,0,0.0359830899560536,0,0,0,0,0,0,0,0,0,0,0,0,0.0760054397827468,0,0.105744672345933,0,0.51461442035039,0,0,0,0,0,0.148021279452053,0,0,0,0,0,0,0.0398556057966479,0,0,0,0,0,-0.00313766578649746,0,0,0,0,-0.0646619563993923,0,0
X600690.SH,0,0,0,0.108911981984163,0,0,0,0,0,0,0,0,0.0783146907244758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105037382054405,0,0,0,0,0,0,0.423692617983995,0,0,0,0,0,-0.0250371935408022,-0.0200424613926411,0,0,0,0,0,0
