,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600276.SH,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X300014.SZ,X000596.SZ,X000725.SZ,X600031.SH,X003816.SZ,X002129.SZ,X000625.SZ,X000063.SZ,X002371.SZ,X002049.SZ,X000338.SZ,X600703.SH,X002179.SZ,X000661.SZ,X600089.SH,X002180.SZ,X601877.SH,X000100.SZ,X300142.SZ,X002241.SZ,X600702.SH,X000733.SZ,X600522.SH,X600741.SH,X002074.SZ,X000157.SZ,X000799.SZ,X600460.SH,X600584.SH,X300003.SZ,X600779.SH,X600884.SH,X002007.SZ,X300146.SZ,X002294.SZ,X600487.SH,X601799.SH,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0244888223329405,0.249317058382715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610000324151792,0.0572693456840978,-0.0145482580869271,0,0,0,0,0,0,0,0,0.193053953827765,0,0.0238621510018425,0,0,0,0,0,0,-0.00343602650678939,0.0265648010634732,0,0,0,0,0,0
X000858.SZ,0,0,0.0635238033659421,0.44458599210861,0,0.135921211241522,0,0,0,0,0,0,0,0,0,0.105021453183388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00847388789434767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0089811593658574,0.012758633025093,0,0,0,0,0,0
X600809.SH,0,0,0,0.616321651898178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169141420897733,0,0,0,0,0,0,0,0,0.0639450979523471,0,0,0,0,0,0,0,0,-0.000784258002578466,0.0182869690004733,0,0,0,0,0,0
X000568.SZ,0,0.451150451424498,0.358676554690866,0,0,0.0590536344430001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148387113106231,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123325215575925,0.0120753530608735,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00988763201965439,0,0,0,0,0,0.103461380012394,0.0542428102751361,0,-0.0300885509912635,0,0.15902784205582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125381347658208,0,0,0,0,0,0.0591933333870912,0.0354760671906637,0,0,0,0,0,-0.0207364001788809,-0.00229351205193312,0,0,0,0,0,0
X002304.SZ,0,0,0,0.44018780555068,0,0,0,0.139425559478398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517382517758916,0,-0.0313897692522501,0,0,0,0,0,0,0,0.0230337339804253,0,0,0.0825771472911803,0,0,0,0,0,0.00734443015293116,0.007430778709468,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092032693130686,0,0,0,0,0,0.00773419049584701,0,0,-0.0853055945406357,0,0,0,0,0,0,0.144406630910033,0,0,0.0452199787836199,0,0.0740068303978061,-0.041999000495201,0,0.0364249825389886,0,-0.0128363639640773,0.00394248917728493,0,0,0,0,0,0
X600690.SH,0,0,0.00951435437630229,0.134783066419034,0,0.0459275547425347,0,0,0,0,0,0,0,0.181137907936151,0,0.11766898078382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00841992852541344,0.00405555183192105,0,0,0,0,0,0
X002475.SZ,0,0,0.00870417416831175,0.0255510620634358,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.00957078369487594,0,0,0.0363661132628158,0,0,0,0,0,0,0,0,0,0,0.232253427788595,0,0,0,0,0,0,0,0,0,0.0245760224162063,0,0,0,0,0,0,0,0.174674908475232,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.168738788117572,0,0,0,0.190967167002518,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132385815933793,0,0,0,0,0.0260811561120789,0,-0.0656305065803969,0,0,0,0,0.0622535551488996,0,0,0,0,0,0,0,0,0,0,0,0.0155868961143545,0,0,0,0,-0.00497428940860667,0,-0.0133079254181172,0.0156217801820158,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.221565081722028,0,0,0,0.137117687687525,0,0,0,0,0,0,0,-0.0888794714317744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0646205611481785,0,0,0,0,0.0481251720553679,0.0925113239568426,0,0.0118137485988195,0,0,0,0.000563250597873813,-0.00662434739703484,0,0,0,0,0,0
X600104.SH,0,0,0.00482653108752715,0,0,0,0,0.171031974148449,0,0,0,0,0,0,0.0457274097516098,0.0952249335791323,0,0.0330519451394227,0.0694345713588169,0,0,-0.0102012469676541,0,0,0,0,0,0,0.0187219607695363,0,0,-1.0842021724855e-19,0,-0.0229674131223787,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.00290737122669463,0,0,0,0.0090898383598515,0.00192456033998015,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,-0.0414715656978955,0,0,0,0,0.190688513639349,0,0,0,0,0,0,0,0.079560879865125,0,0,-0.0395689546403762,0,0,0,0,0,0.0263134915056707,0,0,0,0,0,0,0,0,0.27971609275764,0,0,0,0,0,0,0.565544144458363,0,0,-0.0641207246129927,0,0,0.0357768020215972,-0.153303435457536,-0.0500858188844069,-0.0221044391468992,0,0,0,0,0,0
X000596.SZ,0,0,0.181120256167895,0.175082618595434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383474610009816,0,0,0,0,0,0,0,0,0,0.102953230643199,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0148003127843043,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203230540892026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395447057232384,0,0,0.0535116008718968,0,0,0,0,0,0,0,0,0,-0.0506268516480136,0,0.0236603254101737,0,0,0,0,0,0,0.00382561017569543,0.0127381518461412,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.0639899572060402,0,0,0,0,0.00180513519663159,0,0.215225543909971,0,0,0,0.0211102988400775,0,0,0,0.041796649272928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375196435565228,0.0895968425436399,0.15287347936346,0,0,0,0,0,0.0220316141016922,0.00988711729402829,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101937727868626,0,0,0,-0.000393477970042249,0.0620060681432632,0,0,0,0.0448301383660184,0,0,0.00886862120018043,0,0.059656327529184,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109440622406326,0,0,0.0031195929447612,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0220897098964242,0,0,0.0441446593805133,0,0,0,0,0.0288093923137102,0,0,0,0,0,0.197665083923807,0,0.0787238668140564,0,0,0.0281823164065095,0,0,0.16359034157865,0,0.0598051607900434,0,0,0,0,0.0478207652277661,0,0,0.071464452772101,0,0,0,0,0,0,0.0174565005795898,0.02206130895958,0,0,0,0,0,0
