,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X002236.SZ,X000568.SZ,X002241.SZ,X002475.SZ,X000625.SZ,X600741.SH,X000338.SZ,X600031.SH,X002456.SZ,X600066.SH,X300124.SZ,X000100.SZ,X601877.SH,X300003.SZ,X300136.SZ,X002008.SZ,X002085.SZ,X600809.SH,X600487.SH,X600271.SH,X600089.SH,X002508.SZ,X600177.SH,X600522.SH,X000157.SZ,X600118.SH,X002294.SZ,X300115.SZ,X000050.SZ,X600867.SH,X600699.SH,X600372.SH,X000559.SZ,X600498.SH,X000981.SZ,X600566.SH,X002074.SZ,X600525.SH,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000338.SZ,0,0,0,0,0,0,0,0.0076621746060598,0,0,0,0.0645029434254932,0,0,0,0,0,0,0.296532467434362,0.038331702019587,0,0,0,0.178596490632168,0,0,0.0518918341925969,0,0,0,0,0,0,0,0,0,0,0.131768222114155,0,0,0,0.139380913174781,-0.00843686723913321,0,0.0939963020499394,0,0,0,0,0,0,-0.00681045646418764,0.0148348971058861,0,0,0,0,0,0
X600031.SH,0,0,0,0.0606497631411033,0,0,0,0,0.114921674284984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607290697790071,0,0,0,0.22495982081638,0,0,0,0,0.0613017918064663,0,0.146193416442727,0.103151052796204,0,-0.0100084734106241,0,-0.019382438921571,0.0365367982911043,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.174458999358062,0,0.14918456658275,0,0,0,0,0,0,0,0,0,0,0,0,0.0463095597491305,0,0,0.185456798570827,0,0,0,0,0,0,0,0,0,0.0698473440831273,0.0446085744228825,0,0,0,0,0,0,0,0,0,0,-0.00728714417751606,0.0347732329094596,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,-0.190119152237502,0.130048552317786,0,0,0,0,0,0,0,0,0,0,0,0.181164796589859,0,0,0,0,0,0,0.0635130936235132,0,0,0,-0.16676546952818,0,0,0,0,0,0,0,0,0,0,0,0,0.0690033330459007,0.0498803891048657,0,0,-0.0756864403423036,-0.0919312575911305,0.00670609709566326,-0.00577795380956101,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19952753382283,0,0,0,0,0,0,0,0,0,0,0,0,0.321650631285578,0,0,0,0.143167680234576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356924216332692,0,-0.00693382489893152,0.0022489802812911,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,-0.0154479975053426,0,0,0,0,0,0,0,0,0.0136259881941627,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153656308089037,0,0,0,0,0,0.0500678476291911,0,0,-0.0312584569007784,0,0,0,-0.0322267225006569,0,0.0556752066441656,0,0,-0.0129038970507327,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.0379984921400268,0.141002895015544,0,0,0.00891994392088073,0,0,0,0,0,0,0,0,0,0,0,0,0.0453300525794695,0,0,0,0,0.0800558366294134,0,0,0,0,0,0,0.0452780405060607,0,0.0743153549753539,0.0223837006469653,0,0.149364140501669,0,0,0,0,0,0.0414263823471167,0,0,0,0.00217420241644441,0.0223591478436416,0,0,0,0,0,0
X300003.SZ,0,0,0.247221979652454,0,0.118778382669671,0,0,0,0,0,0,0,1.0842021724855e-19,0.23974628010768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103800183703031,0,0,0,0,0,0,0,0,0,0.00621613786076775,0,0,0,0,0,0,0.227317916453774,0,0.0311731307915504,0,-0.00346530386094037,0.0115984512894736,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333349088909829,0,0.0787630807670427,0,-0.0306709867758646,0,0,0,0,0,0,0,0.0495537465776231,0,0,0,0,0,0,0,0,0,0,0,0.136872122112046,0,0,0,0,0,0,0,0,0.0470277610048365,0,0,0,0.000405146880388317,0.0521033015171897,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0268078753029888,0,0.258361172114277,0.0612936965593904,0,0,0,0,0.166889359867783,0,0,0,0,0,0.0104540714734917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932987348579767,0,0,0,0,0,0,0,0.03030600589393,0,0,0,0,-0.00233747727375586,0,0,0,0,0,0
X002085.SZ,0,0,0.263344056934469,0,0,0,0,0,8.67361737988404e-19,0.215446418449708,0,0,0,0.0648569900899305,0,0,0,0,0,0,0,0.144780730034626,0,0,0,0,0,0,0,0,0,0,0,-0.0239288594279682,0,0,-0.0663137702923281,0,0,0,0,0,0,0,0,0,0,0,0.0624647006134218,0,0,-0.0210249349813413,0.0509635280404789,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.139091115072292,0,0,0,0,0,0,0,0.220188539600579,0,0,0,0.115327881208949,0,0,0.098146125372677,0.358378294445274,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.24670102127004,0,0,0,0,0,0,0,-0.05713511654652,0,0,0.0238240510723271,0,0,0.0463789635312016,0,0,0.012678459346382,-0.0663550013108737,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144439364033677,0,0,0,0,0.235034226316564,0,0.134470616930069,0,0,0,0,0,0,0,0.422037068369204,0,0,0,0,0,0,0.0773475484225212,0.0665168788612175,0,0.0206563506085914,0,0,0.129753794739286,0,0.00357777980437007,0,-0.0016059894920828,0,0,0,0,0,0,0
X600271.SH,0,-0.0849564784387802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169589133074277,0,0.0212717407673957,0,0.0336692876129741,0,0,0,0,0,0,0,0,0,0,0,0.20581887463986,0,0.210355622553541,0,0.0991006109539358,-0.0120085502022076,0,-0.0129251901658743,-0.00941142396989987,0,0,-0.00675034453825398,0.0387144686813016,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,-0.0684128866963601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291688963716596,0,0,0,0,0.0845276401955429,0,0,0,0,0.188976246685626,0,0,0.0681790930243754,0,0,0,0,0,0.0577169918436165,0.099706356314899,0,-0.00576778062303892,0.00852975357730185,0,0,0,0,0,0
X002508.SZ,0,0,0.21404636167257,0.340055427795635,0,0,0,0,0,0.0105677148344131,0,0,0,0,0,0,0,0,0,0,-0.0418999612348661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0624386848429306,0,0.0700487763185036,0,0,-0.0638992173313671,0,0.0138293435635902,-0.019192250345821,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0.0292146986216841,0,0.0625984308299369,0,0,0.00807741927821005,0.000814915537112336,0,0,0,0,0.0898250782784377,0,0.0463177995932654,0,0,0,0.0831449084074511,0,0,0,0,0,0.0343698369857827,0,0.115107006816244,0.0503269212653501,0,0,0,0,0,0,0.0943590432834666,0,0,0,0,0,0,0,0,0,0,0,0,-0.0031732129021768,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077649359512901,0,0,0,0.0479764094202012,0.314995523228664,0,0,0,0,0,0,0,0,0,0.0691551639545013,0,0,0.106819487034269,0,0,0,0,0,0.0226972757074824,0,0,-0.0077403986556277,0.0298625173063338,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0127367185032396,0,0,0,0,0.0457461623094406,0,0,0,0,0,0.0103176663822504,0.285158863912396,0,0,0,0,0.0628230246200262,0,0,0.0371093740129483,0,0,0,0,0.160030100201414,0,0,0,0,0,0,0,0.0376594448108213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221631236384617,0,0,0,0,0,0,0,0,0,0.0140612509059231,0,0,0,0,0,0.157600224697448,0,0,0,0.162327599506432,0,0,0,0,0,0.0733426194521079,0,0.265522229595891,0,0.0299121375752805,0,0,0,0,0,0,0,0.0403481912045264,0,0,0,0,0,0
X002294.SZ,0,0,-0.14724652241925,0,0,0.0200513339995823,0,0,0.0617071626068194,0,0,0.158438041929589,0,0,0,0,0,0,0,0.115589508819829,0,0,-0.0174653849510056,0,0,-5.09745495102382e-05,0,0,0,0.101958489170809,0,0,0,0,0,0,0,0,0.282746008772041,0,0,0,0,0,0,0,0,-0.11725141907403,-0.0234534401201062,0,0,-0.0228583279053299,0.019734488951901,0,0,0,0,0,0
X300115.SZ,0,0,0,0,0,0.233491916197255,0,0,0,0,0,0,0,0,0.0917749001084139,0,0,0,0,0,0,0,0,0,0,0.0230280444969016,0,0,0,0.0198198995794066,0,0,0,0,0,0,0,0.147978574582732,0,0.049183739683754,0,0,0,0,0,0,0,0.152253208723814,-0.090223829165065,0,0,-0.0110696523951899,0.0210822144213648,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664712217743649,0,0,0,0,0,0,0,0,0,0,0,0,0.0427174150820376,0,0,0,0,0,0,0,0,0,0.0219551849079899,0,0,0.643059078280842,0,0,0,0,0,0.0692412976776276,0,0,0,-0.0184558420253809,0.0266722548657747,0,0,0,0,0,0
X600867.SH,0,0,0.0325607382006311,0,0,0,0.0200905922118711,0,0,0,-0.0500513262285145,0,0,0,0,0,0,0,0,0.0272953671698614,-0.0572284326410382,0,0,0,0.0163842691262547,0,0,-0.0680754597880834,0,0,0.240285539086383,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.0494916172075897,0,0,0,0,0,0.0329312806215167,0,0,-0.0126718354044192,0.0276024908745527,0,0,0,0,0,0
X600699.SH,0,0,0.00018962344664985,0,0,0,0,0.0579155453212316,0,0,0,0,0,0.082952958535735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169129484655499,0,0,0,0,0,0,0,0,0.116984625971832,0.270858621041549,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0076662846683864,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,-0.0282723658573686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791831426605966,0,0,0,0.120660416871284,0,0,0,0,0,0,0,0,0.045971378110737,0,0.00439823266704006,-0.00477161187723546,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0.104237369178983,0,0.0106973003920586,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.0358900840132636,0,0.0532210757956239,0.0930765264004849,0,0,0,0,0,0,0,0,0,0,0,0,0.0141019572034778,0,0.203317037631644,0,0,0.0481251911396969,0.0532296475356714,0,-0.0696388252671973,-0.0208709253264687,0.0172304552343082,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0.040581738788064,0,0.228292904782371,0,0,0,0,-0.0539328838762346,0,0,-0.0904336473719742,-0.0078405922756771,0.172002262421721,0,0,0,0,0.0574354943950807,0,0,-0.0313563325937069,0,0,0.179338525303691,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966775877028391,0,0,0,0,0,0,0,0.00854060830026067,-0.00424237265916886,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0.0726330620830522,0,0,0,0,0,0,0.0518976135444578,0,0,0,0,0,0.0555567041675478,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.101444089440259,0,0,0.0320512791446684,0,0,0,0,0,0.00818554080685105,0,0,0,0,0,0,0,0.00922407614635447,0.0754911330560846,0.0886062379281313,0,0.0133969077260303,0,0,0,0,0,0,0
X600566.SH,0,0,0.0347232129355193,0,0,0,0,0,0,0.248195888161035,0,0.037596899575929,0,0,0,0,0,0,0,0.12804711758943,0.0426205838309551,0,0,0,0.132934725342175,0.0541633801380006,0,0,0,0,0,0,0,0,0,0,0,-0.148913859994055,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000434277887456934,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,-0.0629763376871174,0,0,0,0,0,0,0,0,0,0,0,0.248000220106729,0,0.259082458643272,0,0,0,0,0,0,0.102442399907766,0.0128790824789832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205327810883257,0,0,0.145461027094842,0,0,0,0,0,0,-0.0121376662230874,-0.0164033854479378,0,0,0,0,0,0
X600525.SH,0,0,0,0,0,0,0,0,0,0,-0.113532574423572,0,0,0,0,0,0,0,0.0252632725363132,0,0,0,0,0,0,0,0,0.187006007729448,0,0,0,0.103583897122953,0,0,0.0965352892409983,0,0,0,0,0,0,0,0.158581678341,0,0,0,0,0,0,0.194961520145659,0,-0.0124809141453304,0.0239033813625047,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728716907033438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867374524000814,0,0,0,0,0,0,0,0.22848996225635,0.0690817854013704,0,0,0,0,0.112299835872657,0,0,-0.0116850997936926,0.0407283265571658,0.0529518577494041,0,0,0,0,0
Change_TY3M,0,0,0,0,0,3.46944695195361e-18,-0.110131086586108,0,0.110351298989732,0,0,-0.121762568011851,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0823033338083361,0.118733802181007,-0.160735467258231,0,0,-0.00618102776676859,0,0,0,0,0,0,0,0,-0.0474034718407594,0,0,-0.0158837179070026,0,0,0,0,0.156165136673178,-0.126963915183398,0,0,0.00010305556675056,0,0,0,0,0,0,0
Slope,0,0,-0.170157060443398,0,0,0,0,0,-0.134307534184196,1.08209052419933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.89137189574403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.36828313967394,0,0,0,0,2.07774844590124,0,0,0,7.76027913026896,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657425028374845,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0630261848212882,0,0,-0.00128455736215193,0,0.0387811941852588,0.0595847801533139,0,0,0,0,0,0,0,0,0,0,0,0,-0.0717387112375535,0,0,0,0,0,0,0,0,0,0,0,0,0.148699373177044,-0.322704778761518,0,0,0,0,0.0659055361714147,0,0.0848151806905419,0,1.73472347597681e-18,0,0,-0.006074798846895,0.0171861691456648,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.0449221511063344,0.0139631445764747,0,0,0,0,-0.0573999545002257,0,0,0,0,0,-0.0227018361139963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0337739557107472,0,-0.031823750875002,0,0,0,0,-0.0140701877942572,-0.0609350348028729,0,0,0.00059973859603287,-0.000140628685174474,0.0749921121707528,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.000438357592196755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000548396763482668,0.000802792446108077,0,0,0,0,0,0,0,0,0,0,0,-0.00108299211308417,0.00109165001192624,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.00542284547359174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244208937734656,-0.0316860034613198,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00496084271674051,0,0,-0.00827978358069815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00882800146450158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177887218555953,0,0,0.0213215690730642,-0.0205188300133923,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00309030091731438,0,0.00899198922066419,0,0,-0.00694481846062291,0,0,-0.00925318880387964,0,-0.00852816106063272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,-0.00691752183598538,0,0,0,-0.00197466060927015,0.0119898478981435,0,0,0,0,0,0
