,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000568.SZ,X000338.SZ,X002475.SZ,X600703.SH,X600741.SH,X601877.SH,X600271.SH,X300003.SZ,X002236.SZ,X300124.SZ,X002007.SZ,X002008.SZ,X600487.SH,X600809.SH,X600498.SH,X000100.SZ,X000661.SZ,X300146.SZ,X000625.SZ,X600867.SH,X300142.SZ,X002179.SZ,X000596.SZ,X000157.SZ,X600566.SH,X600177.SH,X002456.SZ,X600066.SH,X600089.SH,X002180.SZ,X600372.SH,X600522.SH,X002506.SZ,X300136.SZ,X002294.SZ,X002241.SZ,X600699.SH,X000977.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.750864266685612,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0724592726247448,0,0,0,0,0,0,0,0,0,0.106649417565429,0,0,0,0,0,0,-0.0257787358642562,0,0,0,0,0,0,0,0,0,0,0.00656335722290468,0.00283489045916911,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.0391696551744364,0,0,0,0.15843114602797,0,0,0.0850065360867405,0,0.253194553145426,0,0,0,0,0.116443057697478,0,0,0,0,0,0,0,0,0,0.0489512837648633,0,0,0,0,0,0,0,0,0,0,0,0,0.0276226394435211,0,0,0.0024603698063542,1.0842021724855e-19,0,0,0,0,0,0
X002415.SZ,0,0.0558250804975614,0,0,0,0,0,0,0,0.0149342686669533,0,0,0,0,0,0,0,0,0,0.719065169082844,0,0,0.104845365679314,0.017290686273909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,-0.00325989601879517,0,0,0,0,0,0,0
X000651.SZ,0.223052206236843,0,0,0,0,0,0.080467749698152,0,0.243790561632238,0,0,0,0,0,0,0.097453336197234,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00240964006974742,0,0,0,0,0,0,0
X600276.SH,0,0,0.0953490019498703,0,0,0,0,0,0,0.0422387627968046,0,0,0,0,0,0,0,0,0.419705252138919,0,0,0,0,0,0,0,0,0,0,0,0.0278312656657337,0,0,0,0,0.0424282345699019,0,0,0,0,0,0,0,0,0,0.0423959709527082,0,0,0.0337867487415977,0,0,0.00100256286582612,0,0,0,0,0,0,0
X000858.SZ,0.293885802452163,0.0671903169498858,0,0,0,0,0.266312829941616,0,0.0453324564584125,0,0,0,0,0,0,0.0434732466455434,0,0,0,0,0,0,0,0,0.133915471149975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00267492323234542,0.0253926412524836,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0.325666624358882,0,0,0,0,0,0,0.052405696000574,0,0,0,0,0,0.390539154437591,0,0,0,0,0,0,0,0,0.251799586808262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227892766722496,0.0143616319398742,0.030698937677007,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0867603289797475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110275654212601,0,0,0,0,0,0.0831809114247253,0,0,0,0,0,0,0,0.170648173950976,0,0,0.00240580467837714,0,0.112624403616336,0,0,0,0.0935352692874162,0,0,0,0,-0.00919095994969702,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.0995320503404835,0.117218570572394,0,0,0,0,0.0384376427967605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494572097262122,0,0,0,0,0,0,0,0,0.109634845007145,0,0,0,0,0,0,0,0,0,0.343732552143196,0,0,-0.00557322663100866,-0.0497308049773439,0,0,0,0,0,0
X000063.SZ,0.0661317289349377,0,0,0,0,0,0,0,0,0,0,0,0,0.0896869468415472,0,0,0,0,0,0,0,0,0,0.0990144639653744,0,0.38506839079311,0,0,0,0,0,0.0728076661146449,0,0,0,0,0,0.277765095586977,0,0,-1.73472347597681e-18,0,0,0,0.00412207008378211,0,0,0,0,0,0,0.00533812307378021,-0.0282440544559781,0,0,0,0.0255057248596718,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041791446201502,0.094361702168355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153586412076189,0,0,0,0,0,0,0,0.105850966623464,0,0,0,0,0,0,0,0,0,-0.0269539233196614,0,0,0,0,0,0,0
X000568.SZ,0.162184143377668,0,0,0,0,0,0.257296761525875,0,0.0582645357426381,0,0,0,0,0,0,0,0,0,0.100443998338824,0.00777696933138565,0,0,0,0,0.0918370837573134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759221186914562,0,-0.0292724527997745,0.0435089172945322,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.133640156921413,0.00943181433718192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1577166499238,0,0,0,0,0,0,0,0.0836257643399112,0,0,0,0,0,0,0,0,0,0,0.0533966103658623,0.0266856104882626,0,-0.00990942869183421,0,0,0,0,0,0,0
X002475.SZ,0.0257474018262679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234455700512121,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0722094876769666,0,-0.0398312425441367,0,0,0,0,0,0,0.789046591033221,0,0,0,0,0,0,0.0558843318087621,0,0,0.131609517806932,0,0.105427888649863,0,-0.0184077470486117,0.117136055033171,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.0646745208334436,0,0,0,0,0,0,0,0,0,0.0382983762420358,0,0,0.0070068901412161,0.0456335014915511,0,0,0,0,0.132104532331386,0.0178192291174258,0,0,0,0,0,0,0,0.0844000277229937,0,0,0,0,0,0,0.0859523576968533,0,0.0690516707367945,0,0,0,0,-0.0141659135598827,0,0,0,0,0,0,0
X600741.SH,0.138982762929464,0,0,0,0,0,0,0,0,0,0,0,0,0.121011763338131,0,0,0,0,0,0,0,0,0,0,0.0435935371408026,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0603668136793389,0,0,0,0.119008923137745,0,0,-0.0171959570697714,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332852115007021,0,0,0,0,0.0220289738575855,0,0,0,0,0,0,0,0,0.0282625623405573,0.155866570903112,0,0.024649682080279,0,0,0,0,0,0.112936386874163,0,0,0,0,0,0,0.0377438941985067,0,0.0447384169642679,0,0.0201817800731388,0.0938450527253659,0,-0.0075242065261365,0,0,0,0,0,0,0
