,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000063.SZ,X000568.SZ,X000725.SZ,X600031.SH,X600690.SH,X000338.SZ,X600809.SH,X000661.SZ,X600741.SH,X600703.SH,X002241.SZ,X300003.SZ,X000596.SZ,X002236.SZ,X600183.SH,X002007.SZ,X300142.SZ,X601877.SH,X000066.SZ,X000157.SZ,X000100.SZ,X300124.SZ,X002179.SZ,X000625.SZ,X300014.SZ,X000977.SZ,X300136.SZ,X600271.SH,X002463.SZ,X002008.SZ,X002456.SZ,X002371.SZ,X600177.SH,X002506.SZ,X600584.SH,X600066.SH,X002180.SZ,X600867.SH,X000050.SZ,X600498.SH,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0.209873120475628,0.630683190208744,0,0,-0.0142132833861594,0,0,0,0,0.0283488097772426,0,0,0,0,0,0,0,0,0,-0.0357946403939804,0,0,-0.035948319671152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0188720877154129,0,0,0,0,0,0,0,0,0,0,0,0,-0.00588584190723157,0.0308273578337908,0,0,0,0.0178549012562604,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673102877186718,0,0,0,0,0,0,0,0.0359510844955188,0,0,0,0,0,0,0,0.0296654548907841,0.037658333983463,0,0,0,0,0,0,0.0812131225404475,0,0,0,0.133135672724339,0,0,0,0,0.0180302234182701,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.154424798194841,0,0,0,0,0,0,0,0.158890120760011,0.0331779189805622,0,0,0,0,0,0.0371110528643719,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.0407815796727144,0.0535246106380253,0,0,0.00564452159448545,0,0,-0.0124641063316515,0,0,0,0,0,0,0,0,0,0,-0.0346502275230436,0.0354555219868363,0,0,0,-0.0151691468217756,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.071554751441005,0,0,0,0,0,0,0,-0.0331525340481187,0.0630918174659887,0,0,0,0,-0.00756495732571335,0,0,0,0.019119700233178,0.0240162660618159,0,0,0,0,0.156942977432765,0,0,0,0,0,0,0,0.0234820193839402,0,0,0,0,0.0632982667439579,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.174122190395482,0,0,0,0,0,0,0,0,0,0,-0.0360574635668311,0,0,0,0.111567555957803,0,0,0,0,0,0,0.0774577405841411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0150238253040713,0,0
X600809.SH,0,0.51851731901298,0,0,0,0,0.0758517534317318,0,0,0,0,0,0,0,0,0,0.114493781032601,0,0,0,0.0365647209702325,0.00362616925524864,0,0.0313532001439132,0,0,-0.0289481042994239,0,0,0,0,0.00397428719423947,-0.013994823802241,0,0,0,0,0,0,0.00761454160093298,3.46944695195361e-18,0,0,-0.0193308673806022,0,0,0,0,0,0,0,0.00491168463750224,0,0,0,0,0,0,0
X000661.SZ,0,0,0.277841632235188,0,0,0,0,0,0,0,0,0,0,0,0,0.0454566025554087,0,0,0,0,0.0924771931938122,0,0,0,0,0,0,0,0,0,0,0,0,0.0329158406900809,0,0,0,0,0,0,0,0,0,0,0,0,0.0313551455396479,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145607795784346,0,0,0,0,0,0,0,0,0,0,0,0.0368058472052378,0,0,0.100628617108259,0.162815563414971,0.185368244404782,0.0825147704055103,0.0554744258904367,0,0,0.0228350432794884,0,0,0.102641944917562,0,0,0,0,0,0,0,0,0,0,0.0122138201945503,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.0423996575437223,0,0.368076603318671,0,0,-0.127381739299549,0,0,0.111655101117948,0,0,0,0,0,0,0,0,0,0,0,0.148935644965009,0,0,0,0,-0.152252280508445,0,0,0,0,0.0854437954287543,0,0.151132239460616,0.073990061518624,0,0,0.418801481083407,0,0,-0.00488560015641793,0.0194537918510029,0,0,0,0,0.0105902349476277,0,0,0,-0.0373574797530584,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120216947336177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104277122613167,0.116483489319266,0,0.0613745227754901,0,0.260806852500794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0.195713735225051,0,0,0,0,0.0063041924478618,0,0.14085737964924,0,0,0,0,0,0.0268090920514381,0,0,0.0377473471492433,0,0,0,0,-0.0122735800351428,0,0,0,0,0,0,0,0.115088553993865,0,0,0.121401921352442,0,0,0,0,0,0.0495556476942901,0,0,0,0,0.0239732896153932,0,0.0752207445020112,0,0,0,0,0.00319693733792221,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0.288305202509528,0,0,0.0339462479857604,0,0.154729776967277,0,0,0,-0.0295067103745673,0.101949214953556,0,0,0.000691552523107264,0,0,0,0,0.0375556395007525,0,0,0,0,0,0,0,0,0.0218269076026302,0,0,0,0,0,0,0,0,0,0.0531079114282267,0,0,0,-0.0353551900866924,0.0195002752703919,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.261570355692413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494893538102656,0,0,0,0.000784594505458,0,0,0,0.085070665200681,0,0,0,0,0,0.0492412075367946,0,0,0,0,0,0,0,0,0,0.0728100228742759,0,0,0,0.161318433431412,0,0,0,-0.0071037722283726,0,0,0,0,-0.0548245497852356,0,0
X600183.SH,0,0,0,0,0,0,0,-0.167480939850652,0,0.124260858477936,0,0,0,0,0,0,0,0,0.228543951219525,0,0,0,0,0,0,0,0,0.0769168529950728,0,0,0,0,0,0,0.181046878400908,0,0,0.43717740295184,0,0.271997393029847,0,0,0,0,0,-0.11842779372579,0,0,0,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0.0768139068986114,0,0,0.0300573176749605,0,0,0,-0.0216799175566667,0,0,0,0,0.0215005268734381,0,0,0,0.0904280480329782,0,0,-0.0406661622542691,0,0,0,0,0,0,0,0,0.065593959635487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124204399497683,0,0,0.0641635611037297,0,-0.0408875667469081,0.0122639389392692,0,0,0,0.0118772595790106,0,0
X300142.SZ,0,0,0,0,0,0,0.0668827350163724,0,0,0,0.0230119717813927,0,0,0,0,0,0,0,-0.0949906089185581,0,0,0,0,-0.0191754875964671,0,0,0,0.0700666704376752,0,0,0,0,0,0.126573338694844,0.0192057238187055,0,0,-0.0314979459320402,0,0,0,0,0,0,0,0.110563263399275,0,0,0,0.0814933732211808,0,1.73472347597681e-18,0,0,0,0,0,0,0
X601877.SH,0,0,0,0.0991458308108183,0,0,0,0,0,0,0,0,0,0.0614863684706619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275010542900261,0,0,0,0,0,0,0,0,0.0634976844370198,-0.0973076288516892,0,0,0,0.0299564606434963,0,0,0,0,0.0970665721974894,0,0.0248279085723346,0,0,0,0,-0.0258444054244045,0,0
X000066.SZ,0,0,0,0,0,0,0.067672905775291,0,0,0,0,0,0,0,0.0708974818593262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417539122570074,0.0763847409097813,0.305888616504718,0.280990836177455,0.45805595258382,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.065845954841175,0,0,0,0,0,0,0
X000157.SZ,0,0,0.0357146203144829,0,0,0,0,0,0,0,0,0,0,0.141776898364199,0,0,0,0,0,0,0,0,0,-0.0261409057284749,0,0,0,0,0,0,0,0,0,0,0.0925301131782045,4.33680868994202e-19,0,0.020049014595029,0,0,-0.0801678152568459,0,0,0,0,0,0,0.132162530086293,0,0.00939771971338516,0,0.0232647674561335,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.00886939068103476,0,0,0,0,0,0,0.0413225824941814,0,0,0,0,0,-0.0121735175530062,0,0,0,0,0,0,0,0,0,0,0,0.0547457400827119,0,0,0.0263568772377827,0.146559193680449,0,0,0.00246615128733505,0,0,0,0.102169408322613,0,0,0,0.299015874765254,0,0,0,-0.0192923746709072,0,0,0,0,-0.00498352855416241,0,0
X300124.SZ,0,0,0,0,0.22012138980881,0,0,0,0,0.0340722999114672,0,0,0,0.0229367749465566,0,0,0,0.168825149185893,0.0431525730883695,-0.0347640666182205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813734609428905,0,0,0,0.0904625785041476,0,0,0,0,0,0,0,-0.0155654146121996,0,0,0,0,-0.0192795935043641,0,0
X002179.SZ,0,0,0,0,0,0,0,0.0941225652575997,0,0,0,0,0,0,0,0.179514797310715,0,0.289390184278653,0,0,0,0,0,0,0,0.0311901790716855,0,0.0378383300112943,0,0,0,0,-0.103323376805798,0.0050996643684236,0.0532928962883435,0,0,-0.0255825052498658,0,0,0,0,0,0,0,0.142210349756598,0,0,0,0,0,0,0.0015861843250017,0,0,0,0.0303241007928169,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106361140579612,0,0,0,0,0.00782659996448488,0,0,0,0,0.0144932744428586,0,0,0,0,0,0,0,0,0,0.0535160931925753,0.134844560403466,0.0087743486389907,0,0,0,0,0,0,0,0,0,0,0,0.0530282022674659,0,0.0745256180469945,0,-0.0189584007192574,0.0159514175140557,0,0,0,0,0,0
X300014.SZ,-0.111973590547862,0,0,0,0,0,0,0,0,0,0,0,-0.213507377666845,0,0,0,0,0.188962754839039,0.119672721558042,0,0.600230199175102,0,0,0,0,0,0,0,0,0,0,0.152728064225487,0.398360173886838,0,0,0,0,0,0,-0.0857154495747901,-0.319571318144468,0,0,0.0532454635500112,0,0,0,0,0,0,0,-0.0273814833676128,0,0,0,0,-0.040225812018101,0,0
X000977.SZ,0,0,0,0,0,0,0.110741935267333,0,0,0,0,0,0,0,0.0520331271839856,0,0,0.21212689999549,0.239083131347034,0.0340295271427517,0.208467630180996,0,0,0,0,0,0,0,0,0,0,0.237693189222895,0,0,0,0,0,0.033213339574123,0,0,0,0,0,0.00564030164684385,0,0,0,0.119294587270864,0,0,0,0,-0.0219200054603504,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0.297035615756077,0.10666733994842,0,0,0,0,0,0,0,0,0,0,0,0.304875017687383,-0.0768865078027567,0,0,0.195941621394785,0,0.101221963297326,0,0.02302574049457,-0.177876197714468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0.0477542797517191,0.0243071952485866,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165588995521012,0.0459884674956206,0,0.0776890060064576,0,0,0,0,0,0,0.0175819228462415,0,0,0,0,0.0503016326376083,-0.00369965808847819,0,0,0,0,0,0,0.184898114440685,0,0,0,0.00236579823158884,0.0353134278384907,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212351337692314,0,0,0.229299207126509,0,0,0,0.317500667391035,0,0,0,0,0.0809602704642929,0.138095045087697,0,0.126359748740335,0,0,0,0,0,0,0,0,0,0,0,0.169192253517461,0,0,0,0,0,0,0,0,0.0387169265417493,0,0
X002008.SZ,0,0,0,0,0,0,0.130475596476286,0,0,0,0,0,0,0,0,0,0,0,0.0307115105023522,0,0,0,0,0.0901860753583868,0,0,0,0.060451971085449,0,0,0,0,0,0,0,0,0,0,0,0.0870310908318977,0,0,0,0,0,0,0,0.149903419597925,0,0,0,0.0416800188033185,-0.0519323659841996,0,0,0,-0.0804062039447931,0,0
X002456.SZ,0,0,0,0,0,0,0.0816884610056934,0,0,0,0,0,0,0,0,0,0,0,0,0.318538912421977,0,0,0,0.0600478729619272,0,0,0,0.0693810480554189,0,0,0.104913289739226,0,0,0,0.0549726950710909,0,0,0,0,0,0,0,0,0.0871367605810857,0,0,0,0,0,0,0,-0.0749669387269824,0.00473465541032515,0,0,0,-0.0954141821356869,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134290860541839,0,0.151397944184367,0,0,0,0,0,0,0.317814280691001,0,0,0,0,0,0,0.135067729658586,0,0,0,0,0,0,0,0,0.0214186132871422,0,0,0,0,0,0,0,-0.000456335178895221,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.0532074338253329,0,0,0,0,0.0411414264921421,0,0,0,0.0327933490324803,0,0,0,0,-0.0264441037833159,0,0,0,0,0.0363022015090794,0,0,0,0,0,0.0200286464910967,0,0,0,0,0.0517257715517246,0.0481101417147315,0,0,0,0.00318928973591709,0,0,0,0,0,0,0.0192667030138323,-0.0612726528337769,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,-0.123702465552223,0,0,0,0,0,0,0,0,-0.0326320041357365,0,0.0404990382635527,0,0,0,0,-0.0224941016487685,0,0.0219647381576591,0,0,0,0,0,-0.133999263830206,0,0.114693485861753,0,0.078994006278348,0,-0.128288797470561,-4.33680868994202e-19,0,0,0,0,0.0520453976834903,0,0,0,0,0,-0.0476395105676736,0,0,0,0,-0.0646407567253862,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348988471462118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290600638805414,0,0,0,0,0,0,0.193430264493456,0,0,0,0,0.00834585405864041,0,0,0,0,0,0,0,0,0,0,-0.00907267944414509,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.0849306919705765,0.0200919015333761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00883418723172191,0.0323869706339007,0,0,0,0.125480552049512,-0.0547278337005465,0.0244137472518954,0,0,0,0,0,0.0725061179063946,0,0,0,0,0.0603698155539867,0,0,0,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0.0826396918925808,0,0,0,0,0,0,0,0,0,0,0.153759522383012,0,0,0,0,0,0,0,0,0.14301358030355,0,0,0,0,0,-0.0967190897271428,0,0.18232783854836,0,0.122082292994826,0,0.0390279793720616,0,0,0,0.00759645070116032,0,0,0.189219962841305,0,0,0,0,-0.0962399120436052,0.0296034570119415,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0.00990775995734344,0.0991604122398189,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0543293846818773,0.0232914336256407,0,0,0.060639942098137,0,0,0.10182588088111,-0.069996516242392,0,0.103432431075675,0,0.162055897208425,0,0,0.0205946126536635,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179694450818689,0,0,0,0,0.087346513392891,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0.0510404635162829,0,0.135579055125941,0,0,0,0,0,0,0,0,0.0347001344985839,0,0.0156466152319907,0,0,0,0,0.0780015519528586,0,0.279151362007985,0,0,0.0790362898566101,0,0,0,0,0.0279163866919807,0,0,0,0,0,0.0340638937988309,0,0,0,0,0,0.320705731669693,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,-0.107493745115194,0,0.0101650324522658,0,0,0,0,0,0,0,0,0,0.0307039669510191,0,0,0,-0.0170825399410026,0,0,0,0,0,0,0,0,0,0,0.00401026424769803,0,0.03213176509084,0,0,0,0.0590583689003988,0,0.0554281248450955,0,0,0,0.015900917974786,0,0,0.223641839465306,0,0.0143056343803955,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0.00562002018736028,0,0.0254610188557301,0,0,0,0,0,0,0,0,0.00381805707537881,0,0,0,0,0,0,0,0,0.0126101967759935,0,0,0,0,0,0,0.114720123511325,0,0,0.0746312932759822,0,0,0,0,0,0.0520731102481279,0,0.0718242029222994,0,0.0855443376291661,0,0,0,0,0.00227949962377638,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0346349195577678,0,0,0,0.0525928040877339,0,0,0,0,-0.0346345055202333,0.0566917687096259,0,0,0,0.0420804261893888,0,0,0.05166242720383,0,0,0,0,-0.0206285666332968,0,0,0,0,0,0,0,0.0241279654887718,-0.0528970877077047,0,0,-0.0616808264092625,0,0.0514464357316097,0,0,0,0,0,-0.112004696433514,0,0,0,0,0,0,-0.0346500015811293,0,0,0,0,0,0
Slope,0,0,0,0,-0.186122181026932,0,0,-0.221556889228765,0,-0.126161137849498,0,0,0,0,0,0,0,0,0,0.449562154671445,0,0,0,0,0,0,0,0,0,0,-0.465970236876414,0,0,-0.18923192238207,0,0,0,0,0,0,0.086612180225254,0,0,0,0,0,0,0,0,0,0,0,0.385558142864235,0,0,0,-0.0637652100912374,0,0
TED,-0.125759560073581,0,0,0,0,0,-0.00486869219500378,0,0,0,-0.0536434687025155,0,0,0,0,0,0,0,0,0,0,0,0,0.0566415797273084,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.101831770083085,0,0,0.132864875973234,0,0,0,-0.16297226895303,0,0,0,0,0,0,0,0,0,0,0.58964177698383,0,0,0,0,-0.0557132370588811,0,0
RealEstate_excess,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,-0.0547875431862334,0,0,0,0,0,0,0,0.0144648344860183,0,0,0,-0.0370280756210214,0,-0.0714288117523464,0,0.0124520637284371,0.0548996002862001,0,0,-0.00917423899963005,0,-0.0363876935077793,0.0225181133013963,0,0,0.00986913677695456,0,0,-0.0637279075717718,0,0,0,0,-0.0156230460324517,0,0,0,0,-0.0293852576798604,0,0
MKreturn,0,0,0.00261763024737842,0,0,0,0,-0.0125872370585091,0,0,0,0,0,0,0,-0.113457323251241,0,0,0,-0.0503322571111514,0.0518395732798539,0,0,0,0,0.0189476722885423,0,0.0736508910248343,0,0,0,0,0,0.00675618568780523,0,0.0474802061353904,0,-0.0251108634362642,0,0,0,0,0,0,-0.0285294822581992,0,0,-0.0375310656003615,0,0,0,0,-0.00582499969099327,0,0,0,0.0209807548862172,0,0
MKvol,0,0,0,0,0,0,0,0.00045936253688796,0,0,0,0,0,0,0,0,0,0,0,0,-0.000516733888917982,0,0,0,0.00120461812377136,0,0,0,0,0,0,0,0,0,0,0,0,0.000545676151466482,0,0,-0.0010271076194625,0,0,0,0,0,0,0,0,0,0,2.0128829372769e-05,-0.00553737221900459,0,0,0,0.00293778050825531,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00899252802316903,0,0,0,0.0760214998301844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142173870617427,0,0,0,0,0,-0.29892063539612,-0.381819654225961,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003171095008802,0,0,0,-0.0338858780493669,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000929084027348177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258402823092755,0,0,0,0,0.0523792346556251,0,0
