,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002475.SZ,X002415.SZ,X600104.SH,X000063.SZ,X002304.SZ,X600031.SH,X000725.SZ,X003816.SZ,X000661.SZ,X000568.SZ,X600809.SH,X600690.SH,X000338.SZ,X600703.SH,X300142.SZ,X002241.SZ,X000100.SZ,X300014.SZ,X002007.SZ,X002371.SZ,X000596.SZ,X600741.SH,X600183.SH,X300003.SZ,X300124.SZ,X000977.SZ,X000625.SZ,X002236.SZ,X601877.SH,X002129.SZ,X000800.SZ,X000157.SZ,X300136.SZ,X600584.SH,X002456.SZ,X002414.SZ,X002463.SZ,X002179.SZ,X600118.SH,X002049.SZ,X000066.SZ,X002185.SZ,X002223.SZ,X600522.SH,X002180.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.288215330292738,0.0630879142203699,0,0,0,0,0,0,0,0,0,0.0240314434743394,0,0,0,0,0,0,0.034519509420378,0,0,0,0,0,0,0,0,0,0,0.0101443205811206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00874246860279403,-0.00801426434739908,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199452418335106,0.245157054234444,0,0,0,0,0.0402618745512884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273811001047589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311503549592233,-0.0301073334850822,0,0,0,0,0,0
X600276.SH,0,0.0770083205001343,0,0,0,0,0,0,0,0,0,0,0.281229104761297,0,0,0,0,0,0,0,0,0,0.0121395567913484,0,0,0,0,0,0.0653464010718859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104980496276923,0,0,0.185307391050908,-0.051859740441318,0,0,-0.00802387014966131,-0.0135442731798951,0,0,0,0,0,0,0
X000651.SZ,0,0.0356683797364084,0,0,0.132786061629257,0,0,0,0,0,0,0,0,0,0,0.216561496196081,0,0,0,0.0112336439375152,0,0,0,0,0,0.0237855259778736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188485071272456,0.00601420909085953,-0.00212861409516557,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277333067054277,-1.38777878078145e-17,0.102328353658881,0,0,0.00639332049032937,0,0.045420398700828,0,0,0,0,0,0,0.129895448790463,0,0,0,0,0,0,0,0,0.224621362958283,0.0513974332888392,0,0.0270528032759576,0,0,0,1.73472347597681e-18,0,0.00884810458225834,-0.0247008840086495,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0264062840083942,0,0,0.0739430767927093,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985183270845849,0,0,0,0.112932525537123,0,0,0,0,0,0.119544756736108,0,0,0,0,0.0185284892203984,0,0,0,0,0,0,0,0,0,0,0,0.0694530509866168,0,0,0.0188038823243437,-0.0206135371464571,0,0,0,0,0,0
X600104.SH,0,0.114676720584043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546829992247858,0.137325873404843,0,0.051748641155932,0,0.047427366197828,0.181919948638938,0,0,0,0.0932958463552577,0,0,0,0,0.0458440463548617,0,0,0,0,0,0,0,0,0,0.0418906364111836,-0.0412258196868634,0.0197659844769344,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.172544615550351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194851969515856,0,0,0,0,0,0,0,0,0.0494106978530491,0,0,0,0.0855551935714872,0,0.326290614595027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403687302428554,-0.0418000211873326,0,0,0,0,0,0
X002304.SZ,0,0.106604818394647,0,0,0.00525415135660846,0,0,0,0,0,0,0,0,0,0,0,0.197898883949827,0,0.0713343850609388,0,0,0,0,0,0,0,0,0,0,0,0.0210654800089856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00870586310047833,-0.00270666839686644,0,0,0,0,0,0
X600031.SH,0,0.119550283058181,0,0,0,0,0.134001177216505,0,0,0,0,0,0.114747604619405,0,0,0,0,0,0,0,0,0.0345702889488148,0,0,0,0,0.078766615527884,0,0,0,0.0073882192891926,0,0,0,0,0.349294333051677,0,0,0,0.0662745939622764,0,0,0,0,0,0,0,0,0,0,0,-0.00717127771755727,-0.000109000405453223,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813521483409865,0,0,0,0.323128044254505,0,0,0,0,0.126367693643198,0,0,0,0,0,0,0,0,0,0,0,0,0.00442067671299321,0,0,0,0,0,0,0,0,0,0,0,0,0.0269762010007584,-0.0148172593629924,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.00321777547065557,0,0,0,0,0.0309907257958448,0,0,0,0,0,0,0,0,0,0.0737763622951302,0,0,0,0,0,0.0784169178847497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00457670311166676,0,0,0.0281875438656089,0,0.00246557034559347,0,0,0,0,0,0,0
X000661.SZ,0,0,0.0920831015274439,0,0,0,0,0,0,0.00818393449385551,0,0,0,0.111678800509979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810556596237873,0,0,0.0768033623542202,0,0,0,0,0.0229267220846422,0,0,0,0.11348318102109,0,0,0.0443364740542075,0,0,0,0,0,0,0,0,0.037003254025502,-0.0192048271818277,0,0,0,0,0,0
X000568.SZ,0,0.538148109655302,0,0.0211316661859782,0,0,0,0,0.00548913199123128,0,0,0,0.016771846761598,0,0.273087767991779,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458927784898265,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347874772729523,0,0,0.00044257293946522,-0.00957770949233127,0,0,0,0,0,0
X600809.SH,0,0.189093048149355,0,0,0,0,0,0,0,0,0,0,0,0.329345489381598,0,0,0,0,0,0,0,0,0.00423628085730318,0,0.0231292853202579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0475518805952846,0,0,0,0.00284851375882275,-0.00640482233610651,0,0,0,0,0,0
