,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600690.SH,X600031.SH,X000063.SZ,X000100.SZ,X600276.SH,X000338.SZ,X000157.SZ,X600372.SH,X600703.SH,X600741.SH,X002241.SZ,X600089.SH,X600066.SH,X600271.SH,X601877.SH,X002236.SZ,X600177.SH,X600118.SH,X002129.SZ,X000550.SZ,X000581.SZ,X600582.SH,X000568.SZ,X000559.SZ,X002475.SZ,X000623.SZ,X300124.SZ,X000800.SZ,X600060.SH,X300146.SZ,X000050.SZ,X002294.SZ,X000400.SZ,X300003.SZ,X000977.SZ,X002292.SZ,X002465.SZ,X600839.SH,X002456.SZ,X000869.SZ,X600166.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0.170043498776112,0,0,0,0,0,0,0.133678273782946,0,0,0,0,0,0,0.0140877598766467,0.161692175416957,0,0,0.0337816342347046,0.131094059751961,0,1.95777873120938e-05,0,0,0,0,0,0,0,0,0,0,0,0.0922917575617807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600519.SH,0,0,0,0,0,0,0.0547145286000435,0.0726652360325137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535357670618054,0,0.0139660987479919,0,0,0.00868819466662683,0,0,0.00951947131581081,0,0,0,0,0,0,0,0,0,0,0.0820940432077279,0.252782673499944,0,0,-0.0167932010428977,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0170291695059021,0,0.25483332647623,0.177510791616708,0,0,0.120463953726549,0,0,0,0,0,0,0.0494616736219229,0,0.10587004416998,0.100193283050632,0.0359986452272883,0,0,0,0,0.0770807859243323,0,0,0,0,0,0,0,0,0,0,0.000666447565173809,0,0.0520322136101827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0.187391287671333,0,0,0,0,0,0,0,0.102783019238471,0,0,0.0445229974731256,0,0.00842763773615908,0,0,0,0,0,0.134200248751044,0,0,0.0877714419646632,0,0,0,0,0.158616567717652,0,0,0,0,0,0.00384183035099961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081761724269828,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0793346773026488,0,0,0,0,0,0.0577889136342819,0,0,0,0,0.0118474142797182,0,0,0,0,0,0,0.184971551789359,0,0,0,0.266074451355285,0,0,0,0,0,0,0,0.0717457540437862,0,0,0,0,0.125855500179931,0.0632855645041975,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X000625.SZ,0.161334030913359,0,0,0,0.172261440752103,0,0,0,0,0,0,0,0,0,0,0,0,0.0929344607659095,0,0,0,0,0,0,0,0,0,0.0846462311154177,0,0,0,0,0,0,0.0662879310744001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214525215008301,0,0,0,0,0,0
X000858.SZ,0,0,0.125148526495742,0,0,0,0,0.111607218223996,0.0365711740542325,0,0.0656999589280526,0.00685267725350224,0,0.122963695154794,0.1712745375814,0,0,0,0,0,0,0,0,0,0.0238735038434273,0,0,0,0,0,0.0180081343095144,0,0,0,0,0.0414265795577715,0,0,0,0,0,0,-0.0365541914468503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,6.93889390390723e-18,0,0,0,0.186750962096246,0,0,0,0.108323626601783,0,0,0,0,0,-0.0328597217820279,0,0,0,0.058463766570519,-0.0518687421772108,0,0.066946230956043,0,0,0,0.138589312866363,0,0,0,0,0,0,0,0,0,0,0.0449376757354458,0,0,0,0,0,0,0,-0.237739757377007,0.206740271464093,0,0,0,0.0396595198199767,0,0,0.0265223650974009,0,0,0,0
X600690.SH,0.267622117980785,0,0.180091012367056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101485214755457,0,0,0.0211273442527817,0.0381109220114242,0,0,0.0343752352079871,0,0,0,0.0157317303681876,0.14072570308295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0328170519696931,-0.00835334091266885,0,0,0,0,0,0
X600031.SH,0.00469397771464367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775483544733344,0,0,0,0,0,0,0,0,0,0.0712651948040965,0,0,-0.00629036927051003,0,0,0,0.0344624202503763,0,0.0809503857163468,0,0,-0.00773055916591593,0,0,0,0.0264813254767431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0
X000063.SZ,0,0,0.123443509181974,0,0,0,0,0.0493137225719669,0,0.0945099161354319,0,0.109374540690386,0,0.130846614280778,0,0,0.0805073084623596,0,0,0,0,0,0,0,0.0356496785576791,0,0,0,0,0,0,0,0,0.0592474325558353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231994571875392,0,0,0,0,0,0,0
X000100.SZ,0,0,0.0900179457454995,0,0,0,0,0,0.00325114329858683,0.0678829500754435,0,0,0,0.0791820159011156,0,0,0,0,0,0,0.0400835452647826,0,0,0,0.0871632673711952,0,0,0,0.0457339519562552,0,0,0,0,0.0207988496614165,0,0.0351348833400709,0.295878682524704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0475630580763664,0,0,0,0,0,0,0,0,0,0,0,0.0481183121398776,0,0,0,0.170342125420829,0,-0.0828290310301798,0.0197425059855259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011807938050288,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.000717733646912523,0,0.050457610091781,0.0750719483535084,0,0,0.547061616838667,0,0.0277993433274165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000763350723451243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0.0525594716758404,0,0,-0.00201059234840889,0,0,0,0.665105867089022,0,0,0,0.0367492873729547,0,0,0,0,0,0,0,0,0,0,0.00415428062201102,0,0,0,0,0,0.080570563981689,0,0,1.73472347597681e-18,0,0,0.0506498564513895,0,0.0931992866192059,0,0,0.0229279539610027,0,0,0,0,0,0,0,0,0,0,0.0256047551996117,0,0,0,0,0,0
X600372.SH,0,0,0.0756460137320775,0.0423018050877684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000511955010347823,0,0,0,0,0.27148128497885,0,0,0,0,0,0,0.134469618315584,0,0,0.0078114466588311,0,0,0,0,0,0,0,0,0,0.0269316203353344,0,0,0,0.062367098222885,0,0.0045612605995164,-0.00585185378054205,0,0,0,-0.0350314948456184,0,0
X600703.SH,0.0133047522510535,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.102649680836316,0.148139652282032,0.00268084413581125,0,0,0.0714937100179149,0,0,0,0.143354939965455,0,0,0,0,0,0,0,0,0,0,0.213536014646364,0,0,0,0,0.207332083943913,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0.0891797863186386,0,0,0,0.0186998713636107,0.171693700277679,0,0,0,0.0903154760285022,0.0880415782601592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780321030461286,0.0197633822030474,0,0,0,0,-0.00922571681284482,0.184437813605174,0.0800690182555361,0,0,0,-0.114064726818693,0,0,0,0,0,0,-0.00100172846313796,0,0,0,0,0,0,0.0206984744839083,0,0,0,0,0,0
X002241.SZ,0.081889268590543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168612120081376,0,0,0,0,0,0,0.237492916756949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616644794338251,0,0,0,0,0,0,0,0.00875052929247792,-8.67361737988404e-19,0,0,0,0,0,0
X600089.SH,0.0738253584182802,0,0,0.0710684055549076,0,0,0,0,0,0.0864574223420448,0,0,0,0.0721698778497877,0,0,0,0,0,0,0,0,0,0,0.0588601271658046,0.0827684087659871,0,0,0.068497605320133,0,0,0,0,0,0,0,0,0,0,0,0.340392546553959,0,0,0,0,0,0.0361535127504343,0,0,0,0,0,0.00850325980808205,0,0,0,0,0,0
