,X600519.SH,X002415.SZ,X600104.SH,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X601877.SH,X600271.SH,X002236.SZ,X600809.SH,X000100.SZ,X300003.SZ,X300124.SZ,X002008.SZ,X000625.SZ,X600487.SH,X000596.SZ,X002456.SZ,X000661.SZ,X600498.SH,X600776.SH,X002007.SZ,X000157.SZ,X000050.SZ,X300142.SZ,X002179.SZ,X300146.SZ,X600066.SH,X600177.SH,X600522.SH,X000977.SZ,X600867.SH,X300136.SZ,X600089.SH,X600372.SH,X002241.SZ,X600566.SH,X002180.SZ,X002129.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.140872637652884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244076557740635,0,0,0.0230166244403366,0,0,0,0,0,0,0,0.00597332945292719,0,0,0,0.0077127556867114,0,0,0.0496015823734647,0,0,0,0,0.0109112277029177,0.0542837880060066,0,0,0,0,0,0.0848600050227711,0,0,-0.00893638345235949,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.166941650270928,0,0,0,0,0.0393437157881412,0,0.0189700216053657,0,0,0.0846459506315668,0,0.377305879098271,0,0,0,0,0,0,0,0,0.0197665488806885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275638895905978,0.0674938909279447,0,0,0,0.0387236520446086,0,0
X600104.SH,0,0,0,0.114358688495817,0,0,0,0,0,0.184358361686968,0,0,0.06395828320364,0,0.0967779691513175,0,0,0,0,0.0444362532895132,0,0,0,0,0.0370197879678044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396721909329877,0,0.0888341803813971,0,0,0,0,0,0,0,-0.0179668426712621,0,0
X000858.SZ,0,0,0,0,0,0.0280519934282134,0.102293054548511,0,0,0,0,0,0,0.357780052167567,0,0.0126210276909115,0,0,0.072788919995683,0.0461932960689382,0,0,0,0,0,0,0.0132666742590505,0,0,0,0,0,0,0.00889689969598887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247544158074234,0,-0.0103179990118628,0,0,0,0,0,0,0
X000651.SZ,0,0,0.100310849651502,0.0943825695907829,0,0,0.0529453524361724,0,0,0.19055719858194,0,0,0,0,0,0.00491593264479074,0,0,0,0,0,0,0,0,0.0213379145339011,0,0,0,0,0,0.0359214315161101,0,0,0,0,0,0,0,0,0,0.0123851573357668,0,0,0,0,0,0,0,0.104765347765356,0,0,0.0042594040006906,0,0,0,0,0.0176689113119431,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939414035076209,0,0,0,0.359998920533726,0,0.414396534533435,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.01409309927489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00454293853312145,0.0424547150947614,0,0,0,0.0333522082658734,0,0
X002304.SZ,0,0,0.0769269716439511,0,0,0,0,0,0,0.0855181950902891,0,0,0,0.280590272819825,0,0,0,0,0,0,0,0.0910014607833691,0.0698717045034432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226964520003952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00294166245960712,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.0458364666420974,0,0,0,0,0,0,0,0.102662408673939,0,0.329316407343938,0,0,0,0,0,0,0.000364087722148179,0,0,0,0,0,0.224305524778469,0,0,0,0,0,0,0,0,0,0,0,0,0.0795361558002238,0,0,0,0,-0.0131177703453792,0.0155080618717386,0,0,0,-0.037229495260226,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146313043562136,0,0,0,0,0,0,0,0,0,0,0,0.0214208850322199,0,0.314428015135695,0,0,0,0,0,0,0,0,0,0,0.0746203616685917,0.0733496507007568,0.0474734407839177,0,0,0,0,0,0,0,0,0.00609395690754063,0,0,0,0,0.131959727498851,0,0
X600690.SH,0,0.00312996491020324,0.0946927769097085,0,0.0753911116368246,0,0.044760041895506,0,0,0,0,0,0,0,0.170829794441853,0,0,0,0.160930475139832,0,0,0.00743302102628012,0,0,0,0,0,0,0,0,0,0,0,-0.0843852431471015,0,0,0,0,0,0,0.091544806662514,0,0.00667994140716794,0,0,0,0,0,0,0,0,0.00659142454594691,-0.0410719943850541,0,0,0,0,0,0
