,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X600690.SH,X000063.SZ,X000625.SZ,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X600031.SH,X002241.SZ,X002236.SZ,X000338.SZ,X600066.SH,X000100.SZ,X002456.SZ,X601877.SH,X002508.SZ,X300124.SZ,X600271.SH,X002085.SZ,X600089.SH,X600118.SH,X600177.SH,X300136.SZ,X000157.SZ,X002007.SZ,X300003.SZ,X600372.SH,X002008.SZ,X600522.SH,X002294.SZ,X000981.SZ,X600867.SH,X600487.SH,X600699.SH,X000066.SZ,X300115.SZ,X002074.SZ,X600566.SH,X600809.SH,X002180.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,-0.0523740420406342,0,0.102958453810283,0,0,0,0.0234896030965916,0.167319616444164,0,0,-0.0915224734075285,0,0,0,0,0,0.0664696587524054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760440585924372,0,0,0,0,0,0.0907858621276927,0,0,0,0,0.00336639044194359,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0394841613498814,0.172346578587185,0,0,0.411370342999826,0,0.281638885406328,0,0,0,-0.0518544068189077,0,0,0,0,0,0.0130347007034162,0,0,-0.188052656119849,0.021780308686586,0,0,-0.0641369580973908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433022239258539,-0.00841173618611767,-0.000178120579473452,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.228230767382701,0,0,0,0,0,-0.0163953078912411,0,0,0,0,0.379568433336319,0,0,0,0.0320610362060135,0,0.165699188729478,0,0,0,0,0,0,0,0,0,0,0,-0.082639222955011,0,0,0,0.0957604034238699,0,-0.0298435294094231,0,0,-0.0437485602847355,0,0,-0.0429002956377706,0,-0.0562144122414893,-0.00964726558240932,0.01717496552892,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0736869358852742,0,0,0,0,0,0,0.162571227709334,0,0,0,0,0.0104012100048985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191833366172083,0,0,0,0,0,0,0,0.0267454663543129,0.000855720621827182,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0523322700132903,0,0,0,0.0386149614947711,0,0,0,0,0.372393709420234,0,0.0769977709656148,0,0,0.0620076093110048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297312586298089,0,0,0,-0.000504595367764631,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491159156916234,-0.0983302962152702,0.137452339115781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0417560225017957,0,0,0,0,0,0,0.0983694497665297,0,0,0.0906904847686161,0,0.07080169939897,0.299245240894596,0,-0.0305544218632484,0.0202886290968768,0,0,0,0,0,0
X600276.SH,0,0,0,0.0158251577032781,0,0,0,0.0283060497205641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0282069954799954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00733600336736094,0.0186020283631271,0,0,0,0,0,0
X002304.SZ,0,0,0,0.118471895305665,0.149830476471783,0,0,0,0,0,0,0,0.207726823936126,0,0,0.114543982592378,0,0,0,0,0,0.0522505530900455,0.028258050377198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00803963972412229,0,0,-0.0426375102794768,0,0,0.153299321975056,0.198748334930717,0,0,0.0034206303563739,0.0086311088004957,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.185717074491561,0,0,0,0,0,0.0240106830256584,0,0,0,0,0,0,0,0,0,0,0,0,-0.0404112089614465,0,0,0,0,0,0,0,0,0.0250811069914799,0,0,0,0,0,0,-0.0891793310566023,0.037676348687248,0.0336531241668367,-0.0152081820159547,0.104489676227236,0,0,0,0.00300841928804449,-0.00884344326913655,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.0580500842687271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570791170777124,0,-0.230318502411109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104458869738223,0,0,0.0883233065577511,0,0,-0.0607406885366243,0,0,0,-0.000941877750517474,-0.00368709942339016,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587635141408935,0,0,0,0.103554262821393,0.204963876683461,0,0,0,-4.33680868994202e-19,0,0.113014406580464,0,0,0,0,0,-0.115633999484137,0.0183773037259698,0,0,0,0,0,0,0,0,0,0,0,0,0.0837388959774375,0,0,0,0,0,-0.00332056387953247,0.0258546280909064,0,0,0,0,0,0
X600703.SH,0,0,0,0.0108906272506188,0,0.101497355187363,0,0,0,0,0,0,0,0,0,0,0,0.0651686126556322,0,0,0,0,0,0,0,0,0,0.0199652910192801,0,0,0,0.0554146993100633,0,0,0,0,0,0,0,0,0.161164806953409,0,0,0,0,0,0,0,0,0,0,0.0184652167488851,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.612179430720401,0,0,0,0,0,0,0,0,0,0,0,0,0.090705179823545,0,0,0,0,0,0.0599728963814156,0,0,0,0,0,0,0,0,0,0,0,0,0.0385707752577124,0,0,0,0,0,0,0,0.0114812920141165,0,0.162331111873578,0,0,0,-0.00872820725047762,0.0116014369042077,0,0,0,0,0,0
X600741.SH,0,0.388280998816099,0.0208013768283012,0.0732806776547192,0,0,0.00253315374332037,0.0813933616711167,0.0578336100468829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012916920928505,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.0403825944456172,0,0,0,0,0,0,0.110342068148526,0.0967788320288261,0,0,0,0,0,0,0,0.107931168141779,0,0,0,0,0.187518528455956,0,0.100819333483502,0,0,-0.0379305644555007,0,0,0,0,0,0,0,0,0,0,0,0.0723394014080423,0,0,0.0111378261172146,0.00916169309521059,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.00599086969571372,0,-0.124271985829618,0,0,0,0,0,0,-0.0557021063708459,0.0416373805669391,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.469378329035852,0,0,0,-0.0577739047530972,0,0,0,0,0.0928402463917545,0,0.132398435961393,0,0,0.0199911646982805,0,0,0,0,0.00425112480727222,-0.0259096120054528,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.0617294486012123,0,0,0,0,0,0,0,0,0,0,0.295114773986851,0,0,0,0,0,0,0.124824192461434,0,0.0822375447688249,0,0,0.00656344277271592,0,0,0,0.0775849187775897,0,0,0,0,0,0,0,0,0,0,0,0.0416122528233757,0.292210736840627,0,0,0,0,0,0,0.00750757127412796,0.0266280325048944,0,0,0,0,0,0
X002236.SZ,0,0,0.281161167069787,0.0978867604413973,0.0309773495720597,0,0,0,0,0,0,0,0,0,0.402272981676158,0,0,0,0,0.191408580078516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483903755064229,0,0,0.0811902463095723,0,0,0,0,0.0256440714886719,-0.0137587675413281,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0202475699345921,0,0.0844443633727243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312510412272824,0,0,0,0,0,0,0,0.0706767314483587,0.456572140000631,0,0,0,0,0,0,0,0,0,0,0,0.096317237268393,0.264768115641419,0,0.024418306116473,0,0,0,0.0152657277694122,-0.0308215248764868,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163317511867078,0,0,0.173558336307407,0,0,0,0,0,0.138429285503347,0.105276713527766,0,-0.0675034359948796,0,0,0,-0.0287543798043469,0,0,0,0.0838265029664071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00359643986740424,0.0125263838317142,0,0,0,0,0,0
X000100.SZ,0,0,0,0.115741405729152,0,0,0,0.119060889244179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00833616156437131,0,0,0.0997463893783669,0.0347427759685159,0.0103799825314319,0,0,0,0,0.0246046575947206,0,0,0,0,0,0,0
X002456.SZ,0.097469972189167,0,0,0,0,0,0.0500933155075313,0,0,0,0,0,0,0,0,0,0.0321235925245973,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973162765612228,0,0,0,0,0.00874290339559669,0,0,0,0,0.187067389509323,0.0812166503728145,0,0,0,0,0,0.0770713639474661,0,0,0.0115668944576105,-0.0189573406557543,0,0,0,0,0,0
X601877.SH,0,0,0,0.12994936227929,0.00940418492049746,0.0365218957564727,0,0.0803883374670345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553645696238392,0,0,0,0,0,0,0,0,0,0,0,0,0.00390429328411048,0,0.0102543279171374,0,0.0908863072692095,0.0644909991019021,0,0,0,0,0,-0.00940889513437873,0,0,0,0,0,0
X002508.SZ,0,0.18294002124035,0.223596663621478,0,0,-0.0757704501675769,0,-0.0256004887586739,0,0,0,0,0,0,0,0,0.106316403775182,0,0,0.369510712847768,0,0,0.0171047425598655,0,0,-0.0708878473104434,0,0,0,0,0.0768429554387873,0,0,0,0,0,0.247174596682481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022003262606824,-0.0175979894995991,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.118589535419187,0.0755855095397727,0,0,0,0,0,0,0.0597287725640946,0,0,0,0,0,0,0,0,0,0,0,0,0.0139265659516248,0.103719834830659,0,0,0.134748727490616,0.0605846524544663,0,0,0,0,0,0,0,0,0.135390964924445,0,0,0,0,0,0.0043936876294272,-0.00454674456108778,0,0,0,0,0,0
X600271.SH,-0.154857303793477,0,0,0,0,0.00080414130807695,0,0,0,0,0,0,0,0,0,0,0,0,0.0201015956638442,0,0,0,0.0720182087551917,0,0,0,0,0.00893214818842878,0.0530203744589003,0,0,0.0342688159070086,0,0,0,0,0,0,0,0,0,0,0,0,0.140593059145537,0,-0.0139324533817795,0,0,0,0,0.011257356908676,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340499854114079,0,-0.156476862238521,0,-0.128594005673857,0,0,0,0,0,0,-0.0328463089236255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0766896170716665,0.223387230832119,0,0,0,0,0.0155878176499843,0.0186476095596894,0,0,0,0,0,0
X600089.SH,0.0446488712823928,0,0,0,0,0,0,0,0,0,0,0.0443117031405783,0,0,0,0,0,0,0,0,0,0,0.281197112626608,0,0,0,0,0,0,0,-0.180338132844462,0,0,0,0,0,0,0,0,0,0,0,0.071411669306853,0,0,0.127414063720476,0.071411401587186,0,0,0,0.022116787112248,-0.01581436171382,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389692385190347,0,0.00639212506301154,0,0,0,0,0.0516491616927554,0,0,0.1740125834115,0.113999443679436,0,0,0,0,0,0,0,0.30889553192009,0,0,0,0,0,0.00902322998026231,0,0,0,0,0,0,0,0,0,-0.00318879183422276,0.00266219810661827,0,0,0,0,0,0
X600177.SH,-0.0480566589219538,0,0,0,0,0.104754880866025,0,0,0,0,0,0,0,0,0,0,0,0,0.0200356183790691,0,0,0,0,0,0.0459250265691158,0,0,0.0282890483226223,0,0,0,0,0,0,0,-0.00699851681357561,0,0,0,0,0.0400254806258485,0,0,0,0,0,0,0,0.0401962751245845,0,0.0107410780686288,0.00926436037225079,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.335973829646975,0,0,0,0,-0.0760152946182345,0,0,0,0,0,0,0,0,0,0,0,0.0208179210244594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142114038605627,0,0,0,0,0,0,-0.0410098665861674,0.358404127638255,0.196380268762792,0.0275942378696836,6.93889390390723e-18,0,0,0,0.0117110398339215,-0.0265990978678022,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0160917979882036,0,0,0,0,0,0,0,0,0,0.217822935379516,0,0,0,0,0,0,0.0147504354926534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167945903384664,0,0,0,0.122696095058132,0.0628180871078653,0.0189616503141579,0,0,0,0.0208026031414478,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146600777802663,0,0,0,0.0169798619278016,0,0,0,0,0,0,0,0,0.0184361160171317,0,0,0,0,0,0,0,0,0,0,0,0,0.135961917889165,0.0546066084548878,0,0,0,0,0,0,-0.00333121905833066,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0767997732216215,0,0.0364886002168146,0,0.0678994710738893,0,0.0977048495066761,0,0,0,0,0,0,0,0.00768444432565667,0,0,0,0,0,0,0.106947661844957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046071089833121,0,0,0,0,0,0.0173636071657832,0,0,0,0,0,0.00759941243890443,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.0266275229505616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525386855554807,0,0,0,0.515132653886441,0,0,0,0,0,0,0,0,0,0,0,0.0469670613921808,0,0,0,0.0378480516390263,0,0,0,0,0,0.00139157240879086,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.171195085050059,0,0,0,0,0.0564072442248048,0,0,0.53767790234659,0,0,0,0.180120308309452,0,-0.0576512144832537,0.133294060491977,0,0,0.228135981010939,0,0,0,0,0,0,0,0,0,-0.118509839298969,0,0,0.0357094220674513,0,0,0,0,0,0,0.00134539430261039,-0.000367523963297194,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169102249548561,0,0,0,0,0,0,0,0,0,0.0874276550927985,0,0,0,0.0471647061867817,0,0,0,0,0,0,0,0,0,0,0,0,0.148266091696768,0.138664997673652,0.0355108846547954,0,0,0,0,0.0619931915203642,0,0,0.00680866366310789,0.0165369023723494,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0415310822810021,0,0,0,0,0.0252899085582333,0,0,0,0,0,0,0,0.0736176123969425,0,0.0300152128985958,0,0,0,0,0,0,0,-0.0683202224485087,0,0,0,0,0,0,0.0436034135265248,0,0.0635082983628574,0.0514490323463585,0.0129183511017694,0,0,0,-0.00545412366036437,-0.00751148748400013,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,-0.00580283646063921,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.107929033876643,0,0,0.198363152571821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341935356941726,0,0,0,0,0,0.0469743306631467,0.0371405544787542,0.0316147781747067,0.133344844731275,0,0.199773415527216,0,0,0.000898251528803799,-0.00484770538652212,0,0,0,0,0,0
X600487.SH,0.127112781392772,0,0,0,0,0,0,0,0,0,0,0,0,0.0916091904855334,0,0,0,0.0380066786087346,0,0,0,0.0307376434245639,0,0,0.0719582276569794,0,0,0.355968139460697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377941599161708,0.445657935340875,0,0,0,0,0,0,0.0264058354100501,-0.0158581990751793,0,0,0,0,0,0
X600699.SH,0,0,0,-0.0846828411673282,0,0,0,0,0,0,0,0,0,0,0,0,0.0780175302697204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0956813383647452,0,0,0.0640198504584658,0,0.209844093653449,0,0,0,0,0,0,0,0,0,0.102526730364736,0,0,0,0,0.0362149426626542,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346502279464416,0.264247968609086,0,0,0,0,0,-0.0913470137404307,0.0347440939850947,0,0.00486634691272194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459930262338686,0,0,0,0,0,0,0,0.284241922741238,0,0,0,0.00551433819955783,0,0,0,0,0,0
X300115.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830794076408944,0,0,0,0,-0.00623137699490172,0,0.0522799620471739,0,0,0,0,0,0,0,0,0.180370122202761,0,0,0,0,0,0,0,0,0,0.164351369541965,0,0,0,0,-0.0890889187552648,0,0,0,0,0.0270705740066692,-0.0171220491633732,0,0,0,0,0,0
