,X600519.SH,X600104.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000625.SZ,X002304.SZ,X000063.SZ,X000858.SZ,X600276.SH,X600690.SH,X600031.SH,X000100.SZ,X600372.SH,X000338.SZ,X600271.SH,X600118.SH,X000157.SZ,X002129.SZ,X600703.SH,X600089.SH,X600741.SH,X002241.SZ,X600177.SH,X600066.SH,X002236.SZ,X000800.SZ,X600582.SH,X002292.SZ,X601877.SH,X300124.SZ,X000581.SZ,X000623.SZ,X000869.SZ,X002475.SZ,X600839.SH,X000550.SZ,X000568.SZ,X600060.SH,X002294.SZ,X000977.SZ,X000559.SZ,X002007.SZ,X002456.SZ,X300146.SZ,X002465.SZ,X600867.SH,X000400.SZ,X000050.SZ,X600435.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000157.SZ,0,0,0,0.0620183006721338,0,0,0,0,0,0,0,0.286932624761795,0,0,0.150854118124548,0,0,0,0,0,0.0549123551919741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119292946528481,0.08500322059624,0,0,0,0,0.0425937747810383,0,0,0,0,0,0,0,-0.00691464974014598,0.0246042620276776,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.110846729530962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114616236860432,0,0,0,0,0.064005252507105,0,0,0,0.126754191624735,0,0,0,-0.0237027847111296,0.0109017595198345,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.0677723201374477,0,0,0,0,0,0,0.0313759431452762,0,0,0,0,0,0,0,0,0.0014831110147088,0,0,0,0,0,0,0,0.181603272547323,0,0,0.0659383115749505,0,0,0,0.267793363767877,0,0.10608196579903,0,0.0206500023397058,0,0,0,0,-0.0114249396648175,0.0166275802929777,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.371098720017934,0,0.0438983946242962,0,0,0,0,0,0,0,0,0,0.0709104857543972,0.0331003939311022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114223781099349,0,0,0,0,0.351645622556684,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X600741.SH,0.0453885415875575,0,0,0,0.163114691267248,0,0,0,0,0,0,0,0,0,0,0.0170771342527011,-0.281973958881953,0,0.0376654868245341,0,0.0519389863062073,0,0,0,0,0.0241945438578009,0.0597330142889011,0,0,0,0.223415802609035,0,0,0,0,0,0,0.00404494112841637,0,0,0,0,0,0,0,0,0,0.0466590271020998,0,0,0,0.0261929589374127,0.0459342722957432,0,0,0,0,0,0
X002241.SZ,0,0,-0.0828303827202445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148433393233367,0.0169347318607094,0,0.0314478702231533,0,0,0,0.234493677126376,0.0552641635033789,0,0,0,0,0,0,0,0,0,0,0,0.0905728754680126,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153323274259548,-0.0162530973266185,0,0,0,0,0,0
X600177.SH,0.161480715940074,0.040045040835614,0,0,0,0,0,0.148808757156351,0,0,0,0,0,0,0,0,0,0,0,0,0.0419012955048011,0,0,0,0,0.0261327967402137,-0.0943347394575277,0,0,0,0,0.071143595621266,0,0,0,-0.128787369820329,0,0,0,0,0,0,0.114249935509501,0.168140238054855,0,0,0,0,0,0,0,0,0.00420261216862638,0,0,0,0,0,0
X600066.SH,0,0,0,0,0.0782263327238514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370347746822518,0,0.0327663008111456,0,0,0,0,0,0,0,0,0,0,0,0.168883712791331,0.0747788354671103,0,0,0,0,0.0340953955818546,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.196937309059406,0,0,0,0,0,0,0,0,0,0,0.241664935907903,0,0,0,0,0,0,0.0594937625969496,0.0873399049343086,0,0,-0.0649717752102556,0,0.103990077099356,0,0,0,0,0,0.260776745834161,0,0,0,0,0,0,0.128893718089251,0,0,0,0,0,0,0,0,0,-0.0240592727501114,0.00225596975892631,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0400498268063806,0,0,0,0,0,0,0.0278511249326788,0,0.206473107130413,0.0454955902464554,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0594949005209312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106248573038764,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133418934805191,0,0.339075959054908,0,0.113512585691549,0,0,0,0.0116425248359725,0,0,0.010573905270052,0.0411471441056216,0,0,0,0,0,0.00158372813317941,0.0290085226818062,0,-0.0606497725400621,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133523324360452,0.384715396891488,0,0,0,0,0,0,0,0,0,0,0,0,0.157759491872018,0,0.0633184254356762,0,0.0660841528184746,0.134578561013818,0.00844079396542553,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,-8.67361737988404e-19,0,0,0.0946122148162176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441468262676677,0.0885706625170195,0,0.0349095037027861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119131401675878,0.0763197825402046,0.0698379509073182,0,-0.029355242470552,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.143890736841881,0,0,0,0,0,0,0,0,0,0,0,0.258719526591344,0,0.118769106640823,0,0,0,0,0,0,0.00461076506297662,0,0.0165131443604426,0.0815203412934447,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0101721782840502,0,0,0.0406049208229782,0,0,0,0,0,0,0.035609549089532,0.0596697820088047,0,-0.0361979699456285,0,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.11140996327048,0,0,0,0,0,0,0,0,-0.0873744789935623,0,0.0839885210025434,0,0.0733883308887228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157222325104806,0.0304901618786369,0.0610740744666788,0,0,0,0,0,0,-0.0389489604518412,0.00216241850862366,0,0,0,0,0,0
X000623.SZ,0,0,0.00458730267228887,0.104606188045738,0.0355326478116092,0,0,0,0,0,0,0,0,0,0.260595932958514,0,0,0,0,0,0,0,0,0,0,0,0,0.0066878063018964,0,0,0,0,0,0,0,0,0,0.192058392346716,0.0392566238900879,0,0.0412792303526627,0,0,0,0,0,0,0,0.0107288551868242,0,0,-0.0251201031690107,-0.0433896904164289,0,0,0,0,0,0
X000869.SZ,0,0,0,0.120949210843965,0.0347041972456879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103252677827284,0,0,0,0,0.235032787396494,0,0,0,0,0,0.0668314756016584,0,0,0,0,0,0,0,0,0,0.0537207956817741,0,0,-0.028155276699352,-0.030875907603143,0,0,0,0,0,0
X002475.SZ,0,0,0,0.0582007480669713,0.170332635097511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00349327228448439,0,0.109319405225745,6.93889390390723e-18,0,0,0,0.0643623138948923,0,0,0,0,0,0,0,0,0,0,0.016592350210604,0,0,0.128037975229933,0,0,0,0,0,-0.0047808467596953,0,0,0,0,0,0
X600839.SH,0,0,0,0.108604636188604,0,0,0,0,0,0,0,0,0.198392749224378,0,0,0.140936023450432,0.104561452915582,0,0,0,0.171051591229847,0,0,0,0,0,0.0479927303837487,0,0,0,0,0,0,0,0,0,0,0,0.106569936278779,0,0,0,0,0,0.00667744355005531,0,0,0,0,0,0,0.0167215789270069,0.00546743213553614,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0.247705567515581,0,0,0.0167323450741617,0,0,0,0,0.0815158619317512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106645942202057,0.0812657462439078,0,0,0,0,0.0391953777125063,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191685067468059,0,0,0,0,0,0
X000568.SZ,0,0,0.010534093084255,0.00514911068083091,0,0,0.223378898464203,0,0,0,0,0,0,0,0,0,0,0.107733667821226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283405475847031,0,0,0,0,0,0,0.189064884561047,0,0,0,0.0113135037452913,0,0,0,0,0,0,0,0,0.0514935818485508,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0.17505960875696,0,0,0,0,0.30673671563167,0,0,0,0,0,0,0.0495619343145851,0,0,0,0,0,0.147931493553338,0,0,0,0,0,0,0,0,0,0.0631442799504699,0,0,0,0,0,0,0,0.0290772248785723,0.253121670646045,0,0,0,0.0538349759548991,0,0,0,-0.0365312955032922,0,0,0,0,0,0
X002294.SZ,0.0306347339725625,0.0795243214289551,0,0,0,0,0,0,0,0,0.0931502427973977,0,0,0,0,0.0742320446861988,0,0,0,0,0,0,0,0,0,0.0716645360431074,0,0,0,0,0,0,0,0,0.0582010530294554,0,0,0,0.120307359992349,0,0.0880187171220719,0,0,0,0,0,0,0,0,0,0,-0.0111629856926689,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0.0273429285558275,0,0,0.0717951811789951,0,0,0,0,0.107819834484418,0,0,0,0,0,0,0,0,0,0.0178256312106811,0,0,0.148807568031998,0,0,0,0,0,0,0,0,0,0.193304604328052,0,0,8.67361737988404e-19,0,0.0249041321841487,0,4.33680868994202e-19,0,0,0,0,0,-0.00206419911545052,0.0307310952290438,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671151726708735,-0.0420650494966775,0.0211895186704614,0.11105780480187,0,0.0815685112592583,0,0,0,0,0,0,0,0.182464019181263,0,0,0,0,0.150994328938716,0,0,0,0,0.0526063772983318,0,0,-0.0203548538593772,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818461778168171,0,0,0,0,0,0,0,0,0,0.15081241469936,0,0,-0.0151289573797397,0,0.0496731378312822,0,0,0,0,0,0,0,0,0,0.0162362133296598,0,0,0,0,0,0,0,0.285081617648554,0,0,0,0,-0.0128196394759302,0.0241550898763842,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324939810261816,0,0,0,0,0,0,0.0572827873709817,0.00049459042357446,0,0,0.195700058241743,0,0,0.0661697217791664,0,0,0,0.150737534750449,0,0,0,0,0,0,0,0.025360674604853,0,0,0,0,-0.0559267826346488,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0.0171192875700239,0,-0.0818082847977886,0,0,0,0,0,0,0.124310937390891,0,0,0,0,0,0,0,0,-0.0328996644884836,0,0,0,0.336077502623087,0,0,0,0,0.0271952955909078,0,0,0,0,0.28072316718964,0,0,0,0,0,0,0,0,0,0,0,0,0.0784152590963012,-1.73472347597681e-18,0,-0.013008067199416,0.0368623580519866,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,-0.013957741780373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0444047390506666,0,0,0,0,0,0,0.0877274678162297,0,0.00488401356742704,0,0,0,0,0,0,0,0.114008070215435,0,0.0656657818028663,0,0,0,0,0,0.0314414811369336,0,0,0.246000440433775,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0170824382252323,0.0173952353392651,0,0,0,0,0,0,0.0307930478126238,0,0,0,0,0,0,0,0,0,0,0.0538699196411847,0,0,0.0916576973761976,0,0,0,0.216623134412037,0,0,0,0,0,0.0374248179809187,0.161699920501695,0,0,0,0,0,0.0141713593435895,0.0175054859373544,0,0,0,0,0,0
X000400.SZ,0,0,0,0,0.0262595905126507,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.514492175188512,0,0,0,0,0,0,0,0,0,0,0.0424341215990676,0.0194041980351379,0,0,0,0,0,0,0,0,0,0,0.042861878208794,0,0,0,0,0,0,0,-0.0348034908277491,-0.0320375413863945,0,0,0,0,0,0
X000050.SZ,0,0,0,0.164900510669607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136773825354278,0,0,0,0,0.270475242158601,0,0,0,0,0,0,0,0,0.0543629907081292,0,0,0,0,0.0439820519947274,0,0,0.0433149898749624,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175231146648054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420378427321555,0,0.0548924028998065,0.176137964537596,0,0,0,0,0.175544975930574,0,0,0.0444393599032209,0,0,0,0,0,0.0418285802199999,0,0,0,0.038165613194817,0,0,-0.0248223534930693,0,0,0,0,0,0,0
Change_TY3M,0,0,-0.059077794522536,0,0,0,0,0,0,0,0,0.111501595588944,0,0,0,0,0,0,0,0,0.0217357934672028,0,0,0,0,0,0.00451346732969744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0795686513957375,0,0,0,0,-0.0506430719903587,-0.00742807162806185,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-1.04007854849416,0,0,0,0,0,0,0,0.631357396055761,0,0,0,0,0,0,0,0,0.606877883959929,0,-0.0871947309407864,0,0,0,0,0,1.07132126034174,0,0,-0.171821169001086,0,0,0,0,0,0,0,0,-0.23409159309225,0,0,0,0,-0.597633736121404,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0.0344853498948211,0,0,0,0,0,0.807097525113052,-0.919338934987861,0,0,0,0,-0.520062491760978,0,-0.331478538528488,0,-0.413905833828799,-0.104799709685735,0,0,0,0,0,0.73062095445613,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.713756500961105,0,-0.853546850103097,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.10616009820408,0,0,0,-0.075202386743224,0,-0.0478114896181673,0,0,0,0,0,0,0.128113082916903,0,0,0.158792929377169,0,0,0,0,0,0,-0.38110376329039,0,-0.10926563546461,0,0,0,0,0,0,0,0,0,0,0,-0.00551593931534425,-0.0413798456144095,0.0164848381378992,0,0,0,0,0,0,0,0,0,-0.0241956293532588,0.0526942065969355,0,0,0,0,0,0
MKreturn,-0.0730800320289934,0,0,0,0,0,0,0,0,-0.225459788519228,0,0,0,0,0,-0.0235771472783299,0.178431821760562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0254359794525575,0,0.0404523523452693,0.108405115360827,0,0,0,0,0,0,0,0,0,-0.00456811792113907,0.0347621134647424,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00536489244885677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000588618003635025,0,0,0,0,-0.00946389459000983,0.00606856924888427,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00355118494530364,0,0,0,0,0,0,0,-0.0275050511563619,-0.0176936452681539,0,0,0,0,0,0,0,0,-0.00800981675742867,0,0,0,0,-0.0133961656278171,0.0186965070759093,0,0,0,0,0,0
CarbonVol_Guangdong,0.00571470205387934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00747534048572225,0,0,0.00482379240834762,0,0,0,-0.0258826199815093,0,0,0,0,0.0156168061349,-0.0154174011339642,0,0,0,0,0,0,0,0,0.00442135373122386,0,0,-0.00884434277235883,0,0,0,0,0.00708153442186633,0,0,0,0,0.0179698168958667,-0.0139279348999587,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.0112355824318426,0,0,0,0,0,0,0,0,0,0,0,0,0.00564638275941173,0,0,0,0.016728051181239,0,0,0,0,0,0,0,0,0,0.00447043014470627,0,0,0,0,0,0,0,-0.015093263158673,0,0,0,0,0,0,0,0,0,0,0,0,0.0289570658406691,0,0,0,0,0,0,0
