,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000651.SZ,X002475.SZ,X002304.SZ,X600104.SH,X000568.SZ,X600031.SH,X600809.SH,X000725.SZ,X600690.SH,X000661.SZ,X000063.SZ,X300124.SZ,X003816.SZ,X300014.SZ,X000625.SZ,X000596.SZ,X000338.SZ,X600703.SH,X002241.SZ,X000100.SZ,X600741.SH,X002007.SZ,X002371.SZ,X000157.SZ,X002129.SZ,X601877.SH,X002049.SZ,X002179.SZ,X600584.SH,X600183.SH,X002236.SZ,X002414.SZ,X000800.SZ,X300142.SZ,X601799.SH,X300003.SZ,X000066.SZ,X300146.SZ,X002074.SZ,X000977.SZ,X002008.SZ,X300136.SZ,X000799.SZ,X002456.SZ,X002508.SZ,X002185.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.485285417369176,0,0,0,0,0,0,0,-0.0260469959845881,0.0368261064190084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422688204378041,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0304268122621825,0,0,0,0,0,0,0.0103575075873695,0,0,0,0,0.0059975536531029,0,0
X000858.SZ,0.227184235020049,0,0,0,0,0,0.0377186480884309,0,0.285209849947992,0,0.0374315144354579,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556847022087311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102108710629753,0,0,0,0,0,0,0,0,0,-0.00148311749107302,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102760696750719,0,0,0,0,0,0.0166975941837664,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0315433781854812,0,0,0,0,0.124025950288299,0,0.0333001501789618,0,0.0161506572157628,0,0,0,0,0,-0.00935207383991404,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0984717192164188,0,0.0158270627375127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0476957905850321,0.023400057059301,0,0,0,0,0,0.138323949985178,0,0,0.00214829653489581,0,0,0,0,0,0,0,0,0.125214407088588,0,0,0,0,0,0,0,0,0,-0.00215162660523952,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.129528158830341,0,0,0,0,0,0.00812905202497725,0,0,0,-0.0123574604603547,0,0,0,0,0.151190611488234,0,0,0,0.162946660235494,0,0,0,0,0,0.0998900803035203,0,0,0,0,0.00429186505083031,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.0129234531648386,8.67361737988404e-19,0,0,0,-0.029837544412287,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269777693627431,0,0,0.0303647004701376,-0.0118915765468049,0.0917047913329671,0,0,0.371468280885514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645414463558694,0,0,0,0,0,0.0245466602781108,0,0,0,0,0.000950332710648686,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0.188924804484264,0,0,0,0,0,0,0,-0.0185857581519174,0,0,0,0,0,0,0,0,0,0,0,0.0293487961253115,0,0,0,0,0.0309474912364317,0,0,0.0538636770816318,0,0,0,0,0,0.010893833314903,0,0.13341380390566,0,0,0,0,0.0189209565111174,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,-0.0426571605418985,0,0.0469608798084729,0,0,0.132193635530723,0,0,0.125161784311755,0,0,0,0,0,0.0776038254453265,0,0.0499094091581791,0,0,0,0,0,0,0,0,0,0.0437023130542962,0.0131036229472093,0,0,0,0,0,0,0.0592417940430635,0,0,0,0,0,0,0.00547996381049466,0,0,0,0,-0.0244080793127251,0,0
X000568.SZ,0,0.0771063995721774,0,0,0,0,0,0,0,0,0.462425297084832,0,0,0,0,0,0,0,0,0.099504108530856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220018870386931,0,0,0,0,0,0,0,0,0.00246763564087206,0,0,0,0,-0.00864471760846199,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683534624161165,0,0,0,0,0,0,0,0,0.0228176881309944,0.200673283540837,0,0,0,0,0.033879785365805,0,0,0,0,0,0.128827097741164,0,-0.147329825310516,0,0,0,0.0593080588857072,0,0.251724638921033,0,0,0,0,0.000531008368847591,0,0,0,0,0.00322775308701972,0,0
X600809.SH,0,0,0,0,0,0,0,0,0.103929415366662,0,0,0,0,0,0,0,0,0.0318464567311254,-0.140241479125684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053122052506872,0,-0.0893004212721261,0,0,0,0,0,0.0838008321092852,0,0,0,0,0,0.0804099026032865,0,0,0,0.0196437694680711,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250562570696256,0,0,0,0.065644989724199,0.387399998398616,0,0,0.172001562092129,0,0,0.120064642548242,0.013729274366225,0,0,0,0,0,0,0,0,0,0,0,0.00903852576739324,0,0,0.0442382633107694,0,0.0600116952265713,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.176166257107827,0,0,0.260774893221913,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835219564688176,-0.0215203007595248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174744322411237,0,0,0,0,0,0.0626766051843652,0,0,0.0122908137991773,0.00956097168206648,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159718368553674,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0.222829979436305,0,0,0,0,0,0,0.498057239946075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0334704134929763,0,0,0,0.0128677805892316,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391527783258436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376803898749351,0,0.0970981290922802,0.0592146133145385,0,0.0194671489620806,0.119092011681884,0.0601443319899942,0,0,0,0,0.0692112148542337,0,0.0373802493969785,0,0,0,0,0.0125959586126797,0,0
X300124.SZ,0,0.0590549343314939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701579841008737,0,0.0899910967045366,0,0,0,0,0,0,0.00299622156709853,0,-3.46944695195361e-18,0,0.00485660052444098,0,0.103019888841785,0,0,0,0,0,0,0,0,0,0.0658111657231888,0,0.0138862381785646,0,0,0,0,0,0,0.0177149913959911,0.00740927106851787,0,0,0,0.0040581188092625,0,0
X003816.SZ,0,0,0,0,0,0,0.0141457306051692,0,0,0,-0.0187646132749537,0,0,0,0.109077376801493,0,0,2.71050543121376e-20,0,0,0.0153617710610775,0.0223985581509061,0,0,-0.023030171508871,0,0,0,0,0,0,0,0,-0.0238469882592294,0,0.0578807544158631,0,0.0100096393020262,-0.0401602985324403,0,0,0,0.0596435277518343,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000303843761356329,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00861534867701643,0,0,0,0,0,0,0,0.215122484812766,-0.187608790296475,0,0,0,0,0,0,0,0.13795875028688,0,0,0.236016807932595,0,0.227136347327129,0,0.20361449166995,0,0.0574893936415281,0,0.29608132434517,0,-0.376475491032954,0,0,0,0,0,0,0,-0.00813977753706088,0,0
X000625.SZ,0,0,0,-0.229819248862058,0,0,-0.101958803862869,0.150278112358126,0,0.22424980189986,0,0,0,0,0,0.533876716426898,0,0,0,0,0,0,0,0,0.116549502139911,0,0,0.203140469898937,0.0108389183881111,0,0,0,0,0,0,0,0.0574302971261453,0,0,0,0,0,0,0,0,0,0,0,0,-0.110404852996478,0,0,0,0,0,0,-0.0322179965014127,0,0
X000596.SZ,0,0,0,0,0,0.223358886494865,0,0,0,0,0.327772926939967,0,0,0,0,0,0,0,-0.040394594999552,0,0,0,0,0,0,0,0,0,0.0445950522292397,0.235713844505364,0,0,0,0,0,0,0,0,0,0,0,0,0.0769701965916594,0,0,0,0.105276223745,0,0,0,0,0.0121600882321517,0,0,0,0,0.0136710357243779,0,0
X000338.SZ,0,0,0,0,0,0,0,0.122792254905191,0,0.0886551131582903,0.0894482113008029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751762515026693,0,0,0,0,0,0,0.163170885228926,0,0,0,0,0,0,0,0.106061632669833,0,0,0,0,0,0,0.0301068972001231,0,0,0,0,0.0115751968180971,0,0
X600703.SH,0,0,0,0,0,0,0.111012464550279,0,0,0,0,0,0,0,0,0,0,0.0643806077445061,0,0,0,0,-0.0735297435327571,0,0,0,0,0,0,0,0,0,0.0993696596229269,0,0,0,0,-0.0159106274370177,0,0,0.0380286366132879,0,0,0,0.271802677385573,0,0,0,0,0,0,0,-0.0127069777936561,0,0,0,0.00135995393202833,0,0
X002241.SZ,0,0,0,0,0,0.756543457459284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109340084777408,0,0,0,0,-0.028367295036069,0,0,-0.0424241668641834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00930405507123053,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.686059249456426,0,0,0,0,0,0,0,0.0162739714138337,0,0,-0.0692161690096131,0,0,0,0,0,0.0845229327357211,0,0,0,0,0,0.0172166822072915,0.0276203567613766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00357598695561242,0,0
X600741.SH,0,0,0,0,0,0,0,0.0892752071939072,0,0.141688493195452,0,0,0.0310629847491875,0.0341210672182841,0,0,0,0,0,0,0,0,0,0.0546258618792324,0,0,0,0,0,0,0.0127458029477272,0.0327305881475543,0,0,0,0,0,0,0,0,0.0173507921657281,0,0,0,0.0131638631711454,0,0,0,0.0731982881759048,0,0,0,0.0244637462643294,0,0,0,0.00350858612134999,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363058025398554,0,-0.252506904379137,0,0,0,0,-0.044010333521565,0,0.0956403439318544,0,0,0,0.0932700637032243,0.18282856447527,0,0,0,0,0,0,0,0,0,0.1617337001971,0,0.0344051568140453,0,0,0,0.264602396789226,0,0.198317682086199,0.0871429417346667,0,0,0,0,0.0162643787626737,0.0625490499177582,0,0,0,0.0270286854283574,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000756104268844517,0,0,0,0,0.0825496576561946,0,0,0,0,0,0,0.134389473988404,0,0,0,0,0.208813324353691,0,0.379688593186564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202222724519181,0,0,0,0,0.000759790540974642,0,0
