,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X000568.SZ,X002304.SZ,X600809.SH,X600031.SH,X600104.SH,X600690.SH,X000725.SZ,X000661.SZ,X300014.SZ,X300124.SZ,X000063.SZ,X600703.SH,X003816.SZ,X000596.SZ,X000338.SZ,X002241.SZ,X000625.SZ,X000100.SZ,X600741.SH,X000157.SZ,X002371.SZ,X002007.SZ,X002129.SZ,X002179.SZ,X002049.SZ,X601877.SH,X002414.SZ,X002236.SZ,X600584.SH,X600183.SH,X000799.SZ,X300142.SZ,X000066.SZ,X601799.SH,X002074.SZ,X000800.SZ,X300003.SZ,X002008.SZ,X000547.SZ,X600779.SH,X002508.SZ,X600118.SH,X000977.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.38122838526842,0,-0.0326392223915849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0978650428113537,0,0.0261550490427892,0,0,0,0,0,0.00366080476195904,0,0,0,0,-6.46895527201071e-05,0,0
X000858.SZ,0,0,0,0,0,0,0.101153396292919,0.0123967303338226,0.242986099431682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00572854860777818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.0320322082813604,0,0,0,-0.00208722992149581,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261078986443722,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232091748283156,0,0.154090645355135,0,0,0.0506277147177377,8.67361737988404e-19,0,0,0,0,0.0140692063050139,0,0,4.33680868994202e-19,0,0,0.0748299858421925,0,0,0,0,0,0,0,-0.0124537223795064,-0.00218878083117098,0,0,0,0.000534457136944579,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0381461185763581,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0907302822236599,0,0,0.0540845756872137,0.0491745263454899,0,0,0,0.132712304797784,0,0,0.18773347185636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00636553402317011,0,0,0,0,-0.00623021863265455,0,0
X002475.SZ,0,0,0,0,0,0,-0.00851215723326513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393546867811832,0,0,0,0,0,0,0,-0.122193145245416,-0.0805185572818885,0,0,0,0,0.0491852554406348,0,0,0,0.112661669865189,0,0,0,0,0,0,0,0,0,0,0,0.00670342834711049,0,0,0,0,0.0117730385633232,0,0
X000651.SZ,0,0,0,0,0,0,0.0115097704372633,0,0,0,0.142570548210949,0.0376858965347734,0,-0.0247691972632724,0,0,0,0,0,0,0,-0.0167620692808681,-0.0258095104798301,0,0,0.19390073001627,0,0,0,0,0,0,0,0,0,0.0211309174852869,0,0.00262333916650873,0,0,0.132140272292582,0,0,0,0,0,0,0,0,0,0,0.0167176699434141,0,0,0,0,-0.0201268286211669,0,0
X000568.SZ,0,0.120279322676841,0,0,0,0,0,0.0607475351125312,0.335522131844261,0,0,0,0,0,0,0,0,0.0216787417057808,0,0.0496504659763842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309605934390242,0,0,0,0,0,0,0.0819614139843708,0,0,0,0,0,0,0,0,0,0,0.000723270188787829,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.122157907191032,0,-0.0908759853924632,0,0,0,0,0,0,0,0,0,0,0,-0.00286350916130183,0,0,0,0,0,0,0,0.0984152862505664,0,0,0,0,0,0.147870103317152,0,0,0,0,0,0,0,0,0.124426212801005,0,0,0,0,0,0,-0.0238976382756754,0,0,0,-0.0111557375604981,0,0
X600809.SH,0,0,0,0,0,0,0,0.0181791683000173,0,0,0,0,0,0,0,0,0,0,0,0.149545349993144,0,0,-0.110961626930004,0,0,0,-0.0655340266960949,0,0,0,0,0,-0.0475995576344236,0,0,0,0.0819475371429806,0,0,0.236144891799024,0,0,0,0,0,0,0.140697225034804,0,0,-0.0410846488004618,0,-0.0331499485794354,0.0373230577282961,0,0,0,0.0130958214412364,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0667971122587845,0,0,0,0,0.0631174887082521,0,0,0,0,0,0,0,0,0,0,0,0.244056983315395,0,0,0,0,0,0,0,0,0,0,0.111443505078213,0,-0.208584856664671,0.20858903564787,0,0,-0.00848025624874212,0,0,0.0575728416967854,0,0,0,0,0,0,0,0,0,0,0.0111623290302011,0,0
X600104.SH,0,0,0,0,0.169230389395529,0,0,0,0,0,0,0,0,0,0,0.051194179193435,0,0,0,0,0,0,0.209011569391707,0,0.339112325854124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778392044810805,0,0,0,0,-0.0339117471229882,0,0,0,0,0,0,0,0,0,0,-0.0273333610719527,0,0
X600690.SH,0,0,0,0.0339413110333863,0,0,0,0,0.33368114904137,0,0.0813922654298591,0,0,0,0,0,0,0,0,0.0519755625834367,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.0415438580926919,0,0,0,0,0,0.0248669581377306,0,0,0,0.0450102934153689,0,0,0,0,0,0,0,0,0,0,6.08002827617421e-05,0.0490169032213,0,0,0,-0.0158476235528819,0,0
X000725.SZ,0,0,0,0,0.0834530016052862,0,0,0,0,0,0.0688872929292316,0,0,0,-0.00848724603864446,0,0,0,0,0,0,0,0,0.270941675384628,0,0,0,0,0,0,0,0,0,0,0.041512021133024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00356180239543434,0,0,0,0,0.00299154656454407,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295172195723084,0,0,0,-0.0297921254728844,0.195488351676222,0,0,0,0,0,0,0,0,0,0.0688665558124163,0,0,0.0545221138839673,0,0,0,0,0.139543861860627,0,0,0,0,0,-0.0049119357273705,-0.0134739675277835,0,0,0,0.00748089887008946,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0483493520025565,0.264987337519097,0,0,0,0.298532815395263,0.115110888062733,-0.184342834331429,0,0,0,0,0.0306234862900063,0.0235894287517823,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133634944020921,0,0,0.0412118290204565,0,0,0,0,0,0.10788314425587,0,0,0,0,0.216432865307653,0,0,0.0112451095771269,0,0,0,0,0,0,0,0,0.107115096742932,0,0,0,0,0,0,0,0,0,0,-0.032115721195687,0.0611700981898836,0,0,0,-0.00223372341943273,0,0
X000063.SZ,0,0,0,0,0,0,-0.0459094917427873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616542287198242,0.0423159242849935,0.151213698252994,0,0,0,0.0674480049460247,0.042510635977284,0.0252317174161456,0,-0.0567582443867163,-1.73472347597681e-18,0.0239383390774627,0,0,0,-0.00448382192632097,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.00188794553868879,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.082257654632241,0,0,0,0,0.0583285394129363,0,0,0,0,0,0,0,0,0,0,0,0.130667580859788,0,0.0495113564730783,0,0,0.34779103597992,0,0.0330211922578734,0,0,0,0,0,-8.67361737988404e-19,8.67361737988404e-19,0,0,0,-0.000375820078731543,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373669194094375,0,0.0438378871842217,0.00664696080810696,0,0,0,-0.0256166840796614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044255223582822,0,0,0,0,-0.0057060739190968,0,0
X000596.SZ,0,0,0,0,0.167186407341161,0,0.0963043582908616,0,0,0,0,0.082487162781157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110374394540186,0,0.0103427355507134,0,0,0,0,0,0,0,0.192390413825213,0,0,0,0,0,0,0.00246713414420416,0,0.21514237589705,0,0,0,0,0,-0.0473922106096976,0,0,0,0,0.00860372242079612,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.108457665873172,0,0.191240147355438,0,0,0,0,0.125049767125635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00327684013599798,0,0.0623842295783768,0,0,0.184741761427512,0,-0.0781790064567053,0,0,0,0,0,0,0,0,0,0,0,0,0.00308825529366801,0.00156628527265565,0,0,0,-0.000455534792857209,0,0
X002241.SZ,0,0,0,0.0535479141970546,0.573003008371933,0,0,0,0,0,0,0,0,0,-0.166287641106969,0,0,-0.0926739590439518,0,0,0,0,-0.03127190553001,0,0,0,0,0,0,0,0,0,0,0,0,-0.0409531786862799,0,-0.0303727467809409,0,0,0,0.38587034274748,0,0,0,0.0220374134650635,0,0,0,0,0,0,0.0086258764504204,0,0,0,0.00842221790877432,0,0
X000625.SZ,0,0,0,-0.224464785019468,0,0,0,0,0,0,0.161604955799061,0,0,0,0,0,0,0,0,0,0,0,0,0.0490331624000652,0,0.303547582214895,0,0,0,0,0,0,0,0,0,0,0.0605582136179233,0.00771902719797283,0,0,0,0.325056097003992,0,0,0,0,0,0,0,0,0,0.0338148850992174,0.0473691921035233,0,0,0,-0.0196813099690482,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.0593252348201478,0,0.621606543193727,0,0.142875840988199,0,0,0,0,0,0,-0.111421744938112,0.0438547204118974,0,0,0,0,0,0.094554151477653,0,0,0,0.00962213997750837,0,0,0,0,0,0,0,0,0,0,0,0,0.0807272836124313,0.0831078779147109,0,0,0,0,-0.00344927278256793,0.0120980936288645,0,0,0,-0.00220813283701195,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.111730076794899,0,0.306217178447135,0.0463826462285091,0,0,0,0,-0.0631235871428616,0,0,0,0,0,0,0,0,0,0,0,0,0.0342313158802235,0,0,0,-0.0233756135962421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045016274772149,0,0,0,-0.00759838522641904,0,0
X000157.SZ,0,0,0,0,0,0,0.0434580708759143,0,0,0.288930110590186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639491755164425,0,0,0,0,0,0,0,0,0.0577295213713764,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0105737557056426,0,0,0,-0.00193288880974533,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0.0232683867219212,0,0,0,0,0.0381594745099286,0,0,0,0,0,0,0.136493733993269,0,0,0,0,0,0,0,0,0,0,0,0.106471561036054,0.00768231333408903,0,0,0,0,0,0,0,0,0.181927844062192,0,0,0,0,0,0,0,0,0,0,0,0.0056333591822322,0,0
