,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X002304.SZ,X600690.SH,X000651.SZ,X600104.SH,X000725.SZ,X600031.SH,X300124.SZ,X300014.SZ,X002241.SZ,X002371.SZ,X002129.SZ,X003816.SZ,X000063.SZ,X000338.SZ,X600703.SH,X002049.SZ,X000596.SZ,X000625.SZ,X601877.SH,X002179.SZ,X000100.SZ,X600741.SH,X300142.SZ,X600460.SH,X600089.SH,X000661.SZ,X002074.SZ,X002180.SZ,X600702.SH,X600522.SH,X000157.SZ,X600884.SH,X000733.SZ,X002236.SZ,X000799.SZ,X002008.SZ,X002414.SZ,X000977.SZ,X600584.SH,X600779.SH,X002007.SZ,X600563.SH,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.537876457420774,0,0,0.0763432927475163,0,0,0,0,0,0,0,0,0,0,0,0.00449388258156096,0.0300767087654369,0,0,0,0,0,0.028472340468189,0,0,0,0,0,0,0,0,0,0,0,0.105895734519449,0,0,0,0,0,0,0,0,0,0,0.00226620636658409,0,0,0,0,0,0,0,0,0,0.0254350977717584,0,0
X000858.SZ,0.142366637713551,0,0,0,0.199918694085228,0.0357396326832111,0,0.0503523698717654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716640185257357,0,0,0,0,0,0,0,0,0,0,0,0,0.00799366372237149,0.118420787558656,0,0,0,0,0,0.0508931100268603,0,0,0,0,0,0,0,0,0,0.00640921060448968,0,0,0,0,0,0,0
X002415.SZ,0,0.0180394972334954,0,0,0,0.0367719477037991,0,0,0,0,0,0,0,0,0,0,0.0795816748674144,0,0,0,0,0,0,-0.00719984501383008,0,0,0,0,0,-0.0811515728113261,0,0,0,0,0,0,0,0,0,0.0674004491726566,0.0985430138306677,0,0,0,0.140334548786288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.141992774445253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0398859792791682,0,0.0522204666306626,0,0,0,0,0,0,-0.119642990916564,0,0,0,-0.0822784774830845,0,0.0788231518946638,-0.0366006630506669,0,0,0,0,0.171651663058565,0,0,0,0,0.143475697669006,0,-1.73472347597681e-18,0,0.0590278235075563,0,-0.0107444435733659,0,0,0,0,0,0
X000568.SZ,0.265248562085875,0,0,0.0929704652696816,0,0.00997003931608021,0,0,0,0,0,0,0,0.0341257402288893,0,0,0,0,0,0,0,0,0,0.078109452300042,0,0,0,0,0,0.0118150300325613,0,0,0.0635386087415693,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24434099886697,0,0,0,0,0,0.0147199118151136,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259333206869086,0.343305094042351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192001238120755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0427960843667694,-0.00217124562357203,0,0,0,-0.00756165072660876,0,0
X600276.SH,0.0443202366289893,0,0.029091143612521,0,0,0,0,0,0.260274593990954,0,0,0,0,0,-0.0403687402965595,0,0,0,0,0.371538313242577,0,0,0,0,0,0,0,0,-0.0629163194814502,0,0,0,0,0,0.0932556324560309,0,0.00384273362619326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0056473357455937,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.0615580488478171,0,0,0,0,0,0,0,0.11647886610478,0,0,0,0,0,0.0757487346291422,0.187347260925149,0,0,0,0,0,0,0,0,-0.00658276838901697,8.67361737988404e-19,0,0,-0.0235633330880356,0,0,0,0,0,0,0,0,0,0,0,-0.0727357748151389,0,0,0,0.00796691344501834,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.0208445572375499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229135961288153,0,0,0,0,0,0,0,0,0,0,0,0,0.132580340166285,0,0,0.0746573920085544,0,0,0,0,0.171273358470602,0,0,0,0,0.0893587927652722,0,0,0,0,0,-0.00119521223707306,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.132939292780101,0.153790179346249,0,0,0,0,0,0,0.0183774207838268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0455346264395044,0,0,0,0.00917322219137257,0,0,0,0.0890206975585424,0,0,0,0,0,0,-0.00541569705183932,-0.0109368305144559,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.00679124525166419,0,0,0,0,0,0,0.00297762404953748,0,0,0,0,0,0,0,0,0.021674428334795,0,0,0.105626147609753,0,0,0.244971179922401,0.0115433611967629,-0.0359671180168096,0,0,0,0,0,0,0,0.124440640352465,0,0,0,0,0,0,0,0.100526020894725,0,0,0,0,0,0,0.00601069151605381,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.0106006918655642,0,0.067914974509683,0,0,0,0,0,0,0,0,0,0,0,0.00418476975981868,0,0,0,0.0872797167184911,0,0,0.258238982116421,0,-0.0174148962884341,0.00684284298188417,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00998073281796408,0,0,0,0,0,0,-0.00111224331247511,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.10548606631985,0.0845659200896312,0,0,0,0.0640584273354954,0,0,0,0,0,0,0.260421486958801,0,0,0,0,0,0,0,0.0548678048752797,0,0.0277276559751242,0,0,0,0,0,-0.0299103291884917,0.0139858709032028,0,0,0,0,0,0.178677029990567,0,0,0,0,0,0,0,0.00891248038145859,-0.0317265754045191,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0883137182485292,0,0,0,0.145935610674513,0,0,0,0,0,0.0276844463400748,0,0,0,0,0,0,0.0278578279055588,0,0.0830289596372171,0,0,0,0.186183481057086,-0.0661013613945424,0,0,0,0,0,0,0.0739290009267489,0,0.0305544684076627,0,0,0,0.114656814385676,0,0.0215671624606437,-0.0123687762539096,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0.0663777569934273,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186816564400877,0.412738356961501,0,0,0.0867306059108004,0,0.0375137430366145,0,0,0.372460774009555,0,0,-0.037336144895189,0,0,0,0,0,0,0,-0.0184494906364763,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.0135940742722341,0,0.535525595978003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027604222173103,0,0,0,0,0,0,0,0.0457749811161469,0,0.0459068046039975,0,0,0.0883161903834437,0,0.213311757087388,0,0.0727992979556683,0.019588628951795,0,0,0,0,0.0989752725480099,0,0,0,0,0,0,0.00730013844033312,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126522309576312,0,0,0,0,0,0,0,0.0665670154931894,0.0350567726725534,0,0,0,0,0,0,0.566321936904899,0,0,0,0,0,0,0,0,0,0,0,0.246664638140425,0,0,0,0,0,0.0667816761633368,0,0.14167926585909,0,-0.0657957930537894,0,0,0,-0.121722077841049,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152129150002956,0,0,0,0,0.0742213981753829,0,0,0,0,0,0,0,0.0513675915153815,0,0,0,0.12538284580664,0.271555649622032,0,0,-0.32028878314746,0,0,0,0,0,0,0,0,0,0,-0.0914033283680105,0,0,0,0,0,0,0,-0.0682609107305454,0,0
X003816.SZ,0,0,0,0,0.067872264401813,0,0,0,0,0,0,0,0,0.0541342582536725,0,0,0,0,0,0,0.13598805045026,0.152809654041847,0,0,0,-0.0193288040027586,0,0,-8.67361737988404e-19,0.00191465380395263,0.062004174753028,0.0948644630125688,-0.107607360111866,0,0,0,0,0,-0.10816274319856,0,0,0.0285962429567346,0,0,0,0,0,0,0,0,0,0.00163775246377311,0,0,0,0,0,0,0
