,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X600104.SH,X000651.SZ,X000725.SZ,X002371.SZ,X300014.SZ,X300124.SZ,X600031.SH,X002129.SZ,X003816.SZ,X002049.SZ,X002241.SZ,X000338.SZ,X000063.SZ,X600703.SH,X002179.SZ,X300142.SZ,X000596.SZ,X000625.SZ,X601877.SH,X600089.SH,X600460.SH,X000100.SZ,X000661.SZ,X600741.SH,X002180.SZ,X000733.SZ,X600884.SH,X002074.SZ,X000157.SZ,X600522.SH,X600702.SH,X002236.SZ,X000799.SZ,X600584.SH,X600563.SH,X002007.SZ,X002414.SZ,X000977.SZ,X002008.SZ,X600779.SH,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.369231334411524,0,0,0,0,0,0.130978395944115,0.0811207316044683,0,0,0,0,-0.0333383283111049,0,0,0,0,0,0,0,0,0,0,0,0.0942825445001284,0,0,0,0,0,-0.0336228642782745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00603031513922728,0,0.0687665818020738,0,0,0,-0.00573184083691686,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.253045175663328,0,0,0.194857993433145,0,0,0,0,0,0,0,0.0047130431561074,0,0,0,0,0,0.0207711265685975,0,0,0,0.0303016813811162,0.0215958470097789,0,0,0,0,0,0,0,0,0,0.0817983298416668,0,0,0.0769387466696055,0,0,0,0,0,0,0,0,0,0,0,-0.0135648131904862,0.0135991021196458,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0791568566329427,0,0,0.0833996392868152,0,0.0389552572815072,0,0,0,0,0.0181251575989454,0.0145423929845034,0,0,0,0,0,0,0,0,0,-0.0170439510908977,0,0,0,0,0,0,0,0.0672129147528223,0.053855736416542,0,0,0,0,0,0,0,0,0,0,0,0,0.215089974906887,0,0,0,0,0,0.00786779206569392,0,0,0,0.019860451827212,0,0
X600809.SH,0,0,0,0,0.50196074550403,0,0,0,0.0225353384528948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827360915442521,0,0.122095733615097,0,0,-0.126866749827839,0,0,0,0,0,0,0,-0.0112682252929225,0,0,0,0.0135211454324559,0,0
X000568.SZ,0.121309493053014,0.221139001474825,0,0.0927917040421385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194824927141257,0,0,0,0,0,0,0,0.122544101236394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442985155496659,0,0,0,0.000129271646506746,0,0
X600276.SH,0,0,0,0,0.0428946500197278,0,0,0.106667926370089,0,0,0,0,0,0,0,0,0,0,0,0,0.0813227145844589,0.186506577482952,0,0,0.0460946564103196,0,0,0,0,0,0,0.10647686690502,0,0.0641471711575421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030100690106098,0,0,0,-0.00935957754721084,0,0
X002475.SZ,0,0,0,0,0.0640124385619859,0,0,0,0,0,0,0,0.137734025197151,0,0,0,0,-0.0690000689583582,0.0603876308061981,0.461855994085663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664662673724157,-0.0347654090346781,-0.000104609200508238,0,0,0,0,0,0
X600690.SH,0,0.104059560420992,0,0,0,0,0,0,0.0416348053701992,0,0,0,0,0,0,0,0,0,0,0,0,0.00862174116461892,0,0,0,0.204071394726104,0,0,0,0,0,0,0,0.0669824367399653,0,0.0382885494028405,0,0,0.0848470529609402,0.0291365933947814,0,0,0.00347929566848407,0,0,0,0,0.144154753470894,0,0,0,0,-0.0135908283092859,0,0,0,0,0,0
X002304.SZ,0.114332663339497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320871921266156,0,0,0,0,0,0.0465673716212546,0,0,0,0,0.235764144063671,0,0,0,0,0,0,0.0612850434018292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161689412942869,0.0883664888016361,0,0,0.0173261525566879,0,0,0,0.0425151747441429,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.0308257747368558,0,0,0,0,0,0.110895752439913,0,0,0.0178699081210629,0.0304927590770985,0,0,0,0,0.200564372824666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137883065343293,0,0,0,0,0.00649937207285253,0,0
