,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000651.SZ,X002475.SZ,X600104.SH,X000568.SZ,X002304.SZ,X600031.SH,X600809.SH,X600690.SH,X000725.SZ,X000063.SZ,X000661.SZ,X300124.SZ,X003816.SZ,X002241.SZ,X000338.SZ,X300014.SZ,X600703.SH,X000596.SZ,X600741.SH,X000100.SZ,X000625.SZ,X002371.SZ,X002007.SZ,X300142.SZ,X002129.SZ,X600584.SH,X002236.SZ,X601877.SH,X002179.SZ,X600183.SH,X000157.SZ,X002049.SZ,X000800.SZ,X300003.SZ,X002414.SZ,X601799.SH,X002008.SZ,X300136.SZ,X000066.SZ,X002456.SZ,X300146.SZ,X002185.SZ,X000977.SZ,X002508.SZ,X600066.SH,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0954406151516873,0,0,0,0.105250595151186,0,0.140220776887462,0,0,0.271159119534437,0,0,0,0,0,0,0,0,0,0,0,0,0.00909685721691551,0,0,0,0,-0.0127030325241115,0,0,0,0,0,0,0.0403994805790566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000817738439700755,0.0596643972705623,0,0,0,0,0,0
X000858.SZ,0.112105079691355,0,0,0,0,0,0,0,0.155650424415296,0,0.0947291232415689,0,0,0,0,0,0,0,0,0,0,0.11748349945968,0.0285812863264227,0.0389259634616518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.0038413850584429,0,0
X600276.SH,0,0.0479960711906953,0,0,0,0,0,0,0,0,0.124014398961425,0,0,0,0.0324459993323405,0,0,0,0,0.00893379068159378,0,0.0104529806886555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410610345081187,0.0104424353544855,0,0.0904972289231802,0,0,0.053103648622864,0,0,0,0,0,0,0,0.00936702503100514,0,0,0,-0.0266448374067203,0,0
X002415.SZ,0,0,0,0,0,0.2478943165316,0,0,0,0,0,0.109235026950181,0,0,0,0,0,0,-0.131258514568695,0,0,0,0,0.00492230023859446,0,0.00443507323105147,0,0,0,0,0.165473407647392,0,0,0,0,0,0,0,-0.0462389865078396,0,0,0,0,0,0,0,0,0,0.104785552290747,0,0,-0.0369095262871674,0,0,0,0,-0.00995623888651622,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0536262392633404,0,0,0,0,0,0,0,0,0,0.126433852103833,0,0,0.0518335135041228,0,0,0.0886251902003816,0,0.0623349685635515,0,0,0,0,0,0.00771814354634599,0,0,0,0,0,0,0.0534272844970289,0,0,0,0,0,-0.010007777811783,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.0218741524576709,0,0,0,0,0,0.0377088625764173,0,0,0,0.419823392384065,0,0,0,0,0,0.0845362817692154,0,0,0,0,0,0,0,0.135665764680696,0,0,0,0,0,0,0,0.0352028266680627,0,0.0206128228982805,0,0,0,0,0,0,0,0,0,0.0217806578713426,0,0,0,0,0.0201108655803005,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194669699781618,0,0,0,0,0,0.0463335700792419,0.0798494246588127,0,0,0,0,0,0,0,0,0,0,0.00143699625657423,0,0.0867012035531854,0,0,0,0,0,0,0,0,0,0.0665822543007075,0,0,-0.0019037544134527,0,0,0,0,-0.0120421994250107,0,0
X000568.SZ,0,0.212537992823173,0,0,0,0,-4.33680868994202e-19,0,0.137589356530059,0,0.185455724724444,0,0,-0.041956512755362,0,0,0,0.09433229430036,0,0,0,0.0844289239346888,0,0,0,0,0.0466788831738181,0,0,0,0,0,0,0,0,0,0,0,0,0.0579198377315645,0,0,0,0,0.060637882421077,0,0,0,0,0,0,0.0180011809921975,0.0227310707967442,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0.245724110878946,0,0,0.0960490928417339,0,0,0,0,0,0,0.00613768407766265,0,0.267201629123342,0,0.0407370933470994,0,0,-0.0171760308321013,0,-0.0196097710748394,0,0,0,0,0,0,0,0,0,0,0,0,0.0204514789574271,0,0.0415624349573216,0,0,0,0,0,0,0,0,0,0,0.035911892385608,0,0,0,-0.0261472909566655,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0491138417584951,0,0.0952960269174476,0,0,0,0.197711635494425,0,0,0,0.523433640775298,0.0266256873016123,0,0,0.115106426236968,0,0,0,0,0,0,0,0,0,0,0.0551780681465168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032201027732808,0,0.0518618731638662,-0.0136279561097782,0,0,0,0,0,0
