,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600690.SH,X002475.SZ,X600276.SH,X002304.SZ,X000651.SZ,X600104.SH,X002371.SZ,X300014.SZ,X300124.SZ,X002129.SZ,X003816.SZ,X000596.SZ,X002049.SZ,X000725.SZ,X600031.SH,X000625.SZ,X000063.SZ,X002241.SZ,X002179.SZ,X600703.SH,X000338.SZ,X600089.SH,X600522.SH,X002180.SZ,X000733.SZ,X000661.SZ,X300142.SZ,X601877.SH,X000100.SZ,X600741.SH,X002074.SZ,X600460.SH,X600884.SH,X000157.SZ,X600702.SH,X601799.SH,X002236.SZ,X600584.SH,X002414.SZ,X000799.SZ,X600487.SH,X600563.SH,X600372.SH,X600418.SH,X002176.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0329626573877557,0,0.0396813707534855,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510574431378419,0.0239870643590661,0,0,0,0.0891482883610704,0.298715123937725,0.0251849965209603,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0222052260191847,0,0,0,0,0,0,-0.0634011568901065,0,0
X002371.SZ,0,0,0.176612053367714,0,0,-0.0771063309424025,0,0,0,0,0,0,0.0629343224529659,0,0,0,0,0,0,0,0,0,0,0,0.138423993805109,0,-0.144600407296149,0,0,0,0.0854715832159136,0,0,0,0,0,0.523852185979408,0,0,0,0,0,0,0.12197738125466,0,0,0,0,0.062697179354363,0,0,0,-0.0497279391754387,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0.115537221488893,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039762533077933,0,0,0,0,0,0,0,0,0,0,0,0.119386454575073,0,0,0.123029515175688,0,0,0,0,0.126738725654375,0,0,0.093254582806705,0,0.116873194340444,0.076303375840118,0,0.0560667536837439,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,-0.0170098002403757,0,0,0,0.10222175193756,0,0,0,0,0,0.158145551538502,0,0,0,0,0,0,0,0,0,0.0339893483212831,0,0,0,0,0,0,0,0,-0.137930262170977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404174825052121,0,0,0,0,0.0135947719091614,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0774258702174944,0.0964095416755743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319947187413568,0,0,0.080198060422934,0,0,0,0,0.0903002105568217,0,0,0,0,0,0,0,0.0638717917861906,0,0,0.0164810755173329,0,0.00296552997585195,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0.132459793401691,0,0,0,0,0,-0.0175791720835175,0,0,0,0,-0.0273910730125735,0,0,0.0958686711142406,0,0,0,0,0,0,0.0486929377968701,0,-0.0378997248116004,0,0,0,0,0,0,-0.00746944383288086,0,0,0,0.0588698191790673,-0.0479638472283947,0,0,0,0,0,-0.010175984848318,0,0,0.0485827727060551,0,0.0394248490780965,0.0145125126643531,0,0,0,0,0,0
X000596.SZ,0,0,0.282417436769307,0.0613811550804299,0,0,-0.0298743516077914,0,0.248630088593871,0,0,3.46944695195361e-18,0,0,0,0,0,0.0744700177645303,0,0,0,0,-0.116180208387311,0.0420194566639422,0,0,0,0,0,0,0,-0.0263828393172823,0,0,0,0,0,0,0,0.0604926776061691,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122687898717516,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0.196199084335971,0.112329557360292,0,0,0,0.0892045279087453,0,0,0,0,0,0.0615559450698971,0,0,0,0,-0.0565098447778196,0,0,0,0,0,0,0,0.0349246596267596,0,0,0,0,-0.0164768382238079,0,0,0.0571421192374171,0,0,0.161731937044602,0,0.0250733155350868,0,0,0,0.00118756962868832,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.0294677670725149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149664841864137,0.0118633439751513,0,-0.0219520322917794,0,0,0,0,0.0626193127488022,0,0,0,0,0,0,0,0,0,0.0409000995374461,0,0,0,0,0,0.0208546808941754,0,0,0.00921207039503625,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0374940579416458,0.106680873272643,0,0,0,0,0,0,0,0,0.00287186678881903,0,0.0457810407672239,0.0322858042425248,0,0,0,0,0,0,0,0,0,0,0,0,0.00341381833699879,0,0,0.379249171523951,0,0.073524461729005,0,0,0.207992549110139,0.0103668362538669,-0.0498178940460074,0,0,0,0,0,0,0,0,0,0,0,-0.0322427481975273,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.210281008253658,0,-0.138258245945401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277099378950681,0,-0.0281750887369307,0.38234453912624,0,-0.13401749972004,0,0,0,0,0,0,0,0,0.0534308308784139,0,0,0,-0.0285124405758923,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.0675166899631053,0.0399094615759059,0,0,0,0,0,0,0,-0.0551585671550014,0,0,0,0,0,0,0,0.0375871458443447,0,0,-0.0608768753434041,0,0,0,0,0.0704209648141058,0,0,0,0.0361582517999394,0,0,0,0,0,0.231301022923852,0,0,-0.00137672094335162,0,0,0,0,0,-0.00662975063774181,0,0,0,0,0,0,0
X002241.SZ,0,0,-0.0525831439260204,0,0,0,0.707499935915908,0,0,0.128977244826971,0,0,0,0,0.0632999969796618,0,0,0.0981770905555004,0,0,0,0,0,0,0,0,0.0336153559085301,0,0,-0.142306204965521,0.327702679335278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.243374959405811,0.0697722048043269,0,0.0256638467283596,0,0,0.0503920904069041,0,0,0,0,-0.141209529757519,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0134563843359292,0,0,0,0,0,0.218466949887156,0,0,4.33680868994202e-19,0,0.00435302679679967,0,0.0817154137198243,0,0,0,1.73472347597681e-18,0.084610393440811,0,0,0,0,0,0,0,0.0179636834940111,0,-0.0301987395619616,0,0,0,0.0868640883256405,0,0.118544256391948,0.0094160168458976,0,0,0,0,0,-0.0447581794272775,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.0281443933839987,0.202310318426581,0,0,0,0,0,0,0,0.0196132026904906,0,0,0,0,0,0,0.0489256515322185,0,0,0,0,0,0,0,0,0.195361206857703,0,0,0,0,0,0,0.058590405286918,0,0,0,0,0.0590333482681138,0,0,-0.054429537302648,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.236415325602597,0,0.079122261970957,0,0,0,0,0,0,0.360729967617329,0.0412459687605106,0,0.0218254965504145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140224963351366,0,0,0,0,0.0145705547523925,0.0180817198719634,0,0,0,0,0,0,0,0.0112548999830372,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.0410370485752618,0,0,0,0,-0.0313018477548073,0,0,0,0,0,0,0,0,0,0,0,0,0.0738841547048278,0,0,0.0227704325342028,0,0.0927603958002282,0,0,0.245608578090417,0.06499074035885,0,0,0,0.189143723244141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485495557934294,-0.00974850316156737,0,0,0,-0.0523385721839796,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00894728538313103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823963295865266,0,0,0,0,0,0,0,0,0,0.0818310423887206,0,0,0.445290387559618,0.0510050441849215,0,0.135673181872584,0,0,0.0449504842306292,0.00739374598986271,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00300579292353337,0,0,0.125781412082167,0,0,0.0279368689985197,0,0,0,0,0,0.144798287501655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176888088048431,0,0,0,0,0,0,0,0,0,0,0.0405330223313172,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,-0.0528263631731754,0,0,0,0,0.057584158257535,-0.10904800309075,0,0.0507064056486626,0,0.0144199758911389,0,0,0,0,0,0,0.0423918475302963,0,0,0,0,0,0,0,0,0,0,0,0.195735382179909,0,0,0,0,0,0,0,0.0788340026366009,0,0,0.0271694248398874,0,0,0.143561489728838,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0.201960431734679,0,0,0,0,0,0.15976066649872,0.104644817327866,0,0.112880513284823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162252786960336,0,0,0,0,0,0.191724805743851,0,0,0,0,0,-0.0854010250727638,0,0,0.0672491022602918,-0.06831220341226,0,0,0.0501387492085993,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,-0.00688063871339799,0.477328744935581,0,0,0,0,0.0110256584659431,0,-0.214997427284332,0,0,0,0,0.0672742052194772,0,0,0,0,0,0,0,-0.0285407797670474,0,0,0,0,0.0286347382620483,0,0,0,0,0,0,0,0,0,0,0.252963869259456,0.0261490692420903,0,0,0,-0.0823416000765068,0.0384927899727858,0.186385623639515,0,-0.0225895314954852,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244480930014379,0,0.122993232272744,0.065090657493188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258322477924269,0,0.0939509425336023,0.0542651852645812,0,0,0.113594882191673,0,0,0.0217545493480895,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0859029592971261,0,0.00734719798079437,0,0,0,0.0394392196135941,0.0227641143166915,0,0,0,0,0,0.207845651528922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485158500816263,0,0.0381423988683335,0,0,0,0,0.0480703439261547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,-0.0267048241374956,0,0,0.364860792017838,0,0.0273004408471274,0.0591016585776668,0,0,-0.168112006603008,0,0,0,0.0891922141134015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687398264837919,0,0.07244719535752,0.000962720280348287,0,0,0.0667742841252397,0,0,-0.0236443485618094,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.319178222120442,0,0,0,0.0656136359477646,0,0,0,0,0,0,0,0,0,0,0,0,0.396570937231985,0,0,0.0636912565078045,0,0,0,0,0.21291013764541,0,0,0.0458375028653887,0,0,0,0,0,0,0,0.176284141750225,0,0,0.0517669376597635,-0.0861385147280976,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0.209739115395456,0,0,0,0,0.107425792671155,0,0,0,0,0,0,0,0.0244081342055324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00231359658780488,0,0,0.202071221139184,0,0,0.145352389327237,0,0,-0.0273891338306883,0,0,-0.00475753663074128,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0306650841107852,0,0,0,0,0,0,0,0.121534230636939,0,0,0,0,0,0.0831278822923611,0.148865075673377,0,0,0,0,0,0.111381920906485,0,0.137114961464406,0,0,0,0,0,0,0,0,0,0.0953785546140217,0,0,0,0.0285252263383462,0,0.0847817687345279,-0.0291205441918849,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0728892843265266,0,0,0,0,0,0,0.369803903624568,0.0245333439483224,0,0,0,0,0,0,0,0,0,0,0,0,0.0400536542985756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00274425730453834,0,0
X600702.SH,0,0,0,0.445291200508885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107763583476503,0,0,0,0,0,0.0550727771993485,0,0,0,0,0,0,0.0822878009265574,0.810283893337679,0,0,0,-0.000953468981457874,0,0,0,0.0572754100723094,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,-0.179376899429311,0,0,0,0.121335572777314,0,0,0,0,0,0,0,0.123136137636097,0,0,0,0,0,-0.0517163751068993,0,0.0580548074979212,0,0,0,0,0,0,0.174176555821266,0.0254453536937857,0,0,0,0,0,0,0,0,0,0,0,0,-0.111083090926984,0,-0.0781688995878376,-1.0842021724855e-19,0,0,0,0.031584257270582,0,0
X002236.SZ,0,0,0,0,0.336775373537036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0337669476814231,0,0.0295168018324734,0.0566550041753128,0,0,0,0,0.0045366669000595,0,0,0,0,0,0,0,0,0,0,0,0.146743948640172,0,0.0398886766763117,0,0,0,0,0.036817873863985,0,0,-0.00827945056821009,0,0,0,0,0,0
X600584.SH,0,0,0,0,0.0315625945018887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397010871805324,0,0,0.257258431562779,0,0,0,0,0.0521326862478991,0,0,0,0,-2.16840434497101e-19,0,0,0,0.115235181733488,0,0,0,0,0,0,0,0,0,0.0184097050517989,0,0,0.00878307886146876,0,0,1.35525271560688e-20,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0.123212023505878,0,0,0,0,0,0.116691603971885,0,0.191041757321654,0,0,0.0363737446066506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265750138896071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0682055665686175,0,0,0.081558274447707,0,0,0,0,0,0
X000799.SZ,0,0,0.0463153381846512,0,0,0,0,0,0,0,0,-0.036574191040717,0.0503991170726154,0,0,0,0.0596422191905304,0,0,0,0,0,0.00622597122797742,0,0,0,0,0,-0.0372716028074114,0,0,0.124397962529988,0,0,0,0,0,0,0,0.396940419286979,0,0,0,0.00145912366683225,0,0,0,0,-0.00859093883080909,0,0,0,0.0108785913258561,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0.0406167040529754,0.0579143938222938,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34335575985011,0.467912940775494,0,0,0,0,0.0457627560432798,0,0,0.0436049517509661,0,0,0,0,0.0907121160793851,0,0,0,0,0,0,0,0.0412257171958675,-0.103528584640534,0,0,-0.0392508740503472,0,0,0,0,0,0
X600563.SH,0,0,0,-0.034529755393771,0,0,0,0,0,0,0,0,0.286220838776427,0,0,0,0,0.220358606354035,0,0,0,0,0,0,0,0,0,0.0758582316582495,0,0,0,0,0.27204348409363,0,0,0,0,0,0,-0.0618950018309659,0,0,0,0,-0.198884941367296,0,0,0,0.0757730943973018,0,0,0,-0.0397607373748645,0,0,0,-1.73472347597681e-18,0,0
X600372.SH,0,0,0.0886528157182744,0,0,0,0,0,0,0,0,0,0,0.107666109388148,0,0,0,-0.0339572102531188,0,0,0,0,0,0,0,0,0,0,0,0.0129451152506699,0,0,0,0.0556120810200537,0,0.0704174600961875,0,0.00359318595461108,0,0,0,0,0,0,0,0,0.060624993946707,0,0,0,0,0,-0.024348809890333,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160162494119213,0,0,0.0694482249649452,0,0,0.534823016438053,0,0,0,0,0,0.0925840489613594,0,0,0,0,0,0,0,0,0,0,0,0,-0.388797050587384,0.183174984040123,0,0,0.0517739698535053,0,0.0714714682859224,0.0853477567232174,0,0,0.138519577785392,0,0.107472903152174,-0.0310844493928801,0,0,0,0,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0,0.201579268622561,-0.194473403955792,0,0,0,0,0,0,0,0.268844299773097,0.0678930730232833,0,0,0,0,0,0.227095391114255,0,0,0,-0.0574847485934805,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.0918212641613652,0,0.0267385700520888,0,0,0.141752452509564,0,0,0,0,0,0.116627081421482,0.00976714854678196,0,0,0,0,0,0
Change_TY3M,0,0,0.0985480665285536,0,0.183853775425278,0,0,0,0,0,0,0,0,0,0,0,-0.061886756677541,-0.140608147380334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264634521345247,0,0,0,0,-0.015288239423266,-0.151602750648688,0,-0.0606908301813058,-0.0435228610722949,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244447890520782,0,0,0,0,0.0512082942856769,0,0,0,0,0.0202869849602765,0,0,0,-0.0854191720190152,0,0.0994886390196064,0,0,0,0.0696489639627644,0,-0.0320372087530841,0,0,-1.38777878078145e-17,-0.154780972853322,-0.103073183769759,0,0,0,1.73472347597681e-18,0,0,0,0.179154884715662,0,0,0,-0.265690027878612,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725151461848171,0,0,0,0,0,0,0,0,-0.0324348286323086,0,0,0,0,0,0,0,0,0,0,0,0,-0.0936789314583281,0,0,0,0,0,0,0,0,0,0,0,0.207613616895802,0,0,0,0,2.02947315121564,0,0
RealEstate_excess,0,0,-0.0804749843129953,0,0,0,0,0,0,0,0,-0.0154093592750282,0.0153251375040009,0,0.034219450031001,0,0,0,0,-0.109840353674429,0,0,0,0,0,0,0,0.0153875565932248,-0.0121346526439876,0,0,0,0.112404131195565,0,0,0.0846891303241382,0,0,0,0,0,0,-0.0113973925411467,0,0,-0.123772957450011,0.00964729598803997,0,0,0,0,0,-0.0236598135887317,0,0.0619432264455606,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0919556165109881,0.0275591783196325,0,0,0,0,0,0,0,-0.0953862048897166,0,0,0,0,0,0,0,0,0,0,-0.055864118977842,-0.0182660919727202,0,0,-0.026265222062229,0,0,0.0719727418214487,0,-0.0165189822115381,0,0,0,0.00145447688100242,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00202229635477106,0,0,0,0,0,-0.000464314274011972,-0.00137890391380877,-0.000324007103855532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000281928197746636,0.00240140556529409,0,0,0,0.0315255222494982,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.0152127394220463,0,0,0,0,-0.0117915963133638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0068083857530306,0,0,0,0,0,0,0,-0.0241216183612492,0,0,-0.165326902531578,0.163561374206798,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00404779552720026,0,0,0.00292651720453494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006995812288153,0,0,0,0,0,0,0,0,0,0,-0.00120165373316969,0.00233254571964281,0,-0.0172212841383526,-0.0178437563015441,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00186657312275747,0,0.00207851205970056,0,0,0,0,0,0,0,-0.00197903560653802,0,0,0,0,0,0,0,0,0,0,0,0,0.00145079473910968,0,0,0,0,0,0,0,0.00165436248298763,0,0,0,0,0,-0.00399584741453463,-0.00793195288757865,0,0,0,0,0,0
