,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600690.SH,X002475.SZ,X600276.SH,X600104.SH,X300014.SZ,X000651.SZ,X000625.SZ,X300124.SZ,X002129.SZ,X600031.SH,X000725.SZ,X002371.SZ,X003816.SZ,X000596.SZ,X000063.SZ,X002049.SZ,X002241.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X000661.SZ,X601877.SH,X600741.SH,X002074.SZ,X300142.SZ,X600522.SH,X002180.SZ,X000733.SZ,X600460.SH,X600702.SH,X600884.SH,X000100.SZ,X000799.SZ,X000157.SZ,X002236.SZ,X601799.SH,X600584.SH,X000800.SZ,X002176.SZ,X002414.SZ,X600779.SH,X002007.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0697386567681346,0.0805572982074564,0,0,0,0,0.019708530366057,0,0,0,0,0,0,0,0,0,0.0236308670212262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288792196486867,0.0508476976059892,0,0.0489389673912845,0,0,0.078893425962891,0,0,0,0,0,0.0219341480056902,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0.00767410819296417,0.185918624322159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123845871125846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132300079203232,0,0,0.0631026416054871,0,0,0,0,0,0,0,0.161094069912773,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0.238998776528325,0,0.0690361172518114,0.07655794518293,0,0,0,0,0,0,0,0,0,0,0,0,0.0686044502375408,0,0.0203464155184657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837003701030591,0,0.374123334244239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144717471656589,0,0,0,0,0,0,0
X000568.SZ,0,0,0.138932939396562,0,0,0.0214729161968872,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00621450193710071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371533927817173,0,0,0.103452489341454,0,0,0,0,0,0,0,0,0,0,0,-0.00821504945431053,0,0,0,0,0,0,0
X002415.SZ,0,0,0.0665637811770513,0,0,0,0,0,0,0,0,-0.0244991515421318,-0.151340820233618,0,0,0,0,0,0,0,0,0,0.0849099155540687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.880765471482378,0,0,0,0,0,0,0,0,0,0.0356959843469819,0.0277371412722311,0,0,0,0,0,0
X002304.SZ,0,0.0185963207738611,0,0.124446799521909,0.0221924700941647,0,0.0946620710283969,0,0.07185800197351,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295181286002918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00168688178262479,0.00551294652246621,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.163457558399653,0,0,0,0,0,0.191983134267677,0,0.0483140974689104,0,0.0925752648978116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0956380460307537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0456680446270758,-0.000422657904125636,0,0,0,-0.119726582219818,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816787633113874,0,0.0631881602707744,0,0,0.397849426592484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183823027540051,0,0,0,0,0,0,0,0,0,0,0.00768629049143037,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0539190513771712,0,0,0,0,0.130308174536703,0,0,0,0,0,0,0,0,0,0,0,0.2183665831144,0,0,0,0,0,0,0,0,0,0,0,0.0850018308272768,0.066134530842349,0,0,0,0,0,0,0,0,0,0.247073576593623,0,0,0,0.026758887077831,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.0290952358563228,0,0.135111674004923,0,0,0,0,0.0234957060559819,0,0,0,0,0,0,0,0,0,0,0,0.122655800802576,0,0,0,0,0,0,0,0,0,0,0,0,0.055681392942031,0,0.0565656164176311,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0299908943293168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721676390654263,0,0.414658408323593,0.015511223988209,0.12025105428016,0,0,0,0,0,0,0,0,0,0.111114276170988,0,0.118297017728403,0,0.106019691299778,0,0,0.0625235984275138,0,-0.0229603280078309,-0.0530469370198114,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00984266665228261,0,0.155006962929264,0,0.0401351908017512,0,0,0,0,0.000402865600109006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454237379389024,0,0,0,0,0,0,0,0.0698666555639684,0,0,0,-0.00732098743418606,0,0,0,0,0.0661612160897095,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345460158960065,0,0.266829247769676,0.035526963301066,0,0,0,0,0.0698389757398886,0,0,0,0.208641499087545,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.320602607782544,0,0,0,0,0,0,-0.0529625206241614,0,0,0,0,-0.170319084106806,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0.00404863054970468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281863430178163,0,0.212166935716839,0,0,0,0.2195023183163,0,0.136530089360901,0,0,0,0.0678148962796263,0,0,0.049559513448881,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0265552820358749,0,0,0,0.0875001563178854,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355117328807391,0,0,0,0,0,0,0,0.0688818501890645,0.206789362148481,0,0,0,0,0,-0.0334977454395607,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0990478782031982,0,0,0,0,0,0,0,0,0,0.0548274245929918,0,0,0,0,0,0,0,0.0224456253100324,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.496140583580216,0,0,0,0,0,0,0.136636014711927,0,0,0,0.013364421155813,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.102039112769058,0,0,0,0,0,0,0.0510158425299541,0,0,0,0,0,0,0,0,0,0,0,0.0308731025625981,0,0,0,0,0,0,0.0418239179296352,0.0395386921574443,0.188216818565368,0.0201279825682321,0,0,0,0.00850361297549716,0,0,0,0,0,0,0,-0.00331107101121799,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.141436407456751,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.216298373298897,0,0,0.0427678113132242,0,0.33070745303522,0,0,0,0,0,0,-0.0462985531068944,0.177634385673563,0,0,0.272207130999074,0,0.0437886541291199,0,0,0,0,0,0,-0.0849790361034905,0,0,0,0,0,0,-0.036362627537436,0.108091219413003,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.0222499117089395,0,-0.071897125471854,0,0.0267384104162415,0.0965683081362206,0,0,0,-0.0294044745397359,0,0,0,0,0.0144241182543592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195048590821205,0,0,0,0.0153258968650156,0,0,0,0,0,0,0,0,-0.0235602885982745,0,0
X000596.SZ,0,0,0,0.12604861412326,0,0,0,0.147241540536024,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294843519532265,0,0,0,0,0,0.0369736380049853,0,0,0,0,0,0,0,0,-0.0153015850135873,0.0916275675212994,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.109405920558048,0,0,0.0742898851112291,0,0,0,0,0.0192615453223404,0,0,0,0.06127225168126,0,0.111913957974,0,0,0,0,0.0140825601291023,0,0.0172088389891309,0,0,0,0,0,0,0,0,0.0315277752475396,0,0.0956270678086415,0,0,0,0,0,0,0,0,0,0,0,0.0327150436994157,0.0237409865140241,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.0766388374531502,0,0,0,0,0,0,0,0.0948352657411987,0,0,0,0,-0.0669568590576576,0,0,0.0381366059863622,0,0,0,0,0,0,0,0,0,0.0782114388477414,0,0,0,0.386717582128741,0,0,0,0,0.0176675670468672,0,0,0,0,0.0235318143708436,0.181781653607924,0,0,0,0,0,0,-0.0535807242741393,0,0,0,0.075423951295095,0,0
X002241.SZ,0,0,0,0,0,0,0,0.349696404585301,0,0,0,0,0,0,0,0.180948663895139,0,0.25789485951431,0,0,0,0,0,0,0,0,0,0.0758060874851678,0,0,0,0,0,0,0,0.0898703396101452,0,0,0,0,0,0,0,0,0,0.0295772540221366,0,0,0,0,0,0.0479610440058055,0,0,0,0,0.290271795924337,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.0964572118440241,0,0.0643965745266465,0,0,0.211096806866697,0,0.0382418489298379,0,0,0,0,4.33680868994202e-19,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0448030847683986,0,0,0,0,0,0,0,0.0427691150630724,0.0654693243760573,0,0.0652563157146105,0,0,0,0.00262224948567605,-0.00375559682991621,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0542886416133271,0,0,0,0.218006477723961,0,0.0550534123227114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133066056100815,0,0.300172810428675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797565678147239,0,2.16840434497101e-19,0,0,0,0,-0.0283908223252933,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926782622198304,0,0,0,0,0,0.138152445267632,0,0.075464268019645,0,0,0,0.109840335947147,0,0,0.049210311736436,0,0,0,0,0,0,0,0,0,0.00498435375630432,0,0.0473058247319049,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422190641092477,0,0,0,0,0,0,0,0,0.0501131760128303,0,0.0306776307892949,0,0.089740047984412,0,0,0.114248886499876,0,0,0,0,0,0,0.185747505517161,0,0,0,0,0.0010480779478927,0,0.0302271713557627,0,0.0252799310620349,0,0,0.103380062862546,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0.294312709453639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662389787648093,0,0,0,0,0,0,0,0,0.00545594921199491,0,0,0,0,0.0996851870518627,0.00491376132252344,0,0,0,0,0,0,0,0,0,0.175023258014206,0,0,0,0.0330021094804493,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407456521559617,0,0,-1.0842021724855e-19,0,0,0,0,0.127085230904248,0,0,0,0,0,0,0,0.125978151781017,0,0.158545366270575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246249430151687,0,0.00533169964530312,0.0368518463274846,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0927029812148997,0,0,0,0,0.143328049357971,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0530247989032039,0,0,0,0,0,0,0,0,0,0,0.203713576934048,0,0.117986363492263,0,0,0,0,0,0,-0.0117631295411904,-0.00390042942271834,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0.0798751443130928,0,0.0730756185968831,0,0,0,0.0402526315294358,0.0215682467722798,0,0,0,0,0,0.271382102456013,0,0,0.0689751647175956,0,0,0,0.123005931966065,0,0,0,0,0,0,0,0,0.117462256098062,0,0.046574850229142,0,0,0,0,0.0257243177669871,0.0862780258550034,0,0,0,0,0,0,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.108136818692817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00312616540888068,0,0,0,0,0,0,0,0,0,0,0,0,0.0951643750570213,0,0.0415468344465461,0,0,0,0,0,0,0,0,0,0,0,0.151982387086575,0,0,0.0461823181279958,-0.0622152032692878,0,0,0,-0.0554033979709582,0,0
X600522.SH,0,0,0,0,0,0,0,0.0690332193419395,0,0,0.17095400992143,0,0,0,0,0,0,0.205011428227748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083229583702518,0,0.127969716585295,0,0.0240507572811632,0,0,0,0,0,0,0,0,0,0,0,0.0418723264238306,0,0.0170523191608347,0,0,0,0,0,0,0
