,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X600031.SH,X003816.SZ,X000725.SZ,X002304.SZ,X000661.SZ,X000568.SZ,X000338.SZ,X600690.SH,X600703.SH,X600809.SH,X002007.SZ,X300003.SZ,X600741.SH,X600183.SH,X000100.SZ,X002371.SZ,X002241.SZ,X300014.SZ,X000596.SZ,X000977.SZ,X601877.SH,X002236.SZ,X300142.SZ,X300124.SZ,X000625.SZ,X000157.SZ,X002463.SZ,X002129.SZ,X000800.SZ,X002223.SZ,X002456.SZ,X600498.SH,X002179.SZ,X600118.SH,X002049.SZ,X000066.SZ,X300136.SZ,X600271.SH,X002414.SZ,X600584.SH,X000021.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.439295177730899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108610136636424,0,0.0554601770642835,0,0,0,0,1.73472347597681e-18,0.0640547143201288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107817052120196,0,0,0,0,0,0,0,0,-0.00609224282768126,0,0.0648742874474678,0,-0.00721141096637411,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.00130194319769547,0,0,0.11639544889591,0,0,0,0,0.487430024557347,0,0,0,0,0,0,0,0,0,0,0,0,0.146696531795682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00610363620999629,0.0161814803932688,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693300793076405,0.0728031741114878,0,0,0,0,0,0,0.038891121832916,0,0.0859846087170446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271816025858907,0,0,0,0,0,0,0,0,0,0,0.00905611605002513,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0712025785090051,0.144930720569926,0,0,0,0,0,0,0.185302201259992,0,0,0,0,0,0,0,0,0,0,0,0.00417991400089135,0,0.0551387665247455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0605109519293471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624415491508476,0.0335398867868133,0.00786063534432948,0.0133570513691885,0,0,0,0,0,0,0.155739183816447,0,0,0,0,0,0,0,0,0,0,0.0396301083560619,0.0374579645771426,0,0,0,0,0,0,0,0.0379243704980858,0,0,0,0,0,0
X600104.SH,0,0.182997164331886,0,0,0,0,0,0,0,0,0,0,0,0,0.117419745362581,0,0,0,0,0,0,0,0,0,0,0,0.0974730603856078,0.031497602121531,0,0,0,0,0.213974382943139,0,0,0,0.107313415408884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0093624917792544,0.0279407803649156,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00771578835229362,0.0584167908155224,0.428184330773233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061456825756928,0,0,0,0.00518443680446859,0.338326873606538,0,0,0.00440781611429794,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.0528438485635195,0,0,0,0,0,0.0637461415234368,0,0,0,0,0,0,0,0,0.0377410399949976,0,0,0,0.140784251591803,0,0,0,0,0,0,0.0978580938238272,0,0,0,0,0,0,0.281648239035834,0,0,0,0,0,0,0.00507801638528201,0,0,0,0,0.0290972857256313,0.0447690807122696,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.113492216019361,0,0,0,0,0,0,0,1.73472347597681e-18,0.13466177931621,0,0,0,0,0,0,0,0,0,0,0.00949209237510819,0.0882777870437405,0,0,0,0,0,0.0754620642582093,0.381071443688893,0,0,0,0,0,0,0,0.0120974637019843,0,0,0,0,0,0,0,0.00525919858179023,0,0.0381122927455927,0.00270193962716221,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130643588882268,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0471360088983961,0,0,0.00801174167539943,0,0,0,0,0.108663242516748,0,0,0,0,0.0778676350970076,0,0,0.0140363751696848,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0502150962367458,0,0,0,0,0,0,0,0,0.0149977013987859,0.532087624919009,0,0,0.0380442633378174,0,0,0,0,0.108082262258634,0,0,0,0,0,0,0,0.0625338261048336,0,0,0,0,0,0,0,0,0,0,0,0,0.00846016724032151,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243890647999398,0.0891805762139359,0,0,0,0,0,0,0,0.0234085757080835,0.00862900484719141,0,0,0,0,0,0,0,0,0.063151307771837,0,0,0,0,-0.0161949409280871,0,0.00605847779701478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0.0820016716470329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231046295115661,0,0,0,0,0,0,0.362449718141987,0,0,0,0.0424495512729998,0,0.0945881786523687,0.01589154806752,0,0,0,0,0,0,0,0.154594784005102,0,0,0,0,0,0,0,0,0,0.039074104721664,0,0,0,0,0,0,0
X000568.SZ,0,0.413516027708219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454073904489318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813619080468351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122815330817215,-0.00818149008585744,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0167061389198338,0,0,0,0,0.458633687355257,0,0,0.0334602307976568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00305475663732148,0,0,0,0,0,0,0,0,0.0284379987668557,0,0,0.0696371642651139,0,0.0181141375481951,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0.119860460406558,0,0,0,0,0,0,0,0,0,0,0,0.155613461320479,0.0997913421847043,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.116565803699636,0.02687121399305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.108115647335996,0,0,6.7762635780344e-21,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794260407885704,0,0.0267370541339077,0,0,0,0,0,0,0,0,0,0,0,0.100650266013719,0,0,0.080781883951628,0,0,0,0,0,0,0,0,0.444551335794668,0.128277938228749,0,0,0,0.0133322277776756,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.0486139503034953,0,0,0,0,0,0,0,0.58915359753273,0,0,0.0545175862910534,0,0,0,0,0,0,0,0,0,0.0580819558450775,0,0,0,0,0,0,0,0,0.0291586363952569,0,0,0.0524655181353522,0,0,0,0,0,0,0,0,0,0,0,0.0203896158064912,0.0255957078799779,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235508038616305,0,-0.0137766405861757,0.19251326515731,0,0.142689249388632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283416516949092,0,-0.00345726898095386,-0.150740687989572,0,0,0,0,0,0,0,0,0,0.058398031678064,-0.0148140843147703,-0.0495673221447324,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035941922330112,0,0.0317552820228605,0,0,0,0,0,0,0,0.0620645638585096,0.232776151074546,0.0660748208051636,0,0,0.145379902404415,0,0,0,0,0,0,0,0,0,0,0.0622163227050798,0,0,0.0271610072146592,0.0317109641635713,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.297737612526056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236361554576665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505333092070848,0,0,0,0,0,0,0,0,0.00627366665143956,0,0,0,0.0293407560529232,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0.0201048872705871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116706494322129,0.058986342670573,0,0.0807103012308891,0,0,0,0,0,0,0,0,0.575735750352381,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659214807529408,0,0,0.00253187779038443,0.0106017934209742,0,0,0,0,0,0
