,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002304.SZ,X002475.SZ,X600690.SH,X600104.SH,X000651.SZ,X300014.SZ,X600031.SH,X000725.SZ,X002371.SZ,X300124.SZ,X000063.SZ,X002129.SZ,X003816.SZ,X000625.SZ,X000338.SZ,X002241.SZ,X600703.SH,X000596.SZ,X002049.SZ,X000661.SZ,X601877.SH,X300142.SZ,X600089.SH,X002179.SZ,X000100.SZ,X600460.SH,X600741.SH,X000799.SZ,X000157.SZ,X002236.SZ,X002074.SZ,X600884.SH,X600702.SH,X600779.SH,X601799.SH,X600584.SH,X002007.SZ,X002414.SZ,X000733.SZ,X600183.SH,X000800.SZ,X300003.SZ,X000977.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0.0719153416465686,0,0,0,0,0,0,0,0,0,0,0.133192859834757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.038078320362799,0,0,0,0,0,0.0554690288389451,0,0,-0.0284710934758709,0,3.46944695195361e-18,0,0,0.0600141746006146,0,0,0,0,0,0,0,0,0,0.0300953205425768,0,0,0,0.028190670361289,0,0
X300014.SZ,0,0,0,-0.129872846629858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174516219886026,0,0,0,0,0,0.272168274047868,0,0,0,0,0,0,0,0,0,0,0.377943105777131,0,-0.104017193155987,0.330922188251515,0,0,0,0,0.0119503105561748,0,0.092464436427729,0,0,0,0,0.02094353376803,0,0,0,0,0.228583961223234,0,0
X600031.SH,0,0,0,0.0139998438679345,0,0,0,0.165501689458839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175093831372472,0,0.0422096540116365,0,0,0,0,0.432937444933166,0,0,0.0338643812463242,0,0,0,0,0,0,0.00863887815224359,0,0,0,0,0,0,0,0,0,0,0,0.096279428281747,0,0
X000725.SZ,0,0,0,0,0,-0.0569537012150385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619035825884603,0,0,0,0,-0.0331046607890152,0,0,0.117801159364591,0,0,0.307680835345126,-0.00310812420715839,0.0494102031326043,0,0.00971935148086326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012366102254901,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125937869987157,0.229627981210208,0,-0.160044109581255,0,0,0,0,0.494659729939423,0,0,0,0,-0.0202368222751606,0.0552295642944137,0,0,0,0,0,0,-0.0732304744572066,0,0,0,0,0,0,0,0,0,0,0,0.0102306985219496,0,0
X300124.SZ,0.412892856771502,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.0146600680645159,0,0,0,0,0,0.0990707383866602,0,0,0.20357313217346,0,0,0,0,0,0,0.0655080593493144,0,0,0,0.0529471712087409,0,0,0.123965163252853,0,0.0386089920959878,0,0,0,0,0,0,0.157053150494436,0,0.0242237884953938,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.0224195916238193,0,0,0,0,0.0297985539047528,0,0.116034562204861,0.0635311026946787,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.0514191747295506,0,0,0,0,0,0,0,0,-0.107439737289124,0,0,0,0,0.0209966775499594,0,0,0.237617657163352,0,0,0.182459013167852,0,0,0,0.00377734117779607,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.312837451735752,0,0,0.0471705507968913,0,0,0,0,0,0,0,0.205913360991281,0,0,0,0.198133678363902,0,0,0,0,0,0,0,0,0,0,0.0269933569516286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017403800438565,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00822765376249608,0,0,0,0,0.0389544160575426,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914495892802371,0,0,-0.00868092668610577,0,0,0,0,0,0,0,0,0,0,0,0.0247571021411742,0,0,0,0,0,0,-0.194011138152443,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.0128488053898439,0,0.411448387123217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00687318410724686,0.014352044392612,0,0.129297897661117,0,0,0,0.0518784813868655,0,0,0,0,0,0,0.293250741596948,0,0,0,0,0,0,0,-0.0256000020232489,-0.00659912099000617,0,0,0,-1.73472347597681e-18,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0105936508246247,0,-0.0898714351668056,0.119098898893029,0,0,0.00716797885304182,0,0,0,0,0,0,0,0.0549681363424469,0,0.0457281945727805,0.0699273873810053,0,0,0,0,0.0814182814404727,0,0,0,0,0,0,0,0,0,0,0,0.0142688011574083,0,0.275852197924068,0,0,-0.0042238863856071,0,0,0,0,0.0641292338694734,0,0
X002241.SZ,0,0,0,0,0,0,0,0.372759384298401,0,0,0,0,0,0,0,0,0,0,0.0842911387800172,0,0,0,0,-0.0152426452990793,0,0,0.0219188211512485,-8.67361737988404e-19,0.00852205671964147,0,0,0.0311670489284515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614125633093615,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196884751193035,0,0,0.287753351641185,0,0,0,0,0,0,0,0.0081959859585844,0,0,0,0,0,0.0446950238327467,0,0,-0.026202664808769,0,0,0,0.0621780931052345,0.0283799993460551,0,0,0,0,0.11529047322752,0,0,0,0,0.0883462817794822,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.0537214979030473,0,0,0,0,0,0,0,0,0,-0.121014644457025,0,0,0,0,0,0,0,0,0,0,0.260790479186836,0,0.115215056336497,0,0,0,0,0,0,0,0,0,0.0802320687218203,0.151123528765439,0.117600733236472,0,0,0,0,0,0,0,0,0,0,0,-0.00676841546645236,0,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.0675616001323232,0,0,0,0,0,0,0,0,0,0,0.332932626313298,0,0,0,0,0,0,0,0,0,0,-0.0358736139762703,0,0.0311539027008026,0.102825152313006,1.73472347597681e-18,0,0,0,0,0,0,0,0.00449245655785559,0,0,0,0,0,0,0.209036080963882,0,-0.134768311862064,0,0,0,0,0.0180776279663045,0,0,0,0,-0.05083902302453,0,0
X000661.SZ,0,0,0,0,0.352808202036578,0.153495538721438,0,0,0,0,0,0.231998281529635,0,0,0,0,0,0,0,0,0,0,0,0.0786921164148993,0,0,-0.0208458031676208,0,0,0,0,0,0,0,0,0.237160058570048,-0.294470909575009,0,0.0764094366291271,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0761771045726847,0,0,0,0.0099401121592403,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231715315182855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442285525697226,0,0,0,0.337590763240797,0.303537165355874,0,0,-0.113203212703109,0,0,0,0.0569866966660404,0,0,0,0,0,0,0.0407557013084458,0,0,0,0,-0.128327410578073,0,0
X300142.SZ,0,0,0,0,0.15833400858117,-0.22525817692964,0,0,0,0,0,0,0,0,0,0.260902679084768,0,0,0,0,0,0,0,0,0,0,0,0,-0.0707949833754281,0,0,0.136354382872906,0,0,0,0,0,-0.106875240951819,0,-0.0461353075444162,0,0,0,0,0,0,0,0,0,0,0,0.396502526926555,-0.319950358414174,0,0,0,0.0767044867109996,0,0
X600089.SH,0,0,0,0,0,-0.073074666872158,0,-0.0161129993762205,0,0,0,0,0,0,0.00586990497286962,0,0,0,0,0,0,0,0,0,0.17480528057541,0,0.104848879554314,0,0,0,0,-0.0601230822123617,0,0,0.117612291528038,0,0.215464808611057,0.0744411551318241,0,0,0,0,0,0,0.0265800429289437,0,0,0,0,0,0,0,0,0,0,0,-0.0686759533835162,0,0
X002179.SZ,-0.0586847027303657,0,0,0,0,0,0,0.108955491999099,-0.0940675326762082,0,0,0,0.0143246880050601,0,0,0,0,0,0.0766073731245472,0,0,0,0,0,0,0,0.116914971101956,0.146968977444888,0,0,0,0,0,0,0,0,0.0232127025585653,0.0760229255112283,0,0,0,0,0,0,0.136410595524575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486085392491489,0.00795165383238854,0,0,0,0,0.0250202116154036,0,0,0,0,0,0,0.0365190454040998,0,0,0,0,0,0.0154896734302079,0,0,0,0,0,0,0,0,0.10933835020097,0,0,0,0,0,0,0,0.103559648368841,0,0,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163810412288272,0,0,0,0,0.0602759508399314,0,0,0.231367399590277,0,0.0386283390393249,0,0,0.0710390929848543,0,0,0,0,0,0,0,0,0.26558622874,0.108150842721767,0.162705509686101,0,0,0,0,0,0,0,0,0,0,0.144361807702587,-0.0761008852986249,0,0,0,0,0,0.123784569559371,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.169661763808078,0.0476012218967167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302501260899013,0,0,0,0,0,0.150496933260357,0,0,0,0,0.200282179755036,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.234131522515594,0,0,0,0,0,0,0,0,0,0.000956408040412435,0,0
X000799.SZ,0,0,0,0.595433446426499,0.256056334447634,0,0,0,0,0,0,0,0,0,0,0.0515360669216837,0,0,0,0,0,0.0746222680440042,0,0,0,0,0,0.0328588279974725,0,0,0,0,0,0,0,0,0,0,0.0781323029347696,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109599394314912,0,0,0,0,-0.0661685839133428,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.495953254368077,0,-0.0179708967115512,0,0,0,0.00723523572966216,0,0.0499605475321892,0,0,0,0,-0.0532235276787414,0,0,0,0,0,0,0.311065110947146,0,0,0.0159726222721307,0,0,0,0,0,0,0,0,-0.0921328321430138,0,0,0,0,0,0,0,0,0,0,0,-0.00179420225613084,0,0
X002236.SZ,0,0.00927918137457873,0.197224565895284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670063582644979,0,0.0740926503539406,0,0,0,0,0.0409458850330841,0.0256431597402409,0,0,0,0.0450269734384422,0.0336795512626476,0,0,0,0,0,0,0,0,0,0,0,0,0.000588678493243896,0,0,0,0,-0.0199809712407975,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.268615986397951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113600071240497,0.0953867895024837,0,0,0.0508077143020583,0,0,0,0,0,0.329803211521076,0,0,0,0,0,0,0,0,0,0,0,0.0470621869955514,0,0,0.0656029207864263,0,0,0,0,0,0
X600884.SH,0,0,0,0,-0.213943475330335,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0044692474667524,0.0424503263364313,0,0,0.237042994316792,0,0.200478920414933,0,0,0.172993293601956,0,0.247877504261265,0,0,0,0,0,0,0,0.0557427940150515,0,0,0,0,0.19418309733578,0,0,-0.045080531383027,0,0,0,0,0,0
X600702.SH,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.017033126154445,0,0,0,0,0,0,0,0,0,0,0,0.0533368878947113,0,0,0,0,0.0156992729130967,0,0.48346622914154,0,0,0,0,0,0.423285702871593,0,0,0,0,0,0,0,0,0.218949898360455,0,0,-0.0558538661033111,0,0,0,0,0.0102064001074934,0,0
X600779.SH,0,0.499312738417927,0,0,0.122339997939422,0,0,0,0,0,0,0.0524673842419102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321084180986057,0,0,0,0,0.0857503085032823,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0790595800653523,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0958978917064882,0,0,0,0.0152845714914303,0,0,0,0,0,0.242799590617655,0,0,0,-0.0223474814333931,0.034053802292498,0,0,0,0,0,0,0,0,0,0.0690957793298375,0,0,0,0.0251769849023123,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0735307530845082,0,0
X600584.SH,0,0,0,0,0,0,0,0.0723833828164974,0,0,0,0,0,0,0,0,0,0,0,0.0907441027836483,0,0.0787129983218867,0,0,0,-0.000870066603570091,0,0,0,0,0,0.294701941077875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.038129289591758,0,0,0,0.0776635182918677,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225593698653269,0,0,0,0,0,0,-0.155862844052223,0,0,0,0.304253346333556,-0.0895448843737034,0,0,0,0,0,0,0,0.13055060099263,0,0,0,0,0,0,0,0,0,-0.01935436465152,0,0,0,-0.055398849029487,0,0,0.0654673639243681,0,0,0,0,0.0193348196474651,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137104606361857,0,0.0455588480219335,0,0.0608456080513825,0,0,0.0173171953903289,0,0.0752150066307612,0,0,0.000844393743129319,0,0,0,0,0,0,0,0,0,0,-0.0603523257085726,0,0,0,0,0,0.00256406409329871,0,0,0,0,0,0,-0.0248518866562992,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,-0.0744326783726646,0,0,0,0,0,0,0,0,-0.022801808482247,0,0,0,0,0,0,0,0.203087129492157,0,0.180088998138252,0,0.0576568825996249,0,0,0.461284311618395,0,0,0,0,0,0,0,0.0263863695442342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676784025007222,0.0773243047446794,0.126061123936999,0,0,0.0721641790682707,0,0,0.052917364767606,0,0,0.0863560131027427,0,0,0,0,0,0,0,0,0.0158955177627701,0,0,0,0,-0.021985302613825,0,0,0.019288522791675,0,-0.0521890477657989,0,0,0,0,0,0,-0.0201103987547141,0,0,0,0,0.0162127844914729,0,0
X000800.SZ,0,0,0,-0.0174526503250943,0,0,0,0,0,0,0,0.0664602406208047,0,0,0,0,0,0,0.0151416995388628,0.0957433169745184,0,0,0,0,0,-0.00290645708532848,0,0,0,0,0,0.0172597092306816,0.452691990255448,0,0,0,0,0,0,0,0,0.0385395484080595,0,0,0.00447822507035615,0,0,0,0,0,0,0,0.00817889120950307,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0826085057049109,0.106262770620275,0.115258088734721,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136120517829417,0,0,0,0,-0.00112402394150227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00711113990611821,0,0,0,0,-0.00939539658176778,0,0
X000977.SZ,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.056147537268295,0,0.228295727011039,0,0,0,0.102777369889551,0.00945515261493988,0,0,0,0,0,0.090684645806962,0,0,0,0,0.0231842692219482,0,0,0,-2.16840434497101e-19,0,0.0639102779050921,0,0,0,0,0,0,0,0,0,0,0.127044144731543,0,0,0.00297445064903992,0,0,0,0.0936674293413726,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902959049738095,0,0,0,0,0.0509152030683329,0,0,0.133713263199038,0,0,0.119239981656784,0,0.163445225712261,0,0,0.0326932526969293,0,0.0520826056524594,0,0,0,-0.0376487603210983,0.106583170150724,0,-0.0407195489890712,0.0599672608548053,0,0,0,0,0,0,0,0,0,0,0.0259697512468408,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0464461884855271,0.0101137486277163,0,0,0,0.161642825357974,0,0,-0.021730949390073,0,0,0,0,-0.103629109217196,0,0,-0.0104342774263201,0,0,0,0,0,0,0.0709838239909463,0,8.9094308882042e-05,0,0,0,-0.080874054374355,0,0,0,0,0,0,0,0,-0.0554207723647063,0,0,0,0,0,0,0,0,0,0,-0.018188348716096,0,0,0,-0.0138818710815954,0,0
Slope,0,0,0,0,-0.0517334558623616,0,0,0,0,0,0,0,-0.0701121810042691,0,0.0617596959344843,0,0,0,0,0,0,0,0,0,0.170886152211658,0,0,0,-0.0654564019165817,0,0,0,0,0,0,0,-0.054306796065093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882777255443076,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464607269315939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719804230092637,0,0,0,0,-0.028649246194683,0,0,0,0,0,0.099246825380706,0,0,0,0,0,0,0,-0.0967154423618018,0.852124082669396,0,0,0,0,-0.279271856721491,0,0
RealEstate_excess,0,0.07428150332861,-0.0896955291349505,0,0,0,0,0,0,0,0,0,0.0392894295739151,0,0,0,0,0,-0.0275777427998411,0,0,0,0,0,0,0,0.026229875810129,0,0,0,0,-0.00755700518554155,0,0.00133327722230431,0,0,0,0,0,0,0,0,0,0,-0.128289288389912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034062894913165,0,-0.194222847043606,0,0,0.146598845926306,0,0,0,0,0,0,0,-0.0241253123146838,0,0,0,0,0,-0.0142913701584724,0,0,0,-0.0112357009146138,0,0,0,0,0,0.0236153459410738,0,-0.0315655935368347,0,0,-0.0112891716895002,0,0,0,-0.000947927504807602,0,0,0,0,0,0
MKvol,0,0,0,0.000993825777558517,0,0,0,0,0,0,0,0,0,0,-0.00161985466955965,0,0,0,0,0,0,0,-0.00319141505041373,0,0,5.42101086242752e-20,-0.000426629751011549,0,0,0,0,0,0,0,0,0,0,0.00141374331438501,0.00252092384135994,0,0,0,0,0,0,0,0,0,0,0,0,-0.00381939782590983,0,0,0,0,0.00595615689527715,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422904099179465,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00376020409749665,0,0,0,0,0,0,0,-0.00462276519649636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00539270644774079,0,0,0,0,0,0,0,0,0,0,0,0.00269252613520571,0,-0.00535731363282775,0,0,0,0,0.0139480297997488,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00232957616928628,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00166077368255754,0,0,0,0,0,0,0,0,0,0,-0.00111339754898061,0,0,0,0,-0.0167806476688242,0,0
