,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600066.SH,X002241.SZ,X600271.SH,X000100.SZ,X000568.SZ,X600031.SH,X600118.SH,X002506.SZ,X002292.SZ,X002074.SZ,X002236.SZ,X000559.SZ,X002475.SZ,X600177.SH,X000157.SZ,X600372.SH,X300003.SZ,X000338.SZ,X300124.SZ,X002426.SZ,X002085.SZ,X002456.SZ,X002249.SZ,X000050.SZ,X600699.SH,X002007.SZ,X002294.SZ,X600867.SH,X600089.SH,X000869.SZ,X002465.SZ,X002508.SZ,X002179.SZ,X002049.SZ,X002180.SZ,X601877.SH,X000596.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592525539777345,0,0,0,0,0,0,0.217906761872082,0.0741608233417101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00419168068796411,0.0265069978321443,0,0,0,0,0,0.15894188769545,0,0,0,0,0,0.0114441387548118,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0.0114003131945611,0,0,0,0.157745997583351,0,0,0,0,0,0.0873722681083954,0,0,0,0,0.065299237045134,0,0,0,0.125972969471172,0,0.134458874252096,0,0,0,0.140271104560909,0.10230559492662,0.10612156827124,0,0,0,0,0,0,0,0,0.201338862428113,0,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266573543822029,0.0835927728081256,0,0,0,0,0,0,-0.034273820563288,0.09397651549203,0,0.461460215469305,0,0,0,0,0.0232822514529936,0,0,0,0,0,0,0,0,0,0.173266671016296,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0.0564395438288631,0,0,0,0,0,0,0,0.118634599510321,0,0,0.00662095846076097,0,0,0,0,0,0,0,0.0699609037441642,0,0,0,0,0,0,0,0,0,0.0177141575729902,0,0.184593972416896,0.0616942544010838,0,0.134778967732621,0,0,0,0,0,0,0,0,0.0125860903033049,0,0,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0.18077335868117,0,0,0,0,0,0,0.0476825108756068,0,0,0,0.0451938885363977,0,0,0,0,0,0,0.201134811422605,0.0594188966450425,0,0,0,0,0,0,0,0,0.0381356477434039,0,0,0.0290160152063932,0,0.0486834866126231,0.182629036084276,0,0,0,0,0,0,0,0,0.125231793169334,0,0,0,0,-0.03917193598046,0,0,0,0,0,0,0
X002475.SZ,0.14533424223365,0,0,0.0290128494343252,0.0848911624468789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134267377005393,0.232387274545023,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241054395804565,0,0,0.0984941495590531,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.0191137936708224,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129682680404674,0,0,0,0,0,0.0971696658115702,0.0173022423139331,0,0,0,0,0,0,0,0.112180734905819,0,0,0,0.0195183542430974,0,0.108145159305152,0,0,0,0,0,0,0,0.0808230013956322,0.0231624509463913,0,0,0,-0.00366482176238357,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22171642325678,0,0,0,0,0,0,0,0.00739323300053287,0,0,0,0,0.00947673604904404,0.0601524532781817,0,0,0.0193196945913341,0,0,0,0,0,0.0222405511072969,0,0.0610373869089578,0,0,0.00675450887142281,0,-0.01082101706758,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383720720809646,0,0,0,0,0.137259799431726,-0.0397135853390116,0,0,0,0,0,0,0,0,0,0.203751063477363,0,0,0,0,0,0,0,0,-0.0983120990947414,0.121203073799872,0.0786079737081972,0,0,0,0,0,0.056308446757383,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581711713895174,0,0,0,0,0,0.0921858753268744,0.0568863591519329,0.043246241480172,0,0,0,0,0,-0.0251397298043995,0,0,0,0,0,0,0.115881123517429,0,0.0768691928607,0,0,0,0,0,0.0820486227447661,0,0,0.0617733810066419,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00203963015956916,0,0,0.210269468013489,0.0725046199100836,0,0.021563437813946,0,0,0,0,0,0,0,0.00372812416808134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988962086822013,0,0,0,0,0.014892539609315,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135340584298415,0,0,0,0,0,0.117682464935725,0.10787843350734,0.0217991765442445,0,0,0,0,0,0,0,0,0,0,0,0,0.0613550729717476,0.182753290444985,0,0,0,0,0,0,0,0,0,0.0278536421595277,0.143297965086231,0,0,0,0,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064906126952127,0.0642711714487968,0,0,0,0,0,0,0.098542285138319,0.385846850914118,0.0133619128124349,0,0,0,0.138720053112049,0,0,0,0,0,0,0,0.146707212359203,0,0,0,0,0,0,0,0,0,0,0,0,-0.034094713665237,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,-0.0418535269231719,0,0,0,0,0.210029870922669,0,0,0,-0.128339982466099,0,0,0.121384198830125,0,0.199694136302768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137981162610732,0,-0.174935995320054,3.46944695195361e-18,0,-0.0563894137858389,0,0,0,-0.126443327737419,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957818866267434,0,0,0.0854186594231275,0,0.451493010308333,0,0,0,0,0,0,0,0,0,0,0,0,0.0737398559796823,0,0,0,0.161478544241156,0.0526964811963658,0.0726007550713831,0,0,0,0,0,0,0,-0.00720514614600053,0.197585355519476,0,0,0,0,0.044810997783894,0,0,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437184657097817,0.0852308947217322,0.0406971807196618,0,0,0,0,0,0,0,0,0.148871321539047,0,0,0,0,0.052443354557286,0,0,0,0,0,0,0.218589564155424,0,0,0,0,0,0,0,-0.0060003329514423,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298860151873747,0.107636265037,0,0.0283922863046646,0,0,0,0,0,0,0.0507821266632328,0.0687498613337846,0,0.240100896113927,0,0,0.123067094204247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124022843613201,0.323128725630395,0.08774712561054,0,0,0,0,0,0,0,0,0.152956426565917,0.247597313581734,0,0.0428096027741346,0,0.025736228397753,0,0,0,0,0,0,0,0,0,0,0.00230673868396319,0,0,0,-0.062490539422543,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.276002332893742,0,0,0,0,0,0,0,0,0,0.0926433358853854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173076292736678,0.000102026062548735,0,0,0,0.0254998444226624,0.0189374353460113,0,0,0,0,0,0,0,0.242306134343267,0,0,0.0559537340284301,0.0225264221828785,0,0.0225688029573591,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195615243812937,0,0,0,0,0,0.0385409860007517,0.077229901896056,0.0122222857039606,0,0,0,0,0,-0.00974586901849849,0,0,0,0,0,0,0,0,0.0431937253653899,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155017311275844,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141888313423164,0,0,0.0303310552017674,0,0,0,0,0,0,0,0,-0.0536183221334672,0,0,0.0336860350139411,0.00835696435849704,0,0,0,0,0,0,0.0361200158800425,0,0.0744669854541372,0,0.048425881643344,0.0617923239025455,0,0,0.0444422386907997,0,0,0,0,0,0
X600089.SH,0,0,0.0658806569336521,0,0,0,0,0,0.0874455657633573,0,0,0,0,0,0.0138727110022757,0,0,0.187911863009603,0,0,0.122958811377484,0,0,0,0,0,0,0,0,0.0137915237725406,0,0,0,0.063040467081531,0,0,0,0,0,0,0,0,0,0,0,0.00422737444313062,0,0,0,0,0.0197655398329666,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245377850801936,0.091948704188781,0,0,0,0,0,0,0,0,0,0,0.0955628299790432,0,0,0,0.0117700373701762,0,0,0,0,0,0,0,0,0.0944997672990759,0.0262026121853776,0,0,0.238953881346836,0,0,0.0589719457896228,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126749588251072,0.124249481924092,0.0400515019141814,0,0,0.00661122970864382,0,0,0,0,0,0,0,0,0,0.0561321148358398,0.227156998071133,0.00270115580697824,0.0231217706472077,0,0,0,0,0,0,0,0,0.0451655750234101,-0.0514101397353866,0,0,0,0,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0.127001382241637,0,0,0,0,0,0,0,0,-0.127247691952817,-0.11094897067369,0.0884830434563096,0.161575069915551,0.257732873275818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132560042451536,0,0.0648704180030558,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0.0555430365679334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817828338548771,0,0,0,0,0,0,0,0,0.165151559098608,0.0188890804868083,0,0.163949266928717,0,0.0711876898216247,0,0,0,0,0,0,0,0,0,0,0,0,0.119744818311739,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378850849282712,0,0,0,0.0330974999008419,0,0,0.0882885550548046,0.0744277995732318,0,0,0,0,0,0.110251988031925,0,0,0,0,0,0,0,0.0368663684094334,0.101289622907651,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0507535142590117,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.386215571819498,0,0,-0.0585256057829491,0,0.047139850538356,0,0,0,0,0,0,0,0,0,0,0,0,0.048539629328862,0,0,0.464217182411119,0,0.0538465934846983,0,0,0.180969725216334,0.173967868436114,0,0,0,0,0,0,0,-0.0162011516860734,0,0,-0.363936245195225,-0.220136898565926,0,0.0976675776223038,0,0,0,0,-0.120721743719796,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133166796147312,0.208735385113471,0,0,0.0577731670262326,0,0,0,0,0,0,0,0.14770602297187,0,0.0723973982112645,0,0.0123124453490159,0.0128946617367695,0,0,0,0,0,0,0,0,0.0031034300796053,0,0,0.127042558616079,0,-0.046312190412245,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.156397639615759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531936384540833,0,0,0.0350908984780051,0,0,0,0,0,0,0,0,0,0,0,0,0.117093999234964,0,0.083083179733715,0,0,0,0,0.418151720162793,0.0178796404879236,0,0.00818076695209979,0,0,0,0,0,-0.0664945514309905,0,0,0,0,0,0,0
Change_TY3M,0,0.10127271877528,0,-0.00492378972461733,0,0,0,0,0,0,0,0.0979611159242296,0,0,0.0764289988570521,0,0,0,0,0,0.0914770029624874,-0.0641290219090188,0,0,0.00710958428229121,0,0,0,0,0,0,0,0,0,0,0.0145838796677158,0,0,0.0713839110978603,0,0,-0.0370157544608018,0,0,0,-0.0415176837296123,0,0,-0.049144834648766,0,0,-0.0937735639367723,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.098636542758783,0,0,0,0,0,0,0,0,0,0,0,-0.07334577581907,-0.0359858790006655,0,-0.106147740142726,0,0,1.10712319640173,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.217735403132967,-0.0781922505453306,0,0,0,0,0,0,0,0,0,0,0,0,0.0540352457267579,0,0,0,0,0,0,0,0.11847912651989,0.0232294153664859,0,0,0,0,0,0,0.205103288205633,0,0,0,0,0,0,0.60612935250933,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.0472505535567282,0,0,0,0,0,0,0,0,0,0.0674425968624458,0,0,0,0,0.0206791130107247,-0.17659772185519,0,0,0,0,-0.0436731522563127,0,0,0,0,0,0,0.0945002217367339,0,0,0,0.0669902961973022,0,0,0,0,0,0,0,0,0.00619527132474707,-0.0894980557743408,0,0,0,-0.0231406135400849,0,0,0.410941948229521,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0965609650581795,0,0,0,0,0,0.100545021066025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022230247516891,-0.087938410164864,0,0,0,0.0370732561544382,0,0,0,0,0,0,-0.155434090959353,0,0.0318444730866352,-0.0803136764565433,0,-0.0172971263206049,0,0,0.0334624109886389,0.445662353464657,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.00202678087388264,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000397422837914897,0,0,0,0,0,0,0,0,0,0,0,0,0.000804340729716196,0,0,0,-0.00559919283119866,0,0,0,0,-0.193703689941053,0,0
CarbonVol_Shenzhen,0,0,0.0944817060978458,0,0,0,0,0,0,0,0,-0.045971307625435,0,0,0,0,0,0,0,0,-0.0202707202242285,0.000556107407698557,0,0,0,-0.000481269975181746,0,0,0,0,0,0,-0.0180531403527989,0,0,0,0,0,0,0,0,0,0,0,0,0.000311179074502071,-0.00520110831733347,0,-0.0346151643665085,0,0,-0.123992080451506,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174815259427667,0.0149199807321259,0,0,0,0,-0.124545653642288,0.0530805199859564,-0.0194349622964371,0,0,0.0345571877557702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0597495016969884,0,0,0,0,-0.113010379160253,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00342960371834672,0,-0.033294464431247,0,0.0127337031015666,0,-0.0302510890730194,0.00612793375316214,0,0.0259606709309406,0,0,0,0,0,0,0,0,0,0,-0.0353529968243933,0.0193045253267473,0,0,0.038411307647425,0,0,0.0032978505042642,0,0,0,0,0,0,0,0,-0.00708889609498024,0,-0.0263753349445561,0,0.00519096315334808,0,0,-0.0905880033664883,0.10957000235531,0,0,0,0,0,0
