,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600066.SH,X600271.SH,X002241.SZ,X000100.SZ,X002292.SZ,X600031.SH,X600118.SH,X002236.SZ,X002475.SZ,X000568.SZ,X600177.SH,X002506.SZ,X000559.SZ,X002074.SZ,X600372.SH,X000157.SZ,X000338.SZ,X300003.SZ,X002249.SZ,X300124.SZ,X002456.SZ,X002085.SZ,X600867.SH,X002007.SZ,X000050.SZ,X002426.SZ,X002294.SZ,X002465.SZ,X600089.SH,X002508.SZ,X000869.SZ,X002179.SZ,X600699.SH,X002180.SZ,X600498.SH,X601877.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,-0.0870006097399996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711757553725283,0,0,0.00406207936204998,0,0,0,0,0,0,0.125193097202624,0,0,-0.0322282113840379,0,0,0.0474675782336974,0,0,0,0.0346866206309564,0.12311484266007,0,0.092764395162712,0,0,0,0,-0.0393279756563007,-0.0177171985011896,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0.0595384295239939,0,0,0,0,0,0,0.0660539965981709,0,0,0.131648594397453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221107304243394,0,0,0,0,0.00365685070160596,0.0956864159249492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186569027421802,0,0.11721625485248,0,0,0,0.064906446471661,0,0,0.00744081595630196,0,0,0,0,0,0.0141985287649724,0.0127379945133586,0,0,0,0.0571747522182483,0,0,0.0428004030986872,0,0,0,0,0,-0.102135734743756,0,0,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359047363062784,0.324564947861728,0,0,0,0,0,0,0.0905032603223562,0,0,0,0,0,0,0,0.0128180301744331,0,0,0,0.148756183173621,0.0116107635839906,0,0,0,0,0,0,0.0450298639981669,0,0,0,0.00897198184970958,0,0,0,0.0850020890975954,0,0,0,0,0
X002241.SZ,0,0,0,0,0.0950325517196896,0,0,0,0,0,0,0,0,0,0,0,0.137613527816769,0,0,0,0,0.0290651707824692,0,0,0,0,0,0,0,0,0,0.0578420648632946,0,0,0,0,0,0.169210603496387,0,0,0,0,0,0,0.00682274697454768,0.0771162681258812,0,0,0.0149943255486864,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409673512999402,0,0.0300577005406018,0.0910904070644142,0.0243451286098039,0,0,0,0,0.0368112908636759,0,0,0.0423201010403648,0,0,0,0,0,0.00581492529342325,0,0,0.0865372018262947,0,0,0,0.0902135387305046,0,0,0,0,0.0164157840597323,0,0,0.0978614513898161,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143447954163403,0,0,0,0,0,0,0,0,0.155607314290825,0,0,0,0,0,0.189327941444102,0,0.164540749205465,0,0,0,0,0.0896654988799781,0,0,0,0,0,0,0,0.0947836081079727,0,0,0,0.18921303042073,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0972494157361542,0,0,0,0,0.172525543915369,0,0,0.0151082489557978,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0298278425409643,0.263890325980435,0.23802025965436,0,0.00122724301284952,0,0,0,0,0,0,0.0187440009430898,0,0.00717521665085922,0,0,0,0,0,0,0,0,0.101339973156962,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114612851720347,0,0,5.46005398639596e-05,0,0,0,0,0.0642043187515351,0,0.0201008523133417,0,0,0,0.0644140557200249,0,0.0909917827825355,0,0,0,0,0,0,0.241412836258887,0,0,0,0,0,0,0,0,0.073005372244184,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132071540026039,0.0673936806669303,0,0,0,0,0,0.215360354533604,0.0895103870953323,0,0,0,0.0205173512599435,0,0,0,0,0,0,0,0.0632198763881708,0,0,0,0,0,-0.0076391074858375,0,0,0,0,0,0,0
X002475.SZ,0.136229251443693,0,0,0.0611896052948873,0,0,0,0,0,0,0,0,0,0,0,0,0.247552540845773,0,0.0659340459647059,0,0,0,0,0.0573938388259818,0,0,0,0,0,0,0,0,-0.0509728038259899,0,0,0.00955785521337086,0,0,0,0.0691500864436281,0,0.0258831847856672,0,0,0.055320370649262,0,0,0,0,0,0,-0.0470866250281625,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.114051753965156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159552093313335,0,0,0,0,0,0,0,0,0,0.128762542000682,0.0826739693811222,0.0638424936584039,0,0,0,0,0,0,-0.0203697458926586,0,-0.186608947218679,0,0.147624165614021,0,0.0571014569202837,0,0,0,0,0.0144139594146747,0,0,0,0,0,0,0
X600177.SH,0,0,0,0.0574759716249785,0,0,0,0,0.0364395696848609,0,0,0,0,0,0,0,0,0,0,0,0,0.0995122728914662,0,0,0.00814923788135545,0,0,0,0,0,0,0.223208558827504,0,0,0,0.03218589123908,0,0.0644695106619232,0,0,0,0,0,0,0,0,0,0,0.0612259994718538,0,-0.000141849287219798,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.0575288457068324,0,0,0,0,0,0,0.0474707014658805,0,0.258247445123063,0,0,0,0,0,0,0,0,0.15789856015688,0,0,0,0,0,0,0,0,0,0,0.0011033704785416,0,0,0,0,0,0.0149386459408857,0,0.0721783619086792,0.0638614047094955,0,0.0391261399840478,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0.158356291871009,0,0,0,0,0,0,0.0918015411244251,0,0,0,0,0.0571804753581438,0,0.232295787447413,0,0,0,0,0,0,0,0,0.0766312340521088,0,0,0,0,0,0,0.116949358345295,0,0,0,0.0233052969536258,0,0,0,0,0,0,0,0.120902855909791,0,0,0,0.0776518461766055,0,-0.0351223235588946,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10169194009513,0,0,0,0,0,0,0,0,0,-0.0237028323201739,0,0,0.0955191909357803,0,0.522443064866674,0,0,0,0,0.0418839355684613,0,0,0,0,0,0,0,0,0,0,0,0.0798144701057828,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650049127887759,0,0,0,0.00331225344607532,0.403300472311676,0,0,0,0,0,0,0,0,0,0,0,0.333120217586364,0,0.0431090178101901,0,0,0,0,0,0,0,0,-0.174088693791137,0,0.0320466633486734,0,-0.0567268675009241,0,0.0535880761071147,0.0572194371583115,0,0,0.0383953845310545,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.0180983193153584,0,0,0,0,0,0.22343176240397,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0.0565965393361088,0.0295690826147127,0,0,0,0,0,0,0,0,0,0,0.0325906100007843,0,0,0,0,0,0.0340011767940829,0.0449764328000314,0,-0.00999884889855733,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0267182846845699,0.182096231370208,0.116408183927342,0,0,0,0,0,0,0.00251735221209675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115830318305656,0,0.0772863276057675,0,0,0.0169837513147197,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109941938948813,0,0.0690666850749227,0,0,0,0,0,0,0.0661957241572772,0.00658406758150831,0.016542638352986,0,0,0,0,0.16769962813751,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030539136964407,0,0,0,0.034310139843355,0,0,0,0,0,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116012624286742,0,0,0,0,0,0,0,0.0730214843914814,0.0924788685087831,0,0,0,0,0,0.143707830858757,0,0,0,0,0.0318664277819513,0,0,0.0996471937843824,0,0,0,0,0.0190249791801221,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154367187299212,0,0.132624679330138,0,0,0,0,0.00347234537026849,0,0,0,0.0516157933814317,0,0,0,0,0.216095626802427,0,0,0.0248643413329871,0,0,0.193378271281885,0,0,0,0,0,0,0,0,0.0918513247519071,0,0,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182690119468766,0,0.165937310708069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192995434389553,0,0,0,0,0,0,0,0,0.0606747998024415,0,0,0,0,0,0.0207297682705362,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,-0.0240591218191717,0,-0.0339930118509448,0,0,0,0.267125029052021,0,0,0,0,-0.32969046953816,0,0.0885942590246733,0,0,0,0.239872895438455,0.0734359083363854,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.0613495542557064,0,0,0,-0.209068840447314,0,0,0,-0.071206506136572,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138641195334568,0,0.00788237477126106,0,0,0,0,0,0,0,0.0232909804349823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020221270522887,0,0,0.0776449162076137,-0.0556455699000335,0,0.16882524262014,0.039181725587977,0,0,0.0234803318881152,0,0,0,0,0,0
X002007.SZ,0,0,0,0.0356040139764548,0.166969027549072,0,0,0,0,0,0,0,0,0.0906936242740894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530404146934917,0,0,0,0,0.0362765176480193,0,0,0,0,0,0.158605117561069,0.227436702380463,0,0,0,0,-0.177549149216562,0,0.030895127126996,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288231372642402,0,0,0,0,0,0,0,0.0412882627589364,0.115593156788556,0,0,0,0,0,0,0.26137921056963,0,0,0,0,0.0833820995147682,0,0,0,0,0,0,0.092390426325013,0,0,0,0,0,0,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990223159929522,0.0396158150098978,0,0.119755144903653,0,0,0.0922601750272047,0,0,0,0,0.0800393565468983,0.0746114398325652,0.17139034457489,0,0,0,0,0,0,0,0,0,0.0641473043335437,0,0,0,0,0,0,0,0,0,0,0.193682116775362,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177912609696131,0,0.132713042461352,0,-0.00963898579375453,0,0.0726868409383359,0,0,0,0,0.0164880740520863,0,0,0,0,0,0,0,0,0,0,0,0.0255940612724932,0,0,0,0,0,0,0.032637993538558,0,0,0,-2.16840434497101e-19,0,0,-0.0170653366037235,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112482026433163,0,0.0728705298930035,0,0.360112532119951,0,0,0,0,0,0.0846485834390473,0.0332864078584507,0,0,0,0,0,0,0.0369568212258245,0,0,0,0.0307097857744146,0,0,0,0,0,0,0,0.00959734532432658,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.0656400935122617,0.0347984391976622,0,0,0,0.000891524553560629,0,0,0.120450055505133,0.205786176688426,0,0,0,0,0,0,0,0,0,0,0,0,0.0190155220877088,0,0.0921000270406501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226916692846762,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0.0406785897881779,0,0.0312323250600326,0,0.0303570799390579,0,0,0.00994054788300809,0,-0.190151620466822,0.0886053950555445,0,-0.0307610275762401,0,0,0,0.222980537831248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688589270009426,0,0,0,0.0239944531233957,0,0,0.08345037856585,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118911229595197,0,0,0,0,0,0,0.0549818278221706,0.00155377966081465,0,0,0,0,0,0,0.153651550438244,0,0,0,0,0,0,0,0,0,0,0,0.0893675395102823,0,0,0,0.188201553020178,0,0,0,0.0646699073040582,0,0,0,0,0,0
X002179.SZ,0,0,0,0.086335153042777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999046911738294,0,0,0,0,0,0.146820137182647,0.119717905041634,0,0,0,0.0877068221603771,0.0860852826433621,0,0,0,0,0.0715085821599132,0,0,0,0,0,0,0,-0.00211998972784406,0,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315485655035112,0,0,0,0,0,0,0.121145643081151,8.67361737988404e-19,0.0667425662523482,0,0,0,0,0,0.113312104494914,0.0851120202963012,0,0,0,0,0.281431905710671,0,0,0,0,0,0,0,0.00993570899124888,0,0,0.0755256734558834,0,-0.00693991038375876,-0.0723925587181727,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.167199311272433,0,0,0,0.406018462135378,0,-0.494804127270705,0,0,0,0,0,0,0,0,0,0,0.153343533686928,0,0,0,0,0.0253517577300086,0,0.0086685726076547,0,-0.0676488065164187,0.157032843110735,0,0,0,0,0,0,-0.0964993950820722,0.21449406342114,0,0,-0.0206159645267651,0,0,0.20914987305009,0,0,0,0,-0.0962882171150662,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478097960667206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781876239725997,0,0,0.160701225883625,0,0.0240112141900343,0,0.113395914942199,0,0,0,0,0,0,0,0.000738569833270589,0.0173137752293089,0,0,0.00412646189451854,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151440608243616,0.060850156803871,0.0563533715053662,0.00704740285339078,0,0,0,0,0.0885482537106875,-8.67361737988404e-19,0,0,0,0.0711065939976931,0,0,0,0,0,0,0.0178870611686347,0.140366895748367,0,0,0,0,0.0419980995100136,0,0,0,0,0,0,0,-0.0413683630563733,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391194160094115,0,0,0,0.0403311116311533,0,0,-0.110415243775239,0,0,0,0,0,0,0,0,0,0,0.463039062985438,-0.0555454592206456,0,0,0,0,-0.128934627188054,-0.202659378593808,0,0,0,0,0,0
Change_TY3M,0,0.21806466604813,0,0,0,0,0,0,0,0,0,0,0,0.157866820962969,0,0,0,0,0,0,0,0,-0.121201213346807,0,0,-0.0707525556851759,0,0,0,0,0,0,0,-0.0240564388695075,0,0,0,0,0,0,0,0,-0.0588657005692086,0,0.00353128831738294,-0.0142453824177139,-0.017734519878743,0,0.0138067564312091,0,1.0842021724855e-19,-0.064602453459138,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100295774276668,0,0,0,-0.0821285126595422,0,0,0,0,0,0,0,0,-0.00210768001514462,0,0,-0.121414634939096,0,0,1.13492954553235,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.218798308544998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343039772689516,0,0.123935084506294,0,0,0,0,0.18346501900009,0,0,0,0,0,0,0,0,0.634210842311531,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568989917186415,-0.0406692041349827,0,-0.212708556969315,0,0,0,0,0,0,0.0136131402004006,0.0118200957585713,0,0,0,0,0,0,0,0,0.121629158159642,0,0,-0.0186013363035658,0,0,0,0,0,0,0,0.0757612305065505,-0.0788454990266294,0,0,0.0522562920660505,0,-0.0113542863401047,0,0,0.214075879070039,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0280481342852861,0,0,0,0,0.156792273807953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504296091924758,0,0,0,-0.0384061800206378,0,0,-0.0703936977726518,0,0,0,0,-0.126644323895475,0,0,0.123786275533425,-0.14987747754828,0,0,0.0637793423947164,0,0,0,0,0,0,0,0,0
MKvol,-0.0021492055571838,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000176060115327677,0,0,0.00319835841341657,0,0,0,-0.226761714448892,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0486521798005558,-0.0666644000417448,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.00640235193477076,0,0,0,0,0,0.0205125441590911,0,0,0.00898840197001573,0,0,0,0,0,0.0313357381601706,0,0.00647898419215485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239568857646984,0,0,0,0,0,0.0122266839363591,0,0,0,0,-0.0343284036169947,-0.0126937322473971,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00772924684402038,-0.0290619773341551,0,0,0,0,0,0,0.0242079571018376,0,0,0,-2.16840434497101e-19,-0.0302035231863619,0,0,0.0142484340846136,0,0,0,0,0,0,0,0.0364940537843744,0,0,0,-0.00341501858902622,0,0,0,0,0,0,-0.0229991388568198,0,-0.0765089380263195,0.103924013605243,0,0,0,0,0,0
