,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600031.SH,X000568.SZ,X600066.SH,X000100.SZ,X002475.SZ,X000338.SZ,X002241.SZ,X600118.SH,X002236.SZ,X600271.SH,X601877.SH,X600177.SH,X002085.SZ,X000157.SZ,X600372.SH,X002456.SZ,X002007.SZ,X300124.SZ,X002294.SZ,X300003.SZ,X600699.SH,X000559.SZ,X600089.SH,X600867.SH,X002292.SZ,X600522.SH,X002180.SZ,X002508.SZ,X002074.SZ,X002426.SZ,X600498.SH,X002506.SZ,X002465.SZ,X000623.SZ,X000536.SZ,X000981.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.132191907322828,0.0633862638374883,0.362622127710237,0.0761963479688908,0,0,0,0.0587895939543428,0,0,0,-0.0561320984596723,0,0,0,0.0428516707124158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000230697733888719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00197980455321403,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.462995445209789,-0.00200637237487931,0,0,0,0,0,0,0,0,0,0,0,-0.0434893082214512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079642187954828,0,0,0,0,0,0,0,0,0,-0.100133794547957,-0.0255657084370806,0.0289296703612415,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,-0.00346665100567503,0,0,0,0,0,0.0223481670145272,0,0.124883897984441,-0.0339431897715677,0,0,0,0,0.137501866776252,0,0,0,0,0,0,0,0.115729454524976,0,0,0,0,0.0869007692249739,0,0,0,0,0.19811042759017,0,0,0,-0.0216693798004366,-0.0134148266315827,0,0,0,0,0,-0.0484877245597213,0,-0.026907854221343,0.0181472636472994,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.318726211389308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826314360513686,0,0,0,0.199573940106744,0,0,0.374737904580316,0,0,-0.0502881144561971,0,0.040228420141603,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.23653031433438,0,0,0.0736995294042846,0.034036790577565,0.0380933929348092,0.355422524433505,0,0,0,0,0,0,0,0,0.0355710813795807,0,0.0253625005060006,0,0,0,0,0,0,0,0,0,0,0,0,0.0475399401560583,0,0,0,0,0,0,0,0,0.064492569566077,-0.0247380056276388,0,-0.00678130790702011,0.0170708525937031,0,0,0,0,0,0
X000725.SZ,0,0,0,0.127886183255596,0,0,0,0,0,0,0,0,0,0.0152261012405305,0.0490235500472734,0,0,0,0.0430459616413651,0.0456928077141939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134146976793192,0.00879247148161795,0,0.328460676121726,0,-0.0241971327989747,0.0206867885322231,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0931401166520049,0,0,0,0,0,0,0.149090619513653,0,-0.0425138287325129,0,0,0,0.0441294633627974,-0.0113813045142919,-0.0929578699985993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00816815946329304,-0.0843149163344597,0,0,0.0671127012670004,0.00053243109324097,0.0620927042828607,0,0.0124971017740676,0.0054820707303364,0,0,0,0,0,0
X002304.SZ,0,0.0118450735381591,0,0,0,0,0,0,0,0,0,0,0.346351111673879,0,0.106764573599284,0,0,0,0.0254849577061141,0,0,0,0,0,0,0,0,0,0.0523844318826459,0,0,0,0.016128485025229,0,0,0,0,0,0,0,0,0,0,0,0.00982055633786189,0,0,0.0166359539748709,0,0,0.000994526823940872,0.00743908339295301,0,0,0,0,0,0
X000625.SZ,0,0.225029142422813,0,0.138418377318596,0.119279456892576,0.00271469340877883,0,0,0,0,0,0,0,0.115837783447999,0,0,0,0,0,0,0,0,0,0.071268666070596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104039153991969,0,0,0,0,0,0
X000063.SZ,0,0,0,0.160137290729245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227648289465372,0,-0.0266174237490383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392297390273039,0,0,0,0,0.11687930865694,-0.131296961551031,0.0312275409085676,0,0.0448608512706214,-0.0404054844357157,0,0,0,0,0,0
