,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600066.SH,X600703.SH,X600741.SH,X600271.SH,X002241.SZ,X000100.SZ,X002292.SZ,X002236.SZ,X600031.SH,X600177.SH,X600118.SH,X002475.SZ,X000568.SZ,X000559.SZ,X002506.SZ,X600372.SH,X000157.SZ,X000338.SZ,X300003.SZ,X002074.SZ,X002456.SZ,X002085.SZ,X300124.SZ,X002007.SZ,X600867.SH,X002426.SZ,X000050.SZ,X600089.SH,X002294.SZ,X000869.SZ,X000981.SZ,X002465.SZ,X002180.SZ,X002508.SZ,X601877.SH,X600498.SH,X002179.SZ,X002008.SZ,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139761786874722,0,0.0195764372938972,0,0.0296604994289199,0,0,0,0,0.165901882023991,0,0.0535846398252689,0,0,0,0,0.0710579295173345,0,0,0,0,0,0,0,0,0,0,0.28052127613703,0,0,0,0,0.0809669625954566,0.0562610045109857,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.0530444096924425,0,0,0,0,0,0.0474718029143388,0,0.0522719340560126,0,0,0,0.175572286635298,0,0,0.00345874704680672,0.0936106422668266,0.0949325505059003,0,0,0,0,0,0,0,0.168334165602437,0,0,0,0,0,0,0.0321938198189807,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0322583157901205,-0.0235944404937829,0,0,0,0,0,0
X000568.SZ,0,0,0.0157750418115638,0,0,0,0,0,0,0,0,0,0,0,0.119466961796671,0,0,0.0210735455076817,0,0,0,0,0,0,0,0.112604026697662,0,0,0,0.0240725569692194,0,0,0,0,0,0,0,0,0,0.0515997127120636,0,0,0,0,0.0030868163141671,0,0.0912104741736561,0.214479424589825,-0.154825740158209,0,-0.0108646381342651,-8.67361737988404e-19,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088332594185634,0,0,0.380201069090965,0,0,0,0.0421052206889987,0,0,0.0681936032392135,0,0,0,0,0.149178925197314,3.46944695195361e-18,0,0,0,0.119920228821205,0,0,0,0.0473588760500631,0,0,0,0,0,0.107504349736432,0,0,0.0702150052029732,0,0,-0.00249725140509743,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.0340528122557029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794926626424688,0,0,0,0,0,0,0,0,0.490976270801531,0,0,0,0,0,0,0,0,0,0,0,0.26428356079124,0,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015521270772132,0,0.0702203384693616,0,0.424370588241752,0,0,0,0,0,0,0.144302543860123,0,0,0.0988484808989699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17362288445794,0,0,0,0.00482919333265538,0,0.121082141664314,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131563552465645,0,0,0,0,0,0.107670402575058,0,0,0,0,0,0.00445482028858467,0,0.118672536406263,0.0264874167803126,0,0,0.104197232068705,0,0,0,0,0,0,0,0,0.0326747549555252,0,0.115016446086397,0,0,0.000892071766658872,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594884392779837,0,0,0,0.16713626281143,0,0,0,0,0,0.147784709211477,0.0692218505646673,0,0,0,0,0.0436951575514164,0,0,0,0,0,0,0,0,0,0,0.0350823690015164,0,0,0,0.0594208982862388,0,0.0639978754711712,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817208249490909,0,0.0355551860803533,0,0,0,0,0,0,0.0617976630088122,0.0930594998556438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205141836915039,0,0,0.133992888967242,0,0,0,0,0,0.00470143349900959,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664190794748619,0,0.109466557964716,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.104954656699678,0,0,0,0.487972459724374,0,0,0.182504433339018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266802407957368,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132684465003987,0,0,0.216624191102001,0,0,0.0401001266567661,0,0,0.0348413650788967,0,0.067644926491522,0,0,0,0,0,0,0.048767033538389,0,0,0,0.0721889434365131,0,0,0,0,0.243429490306705,0.124240806859414,0,0.0751841424423282,0,0,0,0,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.262237244331905,-0.0109873727574762,0,0,0,0,0,0,0,0,0.242221901119909,0.136663937832419,0,0,0,0,0.175089225760225,0,0,0,0,0,-0.263654651625279,0,0,0,0,-0.16838984276695,0,-0.126218469532306,0,-0.224855683526345,0,-0.117357515157353,0,-0.0824638352506668,0,-0.040735144930023,0,0,-0.116370445741254,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180793974164697,0,0.0194221948706914,0,0,0,0,0,0,0,0.220891129529108,0,0,0,0,0.0740085018356291,0.00748555081280352,0,0,0.00635045886261311,0,0,0.111090250636199,0,0,0,0,0,0,0,0,0,0.163335284740744,0,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00399934546213577,0,0,0,0,0,0,0.18986046608393,0,0,0,0,0,0,0,0,0.0869593011375564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386648499996666,0,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442671528409654,0,0,0,0.078176668081383,0,0,0.0171666679606245,0,0.00518804888275048,0,0,0,0,0,0,0,0,0,0,0.0394752078275378,0,0,0,0,0,0,0,0.134525258392542,0,0,0,0,0,0.00421300967813795,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0.0177654487250249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410078867559234,0,0,0,0,0.0965330927885559,0.168804329202023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537005878230492,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559851150787475,0,0,0,0,0,0,0.0258531025277519,0.151044712608263,0.133585344238802,0,0,0,0,0.153841503343756,0,0.180804438815281,0.0397577228078758,0,0,0,0,0,0,0,0,0,0,0.00132345706153799,0,0,0.0759196064581775,0,0,0.0231580525248188,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540354751761953,0,0.0318468596339012,0.144278667310362,0,0,0,0,0.085049635512421,0,0,0.0212981444017522,0,0,0,0,0,0.0806888658747258,0,0,0,0,0,0,0,0,0,0,0.00874996057215664,0.0875797781796845,0.0887613184723234,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0.179210964958156,0,0,0,0,0,0,0,0.025857996443825,0,0,0,0,0,0,0.0977713490001009,0,0.161071169001534,0.035086951136139,0,0,0,0,0,0.0214877417052994,0,0.0481857692024848,0.0643536633668141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00758927655532791,0,0,0,0,0,0,0
X000869.SZ,0,0,0.00895847916709531,0.199393677663508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162309246647778,0.0142374064970064,0,0,0,0,0,0,0,0,0,0,0.101573560982507,0,0,0,0,0,0,0,0,0.0672312923157022,0,0.0198459674203234,0.198014647935738,0,0,0,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0511676998905089,0.160127543018199,0,0,0.00433679105893042,0.10349942901193,0,0,0.467569123153778,0,0,0.0607127986526412,0,0,0,0,0,0,0,0,0,0,0,-0.0427656326988512,0,0,0,0,0,0,0,0,-0.318399526901417,0,0,0,0.10394812180799,0,0,0.0367908283610398,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287982962256703,0,0.0877556008217751,0,0,0,0.314273419063106,0,0,0,0.0860421776646252,0,0,0,0.00470809109542503,0,0.1242138764132,0,-1.73472347597681e-18,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0212270525759062,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329282449908216,0.0772697805119008,0,0,0,0,0,0
X002508.SZ,0.0463762857771887,0,0.0575535497684305,0,0,0,0,0.0823056695438038,0,0,0,0,0,0,0,0,-0.0310768487208541,0,0,0,0,0,0,0,0,0,0,0,0,0.164798439061254,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0240461734413495,-0.086685307395893,0,0,0,0,0,0.309618984220016,0,0,-0.0275728059517025,0.0861951342876856,-0.0433100846535708,-0.238336442923642,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103217523613268,0,0,0,0,0,0,0.118619087372511,0.129989695430926,0,0,0,0,0,0.15250906410909,0,0,0,0,0,0.0564105213504328,0,0,0.131360930613738,0,0,0,0,0,0.110941257357917,0,0,0,0,0,-0.0699016419526018,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132271672368486,0,0,0,0,0,0,0,0,0.0150954093056087,0,0,0.0848100333094518,0,1.73472347597681e-18,0.0670547868302753,0,0,0,0.0946252421274894,0,0,0,0,0,0,0.11206932410545,0,0.12766049486957,0.0881075983777696,0,0,-0.0176463450144288,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698039067348977,0,0,0,0,0,0,0.0207497797956689,0,0.0578885582191987,0,0,0,0,0,0.00825381301106562,0.175015618320057,0,0,0.0485820850661887,0,0,0.135472412578598,0,0,0.0154635891395509,0,0,0,0,0,0.105853134893707,0,0,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365710126366528,0.10733319615139,0,0,0,0,0.00713715030549647,0.185987263229342,0,0.254294252226918,0,0,0,-0.0358008259571898,0.0793451583221524,0,0,0,0,0,0.09228203896763,0,0,0,0,0,0,0,0.174831375286342,0,0,0,0,0,0.00361202260045997,0,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,-0.248614554621213,0,0,0,0,0,0,0,0.288774132575401,0.4154493710151,0,-0.086667523889258,0,0,-0.0968589870161061,0.359441125515489,0,0,0,0,0,0,0,-0.0344225107461281,0,0,0,0.162804858416604,0.136458740431233,0,0,0,-0.00493406135117853,0,0,0,0,0,0,0,0,0,0.0324227305937431,-0.199267010374474,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178244628986291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254234488477072,-0.0680566316120798,0.0391028165171207,0,0,0,0,0.0168968361105133,0,0,0,0,0.0410467840255005,0,0,0,0,0,0,0,0,0,0.0672736844349058,-0.212136662578898,0,0,0,0,0,0
Slope,0,0,-0.3345226361649,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.486532450642858,0,0,0,0,0,0,-0.40559820141292,0,0,0,0,0,-0.302381867539614,0.0936985819996951,0,0,0.41643118011785,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577037808817163,0.300656121238588,0,0,0.774042588946573,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.186432684612924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561773420550393,0,0,0,0,0,0,0.264920181051292,0,0,0,0,0,0,0.579104557420364,0,0,0,0,0,0,0
RealEstate_excess,0.0170231743280651,0,0,0,0,0.0372814815908783,0,0,0,0,0,0,0,0.0892749694603988,-3.46944695195361e-18,0,0,0,0,-0.104711551962099,0,-0.00190192984416252,0,0.142385322244444,0,0,0,0,0,-0.0283579770381259,0,0,0,0,0,0,-0.0556098471539336,0,0,0,0,0.00737604571698227,-0.0461851585277662,0,0,0,0,-0.108820990015527,0,0.117354890058478,-0.056257812578333,-0.015597118205907,0,0.597104913337205,0,0,0,0
MKreturn,0,0,-0.0205365120784331,0,0,0,0,0,0,0,0,0,0,0.131171197171008,0,-0.232888733567341,0.0739642523767364,0,0,0,0,0,0,0,0,0,0,0,-0.00995410983429536,0,0,-0.140326240700846,0,-0.0442722984096871,0,0.0412472446394551,0,0,0,0,0,0.137746916566313,-0.102642133920748,0,0,0,0,0,0,0,0,0,0.606303220819554,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152431787943843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0095367459955809,0,0.0132317351278936,0,0,0,0.000823453404364593,0,0.0145864331742946,0.0431903303354656,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0.0455514159651027,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00544379899294769,0,0,0,0,0,0,0,0,0,0,0,0,-0.00238787400556977,0,-0.00942090841359385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0208248222163786,-0.0947261545131572,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.00468202295890029,0,0.00868053901955425,0,0,-0.00239737793708714,0,0,0,0,0,0,0,0,0.00722000513445742,0,0,0,-0.0166310293941117,0,0,0,0,0,-0.00259029851595109,0,0,0,0,0,0,0,0,0.00131421556752939,0,0,0,0,0,0,0,0,-0.0258915756853358,-0.00706185363979675,-0.0352159057154485,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210906030601886,0,0,0,0,0,0,0,0,-0.00511655621188723,0,-0.010050132495685,0,-0.0235975943653562,0,0,0,0,0,0,0,0.0227284283990571,0,0,0,0,0,0,0,0,0.0289764492160858,0.00977664803656698,0,0,0,0.0170786180026209,-0.0203247065430669,0.074625489147174,0,0,0,0,0,0
