,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600031.SH,X600703.SH,X000100.SZ,X600271.SH,X000559.SZ,X600118.SH,X600066.SH,X000157.SZ,X600372.SH,X002236.SZ,X002475.SZ,X600089.SH,X600741.SH,X000338.SZ,X002241.SZ,X002292.SZ,X300124.SZ,X000568.SZ,X002465.SZ,X600839.SH,X600177.SH,X000977.SZ,X002294.SZ,X600867.SH,X002074.SZ,X000869.SZ,X300003.SZ,X600582.SH,X600498.SH,X002129.SZ,X000800.SZ,X000581.SZ,X600525.SH,X000550.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0775536107404416,0,0,0,0,0,0,0.0666841253746439,0.13260246718593,0,0,0,0,0,0,0,0,0,0,0,0.0865574739063158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469336166043009,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.26866958312298,0,0.146716884968836,0,0,0,3.3881317890172e-21,0,0,0,0,0,0,0,0.246707413523915,0.0554791575806341,0,0,0.0250252597336884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000140168586612466,0,0,0,0,0,0.0153859103374942,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,-0.0876639843829233,0,0,0,-0.0475268112475054,0,0,0,0.219149487246634,0,0,0,0,0,0,0,0,0,0.0449710875675825,0,0,0,0.0123941382371496,0.0144130347631505,0,0,0,0,0.0318000352727563,0.100133105894987,0,0,0,0,0,0,0,0,0,0,0,-0.0290910377962567,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.216891626952068,0,0,0.125293164998626,0,0,0,0,0.0514666256349367,0,0,0,0.211052493037592,0,0,0,0,0,0,0,0.0451103426644075,0,0,0,0,0,0,0,0,0,0.0799423498751932,0,0,0,0,-0.014069077561962,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110364294631834,0,0.0135541797946906,0,0.0190047092544694,0.195428719733812,0,0,0.00796744228716589,0,0,0,0,0,0,0.333725403847769,0,0.0534446549840085,0,0,0,0,0,0,0,0,0.057003329917507,0,0,0,0,0,0,0,-0.0246552982124635,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.190105351146769,0.193948149251038,-1.73472347597681e-18,0,0,0,0,0,-0.0930665795014716,0,0,0,0,0,-0.10950361992853,0,0,0,0.0386114903583656,0,0,0,0.365449866730655,0,0.0169682934711963,0,0,0,0,-0.0671838838440623,0,0,0,0,0,0,0,0.0679181248644724,0,0,0,-0.0617405010798942,-0.0028655627904921,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141566067088008,0,0,0,0,0,0,0,0.319831543968551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689595415083126,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0.238843554215812,0,0,0,0,0,0,0,0,0,0,0,0,0.330737848379196,0,0,0,0,0.113530892483802,0,0,0,0,0,0,0,0.122780034101663,0,0,0,0.0120095047048992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838220192593233,0.177756529208747,0.0629591437936814,0,0,0,0,0,0.377143501648331,0,0,0,0.0980700725678038,0,0,0.0396816839263734,0,0,0.0810547632030978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147364524251779,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133969490603231,0,0,0,0.293438481502982,0.212153532930187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187661160330635,0,0,0,0.165012042935097,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0.206060088262501,0,0,0,0,0,0,0,0,0.0651073384962972,0,0,0,0,0.129641776789892,0.150520436003681,-3.46944695195361e-18,0,0.150487009750863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136908230309822,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719721724658628,0.196016615604555,0,0.323566045999879,0,0.0340178273664267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156931538196194,0,0,0,0,0,-0.0155261994627228,0,0,0,0,0,0,0
X600703.SH,0,0,0,0.285491535184648,0,0,0,0,0,0,0,0.0860437839146281,0,0,0,0,0,0,0,0,0.234321437718363,0,0,0.135566673627953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750002777860729,0,0,0.0532202946685963,0,0,0,0.00594230954864194,0,0,-0.0320816341019143,0,-0.00707643450362102,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.09213694030502,0,0,0,-8.67361737988404e-19,0,0,0.106830866380728,0,0,0,0,0.11448578273638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0970201334867415,0,0,0.226987978626733,0.150399616232075,0,-0.0300940141899229,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.414089079636204,0,0,0,0,0,0,0.106563827348136,-3.46944695195361e-18,0,0,0.180861632832614,0,0,0,0,0,0,0,0,0,0.0436052036071707,0,0,0.00867515491431848,0,0,0,0,0,0,0,0.137736502488221,0.0169915099831484,0,0,0,0,0,-0.00433104657425102,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124987849780876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00231786789039335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00157890874907821,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11093338678094,0,0,0,0,0,0,0,0,0,0,0.349870509509954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.0286547596869591,0.207186997851898,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.00464956814739578,0,0,0,0.047228852238315,0,0,0,0,0,0,0,0.0203225475561303,0,0,0,0,0,0,0,0,0,0.131270004948332,0,0,0,0,0,-0.0194620814580265,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0989485383597117,0,0,0,0,0.12705075405152,0,0.173235091983267,0,0.0374770758920072,0,-3.46944695195361e-18,0.085910911553726,0,0,0,0,0.0106317708217214,0,0,0.077824377090391,0,0,0,0,0,0.0466910903233508,0,0,0,0,0.0460307702735142,0,0,0,0,0,0.22996362594792,0,0,0,0,0,0,0.0238065521226002,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325052260945439,0.231640580253073,0,0,0,0,0,0,0,0,0,0,0.0115574413060656,0,0.0299563811932395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140103202991124,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0382388486172434,0,0.147035865160925,0.0103857802337814,0,0,0,0,0,0.219061856189328,0,0,0,0,0,0.09578415071691,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0776522656141962,0,0,-0.0344188704047998,0,0,0,0,0,0,0
X002475.SZ,0,0,0.0021668508678526,0,0.130614064250578,0,0,0,0,0,0,0,0,0,0,0.121356863011065,0,0,0,0,0,0,0,0,0,0,0.194838554485276,0,0,0,0,0,0,0.575876621329173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143765225568242,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.540886921263657,0,0,0,0,0,0.121116827467976,0.0650589661299464,0,0,0,0,0,0,0,0,0.0132341076915318,0.00335422395962049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424326904683304,0,0,-5.42101086242752e-20,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.028364764281525,0,0,0,0,0,0.161086029123013,0,-1.73472347597681e-18,0,0.00799523541261623,0.101694019177259,0,0,0,0,0,0.4003542756364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844407932770824,0,0,0,0,0,-0.00066083338169074,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0189153430032024,0,0,0,0,0,0,0,0.0689511350105833,0,0.0736486791731148,0,0,0.365875821441867,0.189812650817605,0,0,0,0.00393682204783535,0,0,0,-3.46944695195361e-18,0.0535028884294774,0.0342970958471303,0,0,0,0,0,0,0,0,0,0,0,0.0257041268443866,0,0,0,0,0,-0.0164056013906987,0.0315339370017628,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00399809395992772,0.230059055719676,0,0,0,0,0,0,0.0301602338840102,0,0,0,0,0.136417775083258,0,0.214142158409594,0,0,0,0,0,0,0,0.0269347015978199,0,0,0.0563193528607757,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.171140582820744,0,0,0,0,0,0.0314597874511714,0,0,0,0,0,0,0,0,0,0,0.050882269737738,0,0,0,0,0,0,0.22550581951679,0,0,0,0,0,0,0,0,0,0,0,0.3629459930517,-0.295934857779924,0.336213472687227,-0.110685217343452,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497721468859576,0,0,0,0,0,0,0,0,0.0393356980637434,0,0,0,0,0.0155760028386095,0.036066278765424,0,0,0,0,0,0,0,0,0,0.0348029771649745,0,0,0,0,0,0,-0.00174379488286009,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0.0161467315283838,0.122239483536671,0,0,0,0,0,0.0541241023665421,0,0,0,0,0,0,0.0178678962949204,0.133113804259149,0,0,0,0,0,0,0,0,0,0,0,0,0.184895081154123,0,0,0,0,0,0.0478014981420563,0,0,0,0,-0.0942315072459419,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907804291414246,0.346949225954406,0,0,0.0201571321387756,0,0,0,0,0,0.0406060461508393,0,0.0264439297586687,0,0,0,0,0.032150554055011,0,0,0,0,0,0,0,0.0707506676316482,0,0,0,0,0,0,0,0,0,0,0,0,0,0
